source_class,arm,snr0,bank,family,index,retarded_age,structure_error_normalized,in_old_band
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,6.0,0.2714413969559426,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,8.0,0.19892997503134252,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,10.0,0.14570353018243132,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,12.0,0.10587886362657233,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,14.0,0.07788989502273631,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,16.0,0.05757786134890907,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,18.0,0.0452310806587279,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,20.0,0.04027392463653146,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,22.0,0.04567576887802678,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,24.0,0.05798455600827725,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,26.0,0.07811830347658634,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,28.0,0.09420522865234417,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,30.0,0.10831581968153597,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,32.0,0.12414210309847082,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,34.0,0.1483636137798165,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,36.0,0.17860182308723155,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,38.0,0.21959287604195704,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,40.0,0.23862496762916724,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,42.0,0.21274094064626825,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,44.0,0.17386046345243497,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,46.0,0.14175361549071816,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,48.0,0.11631874016731623,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,50.0,0.10510048080801097,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,52.0,0.09832271234698467,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,54.0,0.08874507151712485,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,56.0,0.07976588643073138,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,58.0,0.07803409281582559,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,60.0,0.07894215057501328,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,62.0,0.08050559161175252,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,64.0,0.08944755043282775,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,66.0,0.1150330093682182,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,68.0,0.13762726313890408,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,70.0,0.14598684901852943,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,72.0,0.15051656676460445,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,74.0,0.1576241124133183,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,76.0,0.16925741787311765,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,78.0,0.18962953370181218,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,80.0,0.21076095827988497,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,82.0,0.2233532777616536,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,84.0,0.23608447614561565,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,86.0,0.2570269468550946,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,88.0,0.2781491268419553,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,90.0,0.2828214940870772,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,92.0,0.279027438624679,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,94.0,0.27124598809298545,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,96.0,0.26325533146475544,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,98.0,0.2680693612801499,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,100.0,0.30343129084916654,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,102.0,0.4094290421894603,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,104.0,0.5501886253223598,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,106.0,0.7057874559112258,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,108.0,0.857389048264291,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,110.0,0.9240134335986501,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,112.0,0.9538556265236025,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,114.0,0.9680815335699976,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,116.0,0.9779990444272239,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,118.0,0.9856493932891613,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_single_hotspot,7,120.0,0.9931232499226453,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,0.0,0.9402362995405624,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,2.0,0.8534139472895346,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,4.0,0.7647393503689892,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,6.0,0.6650571686865129,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,8.0,0.5886084384173059,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,10.0,0.541323990659891,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,12.0,0.5126855052313015,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,14.0,0.4939730247533165,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,16.0,0.4809794298438585,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,18.0,0.4693315812428357,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,20.0,0.44698795860224916,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,22.0,0.3946534324153725,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,24.0,0.33754201717981197,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,26.0,0.28082804550053025,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,28.0,0.23603529155338213,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,30.0,0.21485239600336584,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,32.0,0.20525458823406767,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,34.0,0.20379894800602194,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,36.0,0.21147543606580105,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,38.0,0.23327186098936098,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,40.0,0.24770168339045717,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,42.0,0.2437568557673882,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,44.0,0.23589426590136986,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,46.0,0.23204046869693523,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,48.0,0.23204597574139982,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,50.0,0.238280790386331,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,52.0,0.24773660575937267,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,54.0,0.26167195402333043,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,56.0,0.2775432942488373,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,58.0,0.29523127502452656,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,60.0,0.31272924762541615,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,62.0,0.3305119991676945,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,64.0,0.3518325400189924,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,66.0,0.38097228863406896,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,68.0,0.41294453418623583,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,70.0,0.4475728078760241,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,72.0,0.4937825574441499,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,74.0,0.567029177932642,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,76.0,0.6527094926896608,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,78.0,0.7401308184600788,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,80.0,0.8186142791619556,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,82.0,0.8614987740127791,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,84.0,0.895962588185746,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,86.0,0.9346535975661355,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,88.0,0.973962096232401,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,90.0,0.9967689204187666,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,92.0,1.0146594542610607,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,94.0,1.0319912512922378,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,96.0,1.0507106168862583,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,98.0,1.0653448992942736,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,100.0,1.0761864169752586,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,102.0,1.0729111038917605,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,104.0,1.062275707514042,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,106.0,1.0576336107351394,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,108.0,1.0554915513403715,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,110.0,1.0486011398948016,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,112.0,1.0368745501972445,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,114.0,1.02570744297093,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,116.0,1.0142880856903729,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,118.0,1.0073989283047142,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,0,120.0,1.0027292981452534,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,0.0,0.5317591552491769,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,2.0,0.47535084392471677,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,4.0,0.42274275075529577,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,6.0,0.3699758965657633,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,8.0,0.33322831605803027,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,10.0,0.31723848196907545,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,12.0,0.3001916912204226,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,14.0,0.26616651634665606,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,16.0,0.23583867739153283,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,18.0,0.21621682951566495,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,20.0,0.19956473635803063,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,22.0,0.17773566594011747,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,24.0,0.15614516988494326,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,26.0,0.1346161716703273,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,28.0,0.1163520377601135,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,30.0,0.10366223145880733,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,32.0,0.09361680127508001,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,34.0,0.08432529344655643,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,36.0,0.0785885769010963,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,38.0,0.08033213094990029,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,40.0,0.08260096154050603,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,42.0,0.08202030692233775,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,44.0,0.08375130718281679,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,46.0,0.09281643787218537,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,48.0,0.10138501923601312,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,50.0,0.10639663487988152,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,52.0,0.11288963142050604,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,54.0,0.12670394366165455,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,56.0,0.14634096908540078,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,58.0,0.17578934153455444,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,60.0,0.20151815489576663,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,62.0,0.21734717129381148,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,64.0,0.2357254833493162,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,66.0,0.26855881042555496,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,68.0,0.3014658276603073,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,70.0,0.32423590644140476,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,72.0,0.3427407785588469,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,74.0,0.357333438615299,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,76.0,0.3718553780839774,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,78.0,0.38844041338977153,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,80.0,0.4093921140888325,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,82.0,0.4395733973582515,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,84.0,0.48561319370342965,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,86.0,0.5610808198881038,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,88.0,0.6330749483745196,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,90.0,0.6484071607189131,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,92.0,0.6457210242007481,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,94.0,0.6681946797296259,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,96.0,0.7133940987725981,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,98.0,0.7793335087022568,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,100.0,0.8522980931811281,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,102.0,0.8917326066774662,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,104.0,0.9193413292346673,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,106.0,0.9464885410876422,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,108.0,0.9753030637482495,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,110.0,0.9885468394713472,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,112.0,0.9939106711468276,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,114.0,0.9964134074314552,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,116.0,0.9982142045876926,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,118.0,0.9995443655549268,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,1,120.0,1.00073516595519,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,0.0,0.6341480197535975,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,2.0,0.5823904241951587,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,4.0,0.524986826748957,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,6.0,0.4516544808038229,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,8.0,0.38657894534875664,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,10.0,0.33183853581909795,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,12.0,0.28648865259630696,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,14.0,0.24374229776548428,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,16.0,0.21069588110302295,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,18.0,0.19008004029848669,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,20.0,0.17250861754934915,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,22.0,0.14851487683644682,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,24.0,0.12355737934521341,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,26.0,0.09683935434068021,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,28.0,0.07410783861116839,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,30.0,0.0665985625669435,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,32.0,0.0764627533782869,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,34.0,0.10723267835705881,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,36.0,0.14191691975710402,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,38.0,0.1840834850045962,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,40.0,0.20774831428346657,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,42.0,0.20107841515217087,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,44.0,0.18653158286354532,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,46.0,0.17348549895279955,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,48.0,0.16354623846310024,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,50.0,0.15949072447269005,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,52.0,0.15830639418445858,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,54.0,0.15971789819640173,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,56.0,0.16269568405583357,False
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,58.0,0.16801035159852398,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,60.0,0.17434258387567264,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,62.0,0.18198581533193214,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,64.0,0.19203517088824662,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,66.0,0.20787433996646693,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,68.0,0.2272384548238975,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,70.0,0.2522316718738515,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,72.0,0.2851393216541761,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,74.0,0.3341223779483259,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,76.0,0.38781246557015747,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,78.0,0.44055219162318404,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,80.0,0.48955171959834387,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,82.0,0.5248535149690133,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,84.0,0.5628294178657771,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,86.0,0.6171849904743708,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,88.0,0.6722560121854515,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,90.0,0.6962082922730127,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,92.0,0.709124193071009,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,94.0,0.7242949740410954,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,96.0,0.7438976916871973,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,98.0,0.7657736069173106,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,100.0,0.7902082445388046,True
L1056,RESOLVED_PHYSICAL,1000.0,constant_flux_structural,circular_two_hotspots,2,102.0,0.8098105847540154,True
