class,arm,estimator,snr0,family,index,hyperparameter,PHYSICAL_END_TO_END_all_state_error,CLASS_CONDITIONAL_all_state_error,CC_PROJLAB_all_state_error,PHYSICAL_END_TO_END_non_dead_error,PHYSICAL_END_TO_END_saturation_fraction,CLASS_CONDITIONAL_non_dead_error,CLASS_CONDITIONAL_saturation_fraction,stable_multi_cost_normalized,n_stable_multi_states
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,1,0.0001,0.622393895833052,0.6217745558114047,0.5278760024217863,0.622393895833052,0.1557377049180328,0.6217745558114047,0.1557377049180328,1.4339576743668396,132
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,2,0.0001,0.7731656999615728,0.7779815275982002,0.7779815275982002,0.7731656999615728,0.4426229508196721,0.7779815275982002,0.4426229508196721,1.5463313999231458,244
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,3,0.0001,0.8284509351704475,0.8282852668333718,0.8282852668333718,0.8284509351704475,0.5778688524590163,0.8282852668333718,0.5778688524590163,1.656901870340895,244
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,4,0.0001,0.45863722784952743,0.43720446031688465,0.4155924117098442,0.45863722784952743,0.012295081967213115,0.43720446031688465,0.012295081967213115,0.855262887653189,92
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,5,0.0001,0.6980635177484331,0.6975873082933448,0.45550388342850895,0.6980635177484331,0.5532786885245902,0.6975873082933448,0.5532786885245902,0.6980635177484331,244
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,0,0.0001,0.6708137130095172,0.6708137130095172,0.6708137130095172,0.6708137130095172,0.4426229508196721,0.6708137130095172,0.4426229508196721,,0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,1,0.0001,0.6779627008014215,0.6869037564261565,0.6869037564261565,0.6779627008014215,0.5409836065573771,0.6869037564261565,0.5409836065573771,,0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,2,0.0001,0.6589745470989591,0.6589745470989591,0.6589745470989591,0.6589745470989591,0.47540983606557374,0.6589745470989591,0.47540983606557374,,0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,3,0.0001,0.6954657496059525,0.6954657496059525,0.6954657496059525,0.6954657496059525,0.47540983606557374,0.6954657496059525,0.47540983606557374,,0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,4,0.0001,0.5863894072389857,0.5863894072389857,0.5863894072389857,0.5863894072389857,0.45901639344262296,0.5863894072389857,0.45901639344262296,,0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,5,0.0001,0.6610888181402275,0.6610888181402275,0.6610888181402275,0.6610888181402275,0.47540983606557374,0.6610888181402275,0.47540983606557374,,0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m2_structural_mode,0,0.0001,0.7972442737026788,0.7972442737026788,0.7972442737026788,0.7972442737026788,0.5,0.7972442737026788,0.5,1.5944885474053576,244
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m2_structural_mode,1,0.0001,0.766761837289005,0.766761837289005,0.766761837289005,0.766761837289005,0.44672131147540983,0.766761837289005,0.44672131147540983,1.5335236745780103,244
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m2_structural_mode,2,0.0001,0.7576396237379823,0.7666929963723028,0.7666929963723028,0.7576396237379823,0.4426229508196721,0.7666929963723028,0.4426229508196721,1.5152792474759647,244
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m2_structural_mode,3,0.0001,0.7518255286722845,0.7518255286722845,0.7518255286722845,0.7518255286722845,0.4426229508196721,0.7518255286722845,0.4426229508196721,1.5116882041324287,244
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m2_structural_mode,4,0.0001,0.7847907502009435,0.7847907502009435,0.7847907502009435,0.7847907502009435,0.4426229508196721,0.7847907502009435,0.4426229508196721,1.569581500401887,244
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m2_structural_mode,5,0.0001,0.7574636232661068,0.7574636232661068,0.7574636232661068,0.7574636232661068,0.4426229508196721,0.7574636232661068,0.4426229508196721,1.5149272465322137,244
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,0,0.0001,0.4361757274737417,0.39937806703864104,0.39855716464499213,0.3428435464530487,0.04098360655737705,0.3428435464530487,0.04098360655737705,,0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,1,0.0001,0.7479475728273954,0.7357655092555605,0.7357655092555605,0.5281225446619413,0.12295081967213115,0.5281225446619413,0.12295081967213115,,0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,2,0.0001,0.7325119753929007,0.7288691151423833,0.7288691151423833,0.5814442958128059,0.16393442622950818,0.6003870357018903,0.16393442622950818,,0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,3,0.0001,0.6502785982682856,0.634961853025175,0.634961853025175,0.455606903346959,0.0,0.455606903346959,0.0,,0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,4,0.0001,0.27612383015312203,0.29118962850922026,0.29118962850922026,0.22311252535050027,0.0,0.22311252535050027,0.0,,0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,5,0.0001,0.7959336630044889,0.7788834857541755,0.7788834857541755,0.6715917407447016,0.2991803278688525,0.6715917407447016,0.2991803278688525,,0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,0.0001,0.8474894043880696,0.8467588291719489,0.8467588291719489,0.8474894043880696,0.6844262295081966,0.8467588291719489,0.6844262295081966,,0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,0.0001,0.8986211184161113,0.9037660874265563,0.9037660874265563,0.8986211184161113,0.569672131147541,0.9037660874265563,0.569672131147541,,0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,2,0.0001,0.8958632041855178,0.8946292800255622,0.8946292800255622,0.8958632041855178,0.5450819672131147,0.8946292800255622,0.5450819672131147,,0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,3,0.0001,0.8106735473050528,0.8110071794012487,0.8110071794012487,0.8106735473050528,0.5245901639344263,0.8110071794012487,0.5245901639344263,,0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,4,0.0001,0.8945281782335115,0.892542990984295,0.892542990984295,0.8945281782335115,0.5081967213114754,0.892542990984295,0.5081967213114754,,0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,5,0.0001,0.878542993669743,0.887266711391252,0.887266711391252,0.878542993669743,0.5778688524590164,0.887266711391252,0.5778688524590164,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,circular_hotspot_trajectory,0,0.31622776601683794,0.931140272580863,0.9305487670373185,0.9305487670373185,0.931140272580863,0.7581967213114754,0.9305487670373185,0.7581967213114754,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,circular_hotspot_trajectory,1,0.31622776601683794,0.7052093601974632,0.8216948227287686,0.8216948227287686,0.7052093601974632,0.6147540983606558,0.8216948227287686,0.6147540983606558,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,circular_hotspot_trajectory,2,0.31622776601683794,0.8930903191320092,0.891589576389654,0.891589576389654,0.8930903191320092,0.8073770491803278,0.891589576389654,0.8073770491803278,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,circular_hotspot_trajectory,3,0.31622776601683794,0.872718298034924,0.872718298034924,0.872718298034924,0.872718298034924,0.639344262295082,0.872718298034924,0.639344262295082,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,circular_hotspot_trajectory,4,0.31622776601683794,0.8541661663817122,0.8611577687827308,0.8611577687827308,0.8541661663817122,0.7049180327868853,0.8611577687827308,0.7049180327868853,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,circular_hotspot_trajectory,5,0.31622776601683794,0.8233355915644145,0.8212181279706579,0.8212181279706579,0.8233355915644145,0.8032786885245902,0.8212181279706579,0.8032786885245902,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,two_hotspot_trajectories,0,0.31622776601683794,0.8604264369777175,0.8653099756962683,0.7805195163951122,0.8604264369777175,0.7295081967213115,0.8653099756962683,0.7295081967213115,1.7630501162733772,244
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,two_hotspot_trajectories,1,0.31622776601683794,0.5780106840860607,0.5932266248344975,0.4269380952804865,0.5780106840860607,0.2459016393442623,0.5932266248344975,0.2459016393442623,1.3862698875673856,132
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,two_hotspot_trajectories,2,0.31622776601683794,0.8063199366034147,0.8070346280469285,0.8070346280469285,0.8063199366034147,0.639344262295082,0.8070346280469285,0.639344262295082,1.6126398732068297,244
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,two_hotspot_trajectories,3,0.31622776601683794,0.8856081654112593,0.887429148469339,0.887429148469339,0.8856081654112593,0.7581967213114754,0.887429148469339,0.7581967213114754,1.7712163308225188,244
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,two_hotspot_trajectories,4,0.31622776601683794,0.46530459301229354,0.3987834661424037,0.49912293876807184,0.46530459301229354,0.012295081967213115,0.3987834661424037,0.012295081967213115,0.7143979205342978,92
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,two_hotspot_trajectories,5,0.31622776601683794,0.8218939657297322,0.8219652613709303,0.37799292092992653,0.8218939657297322,0.6885245901639344,0.8219652613709303,0.6885245901639344,0.9549863153168927,244
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,m1_rotating_crescent,0,0.31622776601683794,0.8403419298789259,0.8360910955384642,0.8360910955384642,0.8403419298789259,0.7377049180327869,0.8360910955384642,0.7377049180327869,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,m1_rotating_crescent,1,0.31622776601683794,0.7679981984426967,0.8189343109883609,0.8189343109883609,0.7679981984426967,0.6229508196721312,0.8189343109883609,0.6229508196721312,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,m1_rotating_crescent,2,0.31622776601683794,0.8152030947654778,0.828587697110822,0.828587697110822,0.8152030947654778,0.6885245901639344,0.828587697110822,0.6885245901639344,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,m1_rotating_crescent,3,0.31622776601683794,0.683694610580545,0.683694610580545,0.683694610580545,0.683694610580545,0.5245901639344263,0.683694610580545,0.5245901639344263,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,m1_rotating_crescent,4,0.31622776601683794,0.6865839501105222,0.7307828351021153,0.7307828351021153,0.6865839501105222,0.5245901639344263,0.7307828351021153,0.5245901639344263,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,m1_rotating_crescent,5,0.31622776601683794,0.8139633496464562,0.8033679490231871,0.8033679490231871,0.8139633496464562,0.6885245901639344,0.8033679490231871,0.6885245901639344,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,m2_structural_mode,0,0.31622776601683794,0.8181136373867132,0.9127142514309278,0.9127142514309278,0.8181136373867132,0.6721311475409836,0.9127142514309278,0.6721311475409836,1.6362272747734263,244
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,m2_structural_mode,1,0.31622776601683794,0.7727294922207487,0.7687286950197917,0.7687286950197917,0.7727294922207487,0.7008196721311476,0.7687286950197917,0.7008196721311476,1.563861457606986,244
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,m2_structural_mode,2,0.31622776601683794,0.8435480822110177,0.8394547404346018,0.8394547404346018,0.8435480822110177,0.7213114754098361,0.8394547404346018,0.7213114754098361,1.6870961644220357,244
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,m2_structural_mode,3,0.31622776601683794,0.7860592775398805,0.8120346498393861,0.8120346498393861,0.7860592775398805,0.6721311475409836,0.8120346498393861,0.6721311475409836,1.590686640098182,244
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,m2_structural_mode,4,0.31622776601683794,0.7988364720842308,0.8420751962965003,0.8420751962965003,0.7988364720842308,0.6229508196721312,0.8420751962965003,0.6229508196721312,1.5976729441684616,244
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,m2_structural_mode,5,0.31622776601683794,0.8057849351834119,0.8007199442499762,0.8007199442499762,0.8057849351834119,0.6762295081967213,0.8007199442499762,0.6762295081967213,1.636062132513494,244
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,flare_birth_motion_decay,0,0.31622776601683794,0.7326505609723,0.7840168295910167,0.7918584978990793,0.4730481823079772,0.19672131147540983,0.6302040413443339,0.18032786885245902,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,flare_birth_motion_decay,1,0.31622776601683794,0.9080927325102011,0.8858990521095078,0.8858990521095078,0.8462278686436335,0.5737704918032787,0.8445942627626543,0.5573770491803278,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,flare_birth_motion_decay,2,0.31622776601683794,0.8500360420732669,0.793803057420206,0.793803057420206,0.9790536260322497,0.6229508196721312,0.9816697771317944,0.6229508196721312,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,flare_birth_motion_decay,3,0.31622776601683794,0.8384004835006191,0.8256624220143105,0.8256624220143105,0.6966317695099437,0.45901639344262296,0.678453458937765,0.4262295081967213,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,flare_birth_motion_decay,4,0.31622776601683794,0.8244310905192345,0.7926349553614025,0.7926349553614025,0.6804908961341852,0.26229508196721313,0.6748904962732717,0.22950819672131148,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,flare_birth_motion_decay,5,0.31622776601683794,0.8235095114529527,0.7648777537679272,0.7648777537679272,0.7323457296174807,0.528688524590164,0.7210250295285909,0.528688524590164,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,plunging_feature,0,0.31622776601683794,0.916717530374323,0.8873369453485535,0.8873369453485535,0.916717530374323,0.75,0.8873369453485535,0.75,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,plunging_feature,1,0.31622776601683794,0.9009388346701386,0.9227461932204736,0.9227461932204736,0.9009388346701386,0.5368852459016394,0.9227461932204736,0.5368852459016394,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,plunging_feature,2,0.31622776601683794,0.8993876809454322,0.8698663502901025,0.8698663502901025,0.8993876809454322,0.721311475409836,0.8698663502901025,0.721311475409836,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,plunging_feature,3,0.31622776601683794,0.9028854543809454,0.9191138012552009,0.9191138012552009,0.9028854543809454,0.6762295081967213,0.9191138012552009,0.6762295081967213,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,plunging_feature,4,0.31622776601683794,0.9228619613900868,0.9323798196123158,0.9323798196123158,0.9228619613900868,0.5983606557377049,0.9323798196123158,0.5983606557377049,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,plunging_feature,5,0.31622776601683794,0.9283416687031791,0.9412252166449997,0.9412252166449997,0.9283416687031791,0.6311475409836065,0.9412252166449997,0.6311475409836065,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,circular_hotspot_trajectory,0,0.31622776601683794,0.9298514303427966,0.9292449365390382,0.9292449365390382,0.9298514303427966,0.7540983606557377,0.9292449365390382,0.7540983606557377,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,circular_hotspot_trajectory,1,0.31622776601683794,0.698345623122276,0.8182129759693633,0.8182129759693633,0.698345623122276,0.6065573770491803,0.8182129759693633,0.6065573770491803,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,circular_hotspot_trajectory,2,0.31622776601683794,0.891300656175208,0.8896564682463921,0.8896564682463921,0.891300656175208,0.8114754098360656,0.8896564682463921,0.8114754098360656,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,circular_hotspot_trajectory,3,0.31622776601683794,0.9085923053658094,0.9085923053658094,0.9085923053658094,0.9085923053658094,0.7622950819672132,0.9085923053658094,0.7622950819672132,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,circular_hotspot_trajectory,4,0.31622776601683794,0.8590439750634682,0.8657292186826411,0.8657292186826411,0.8590439750634682,0.7049180327868853,0.8657292186826411,0.7049180327868853,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,circular_hotspot_trajectory,5,0.31622776601683794,0.8233355915644145,0.8212181279706579,0.8212181279706579,0.8233355915644145,0.8032786885245902,0.8212181279706579,0.8032786885245902,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,two_hotspot_trajectories,0,0.31622776601683794,0.8676117893349862,0.8725317646640889,0.786368074764213,0.8676117893349862,0.7377049180327869,0.8725317646640889,0.7377049180327869,1.7735708368725163,244
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,two_hotspot_trajectories,1,0.31622776601683794,0.5781990029863491,0.5935871585611358,0.4279411146524585,0.5781990029863491,0.2459016393442623,0.5935871585611358,0.2459016393442623,1.385756304507108,132
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,two_hotspot_trajectories,2,0.31622776601683794,0.8028621920161447,0.8036703180401067,0.8036703180401067,0.8028621920161447,0.639344262295082,0.8036703180401067,0.639344262295082,1.6057243840322895,244
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,two_hotspot_trajectories,3,0.31622776601683794,0.88628207668497,0.8881243178767104,0.8881243178767104,0.88628207668497,0.7540983606557377,0.8881243178767104,0.7540983606557377,1.7725641533699403,244
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,two_hotspot_trajectories,4,0.31622776601683794,0.46079668057624235,0.39322593656201665,0.49914567008354127,0.46079668057624235,0.0,0.39322593656201665,0.0,0.7218911379873846,92
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,two_hotspot_trajectories,5,0.31622776601683794,0.8224439964032245,0.8225152920444226,0.3781123545724184,0.8224439964032245,0.6885245901639344,0.8225152920444226,0.6885245901639344,0.9555363459903851,244
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,m1_rotating_crescent,0,0.31622776601683794,0.8404967373605912,0.8364648338602572,0.8364648338602572,0.8404967373605912,0.7377049180327869,0.8364648338602572,0.7377049180327869,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,m1_rotating_crescent,1,0.31622776601683794,0.7679981984426967,0.8191211801492574,0.8191211801492574,0.7679981984426967,0.6229508196721312,0.8191211801492574,0.6229508196721312,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,m1_rotating_crescent,2,0.31622776601683794,0.8151052602583093,0.8285074895144741,0.8285074895144741,0.8151052602583093,0.6885245901639344,0.8285074895144741,0.6885245901639344,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,m1_rotating_crescent,3,0.31622776601683794,0.683694610580545,0.683694610580545,0.683694610580545,0.683694610580545,0.5245901639344263,0.683694610580545,0.5245901639344263,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,m1_rotating_crescent,4,0.31622776601683794,0.6866672539695413,0.7307828351021153,0.7307828351021153,0.6866672539695413,0.5245901639344263,0.7307828351021153,0.5245901639344263,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,m1_rotating_crescent,5,0.31622776601683794,0.8140667149960796,0.8034648120875784,0.8034648120875784,0.8140667149960796,0.6885245901639344,0.8034648120875784,0.6885245901639344,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,m2_structural_mode,0,0.31622776601683794,0.818025865828235,0.912675921531354,0.912675921531354,0.818025865828235,0.6721311475409836,0.912675921531354,0.6721311475409836,1.63605173165647,244
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,m2_structural_mode,1,0.31622776601683794,0.7691454818159259,0.7648504751990977,0.7648504751990977,0.7691454818159259,0.7049180327868853,0.7648504751990977,0.7049180327868853,1.5632981911044663,244
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,m2_structural_mode,2,0.31622776601683794,0.8435480822110177,0.8394547404346018,0.8394547404346018,0.8435480822110177,0.7213114754098361,0.8394547404346018,0.7213114754098361,1.6870961644220357,244
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,m2_structural_mode,3,0.31622776601683794,0.7861443584338281,0.8121556891250891,0.8121556891250891,0.7861443584338281,0.6721311475409836,0.8121556891250891,0.6721311475409836,1.5908568018860774,244
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,m2_structural_mode,4,0.31622776601683794,0.799094184017683,0.8423359682790457,0.8423359682790457,0.799094184017683,0.6229508196721312,0.8423359682790457,0.6229508196721312,1.598188368035366,244
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,m2_structural_mode,5,0.31622776601683794,0.8074529984726746,0.8023642413959026,0.8023642413959026,0.8074529984726746,0.6762295081967213,0.8023642413959026,0.6762295081967213,1.6393900118806848,244
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,flare_birth_motion_decay,0,0.31622776601683794,0.7326261894421237,0.7841842551054552,0.7920019577576722,0.4727701422074707,0.19672131147540983,0.6300650212940807,0.18032786885245902,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,flare_birth_motion_decay,1,0.31622776601683794,0.9089430591509051,0.8876157642609555,0.8876157642609555,0.8463840075426495,0.5737704918032787,0.8447842464095657,0.5573770491803278,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,flare_birth_motion_decay,2,0.31622776601683794,0.8500915071650408,0.7938511422199996,0.7938511422199996,0.9790536260322497,0.6229508196721312,0.9816697771317944,0.6229508196721312,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,flare_birth_motion_decay,3,0.31622776601683794,0.8382466840945452,0.8255472317520528,0.8255472317520528,0.6962895040081988,0.45901639344262296,0.6781235251377936,0.4262295081967213,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,flare_birth_motion_decay,4,0.31622776601683794,0.8252105813817868,0.7934896123133883,0.7934896123133883,0.6804908961341852,0.26229508196721313,0.6748904962732717,0.22950819672131148,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,flare_birth_motion_decay,5,0.31622776601683794,0.8085480671934219,0.7655246689913433,0.7655246689913433,0.6824376769881657,0.5245901639344263,0.6680483659169321,0.5245901639344263,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,plunging_feature,0,0.31622776601683794,0.9188148317400189,0.9034297151128795,0.9034297151128795,0.9188148317400189,0.7868852459016393,0.9034297151128795,0.7868852459016393,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,plunging_feature,1,0.31622776601683794,0.9567052106674067,0.9626341238819821,0.9626341238819821,0.9567052106674067,0.7868852459016393,0.9626341238819821,0.7868852459016393,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,plunging_feature,2,0.31622776601683794,0.9342140748116743,0.9291462439037175,0.9291462439037175,0.9342140748116743,0.8524590163934427,0.9291462439037175,0.8524590163934427,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,plunging_feature,3,0.31622776601683794,0.9213225728075961,0.9326099642432247,0.9326099642432247,0.9213225728075961,0.7786885245901639,0.9326099642432247,0.7786885245901639,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,plunging_feature,4,0.31622776601683794,0.9321729727743577,0.9399162118696961,0.9399162118696961,0.9321729727743577,0.7172131147540983,0.9399162118696961,0.7172131147540983,,0
L448_contrast,DIRECT_PHYSICAL,TSVD,1000.0,plunging_feature,5,0.31622776601683794,0.9510455154050055,0.9567883258543302,0.9567883258543302,0.9510455154050055,0.8114754098360655,0.9567883258543302,0.8114754098360655,,0
L448_contrast,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,0,0.03162277660168379,0.8070914334426906,0.8054235754823549,0.8054235754823549,0.8070914334426906,0.610655737704918,0.8054235754823549,0.610655737704918,,0
L448_contrast,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,1,0.03162277660168379,0.7560119294757947,0.8537057855244558,0.8537057855244558,0.7560119294757947,0.639344262295082,0.8537057855244558,0.639344262295082,,0
L448_contrast,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,2,0.03162277660168379,0.8564831034410167,0.8531138158063966,0.8531138158063966,0.8564831034410167,0.7254098360655737,0.8531138158063966,0.7254098360655737,,0
L448_contrast,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,3,0.03162277660168379,0.8548915122838152,0.8548915122838152,0.8548915122838152,0.8548915122838152,0.4877049180327869,0.8548915122838152,0.4877049180327869,,0
L448_contrast,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,4,0.03162277660168379,0.8692181892446964,0.8625973169248966,0.8625973169248966,0.8692181892446964,0.6885245901639344,0.8625973169248966,0.6885245901639344,,0
L448_contrast,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,5,0.03162277660168379,0.7491111044031848,0.745978204648179,0.745978204648179,0.7491111044031848,0.7213114754098361,0.745978204648179,0.7213114754098361,,0
L448_contrast,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,0,0.03162277660168379,0.7502520520726397,0.7450179446180959,0.6440329533609063,0.7502520520726397,0.7213114754098361,0.7450179446180959,0.7213114754098361,1.5005041041452793,244
L448_contrast,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,1,0.03162277660168379,0.5491088177215666,0.5682107406667994,0.421639696938623,0.5491088177215666,0.18032786885245902,0.5682107406667994,0.18032786885245902,1.381967816096467,132
L448_contrast,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,2,0.03162277660168379,0.731975512682815,0.7290738337582102,0.7290738337582102,0.731975512682815,0.6229508196721312,0.7290738337582102,0.6229508196721312,1.5334489419234165,244
L448_contrast,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,3,0.03162277660168379,0.875381862024157,0.8688219924982004,0.8688219924982004,0.875381862024157,0.7049180327868853,0.8688219924982004,0.7049180327868853,1.750763724048314,244
L448_contrast,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,4,0.03162277660168379,0.5225271166687324,0.45932398254771584,0.49563359503574744,0.5225271166687324,0.02459016393442623,0.45932398254771584,0.02459016393442623,1.2137804337368743,92
L448_contrast,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,5,0.03162277660168379,0.8584304633210997,0.8582756558394344,0.32881524135833723,0.8584304633210997,0.6885245901639344,0.8582756558394344,0.6885245901639344,1.0283363364782652,244
