class,arm,estimator,snr0,family,index,hyperparameter,PHYSICAL_END_TO_END_all_state_error,CLASS_CONDITIONAL_all_state_error,CC_PROJLAB_all_state_error,PHYSICAL_END_TO_END_non_dead_error,PHYSICAL_END_TO_END_saturation_fraction,CLASS_CONDITIONAL_non_dead_error,CLASS_CONDITIONAL_saturation_fraction,stable_multi_cost_normalized
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,100.0,plunging_feature,3,0.0001,0.8665197571950206,0.8655712057474574,0.8655712057474574,0.8665197571950206,0.5040983606557378,0.8655712057474574,0.5040983606557378,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,100.0,plunging_feature,4,0.0001,0.8761411421463545,0.8851520891591192,0.8851520891591192,0.8761411421463545,0.46311475409836067,0.8851520891591192,0.46311475409836067,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,100.0,plunging_feature,5,0.0001,0.8299941141820619,0.829569664697938,0.829569664697938,0.8299941141820619,0.5327868852459017,0.829569664697938,0.5327868852459017,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,100.0,plunging_feature,6,0.0001,0.8629362251535878,0.8623341210774169,0.8623341210774169,0.8629362251535878,0.4795081967213115,0.8623341210774169,0.4795081967213115,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,100.0,plunging_feature,7,0.0001,0.8596993767289918,0.8587802421369727,0.8587802421369727,0.8596993767289918,0.5245901639344263,0.8587802421369727,0.5245901639344263,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,100.0,plunging_feature,8,0.0001,0.8810836570562413,0.8811901419271156,0.8811901419271156,0.8810836570562413,0.5860655737704918,0.8811901419271156,0.5860655737704918,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,100.0,plunging_feature,9,0.0001,0.8887921846870097,0.8883791022178722,0.8883791022178722,0.8887921846870097,0.5081967213114754,0.8883791022178722,0.5081967213114754,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,0,0.0001,0.7138036090607685,0.7138176399839665,0.7138176399839665,0.7138036090607685,0.4672131147540983,0.7138176399839665,0.4672131147540983,1.5293106995271784
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,1,0.0001,0.7087791174821518,0.7087791174821518,0.41459599853986895,0.7087791174821518,0.47540983606557374,0.7087791174821518,0.47540983606557374,0.8693116633956183
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,2,0.0001,0.528184346367233,0.4327392551935839,0.4327392551935839,0.528184346367233,0.0,0.4327392551935839,0.0,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,3,0.0001,0.3623145986683863,0.3609470207352672,0.3609470207352672,0.3623145986683863,0.0,0.3609470207352672,0.0,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,4,0.0001,0.7379728297445943,0.6625619449474778,0.38648027714967736,0.7379728297445943,0.4344262295081967,0.6625619449474778,0.4344262295081967,1.4780282450248563
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,5,0.0001,0.7415722740464287,0.7413525643335417,0.45211692240572243,0.7415722740464287,0.5819672131147542,0.7413525643335417,0.5819672131147542,0.7441246149886969
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,6,0.0001,0.7842530334224083,0.6919484091581078,0.3674353072510619,0.7842530334224083,0.4918032786885246,0.6919484091581078,0.4918032786885246,1.581019871574888
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,7,0.0001,0.7957472285602072,0.7965494593634315,0.7965494593634315,0.7957472285602072,0.5081967213114754,0.7965494593634315,0.5081967213114754,1.6662734195000588
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,8,0.0001,0.7440007781190543,0.7465116392264324,0.7465116392264324,0.7440007781190543,0.5040983606557377,0.7465116392264324,0.5040983606557377,1.5990872706930928
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,9,0.0001,0.40213346618444934,0.3391042720499796,0.3391042720499796,0.40213346618444934,0.0,0.3391042720499796,0.0,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,0,0.0001,0.7811813010040422,0.7811813010040422,0.7811813010040422,0.7811813010040422,0.5,0.7811813010040422,0.5,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,1,0.0001,0.5665090634768706,0.5665090634768706,0.5665090634768706,0.5665090634768706,0.4426229508196721,0.5665090634768706,0.4426229508196721,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,2,0.0001,0.587526561972355,0.587526561972355,0.587526561972355,0.587526561972355,0.46311475409836067,0.587526561972355,0.46311475409836067,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,3,0.0001,0.6697183395094033,0.6679607795924336,0.6679607795924336,0.6697183395094033,0.4877049180327868,0.6679607795924336,0.4877049180327868,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,4,0.0001,0.8301398255441572,0.8301398255441572,0.8301398255441572,0.8301398255441572,0.6024590163934427,0.8301398255441572,0.6024590163934427,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,5,0.0001,0.5751120557219683,0.5819437647868063,0.5819437647868063,0.5751120557219683,0.4426229508196721,0.5819437647868063,0.4426229508196721,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,6,0.0001,0.8601732875196542,0.8601732875196542,0.8601732875196542,0.8601732875196542,0.5532786885245902,0.8601732875196542,0.5532786885245902,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,7,0.0001,0.6857848702363712,0.6857848702363712,0.6857848702363712,0.6857848702363712,0.4918032786885246,0.6857848702363712,0.4918032786885246,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,8,0.0001,0.8388893047311673,0.8388893047311673,0.8388893047311673,0.8388893047311673,0.5,0.8388893047311673,0.5,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,9,0.0001,0.7406654733705468,0.7406654733705468,0.7406654733705468,0.7406654733705468,0.4918032786885246,0.7406654733705468,0.4918032786885246,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,0,0.0001,0.8776290188946735,0.845779141904027,0.845779141904027,0.9208239914566715,0.3319672131147541,0.9208239914566715,0.3319672131147541,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,1,0.0001,0.7805537465127232,0.7798295330539874,0.7798295330539874,0.6213386980991256,0.040983606557377046,0.6392444574810335,0.040983606557377046,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,2,0.0001,0.6658118288581568,0.6362791121786917,0.6362791121786917,0.435328397919887,0.03278688524590164,0.435328397919887,0.03278688524590164,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,3,0.0001,0.7855388402216205,0.7464745220119131,0.7465091109785471,0.6914714601993774,0.2786885245901639,0.6914714601993774,0.2786885245901639,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,4,0.0001,0.8969373346392192,0.8885820898824756,0.8885820898824756,0.8486512939974082,0.3647540983606557,0.8486512939974082,0.3647540983606557,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,5,0.0001,0.9025141741094819,0.9014204095745559,0.9014204095745559,0.9081872474251889,0.3770491803278689,0.9081872474251889,0.3770491803278689,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,6,0.0001,0.7023083327838707,0.7030387353657527,0.7031384494242221,0.6180717979678366,0.09836065573770492,0.6283037045186867,0.09836065573770492,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,7,0.0001,0.6378874531783484,0.610787850289724,0.6099701525759172,0.5642999134378821,0.15983606557377047,0.5642999134378821,0.15983606557377047,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,8,0.0001,0.7118734037873461,0.7037605430275086,0.7037605430275086,0.5757616569203146,0.14754098360655737,0.5757616569203146,0.14754098360655737,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,9,0.0001,0.6554018828618009,0.6335078918813274,0.6335078918813274,0.49747224941301205,0.13114754098360656,0.4908082262411425,0.13114754098360656,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,0,0.0001,0.5795172922245655,0.5795172922245655,0.5795172922245655,0.5795172922245655,0.4426229508196721,0.5795172922245655,0.4426229508196721,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,1,0.0001,0.6040731066535621,0.6040731066535621,0.6040731066535621,0.6040731066535621,0.4426229508196721,0.6040731066535621,0.4426229508196721,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,2,0.0001,0.6000756038835467,0.6007694346063995,0.6007694346063995,0.6000756038835467,0.4426229508196721,0.6007694346063995,0.4426229508196721,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,3,0.0001,0.6760649043946299,0.6760649043946299,0.6760649043946299,0.6760649043946299,0.47540983606557374,0.6760649043946299,0.47540983606557374,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,4,0.0001,0.7565884688561887,0.7411417728356228,0.7411417728356228,0.7565884688561887,0.4918032786885246,0.7411417728356228,0.4918032786885246,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,5,0.0001,0.5560028401750408,0.5560028401750408,0.5560028401750408,0.5560028401750408,0.44672131147540983,0.5560028401750408,0.44672131147540983,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,6,0.0001,0.7568186382774204,0.7568186382774204,0.7568186382774204,0.7568186382774204,0.610655737704918,0.7568186382774204,0.610655737704918,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,7,0.0001,0.6242080608693686,0.6242080608693686,0.6242080608693686,0.6242080608693686,0.4426229508196721,0.6242080608693686,0.4426229508196721,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,8,0.0001,0.6404736433314173,0.6404736433314173,0.6404736433314173,0.6404736433314173,0.4426229508196721,0.6404736433314173,0.4426229508196721,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,9,0.0001,0.7239034169170114,0.7239034169170114,0.7239034169170114,0.7239034169170114,0.4795081967213114,0.7239034169170114,0.4795081967213114,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m2_structural_mode,0,0.0001,0.7780441378580916,0.7777144953654997,0.7777144953654997,0.7780441378580916,0.4877049180327869,0.7777144953654997,0.4877049180327869,1.5658681779645705
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m2_structural_mode,1,0.0001,0.7973813047887163,0.8085170465572346,0.8085170465572346,0.7973813047887163,0.47540983606557374,0.8085170465572346,0.47540983606557374,1.5947626095774325
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m2_structural_mode,2,0.0001,0.8006977119187619,0.8008633802558376,0.8008633802558376,0.8006977119187619,0.4918032786885246,0.8008633802558376,0.4918032786885246,1.6082049504712281
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m2_structural_mode,3,0.0001,0.7394906253638377,0.7394906253638377,0.7394906253638377,0.7394906253638377,0.5081967213114754,0.7394906253638377,0.5081967213114754,1.4921647583002198
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m2_structural_mode,4,0.0001,0.7570324326993751,0.7639428931726477,0.7639428931726477,0.7570324326993751,0.5122950819672131,0.7639428931726477,0.5122950819672131,1.5336555577943716
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m2_structural_mode,5,0.0001,0.7736298484459692,0.7736298484459692,0.7736298484459692,0.7736298484459692,0.4426229508196721,0.7736298484459692,0.4426229508196721,1.5472596968919383
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m2_structural_mode,6,0.0001,0.776273431797329,0.776273431797329,0.776273431797329,0.776273431797329,0.4426229508196721,0.776273431797329,0.4426229508196721,1.5525468635946578
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m2_structural_mode,7,0.0001,0.7671278465615549,0.7671278465615549,0.7671278465615549,0.7671278465615549,0.47540983606557374,0.7671278465615549,0.47540983606557374,1.546387700372079
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m2_structural_mode,8,0.0001,0.7904152268506696,0.7904152268506696,0.7904152268506696,0.7904152268506696,0.47540983606557374,0.7904152268506696,0.47540983606557374,1.5935784155790185
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m2_structural_mode,9,0.0001,0.7654623033307508,0.7654623033307508,0.7654623033307508,0.7654623033307508,0.47540983606557374,0.7654623033307508,0.47540983606557374,1.5430566139104707
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,0.0001,0.7811784912617927,0.7821602842240978,0.7821602842240978,0.7811784912617927,0.4672131147540983,0.7821602842240978,0.4672131147540983,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,0.0001,0.8729326964281734,0.8810733334258547,0.8810733334258547,0.8729326964281734,0.5450819672131147,0.8810733334258547,0.5450819672131147,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,2,0.0001,0.8822764753684997,0.8922251234028011,0.8922251234028011,0.8822764753684997,0.5573770491803279,0.8922251234028011,0.5573770491803279,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,3,0.0001,0.8661239423513899,0.8658464686385903,0.8658464686385903,0.8661239423513899,0.5040983606557377,0.8658464686385903,0.5040983606557377,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,4,0.0001,0.8884431621853637,0.8961891451238904,0.8961891451238904,0.8884431621853637,0.4918032786885246,0.8961891451238904,0.4918032786885246,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,5,0.0001,0.764471592503749,0.763374622578999,0.763374622578999,0.764471592503749,0.5245901639344263,0.763374622578999,0.5245901639344263,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,6,0.0001,0.8361272796742077,0.8344491443040642,0.8344491443040642,0.8361272796742077,0.46311475409836056,0.8344491443040642,0.46311475409836056,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,7,0.0001,0.8158935099609385,0.8152860000793998,0.8152860000793998,0.8158935099609385,0.46311475409836067,0.8152860000793998,0.46311475409836067,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,8,0.0001,0.8521715706090915,0.8526426944825949,0.8526426944825949,0.8521715706090915,0.7049180327868853,0.8526426944825949,0.7049180327868853,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,9,0.0001,0.8706891728192299,0.8716164992712064,0.8716164992712064,0.8706891728192299,0.5778688524590163,0.8716164992712064,0.5778688524590163,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,0,0.0001,0.7681942002147417,0.7679606963412139,0.7679606963412139,0.7681942002147417,0.4344262295081967,0.7679606963412139,0.4344262295081967,1.547973581402187
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,1,0.0001,0.6834811228499674,0.6834811228499674,0.41161182330520213,0.6834811228499674,0.47540983606557374,0.6834811228499674,0.47540983606557374,0.7394035013614721
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,2,0.0001,0.5801035266997351,0.47224149318561853,0.47224149318561853,0.5801035266997351,0.0,0.47224149318561853,0.0,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,3,0.0001,0.3570485501420646,0.3585513106194265,0.3585513106194265,0.3570485501420646,0.0,0.3585513106194265,0.0,
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,4,0.0001,0.7579977870265944,0.6614379660029572,0.3931003446521789,0.7579977870265944,0.4426229508196721,0.6614379660029572,0.4426229508196721,1.5159955740531887
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,5,0.0001,0.7521462306068081,0.7517185451446179,0.45578011585061035,0.7521462306068081,0.6147540983606558,0.7517185451446179,0.6147540983606558,0.7521462306068082
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,6,0.0001,0.7922713658229681,0.676483955184329,0.36630868289803414,0.7922713658229681,0.47540983606557374,0.676483955184329,0.47540983606557374,1.5988442227660178
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,7,0.0001,0.8218541979622296,0.8224416601934421,0.8224416601934421,0.8218541979622296,0.4795081967213114,0.8224416601934421,0.4795081967213114,1.659121167507796
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,8,0.0001,0.7803971494344939,0.7834814504477583,0.7834814504477583,0.7803971494344939,0.49590163934426235,0.7834814504477583,0.49590163934426235,1.568999527436454
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,9,0.0001,0.3656212040657671,0.35493858580403553,0.35493858580403553,0.3656212040657671,0.0,0.35493858580403553,0.0,
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,circular_hotspot_trajectory,0,0.31622776601683794,0.7785156558698733,0.7699439566799849,0.7699439566799849,0.7785156558698733,0.7622950819672132,0.7699439566799849,0.7622950819672132,
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,circular_hotspot_trajectory,1,0.31622776601683794,0.6832282495926517,0.7977236447116316,0.7977236447116316,0.6832282495926517,0.5491803278688525,0.7977236447116316,0.5491803278688525,
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,circular_hotspot_trajectory,2,0.31622776601683794,0.687597345237826,0.8019198249238223,0.8019198249238223,0.687597345237826,0.5573770491803278,0.8019198249238223,0.5573770491803278,
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,circular_hotspot_trajectory,3,0.31622776601683794,0.8248592311678541,0.8156804359856468,0.8156804359856468,0.8248592311678541,0.6598360655737705,0.8156804359856468,0.6598360655737705,
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,circular_hotspot_trajectory,4,0.31622776601683794,0.7244877122685451,0.8276504975498067,0.8276504975498067,0.7244877122685451,0.639344262295082,0.8276504975498067,0.639344262295082,
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,circular_hotspot_trajectory,5,0.31622776601683794,0.7827376542214768,0.8836294054853299,0.8836294054853299,0.7827376542214768,0.7377049180327869,0.8836294054853299,0.7377049180327869,
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,circular_hotspot_trajectory,6,0.31622776601683794,0.8420130280676912,0.8420130280676912,0.8420130280676912,0.8420130280676912,0.5901639344262295,0.8420130280676912,0.5901639344262295,
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,circular_hotspot_trajectory,7,0.31622776601683794,0.8232032554159647,0.860280716599455,0.860280716599455,0.8232032554159647,0.6885245901639344,0.860280716599455,0.6885245901639344,
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,circular_hotspot_trajectory,8,0.31622776601683794,0.8593180425428977,0.8593180425428977,0.8593180425428977,0.8593180425428977,0.6106557377049181,0.8593180425428977,0.6106557377049181,
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,circular_hotspot_trajectory,9,0.31622776601683794,0.8114308631712304,0.8114308631712304,0.8114308631712304,0.8114308631712304,0.7049180327868853,0.8114308631712304,0.7049180327868853,
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,flare_birth_motion_decay,0,0.31622776601683794,0.8214830918305306,0.673857767768292,0.673857767768292,1.0,0.4918032786885246,1.0,0.4918032786885246,
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,flare_birth_motion_decay,1,0.31622776601683794,0.8805811145996388,0.8798404040478803,0.8798404040478803,0.7560494978035058,0.47540983606557374,0.7845688550709996,0.47540983606557374,
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,flare_birth_motion_decay,2,0.31622776601683794,0.806982684835907,0.7879768997503465,0.7879768997503465,0.6491809705082185,0.569672131147541,0.6420985282220333,0.4713114754098361,
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,flare_birth_motion_decay,3,0.31622776601683794,0.8644424834330446,0.7984153847490882,0.7984153847490882,0.8706248609012436,0.6557377049180327,0.8697059437032753,0.6557377049180327,
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,flare_birth_motion_decay,4,0.31622776601683794,0.8146500793795142,0.7757784075027571,0.7757784075027571,0.7207023223640353,0.5327868852459016,0.7153280319060658,0.5327868852459016,
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,flare_birth_motion_decay,5,0.31622776601683794,0.8940808508550728,0.8634760586220772,0.8634760586220772,0.923271302103299,0.5245901639344261,0.923271302103299,0.5245901639344261,
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,flare_birth_motion_decay,6,0.31622776601683794,0.8142480518732015,0.7890728028988805,0.7891124276272296,0.8178675514209945,0.4385245901639344,0.811101569383316,0.4221311475409836,
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,flare_birth_motion_decay,7,0.31622776601683794,0.637508279288547,0.7103293821157408,0.7088645834730256,0.6630325904437344,0.47540983606557374,0.8315162952218671,0.47540983606557374,
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,flare_birth_motion_decay,8,0.31622776601683794,0.8792636997655909,0.8369906770898832,0.8369906770898832,0.861392195218935,0.5901639344262295,0.861392195218935,0.5901639344262295,
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,flare_birth_motion_decay,9,0.31622776601683794,0.7723260068485372,0.738832909566874,0.738832909566874,0.6683136939183725,0.5081967213114754,0.6516941199213051,0.5081967213114754,
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,m1_rotating_crescent,0,0.31622776601683794,0.6605687270649151,0.8302843635324575,0.8302843635324575,0.6605687270649151,0.6065573770491803,0.8302843635324575,0.6065573770491803,
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,m1_rotating_crescent,1,0.31622776601683794,0.8173311798320364,0.8637580857984836,0.8637580857984836,0.8173311798320364,0.7049180327868853,0.8637580857984836,0.7049180327868853,
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,m1_rotating_crescent,2,0.31622776601683794,0.7147678292023275,0.8505407092480228,0.8505407092480228,0.7147678292023275,0.6557377049180327,0.8505407092480228,0.6557377049180327,
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,m1_rotating_crescent,3,0.31622776601683794,0.7354423321626613,0.8085811159354062,0.8085811159354062,0.7354423321626613,0.5409836065573771,0.8085811159354062,0.5409836065573771,
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,m1_rotating_crescent,4,0.31622776601683794,0.927947190952394,0.9332701269236312,0.9332701269236312,0.927947190952394,0.7377049180327869,0.9332701269236312,0.7377049180327869,
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,m1_rotating_crescent,5,0.31622776601683794,0.6803727840498258,0.8536520657809445,0.8536520657809445,0.6803727840498258,0.5409836065573771,0.8536520657809445,0.5409836065573771,
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,m1_rotating_crescent,6,0.31622776601683794,0.8383053407579293,0.8592811582312948,0.8592811582312948,0.8383053407579293,0.7377049180327869,0.8592811582312948,0.7377049180327869,
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,m1_rotating_crescent,7,0.31622776601683794,0.7285713327404766,0.818673764448913,0.818673764448913,0.7285713327404766,0.5737704918032787,0.818673764448913,0.5737704918032787,
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,m1_rotating_crescent,8,0.31622776601683794,0.8393979003916123,0.837295868364119,0.837295868364119,0.8393979003916123,0.6926229508196721,0.837295868364119,0.6926229508196721,
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,m1_rotating_crescent,9,0.31622776601683794,0.7660707478371022,0.7660707478371022,0.7660707478371022,0.7660707478371022,0.7172131147540983,0.7660707478371022,0.7172131147540983,
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,m2_structural_mode,0,0.31622776601683794,0.8413553342535325,0.8413553342535325,0.8413553342535325,0.8413553342535325,0.8073770491803278,0.8413553342535325,0.8073770491803278,1.682710668507065
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,m2_structural_mode,1,0.31622776601683794,0.8611066741181501,0.8873077990241724,0.8873077990241724,0.8611066741181501,0.7049180327868853,0.8873077990241724,0.7049180327868853,1.7222133482363007
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,m2_structural_mode,2,0.31622776601683794,0.8597275364224461,0.8574592085293319,0.8574592085293319,0.8597275364224461,0.7704918032786885,0.8574592085293319,0.7704918032786885,1.8086908059886502
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,m2_structural_mode,3,0.31622776601683794,0.7348898140887848,0.8388536840700149,0.8388536840700149,0.7348898140887848,0.5409836065573771,0.8388536840700149,0.5409836065573771,1.5412870837779777
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,m2_structural_mode,4,0.31622776601683794,0.7326677527756529,0.7163758450436934,0.7163758450436934,0.7326677527756529,0.5860655737704918,0.7163758450436934,0.5860655737704918,1.5333000134557968
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,m2_structural_mode,5,0.31622776601683794,0.7104992993444126,0.8957849688596777,0.8957849688596777,0.7104992993444126,0.5737704918032787,0.8957849688596777,0.5737704918032787,1.4398667715249613
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,m2_structural_mode,6,0.31622776601683794,0.7777536374438604,0.893840776241719,0.893840776241719,0.7777536374438604,0.639344262295082,0.893840776241719,0.639344262295082,1.555507274887721
L448_contrast,DIRECT_PHYSICAL,TSVD,100.0,m2_structural_mode,7,0.31622776601683794,0.6841622965799387,0.8585492419516261,0.8585492419516261,0.6841622965799387,0.5573770491803278,0.8585492419516261,0.5573770491803278,1.460732057650156
