source_class,bank,family,split,index,content_hash,achieved_structure_fraction,level_fraction,target_structure_fraction,representation_floor,in_class_residual,reprojection_residual_relative,min_value,negative_mass_relative,achievable
L1056,structure_balanced_050,circular_crescent,pilot,1,8fb0857a0dd17a59678ffedcc0df112e99c5819f547a2d5dbc5f5ada7dfbcb20,0.5171674609044633,0.8558842312962837,0.5,1.3227104815761014e-15,0.0,0.0817353735016274,0.0,0.0,True
L1056,structure_balanced_050,circular_crescent,pilot,2,e805ce9bcb53511236d5b44866294bae6abb998eef8a7714ac7c990e1fffeba3,0.5196094979693885,0.8544038679804768,0.5,1.389030148912232e-15,0.0,0.1109835969678737,0.0,0.0,True
L1056,structure_balanced_050,circular_crescent,pilot,3,c36ea2deacb66daacff9c67b0b1f6ac5c50c03d7fa87934146321a4097990b21,0.5178112584394485,0.855494886386444,0.5,1.842216219200971e-15,0.0,0.08758939079502437,0.0,0.0,True
L1056,structure_balanced_050,circular_crescent,pilot,4,bb0e43b1281425bdb92bbf8f6c2c0095fdd6dc91370061160a86c0ff1bdecb01,0.4979634592738871,0.8671980126983593,0.5,1.5099588235373696e-15,0.0,0.08455987173989828,-0.0007676920124665455,1.4254403256122047e-05,False
L1056,structure_balanced_050,circular_crescent,pilot,5,4795991ab9f64ecb082a8ab208c1621bed120a915ff58abb272b335aef666537,0.5200424579274434,0.8541404111460733,0.5,1.1842738621235535e-15,0.0,0.1225442897207527,0.0,0.0,True
L1056,structure_balanced_050,circular_crescent,pilot,6,5fd949b4f128d8f06be1eaaf4e9486fdb575112af1ca0779b6d78ec763eebbe9,0.5141305334631869,0.8577119531409474,0.5,1.4368307205421697e-15,0.0,0.0602601198002003,0.0,0.0,True
L1056,structure_balanced_050,circular_crescent,pilot,7,0d9a47056fd7b6c42f141206bc97daab45c67f679c5a8ea95b2c53094dba7df6,0.46737396310075857,0.8840597143946165,0.5,1.9678590725804667e-15,0.0,0.06729952250470252,-0.0020819091663956592,7.739650279026437e-05,False
L1056,structure_balanced_050,plunging_hotspot,selection,0,3882c7fd6955c751b18c0234b807627471c03e8f5baafb1175a43ba90f0b5910,0.5201565274449412,0.8540709496033805,0.5,1.515458588070322e-15,0.0,0.13723077087672028,0.0,0.0,True
L1056,structure_balanced_050,plunging_hotspot,selection,1,310f3b88a4e5f63706d440ec315c75d4d334de48fa78758cabd40f18bd17ee42,0.52017363270631,0.854060531717232,0.5,1.4834490637923804e-15,0.0,0.13388491452043633,0.0,0.0,True
L1056,structure_balanced_050,plunging_hotspot,selection,2,c73fa94dc8a38098553b947d43556ef29f97b668a2049e2c21921e5dac9e5a23,0.520141652157192,0.8540800089518468,0.5,1.4194276075703478e-15,0.0,0.12797435428568774,0.0,0.0,True
L1056,structure_balanced_050,plunging_hotspot,selection,3,c2e9b0f9d44ebdb5eac8f2846294c363874c5cc2a545d9620be678a4eb7485c5,0.5201733993400587,0.8540606738511075,0.5,1.6738450569719322e-15,0.0,0.13258483972814555,0.0,0.0,True
L1056,structure_balanced_050,plunging_hotspot,selection,4,b3029a4b388e374c9b0cc38be41d9d581fb8e9708aa08b938e3d9c94067540ce,0.5201726698877018,0.8540611181302541,0.5,1.6831231563560383e-15,0.0,0.13223409552108337,0.0,0.0,True
L1056,structure_balanced_050,plunging_hotspot,selection,5,d2298c5734d75228559ca81067fdf9b653ea27b96d8c8ccdb30831bdf8460efd,0.5201736638276756,0.8540605127624695,0.5,1.6167896086784305e-15,0.0,0.13276226025815635,0.0,0.0,True
L1056,structure_balanced_050,plunging_hotspot,selection,6,724aa1990fce4377a8f226805c10c9ba679a25661928a84c11d8499fd66835a1,0.5201732442741018,0.8540607682954156,0.5,1.5722030075308122e-15,0.0,0.13413381910224925,0.0,0.0,True
L1056,structure_balanced_050,plunging_hotspot,selection,7,d988ddab477af0b3a3ce54c2c008242f96cae52ae7e34d4870a8af6fa33722f5,0.5201644602861443,0.8540661181988337,0.5,1.4074546750488806e-15,0.0,0.13620819920279081,0.0,0.0,True
L1056,structure_balanced_050,plunging_hotspot,pilot,0,adc8f5b02b75f57de772b67d536f26ecb4b8149436dc24dea4ddcd63281519db,0.5201564703229424,0.8540709843925023,0.5,1.5291457174621059e-15,0.0,0.13723735646364746,0.0,0.0,True
L1056,structure_balanced_050,plunging_hotspot,pilot,1,d15d45a6a58e45640b8150e31caf3b462e9ec5bda24f5a56c6ec3aeda00e545b,0.5201720505901378,0.8540614953180193,0.5,1.6302665396059813e-15,0.0,0.1320039167763547,0.0,0.0,True
L1056,structure_balanced_050,plunging_hotspot,pilot,2,6818cb39cfe2b1c23da67a23652c488327c295f8522669fc5018e03908fa1d4a,0.5201712152560093,0.8540620040834778,0.5,1.5663922262320615e-15,0.0,0.1317498712295493,0.0,0.0,True
L1056,structure_balanced_050,plunging_hotspot,pilot,3,5715efdd7eb19e2391e5e9cd423eb756a806b0dfa9cb4c9074f1d40439a3b75f,0.5201199158170184,0.8540932461801215,0.5,1.7720923763229704e-15,0.0,0.14020339626477324,0.0,0.0,True
L1056,structure_balanced_050,plunging_hotspot,pilot,4,f446dc26e7d725b11e2d763121a1b8aa941632e1c6e4a3fda3a9568f61079fee,0.5201694197193292,0.8540630976624949,0.5,1.558304913063122e-15,0.0,0.13130602126078855,0.0,0.0,True
L1056,structure_balanced_050,plunging_hotspot,pilot,5,893ee445f14e4842c27362c0e14456bf665a9f42ebaf43d46ce23dbbe7b05703,0.5201462407689369,0.8540772144331817,0.5,1.6164085107260219e-15,0.0,0.1382506184889238,0.0,0.0,True
L1056,structure_balanced_050,plunging_hotspot,pilot,6,d034d6e5947b1916738c3cec4b62f1ad71641deb0cb2f6fd697af0df3affe90f,0.5201436851787549,0.8540787708219097,0.5,1.8531341320144276e-15,0.0,0.12814573163977475,0.0,0.0,True
L1056,structure_balanced_050,plunging_hotspot,pilot,7,cf671300bfb9bba3ec59052d6011ee95682e513118e660c5fca4df3740c6e3a4,0.5201594059844608,0.8540691964740872,0.5,1.7153265722524427e-15,0.0,0.13689362847620662,0.0,0.0,True
L1056,structure_balanced_080,circular_single_hotspot,selection,0,c25193757d56879a9f387cafacbf4e159444f3ccc3d4616762fcb80327015384,0.7317668419599279,0.6815550520742941,0.8,1.431660329865347e-15,0.0,0.07218352286191551,-6.805249030548727e-05,2.502467395429417e-06,False
L1056,structure_balanced_080,circular_single_hotspot,selection,1,9ff6ba77b7de728e1e848abdc5c60ec0ae4ea446a2b605352af34d6830ce8a2f,0.506703829712857,0.8621201940299995,0.8,1.5064669304218573e-15,0.0,0.1370944826741362,0.0,0.0,False
L1056,structure_balanced_080,circular_single_hotspot,selection,2,c374cd3a7828521ce71ba2a06d3c537915e4e4926d28f1aba4fb05af631dceea,0.8057020651859018,0.5923210127584305,0.8,1.4021878321313269e-15,0.0,0.05314066821779601,0.0,0.0,True
L1056,structure_balanced_080,circular_single_hotspot,selection,3,56481e4f72c284a7eaf7dcaa03d89977baa9b52c0c1a0b5b2f70cb0029f7a37d,0.5881452341819929,0.8087553298179918,0.8,1.3672508865105254e-15,0.0,0.11890486038051307,0.0,0.0,False
L1056,structure_balanced_080,circular_single_hotspot,selection,4,2e652d90e2d0f03428c096c651cb7993307129669165d7d689a69c3c5cbedf66,0.7497000940010411,0.6617777338765866,0.8,1.6728889717472376e-15,0.0,0.06017780868572187,-0.0005486276543443052,1.7914578615802442e-05,False
L1056,structure_balanced_080,circular_single_hotspot,selection,5,f7269295a1e1de5e515681d616c2abe667954d88a65de0bbc50fac06c3eb8193,0.7129934653363064,0.7011706770735106,0.8,1.4616156735362428e-15,0.0,0.06716559974133376,-0.0002909209913808499,1.4168390767874973e-05,False
L1056,structure_balanced_080,circular_single_hotspot,selection,6,14a9984f6a50cb626f9db191d716d5a9623af61d89f578430f8ed52ce05fca8f,0.6133223758719062,0.7898326805436962,0.8,1.3825967220243447e-15,0.0,0.09325345423377299,0.0,0.0,False
L1056,structure_balanced_080,circular_single_hotspot,selection,7,8343d4c1757feddd7453dd51fd082d37cf9f8aec2d7120d4c414dbe129ed7e67,0.80633773960842,0.5914553657573696,0.8,1.063467815354194e-15,0.0,0.06128613971954233,0.0,0.0,True
L1056,structure_balanced_080,circular_single_hotspot,pilot,0,4e7e15d2378ed8bc0c31e5e3c149a446f11f589dddf6f11eed9387685ca15de4,0.6791449934802882,0.7340041401999441,0.8,1.6650507396015528e-15,0.0,0.08782588759881584,0.0,0.0,False
L1056,structure_balanced_080,circular_single_hotspot,pilot,1,d3658ebd66494b638623ddb2935f58f34f5f4babee6f008476a00e07de21d316,0.7530344883938636,0.6579810478193062,0.8,1.602035821519087e-15,0.0,0.057443215336897634,-0.0007215340853525066,4.675000037712992e-05,False
L1056,structure_balanced_080,circular_single_hotspot,pilot,2,f7a2e21722223de1b9c481affb1bc0a080def311cf3ccefa8072538aa27371f3,0.6261357970822693,0.779714026815057,0.8,1.5732196604328723e-15,0.0,0.11083196554263962,0.0,0.0,False
L1056,structure_balanced_080,circular_single_hotspot,pilot,3,a8fca7b56ef8dc550ac9034a17dfa1ca29bbddadabe874fd091cab73ba0182d6,0.8061104416329445,0.5917651188523526,0.8,1.5167007158541102e-15,0.0,0.058276443634003715,0.0,0.0,True
L1056,structure_balanced_080,circular_single_hotspot,pilot,4,a7f9292fa3a91079ab76e0cb21ea246b56c495020b34fb17ae28dc2c06f4c605,0.5645566680178622,0.8253943109790431,0.8,1.5052382593578034e-15,0.0,0.11165623337480829,0.0,0.0,False
L1056,structure_balanced_080,circular_single_hotspot,pilot,5,194c013eccc6f6074c48aef425797bb8a723d6ec7c5b546fc7f8ea62611e5c00,0.6048177972143007,0.7963638817606189,0.8,1.1706717983359758e-15,0.0,0.11864111020452504,0.0,0.0,False
L1056,structure_balanced_080,circular_single_hotspot,pilot,6,7bcab9a154d63708123f1f8e66cc1ec03aed8daa8ea4b8486953e36c69a7bbbd,0.739657573136702,0.672983413243985,0.8,1.6605421948789842e-15,0.0,0.058740312520077005,-0.0008769388023590848,4.0251511353268314e-05,False
L1056,structure_balanced_080,circular_single_hotspot,pilot,7,a933fda37b87bd4f1b5de5a2e7acf38f33362793a5ba81c647b664a8f23ba27c,0.8071577042867422,0.590335870848584,0.8,1.3430147186283299e-15,0.0,0.0733059966837395,0.0,0.0,True
L1056,structure_balanced_080,circular_two_hotspots,selection,0,73ad06f620f7c2a5598d17a4d1e960f63d1e0e8ab37a91130e50cd32bf3a1c0f,0.5656218997949268,0.8246646994217576,0.8,1.940995342427399e-15,0.0,0.07460731696208416,-0.0014049679444524624,2.276825141851704e-05,False
L1056,structure_balanced_080,circular_two_hotspots,selection,1,8a7484bf8d846c4f865cffca5b98f1f493134a182cc6224589600f6332fc735c,0.6996352548534555,0.7145001820616567,0.8,1.1696723135845328e-15,0.0,0.0709639326492663,-0.0002703756799069799,9.831933148890976e-06,False
L1056,structure_balanced_080,circular_two_hotspots,selection,2,60111d0e51bdd5161060d941b39f89b89289d1bdf4aac36428262f6253a6b494,0.6211733704878202,0.7836731740954269,0.8,1.515533778109236e-15,0.0,0.08869594525390616,-0.006443317817136437,0.00022437483717391583,False
L1056,structure_balanced_080,circular_two_hotspots,selection,3,aecef2b0964cf79a49f143787fe24cfd9404371aab00670fa17b3e838605ceb5,0.5658342722713918,0.8245189969449488,0.8,1.3930846334296638e-15,0.0,0.08822254698039038,0.0,0.0,False
L1056,structure_balanced_080,circular_two_hotspots,selection,4,78bed1275f067d6be54eea71b980fa2fe4bc9e238a8f1a632068376a679ef3bc,0.7139866249050663,0.7001593386199118,0.8,1.3776772874739055e-15,0.0,0.07957956413955232,0.0,0.0,False
L1056,structure_balanced_080,circular_two_hotspots,selection,5,17ca5e99aa3ce44af0cea2449966dfbbd3b514abb2e8f9aebc3f7d81f87349cf,0.7577351888433113,0.65256216837064,0.8,1.4099112091338793e-15,0.0,0.0616799340052821,-0.00042229047456852654,2.1116968073460617e-05,False
L1056,structure_balanced_080,circular_two_hotspots,selection,6,d30ae8e030abc9175df3a40d286fe0717be53e4c5e2741ce3bfad1f96bb443f9,0.7734394848333747,0.6338701470338258,0.8,1.1498473769550046e-15,0.0,0.062297125225962285,-0.0003301721726470014,9.617631699526168e-06,False
L1056,structure_balanced_080,circular_two_hotspots,selection,7,f979ad7e55074aded3ca393cede929f580134276290026da6bb5cf1b45a176ea,0.7169141428018246,0.6971614675602238,0.8,1.3288152461687144e-15,0.0,0.06609255677780297,-0.00047511291174628977,1.4389510040336157e-05,False
L1056,structure_balanced_080,circular_two_hotspots,pilot,0,ca1e792765b8e41c60e57c54e539278192ffd8ffa2f6fa7513c00cd46e180f4d,0.5577137755016329,0.8300333394603582,0.8,1.3248163353341516e-15,0.0,0.10917557192264282,-0.008247903485331965,0.00031714879877049274,False
L1056,structure_balanced_080,circular_two_hotspots,pilot,1,952cf7bab326d32fb8b80c1d31602fce0f1c7233956afd624d290941fb96f948,0.7363537846002719,0.6765967069864117,0.8,1.1811662182129655e-15,0.0,0.05692833746916798,-0.0006516789643635935,3.186173242918777e-05,False
L1056,structure_balanced_080,circular_two_hotspots,pilot,2,b826c5baa8eb40d0817e57377724633118c3e889c49725077395268af6222d79,0.6651590368174509,0.7467017180508433,0.8,1.3088877753463542e-15,0.0,0.08500941703456613,0.0,0.0,False
L1056,structure_balanced_080,circular_two_hotspots,pilot,3,b02a0a600fdd9176c59912a79c07388bae7c826315c70ee103b2e16f42a4b161,0.5991508252620124,0.8006361774163403,0.8,1.3509538619088618e-15,0.0,0.09311836942159567,0.0,0.0,False
L1056,structure_balanced_080,circular_two_hotspots,pilot,4,00586535f90caff51af56f71d333722e7995182b2570bf6ebafe12553b81b353,0.6393236503231399,0.7689377543972565,0.8,1.6013567268253195e-15,0.0,0.08356686320042744,0.0,0.0,False
L1056,structure_balanced_080,circular_two_hotspots,pilot,5,4eed23acfe58dc64ff27c26566932155b3bb3edf2c3a9c5f92e8c03442e3e9fb,0.6278267150491286,0.7783531434192453,0.8,1.6545942344268513e-15,0.0,0.07945711664296132,-0.00023621875199505158,7.1886842453456706e-06,False
L1056,structure_balanced_080,circular_two_hotspots,pilot,6,4d9e6c4b1e6d7b2632b771a3cae9df78abe6a3685e0af7fe26fae7d12e5b845a,0.7871422975891096,0.616771435254696,0.8,9.996365884702335e-16,0.0,0.0693477852136099,0.0,0.0,False
L1056,structure_balanced_080,circular_two_hotspots,pilot,7,20da01f032800c721125696ab5f9fc615ff778418790dd753c54a984f6f4b351,0.8065836768543329,0.5911199304981563,0.8,1.1285700705568694e-15,0.0,0.064683131727457,0.0,0.0,True
L1056,structure_balanced_080,circular_crescent,selection,0,f4b92a24849043a257f022a59b64fce8641a67fe5602fb1bad437a4a875896f5,0.7107529936224483,0.7034416692638615,0.8,1.6467382941591379e-15,0.0,0.080359337077707,0.0,0.0,False
L1056,structure_balanced_080,circular_crescent,selection,1,e51159c34c933ff8b88b15c92796b8f1147854656fdeb89215404a7a3bc9ecaf,0.5280253118488181,0.8492286323758511,0.8,2.666712482100729e-15,0.0,0.08415855276476751,0.0,0.0,False
L1056,structure_balanced_080,circular_crescent,selection,2,ffe978b66c0e8835c7ec805724fd07a693179f9d3a038c0374c5a938b9277b10,0.6185802533564648,0.7857216238321634,0.8,1.4249134578428615e-15,0.0,0.07424848683144039,-0.0010995135774779048,1.6766718823537777e-05,False
L1056,structure_balanced_080,circular_crescent,selection,3,b9514370fb25437671d188ef3770a554082db0c0e7d1ee2f9caceb73f367ec1d,0.7115643359231739,0.7026209474832162,0.8,1.6267782623543196e-15,0.0,0.06378961083586172,-0.0007807752193658584,1.9295296072714025e-05,False
L1056,structure_balanced_080,circular_crescent,selection,4,5bcbe84186a451265040357e2d1c72604125692ee16d54b608fcea87a57df2f4,0.5855127829830196,0.8106631735582167,0.8,1.6818381711865971e-15,0.0,0.06478319111502993,-0.001466650902846465,6.255942831824609e-05,False
L1056,structure_balanced_080,circular_crescent,selection,5,4bf274a7cf7218e25c3010fbb1d46aadb98bb3edc778a3e83e43060187132bd8,0.735383041044031,0.6776516678536496,0.8,1.3597587356065927e-15,0.0,0.053210886695553836,-0.0012441450856184037,5.498568921346623e-05,False
L1056,structure_balanced_080,circular_crescent,selection,6,9c066788c51c46bfb0b82e224ea2c3e89ef5ab8e3f2c3e82bac1fd9ced0eb104,0.6314279698306433,0.7754345355447823,0.8,1.495439315507791e-15,0.0,0.07426102677181884,-0.0006712868750878647,2.1193748449553458e-05,False
L1056,structure_balanced_080,circular_crescent,selection,7,cf3ec5f7d7356af0cf7a37f79bd3aff7d9646d7d4c511d961fe2b1dba9077ef0,0.7706467604089032,0.6372625602302888,0.8,1.17823768037838e-15,0.0,0.06874378126168522,-3.432134315566526e-06,2.3012957070855009e-07,False
L1056,structure_balanced_080,circular_crescent,pilot,0,c7040728e759caa773859ea99723b5def4c38b014cc1674f78c280f57586c8b1,0.46456264106504125,0.8855402602517142,0.8,1.524468383123569e-15,0.0,0.07733436239324394,-0.0014267343759105456,8.456562061559319e-05,False
L1056,structure_balanced_080,circular_crescent,pilot,1,2f6fcf5ef6a94a7c67eab29064ba4537f7e3756e6e0b9a0a26d2fb7c40ea9762,0.5915453524216117,0.8062717259264344,0.8,2.4068100072977887e-15,0.0,0.07841753296845572,-0.0008297080773191651,2.3616822397882747e-05,False
L1056,structure_balanced_080,circular_crescent,pilot,2,1e8947506c8e25d545545a1babeff1774beaa1c0f11d360ac07117ee64ebe065,0.5245767741081251,0.8513631469979853,0.8,1.794521715293553e-15,0.0,0.08884897699448847,-0.00024709385044662316,6.632095012090814e-06,False
L1056,structure_balanced_080,circular_crescent,pilot,3,f6cc5e1048820352d83075da23e373173f1e1c87d6b5df8ac01051ec6a5c80ed,0.6546740919110966,0.7559112602550521,0.8,1.8184199960396036e-15,0.0,0.059970851121779974,0.0,0.0,False
L1056,structure_balanced_080,circular_crescent,pilot,4,4185c0b2b61aa62179cc2bd8a0f52e781ce2b346751542e5f7ff5564f2985289,0.5911568016675413,0.8065566538329489,0.8,1.419815779062045e-15,0.0,0.07082596745716498,-0.0011752094696490271,4.490513563449147e-05,False
L1056,structure_balanced_080,circular_crescent,pilot,5,466cee803d07a58e0edaa2ae790e427a8fd134874ac27532ebea20741f433168,0.8068456174859097,0.590762346078168,0.8,9.091113503211088e-16,0.0,0.06848468975032043,0.0,0.0,True
L1056,structure_balanced_080,circular_crescent,pilot,6,8f39a355411f43139199ce4c486086d7e53b9520a491b9639ad77cdf88a18a52,0.6662646528028465,0.7457153695784353,0.8,1.5708600000527934e-15,0.0,0.07245595806090009,-0.0005433015175210615,1.8069450304313205e-05,False
L1056,structure_balanced_080,circular_crescent,pilot,7,8a54705b823ffdb75a9e8eca4f0d26ecd0632b87ce5663f3f9881f534a811165,0.6501098845598989,0.7598402055679305,0.8,1.5839062213637342e-15,0.0,0.06298713329300283,-0.0010542495971824803,4.2812393082272525e-05,False
L1056,structure_balanced_080,plunging_hotspot,selection,0,4fc10e712c023ac6fe982c4e4776b23e64a10d1086c5d276b9522e5757bea204,0.6069752545741394,0.7947207310336497,0.8,1.6918626603538666e-15,0.0,0.1212599177086019,-0.006319528613988951,0.000749612653383327,False
L1056,structure_balanced_080,plunging_hotspot,selection,1,9373a1d8feaf44be7deaf64d6679dfcfe8c55894bfac4805d1bb1bb8a53647e3,0.8069975211052312,0.5905548246606847,0.8,1.8194993228091315e-15,0.0,0.07078808185538239,0.0,0.0,True
L1056,structure_balanced_080,plunging_hotspot,selection,2,648f531f6b12a83034bb6f02910ba2eb0bf9cff8ff48133913977dc917627fac,0.8015217715703428,0.5979655924037263,0.8,1.7529237465241304e-15,0.0,0.07144458025436227,0.0,0.0,False
L1056,structure_balanced_080,plunging_hotspot,selection,3,8cbf2596725e80267ace580a3898f10f8de6ba064e1b589b96b6f939f2b0d4d7,0.6509621737293293,0.7591101687986971,0.8,1.4556378298890255e-15,0.0,0.1146899797693804,-0.00813236197024974,0.0006403902353643517,False
L1056,structure_balanced_080,plunging_hotspot,selection,4,5c478644f6b0212f2d024ccd0ff5497aacc533285abacce40a4b2d1333a37443,0.6008045531351631,0.7993959525366994,0.8,1.4092407957512603e-15,0.0,0.12450523309691876,-0.0054823198204074185,0.0005466737992223016,False
L1056,structure_balanced_080,plunging_hotspot,selection,5,4faa7a021cdaf5fd9ff9e5797004563f1c02864dac541233b81a0a43f21538f4,0.6234524863555145,0.7818612391320643,0.8,1.4512082482062734e-15,0.0,0.11228053376588337,-0.0035484487864804928,0.00018764608716845128,False
L1056,structure_balanced_080,plunging_hotspot,selection,6,c048c3003722e7b106053d09bbbc621eafab8c3206e6cb5884611a7f6d2a5831,0.6027569394230127,0.7979248535904886,0.8,1.72434569024187e-15,0.0,0.12531668349423908,-5.3473567763125225e-05,6.429115438671732e-06,False
L1056,structure_balanced_080,plunging_hotspot,selection,7,7431493fe95e0dc5f9712e58cc1ccd9e0afe70fd28baa7f5845875fbec18c023,0.5966830176673111,0.8024770254826186,0.8,1.53105081658268e-15,0.0,0.12548534148258156,-0.0012567610746701853,0.00012204354138191095,False
L1056,structure_balanced_080,plunging_hotspot,pilot,0,c9fe7997edb9cd914b2fefa9a8ba127829464abd7cf911e0bf7d2c5379cde5e1,0.6235350800521903,0.7817953721686441,0.8,1.529073021327525e-15,0.0,0.11699792491037189,-0.004408306526337358,0.00043940107444654205,False
L1056,structure_balanced_080,plunging_hotspot,pilot,1,c06465bb5f9078931e6db9624df8b553ff40404846110abcc8c131a3110a6649,0.6070612351239459,0.794655055234527,0.8,1.7911499234720935e-15,0.0,0.11681783034216345,-0.002982048310356555,0.00027640619933645786,False
L1056,structure_balanced_080,plunging_hotspot,pilot,2,944f072e60d0d580a73cfb3d9fee403870cd3d4a1b0f00019ec3ad756d4cf432,0.6777010852012031,0.7353375001433775,0.8,1.3697168847019156e-15,0.0,0.10284103086701675,-0.007312814765338068,0.0005984947414935022,False
L1056,structure_balanced_080,plunging_hotspot,pilot,3,5df1a5d19dee2f8bae3ed13535c3276c3a1abbb654067fa13a5e70e3b7591de7,0.6889329185599276,0.7248251056113469,0.8,1.4677624013698066e-15,0.0,0.10932722744092002,-0.006386677357535157,0.000641591736989439,False
L1056,structure_balanced_080,plunging_hotspot,pilot,4,c7bd3e1a04fe744ccfa18b3a4a3b13e3fce34dbd9dbc6b35448421bf0969b2c1,0.5984380390930188,0.8011690916195547,0.8,1.4684572349016069e-15,0.0,0.1223489431410117,-0.008077822956645605,0.0006816169189537458,False
L1056,structure_balanced_080,plunging_hotspot,pilot,5,a64ac8f74690591d60e7a32855972fc694e19b2a768456f091aac9ce6942c61a,0.7726267351016992,0.6348605580803462,0.8,1.4708763523605286e-15,0.0,0.08591023181446657,-0.002549609311638847,0.0003020308172134535,False
L1056,structure_balanced_080,plunging_hotspot,pilot,6,fa531b75c33ca016b47ca91857c27e36e0b0837127204a840a562a1fc98ede1f,0.8010390486863072,0.5986120968371221,0.8,1.5100723067154061e-15,0.0,0.06520474940371253,0.0,0.0,False
L1056,structure_balanced_080,plunging_hotspot,pilot,7,482fffdb8da19d1831cce0330d71c4cedf35c113ab282381035393e85fe48b80,0.7644861624195676,0.6446401379599338,0.8,1.4989536877359556e-15,0.0,0.09369597407671795,-0.007528432610275734,0.0005405586017102515,False
L448,constant_flux_structural,circular_single_hotspot,selection,0,29a12f5362906cff09112020bb4c0c93a5c9fe07db2139d5a179a023492a5790,0.7129775181635121,0.7011868927706785,,1.2570365898497946e-15,0.0,0.08406621535707609,0.0,0.0,True
L448,constant_flux_structural,circular_single_hotspot,selection,1,d236bfac1a8545c55b24ecfe95f276111b2e31f4a41802f1374f6f38d34460c7,0.9235607970772793,0.3834520232075722,,1.4117188798641234e-15,0.0,0.08403736477774942,-4.226631402915998,0.21454158968572504,True
L448,constant_flux_structural,circular_single_hotspot,selection,2,b29d2b46906b1051ac11a934a75e8ccd14c6491067713915e3af901b9a03db57,0.918663045035348,0.3950420353410282,,1.2366970696308236e-15,0.0,0.08410641506726377,-1.7548870400319703,0.10326337274849834,True
L448,constant_flux_structural,circular_single_hotspot,selection,3,197eba50310d523d32a4832233b5ba7fad23a5915244f96899b6c598fe67af33,0.7681616592237207,0.6402559373396395,,1.3261737598323155e-15,0.0,0.08409294048414571,-0.912907598908363,0.08484532110725115,True
L448,constant_flux_structural,circular_single_hotspot,selection,4,ffebe2a659a48c5bc58444396e9f2fd2c7370c3d6ee32dfa06fa37870a450526,0.7365442796770121,0.6763893287708429,,1.898254749039362e-15,0.0,0.08401933883294535,-0.38704348428176594,0.040182080428438814,True
L448,constant_flux_structural,circular_single_hotspot,selection,5,b5129b7b20061723dbb626eadd71ea327f14441bfff43f6fd243a96e21a22311,0.8892881862049185,0.4573472661734913,,2.2962283239582695e-15,0.0,0.08345079039975481,-0.9904373629832445,0.04274590594508153,True
L448,constant_flux_structural,circular_single_hotspot,selection,6,2c1309d801865f89d8545d7188803c4f2b47da5a78b88382428765110bcbb583,0.8912024427484643,0.45360578263418366,,1.2268408289069726e-15,0.0,0.08408225033186113,-2.6037545283947887,0.24136932381209247,True
L448,constant_flux_structural,circular_single_hotspot,selection,7,fb6ee6e0c06582ef0f3df3c8fc997a4dda93a0eb7ec427f5e17da21bed258bda,0.6490968040990107,0.7607058162709488,,1.6254855297591885e-15,0.0,0.08407393378500229,-0.3428392746722838,0.045750649255809205,True
L448,constant_flux_structural,circular_single_hotspot,pilot,0,521b890ecd4baf0a0c33a11c3ae7847932c9f594bde7f10ba84d2526657250c8,0.8290772110286042,0.5591341325237007,,1.095170322726773e-15,0.0,0.0841716552406048,-1.0387822893364218,0.11650537825528656,True
L448,constant_flux_structural,circular_single_hotspot,pilot,1,51cbc08af0ffa6ac821fda7b4f4446c8e2b9e811d0f1c2d6f02d57f2ecdd1742,0.6724352749649882,0.7401559301814453,,1.4576412464821804e-15,0.0,0.08414724492240448,-0.07806849145296724,0.009217407966120004,True
L448,constant_flux_structural,circular_single_hotspot,pilot,2,ea50b959363e061ba21c184003dc34ec580ae30a9abc5705d2c8a7edfb81d57b,0.6487628933468156,0.7609906098082081,,1.3460124839675778e-15,0.0,0.0840515672709114,-0.01074166614499737,0.0014390400940409074,True
L448,constant_flux_structural,circular_single_hotspot,pilot,3,c45f9d359d77c9ba983c34fc7fd459cfd352546d01f0b63e3c525d39861b87e7,0.8392193003189317,0.5437931279192509,,1.2895165048017637e-15,0.0,0.08408245291342842,-1.9477292838553473,0.15649510538563177,True
L448,constant_flux_structural,circular_single_hotspot,pilot,4,8fca56e82c2d328bb614b561e9261db4b559be26e31ec89a3d3a27421ab6d63a,0.8796455860356066,0.4756297330572114,,1.0686576673287497e-15,0.0,0.08406150587706798,-1.9697245077852932,0.2037861955185937,True
L448,constant_flux_structural,circular_single_hotspot,pilot,5,123dace81d3b9b6646ce09cedf0a93ad782b4e0bc5d0e54c70a770cbd7d65c68,0.8862314108720754,0.4632427942059011,,2.086976245299335e-15,0.0,0.08392356987454637,-0.6725448466218895,0.042699542809730436,True
L448,constant_flux_structural,circular_single_hotspot,pilot,6,c780b2e0cac3911a444be334bb064806e268cfe073cb46bc09467e48573cc798,0.7607538282060052,0.6490405325323743,,1.2473040224594402e-15,0.0,0.08408352327592011,-0.8509080284266889,0.08433670615374951,True
L448,constant_flux_structural,circular_single_hotspot,pilot,7,528941ca38618b832cb4f3b77ea1bbf015cc55ac90c2178b9121e1d9e305b8d9,0.8642981017739554,0.5029799113979976,,1.102562260659566e-15,0.0,0.0840544894944862,-1.9802415394718578,0.22388086336087576,True
L448,constant_flux_structural,circular_two_hotspots,selection,0,4ded28aa3be2240d607f7269c4bb1a7cd5f7334c06fed9a37bfceb12a98f2c4b,0.7112559060564609,0.702933166168593,,1.2698063791631001e-15,0.0,0.08457703006221762,-0.7258663003544148,0.08144968408459684,True
