source_class,arm,estimator,snr0,bank,family,index,selected_hyperparameter,old_band_structure_error,running_max_rel_at_age0
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,circular_crescent,7,0.00031622776601683794,3.315567639604276,0.6751040864047715
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,plunging_hotspot,0,0.00031622776601683794,1.709789724703782,2.7878025150169354
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,plunging_hotspot,1,0.00031622776601683794,2.135406377472326,2.900918665163857
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,plunging_hotspot,2,0.00031622776601683794,2.8045902437469086,1.3646865060138995
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,plunging_hotspot,3,0.00031622776601683794,2.251322767008404,1.867357904784626
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,plunging_hotspot,4,0.00031622776601683794,2.0455110510797736,1.7122299321810281
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,plunging_hotspot,5,0.00031622776601683794,2.004668316839502,1.8186417629212042
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,plunging_hotspot,6,0.00031622776601683794,2.888345194637807,1.1225478411430094
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_050,plunging_hotspot,7,0.00031622776601683794,2.243991976102139,1.5903416732764364
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_single_hotspot,0,0.00031622776601683794,2.498877310884674,0.8726194314754145
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_single_hotspot,1,0.00031622776601683794,4.194057353831536,0.9297497142352897
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_single_hotspot,2,0.00031622776601683794,1.7566865234294884,2.0942135318353836
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_single_hotspot,3,0.00031622776601683794,2.951309075348157,0.5211922049676717
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_single_hotspot,4,0.00031622776601683794,2.3261985903898914,1.075864983253668
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_single_hotspot,5,0.00031622776601683794,1.497040802141835,6.5907414254455325
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_single_hotspot,6,0.00031622776601683794,5.061811386342841,0.30047806745315997
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_single_hotspot,7,0.00031622776601683794,2.2863891542584227,0.7712295059348212
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_two_hotspots,0,0.00031622776601683794,2.8264109134627455,0.8269464650537091
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_two_hotspots,1,0.00031622776601683794,3.1159335431610415,0.7709643451008951
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_two_hotspots,2,0.00031622776601683794,3.655464194266735,0.6016629700972079
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_two_hotspots,3,0.00031622776601683794,3.661114655247686,0.5389218780088478
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_two_hotspots,4,0.00031622776601683794,3.128979602214316,0.9521863415967854
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_two_hotspots,5,0.00031622776601683794,3.887680359260626,0.41011791961126726
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_two_hotspots,6,0.00031622776601683794,2.9747574785195683,0.5296324697933217
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_two_hotspots,7,0.00031622776601683794,2.350765525445025,0.9399093344217084
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_crescent,0,0.00031622776601683794,3.810653596077117,0.9186427168883591
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_crescent,1,0.00031622776601683794,6.18459127462595,0.5971609758470112
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_crescent,2,0.00031622776601683794,4.5517691218565055,0.6615502896025834
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_crescent,3,0.00031622776601683794,4.141722219497914,0.5257230001930455
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_crescent,4,0.00031622776601683794,3.9332302732493467,0.8969089512967058
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_crescent,5,0.00031622776601683794,2.7687440027193047,0.8152742655662943
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_crescent,6,0.00031622776601683794,4.075371054272464,0.6274436406414041
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,circular_crescent,7,0.00031622776601683794,3.387834943285601,0.5849639629570085
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,plunging_hotspot,0,0.00031622776601683794,1.9083369367503649,1.8313809273500317
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,plunging_hotspot,1,0.00031622776601683794,2.0928380905386357,1.4703007727379493
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,plunging_hotspot,2,0.00031622776601683794,2.291210908709826,1.1625472028052246
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,plunging_hotspot,3,0.00031622776601683794,2.145455078002614,1.1551810194484404
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,plunging_hotspot,4,0.00031622776601683794,2.212752081773747,1.7960248669149008
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,plunging_hotspot,5,0.00031622776601683794,2.327076688188916,1.5586494104672977
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,plunging_hotspot,6,0.00031622776601683794,2.8738615498484,0.898086888974699
L448,UNRESOLVED_IMAGE,TSVD,100.0,structure_balanced_080,plunging_hotspot,7,0.00031622776601683794,2.7909554883686916,1.7025476170970932
L448,UNRESOLVED_IMAGE,TSVD,1000.0,constant_flux_structural,circular_single_hotspot,0,0.00031622776601683794,13.44642565031628,0.5556960720305815
L448,UNRESOLVED_IMAGE,TSVD,1000.0,constant_flux_structural,circular_single_hotspot,1,0.00031622776601683794,7.651820677285375,0.48482241952785854
L448,UNRESOLVED_IMAGE,TSVD,1000.0,constant_flux_structural,circular_single_hotspot,2,0.00031622776601683794,7.066482467905922,0.37979565354610717
L448,UNRESOLVED_IMAGE,TSVD,1000.0,constant_flux_structural,circular_single_hotspot,3,0.00031622776601683794,11.125076715744525,0.7059121117054512
L448,UNRESOLVED_IMAGE,TSVD,1000.0,constant_flux_structural,circular_single_hotspot,4,0.00031622776601683794,19.288445846626104,0.7513783138418635
L448,UNRESOLVED_IMAGE,TSVD,1000.0,constant_flux_structural,circular_single_hotspot,5,0.00031622776601683794,21.346292703708237,0.29293910722826366
L448,UNRESOLVED_IMAGE,TSVD,1000.0,constant_flux_structural,circular_single_hotspot,6,0.00031622776601683794,8.483671312839236,0.6534024362073237
L448,UNRESOLVED_IMAGE,TSVD,1000.0,constant_flux_structural,circular_single_hotspot,7,0.00031622776601683794,18.62638854734746,0.5740313930951458
L448,UNRESOLVED_IMAGE,TSVD,1000.0,constant_flux_structural,circular_two_hotspots,0,0.00031622776601683794,8.366145548862548,0.7500718651140443
L448,UNRESOLVED_IMAGE,TSVD,1000.0,constant_flux_structural,circular_two_hotspots,1,0.00031622776601683794,7.176846248181459,0.4314014931182115
L448,UNRESOLVED_IMAGE,TSVD,1000.0,constant_flux_structural,circular_two_hotspots,2,0.00031622776601683794,7.8693852126313,0.5373660817148092
L448,UNRESOLVED_IMAGE,TSVD,1000.0,constant_flux_structural,circular_two_hotspots,3,0.00031622776601683794,5.466675542113041,0.33821631451021167
L448,UNRESOLVED_IMAGE,TSVD,1000.0,constant_flux_structural,circular_two_hotspots,4,0.00031622776601683794,12.760439070376961,0.48235533390878194
L448,UNRESOLVED_IMAGE,TSVD,1000.0,constant_flux_structural,circular_two_hotspots,5,0.00031622776601683794,8.84991720090252,0.638792026917446
L448,UNRESOLVED_IMAGE,TSVD,1000.0,constant_flux_structural,circular_two_hotspots,6,0.00031622776601683794,19.16951318856923,0.6806538921604317
L448,UNRESOLVED_IMAGE,TSVD,1000.0,constant_flux_structural,circular_two_hotspots,7,0.00031622776601683794,10.539751356001657,0.6297152106578314
L448,UNRESOLVED_IMAGE,TSVD,1000.0,constant_flux_structural,circular_crescent,0,0.00031622776601683794,6.104965398817587,0.4551959444478226
L448,UNRESOLVED_IMAGE,TSVD,1000.0,constant_flux_structural,circular_crescent,1,0.00031622776601683794,11.888052818809818,0.24624466123193206
L448,UNRESOLVED_IMAGE,TSVD,1000.0,constant_flux_structural,circular_crescent,2,0.00031622776601683794,7.920475996265406,0.8130583526421277
L448,UNRESOLVED_IMAGE,TSVD,1000.0,constant_flux_structural,circular_crescent,3,0.00031622776601683794,10.600290776818756,0.20444477763744
L448,UNRESOLVED_IMAGE,TSVD,1000.0,constant_flux_structural,circular_crescent,4,0.00031622776601683794,11.036758724243708,0.38049191191037024
L448,UNRESOLVED_IMAGE,TSVD,1000.0,constant_flux_structural,circular_crescent,5,0.00031622776601683794,5.469248628157752,0.6651975028917256
L448,UNRESOLVED_IMAGE,TSVD,1000.0,constant_flux_structural,circular_crescent,6,0.00031622776601683794,8.3788614798567,0.20128127014203895
L448,UNRESOLVED_IMAGE,TSVD,1000.0,constant_flux_structural,circular_crescent,7,0.00031622776601683794,6.127460656629457,0.5824795302961909
L448,UNRESOLVED_IMAGE,TSVD,1000.0,constant_flux_structural,plunging_hotspot,0,0.00031622776601683794,32.528946828132334,0.9174437402680978
L448,UNRESOLVED_IMAGE,TSVD,1000.0,constant_flux_structural,plunging_hotspot,1,0.00031622776601683794,39.77181643642622,1.0278902698864145
L448,UNRESOLVED_IMAGE,TSVD,1000.0,constant_flux_structural,plunging_hotspot,2,0.00031622776601683794,40.07927848827016,1.0100709305202829
L448,UNRESOLVED_IMAGE,TSVD,1000.0,constant_flux_structural,plunging_hotspot,3,0.00031622776601683794,48.551505897410834,1.0752910096878836
L448,UNRESOLVED_IMAGE,TSVD,1000.0,constant_flux_structural,plunging_hotspot,4,0.00031622776601683794,28.866885242503045,0.29602871908111406
L448,UNRESOLVED_IMAGE,TSVD,1000.0,constant_flux_structural,plunging_hotspot,5,0.00031622776601683794,19.58203899234181,0.8007483483690347
L448,UNRESOLVED_IMAGE,TSVD,1000.0,constant_flux_structural,plunging_hotspot,6,0.00031622776601683794,34.96788638683448,0.4468411772169881
L448,UNRESOLVED_IMAGE,TSVD,1000.0,constant_flux_structural,plunging_hotspot,7,0.00031622776601683794,35.73088802772905,0.4591014483399489
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_050,circular_single_hotspot,0,0.00031622776601683794,1.635603733756557,0.38598956745725976
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_050,circular_single_hotspot,1,0.00031622776601683794,3.1987939332650703,0.5076723360794528
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_050,circular_single_hotspot,2,0.00031622776601683794,1.1072354323962146,0.7560195535732062
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_050,circular_single_hotspot,3,0.00031622776601683794,2.220908049304632,0.6117312156341814
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_050,circular_single_hotspot,4,0.00031622776601683794,2.4259220389187734,0.2201002941771784
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_050,circular_single_hotspot,5,0.00031622776601683794,0.9434441658296537,0.6677245346050522
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_050,circular_single_hotspot,6,0.00031622776601683794,3.14889512759696,0.7354092015252562
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_050,circular_single_hotspot,7,0.00031622776601683794,0.3590428072030532,0.8106588736609436
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_050,circular_two_hotspots,0,0.00031622776601683794,2.7238004327922956,0.5704007049131354
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_050,circular_two_hotspots,1,0.00031622776601683794,2.9215302062698334,0.7147562530106991
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_050,circular_two_hotspots,2,0.00031622776601683794,3.10968203769164,0.24016492298903522
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_050,circular_two_hotspots,3,0.00031622776601683794,2.5580271664335834,0.5502399384881592
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_050,circular_two_hotspots,4,0.00031622776601683794,3.0533998527822854,0.37703111602835426
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_050,circular_two_hotspots,5,0.00031622776601683794,6.192374162011139,0.8635075102018117
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_050,circular_two_hotspots,6,0.00031622776601683794,3.925038955595989,0.7278813629542236
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_050,circular_two_hotspots,7,0.00031622776601683794,2.2656544458294468,0.5913892634743148
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_050,circular_crescent,0,0.00031622776601683794,2.944507922110321,0.33919869344905135
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_050,circular_crescent,1,0.00031622776601683794,3.1350573505726222,0.44589944199011267
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_050,circular_crescent,2,0.00031622776601683794,3.6569045372459694,0.328769266049455
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_050,circular_crescent,3,0.00031622776601683794,5.6227302074346905,0.8647519536652218
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_050,circular_crescent,4,0.00031622776601683794,3.950202366281856,0.5706986690240111
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_050,circular_crescent,5,0.00031622776601683794,2.429836760140277,0.566104468617157
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_050,circular_crescent,6,0.00031622776601683794,2.618996416195066,0.3914279049944488
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_050,circular_crescent,7,0.00031622776601683794,2.7841899757542095,0.5060679899754912
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_050,plunging_hotspot,0,0.00031622776601683794,0.6298653759609119,1.0530329173666686
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_050,plunging_hotspot,1,0.00031622776601683794,0.8012372036658238,1.0397616032028913
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_050,plunging_hotspot,2,0.00031622776601683794,2.3707644309790963,0.6556236752157532
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_050,plunging_hotspot,3,0.00031622776601683794,1.2205939447293421,0.5897881242869667
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_050,plunging_hotspot,4,0.00031622776601683794,1.1525488653207898,0.8738936757199864
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_050,plunging_hotspot,5,0.00031622776601683794,1.351627748378175,0.7627792737859975
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_050,plunging_hotspot,6,0.00031622776601683794,2.3418729128051208,0.5342586385554265
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_050,plunging_hotspot,7,0.00031622776601683794,1.551477643742654,1.0732564871246029
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_080,circular_single_hotspot,0,0.00031622776601683794,1.6826190321898329,0.2069325984128279
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_080,circular_single_hotspot,1,0.00031622776601683794,3.6193011190664404,0.9015854474374887
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_080,circular_single_hotspot,2,0.00031622776601683794,0.6729920244330134,0.6862518714299424
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_080,circular_single_hotspot,3,0.00031622776601683794,2.405362017763172,0.1466016408816891
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_080,circular_single_hotspot,4,0.00031622776601683794,1.4559091056475228,0.2115635252593094
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_080,circular_single_hotspot,5,0.00031622776601683794,0.31768272104303935,0.8652331660616128
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_080,circular_single_hotspot,6,0.00031622776601683794,4.621650270507364,0.15621796955769657
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_080,circular_single_hotspot,7,0.00031622776601683794,1.4842771484583355,0.2933253017360675
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_080,circular_two_hotspots,0,0.00031622776601683794,2.1625908867197845,0.48609967971885487
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_080,circular_two_hotspots,1,0.00031622776601683794,2.2601134933631917,0.4159962289109065
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_080,circular_two_hotspots,2,0.00031622776601683794,3.066519443792224,0.535696185009817
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_080,circular_two_hotspots,3,0.00031622776601683794,3.1036755117392376,0.3628824940351528
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_080,circular_two_hotspots,4,0.00031622776601683794,2.4702435194458703,0.7156532804385538
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_080,circular_two_hotspots,5,0.00031622776601683794,3.363058820341433,0.22761557520363393
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_080,circular_two_hotspots,6,0.00031622776601683794,2.5495321758508247,0.2937483388488282
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_080,circular_two_hotspots,7,0.00031622776601683794,1.6660199381735334,0.6340869071713088
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_080,circular_crescent,0,0.00031622776601683794,3.0953726198570597,0.7893091869497073
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_080,circular_crescent,1,0.00031622776601683794,5.8322331868912585,0.46468535495692975
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_080,circular_crescent,2,0.00031622776601683794,4.1276572701686955,0.5309889659544881
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_080,circular_crescent,3,0.00031622776601683794,3.5310954385954885,0.3317374700026839
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_080,circular_crescent,4,0.00031622776601683794,3.4766581231826903,0.8251490378961878
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_080,circular_crescent,5,0.00031622776601683794,2.1465952413450076,0.3852477790634405
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_080,circular_crescent,6,0.00031622776601683794,3.5535986232687256,0.4629563363007453
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_080,circular_crescent,7,0.00031622776601683794,2.953908993368234,0.4438805772422897
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_080,plunging_hotspot,0,0.00031622776601683794,0.919582441112322,0.9111904509368689
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_080,plunging_hotspot,1,0.00031622776601683794,1.1541959757556697,0.9146052141710019
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_080,plunging_hotspot,2,0.00031622776601683794,1.5045517599157698,0.6426381349918349
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_080,plunging_hotspot,3,0.00031622776601683794,1.4502503609365154,0.304744350961535
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_080,plunging_hotspot,4,0.00031622776601683794,1.4119547904053595,0.4624011010385878
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_080,plunging_hotspot,5,0.00031622776601683794,1.2681288432455609,0.3644110879057103
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_080,plunging_hotspot,6,0.00031622776601683794,2.08429540637701,0.2778583103095095
L448,UNRESOLVED_IMAGE,TSVD,1000.0,structure_balanced_080,plunging_hotspot,7,0.00031622776601683794,2.1484043737339493,0.9789585360358015
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,constant_flux_structural,circular_single_hotspot,0,3.162277660168379e-07,12.888422152586136,0.48581565506631286
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,constant_flux_structural,circular_single_hotspot,1,3.162277660168379e-07,7.8898868369088655,0.4613747182117882
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,constant_flux_structural,circular_single_hotspot,2,3.162277660168379e-07,7.123513851032144,0.3643960390307496
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,constant_flux_structural,circular_single_hotspot,3,3.162277660168379e-07,11.577087632357303,0.609663833068431
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,constant_flux_structural,circular_single_hotspot,4,3.162277660168379e-07,18.076007750719466,0.6947712936767353
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,constant_flux_structural,circular_single_hotspot,5,3.162277660168379e-07,21.08366713826107,0.26894737461130386
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,constant_flux_structural,circular_single_hotspot,6,3.162277660168379e-07,8.847708666637564,0.5962334668256847
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,constant_flux_structural,circular_single_hotspot,7,3.162277660168379e-07,17.25341144816625,0.5342262360426933
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,constant_flux_structural,circular_two_hotspots,0,3.162277660168379e-07,8.410932215402687,0.7480420761372724
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,constant_flux_structural,circular_two_hotspots,1,3.162277660168379e-07,7.523684026098981,0.43165341342960295
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,constant_flux_structural,circular_two_hotspots,2,3.162277660168379e-07,7.861256819566201,0.5221075936359532
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,constant_flux_structural,circular_two_hotspots,3,3.162277660168379e-07,5.701693131949086,0.3368343585507501
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,constant_flux_structural,circular_two_hotspots,4,3.162277660168379e-07,12.466098263109558,0.44229346202098563
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,constant_flux_structural,circular_two_hotspots,5,3.162277660168379e-07,9.561625225094634,0.5723821933093456
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,constant_flux_structural,circular_two_hotspots,6,3.162277660168379e-07,17.953542674725796,0.6340890056134677
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,constant_flux_structural,circular_two_hotspots,7,3.162277660168379e-07,10.164052481938125,0.5565174702568203
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,constant_flux_structural,circular_crescent,0,3.162277660168379e-07,6.346375262632645,0.44609061225912466
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,constant_flux_structural,circular_crescent,1,3.162277660168379e-07,11.714678417671522,0.1886255647806022
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,constant_flux_structural,circular_crescent,2,3.162277660168379e-07,8.231552964337197,0.776328523192446
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,constant_flux_structural,circular_crescent,3,3.162277660168379e-07,10.323843591235931,0.19895066116724675
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,constant_flux_structural,circular_crescent,4,3.162277660168379e-07,11.019740487205919,0.3718611923861096
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,constant_flux_structural,circular_crescent,5,3.162277660168379e-07,6.276234711326371,0.6273196427615964
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,constant_flux_structural,circular_crescent,6,3.162277660168379e-07,8.445731390482639,0.2466725341208726
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,constant_flux_structural,circular_crescent,7,3.162277660168379e-07,6.325700099536688,0.5657222556279429
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,constant_flux_structural,plunging_hotspot,0,3.162277660168379e-07,30.283595485400628,0.7799664356706707
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,constant_flux_structural,plunging_hotspot,1,3.162277660168379e-07,39.23545471605096,1.0305001418924957
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,constant_flux_structural,plunging_hotspot,2,3.162277660168379e-07,40.12916040746702,1.0143668336842104
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,constant_flux_structural,plunging_hotspot,3,3.162277660168379e-07,48.68405120717499,1.0651090534929033
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,constant_flux_structural,plunging_hotspot,4,3.162277660168379e-07,27.15919128063586,0.29562001800056004
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,constant_flux_structural,plunging_hotspot,5,3.162277660168379e-07,19.243230408223475,0.7869332103176552
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,constant_flux_structural,plunging_hotspot,6,3.162277660168379e-07,35.60290352366592,0.4483809804000636
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,constant_flux_structural,plunging_hotspot,7,3.162277660168379e-07,36.220653980720215,0.4521544421826077
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,structure_balanced_050,circular_single_hotspot,0,3.162277660168379e-07,1.964381925856043,0.9299774471692857
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,structure_balanced_050,circular_single_hotspot,1,3.162277660168379e-07,3.425702969273871,0.6817810659559493
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,structure_balanced_050,circular_single_hotspot,2,3.162277660168379e-07,1.602104698650851,1.145143136001221
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,structure_balanced_050,circular_single_hotspot,3,3.162277660168379e-07,2.346373325302177,0.7138240756432626
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,structure_balanced_050,circular_single_hotspot,4,3.162277660168379e-07,2.5965594864665196,0.4841910754082076
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,structure_balanced_050,circular_single_hotspot,5,3.162277660168379e-07,1.6181688953623916,1.2077053436364065
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,structure_balanced_050,circular_single_hotspot,6,3.162277660168379e-07,3.4709640187735573,0.6992020475255536
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,structure_balanced_050,circular_single_hotspot,7,3.162277660168379e-07,1.1788229905745822,3.9119421507466887
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,structure_balanced_050,circular_two_hotspots,0,3.162277660168379e-07,2.7504090963524686,0.6031592826473954
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,structure_balanced_050,circular_two_hotspots,1,3.162277660168379e-07,3.28995948846854,0.8219724336756218
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,structure_balanced_050,circular_two_hotspots,2,3.162277660168379e-07,3.472480416069086,0.4070862759882708
L448,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,structure_balanced_050,circular_two_hotspots,3,3.162277660168379e-07,2.898180329473903,0.612515262410363
