family,split,regime,generative_radial_cells,generative_azimuthal_cells,generative_ages_scored,index,truth_seed,contrast_fraction,peak_fraction_of_background,min_total,min_background,zero_mean_max_abs,azimuthal_mean_max_abs,positivity_scale
m1_rotating_crescent,selection,oracle_known,0.08735559284078688,0.0006253086604983836,61,3,5631138916767260112,0.0508451314142184,0.5646934456529751,0.13282356310593987,0.23366728291621447,1.8665098911687555e-18,2.42861286636753e-17,1.0
m1_rotating_crescent,selection,oracle_known,0.06305529594308627,0.0006350751448385783,61,4,9170364004469471327,0.09243672078075774,0.44485347005628995,0.2265260320734299,0.22713062589100036,2.602105803007645e-18,2.7321894746634712e-17,1.0
m1_rotating_crescent,selection,oracle_known,0.07499659733152639,0.0006461854129911384,61,5,1390277392444107657,0.11186431687992311,0.48773766116059947,0.2760267038359442,0.33620369165360975,4.775783514856559e-18,5.74356100874196e-17,1.0
m1_rotating_crescent,selection,oracle_known,0.05711775436426313,0.0006463227948278913,61,6,6521852705387137854,0.1365667955682824,0.6541282624455831,0.2302346171994452,0.41896525356045844,7.125462836707339e-18,1.1492543028346347e-16,1.0
m1_rotating_crescent,selection,oracle_known,0.09724419642672956,0.0006290512874849318,61,7,6671092031564374233,0.05155458782007395,0.502377148014506,0.17449519144935755,0.317411651094615,1.0068310070253042e-18,1.9949319973733282e-17,1.0
m1_rotating_crescent,pilot,oracle_known,0.10403101043624091,0.0006659974634673629,61,0,5083906725258028067,0.13186849694635053,0.4782302300364899,0.2286336305035107,0.23914917825806792,4.443926226972768e-18,6.505213034913027e-17,1.0
m1_rotating_crescent,pilot,oracle_known,0.0796578194929581,0.0006408774322027866,61,1,7668428059307462989,0.12170683678272753,0.7151485825239825,0.1459151958342096,0.29733549058340447,3.768433038722131e-18,5.0306980803327406e-17,1.0
m1_rotating_crescent,pilot,oracle_known,0.08050944081949088,0.0006199919859405889,61,2,7162933338165701640,0.03508805096181714,0.34447418691012754,0.3033131175049848,0.3729762494960583,1.0428573590258146e-18,2.6020852139652106e-17,1.0
m1_rotating_crescent,pilot,oracle_known,0.07693924137544796,0.0006318058914859654,61,3,2038623900308521443,0.046439895537574855,0.5272905029121616,0.10961984585029654,0.18924067862599736,1.641735140236046e-18,2.8406096919120216e-17,1.0
m1_rotating_crescent,pilot,oracle_known,0.30864581408659636,0.0006246529043529714,61,4,9078144636738874842,0.020365932900485946,0.3283735839559232,0.1725577308616611,0.2569251696174152,9.78350919675069e-19,1.723881454251952e-17,1.0
m1_rotating_crescent,pilot,oracle_known,0.09055769770039883,0.0006256614297062441,61,5,3615919390742457099,0.03151948455883944,0.5189304567128465,0.14317167362884534,0.26129121366083163,8.4790644182749e-19,1.9081958235744878e-17,1.0
m1_rotating_crescent,pilot,oracle_known,0.10544069651539573,0.0006354741299791598,61,6,5748128338382971360,0.08158518829319154,0.5191358202882401,0.24733387559293418,0.33605402945610385,3.488623273299278e-18,4.423544863740858e-17,1.0
m1_rotating_crescent,pilot,oracle_known,0.1003783020425903,0.0006288345545350729,61,7,9134894148463474723,0.05263797399977937,0.4638055240463402,0.321033021181859,0.38551891336617394,2.1329619821685844e-18,3.9898639947466563e-17,1.0
m2_structural_mode,selection,oracle_known,0.06448977260531716,0.0024901849079127726,61,0,9028950351643363958,0.08174329967157135,0.5596433338394704,0.1651874625674846,0.2859133240880641,1.8791425934836653e-18,2.4936649967166602e-17,1.0
m2_structural_mode,selection,oracle_known,0.11600568155305724,0.002490615734860188,61,1,7128718838502595317,0.028168677421957153,0.5129694511080787,0.11698841486742838,0.24004517543182743,3.1170946876205535e-19,9.107298248878237e-18,1.0
m2_structural_mode,selection,oracle_known,0.11521908527728542,0.0025092162321265223,61,2,5166448964094638148,0.06660546153434553,0.47313143052024914,0.24322757067105902,0.2939902078943891,2.097307595365263e-18,1.9949319973733282e-17,1.0
m2_structural_mode,selection,oracle_known,0.10520536328496528,0.002513943153884617,61,3,6516310878767862000,0.04813148949730544,0.34186860114224155,0.19581648098631493,0.19890680450950038,8.804311916667414e-19,9.107298248878237e-18,1.0
m2_structural_mode,selection,oracle_known,0.08235081278906031,0.002502678673485559,61,4,5436304528446850502,0.06540767754042107,0.36756391681709044,0.2087717871190798,0.2087718492741682,1.4359327363109976e-18,1.7536970139953034e-17,1.0
m2_structural_mode,selection,oracle_known,0.08889431988289911,0.0025124174598231044,61,5,7861843154552833145,0.12690629490873012,0.7237105472094905,0.15291734057950285,0.3407918147757285,2.0577588050795376e-18,3.5561831257524545e-17,1.0
m2_structural_mode,selection,oracle_known,0.04969455471816429,0.002482998251297871,61,6,3568688602614529261,0.06740366405786764,0.6986451951136533,0.12799995240877982,0.2491283309902229,3.310912824474151e-18,2.6020852139652106e-17,1.0
m2_structural_mode,selection,oracle_known,0.03127165639924107,0.0024969997408423243,61,7,2799831342093686926,0.03780520876902614,0.3615618902127348,0.28239927249764385,0.3277618491176806,8.522044804439819e-19,1.1275702593849246e-17,1.0
m2_structural_mode,pilot,oracle_known,0.1284913788913032,0.0024992969587297694,61,0,7397641128324176062,0.030469994771211626,0.44595691088412176,0.1644203465459331,0.2660374473848561,5.194691897415911e-19,9.107298248878237e-18,1.0
m2_structural_mode,pilot,oracle_known,0.013558191640897011,0.0025154147313052396,61,1,6771468299865211275,0.09603441317926671,0.7604163914729906,0.10760591481594223,0.30957239553706895,2.549215855245873e-18,3.8163916471489756e-17,1.0
m2_structural_mode,pilot,oracle_known,0.08337663397200046,0.00250314173762375,61,2,4397447943180792766,0.03784775878780046,0.5306613569411276,0.18983089958325938,0.31693002026195305,8.7791413274812e-19,2.47198095326695e-17,1.0
m2_structural_mode,pilot,oracle_known,0.12306130246036301,0.0024981569807812354,61,3,8329559156606626149,0.06154852226580022,0.7349391284135576,0.0848359594627025,0.21744013614151836,1.1186410101085372e-18,2.3852447794681098e-17,1.0
m2_structural_mode,pilot,oracle_known,0.07363136038029895,0.002512375972421311,61,4,2697031045935241357,0.04619500106145119,0.3583143670023877,0.25996993065029855,0.2599700154176922,1.1294126400557337e-18,1.8106176280507924e-17,1.0
m2_structural_mode,pilot,oracle_known,0.194401895811031,0.0024909683925558226,61,5,9117526516997252942,0.03921112726743691,0.7119023131792288,0.07345863601501723,0.22504184412423514,7.99579663500135e-19,1.8214596497756474e-17,1.0
m2_structural_mode,pilot,oracle_known,0.1448792457585324,0.0024928232828227265,61,6,8516330241957727067,0.027330608452212142,0.4736642715376599,0.12842206759647296,0.21958674826532315,4.219911544017446e-19,8.673617379884035e-18,1.0
m2_structural_mode,pilot,oracle_known,0.11006298447693495,0.002505777953845724,61,7,3507098630926382335,0.07336198642008745,0.7244419731237615,0.07204016196908034,0.20352947134362886,1.4087216704023083e-18,1.3877787807814457e-17,1.0
flare_birth_motion_decay,selection,oracle_known,0.04363235868131757,0.4970187659924304,24,0,9190661984716380760,0.061212592229660856,0.4578099186978631,0.2789979493082544,0.2789979493082544,6.144271120264288e-18,1.0928757898653885e-16,1.0
flare_birth_motion_decay,selection,oracle_known,0.19010067842018874,0.029456546128096013,35,1,8150942674106908245,0.005828585996462033,0.45290170497093984,0.24338531945190153,0.24338531953355202,6.708500942254059e-19,9.107298248878237e-18,1.0
flare_birth_motion_decay,selection,oracle_known,0.0243631979332364,0.034495517445001324,20,2,8850432352822456431,0.009451532938577138,0.5888777902712342,0.25436346768363804,0.25436432475205,5.471833065421313e-19,1.3444106938820255e-17,1.0
flare_birth_motion_decay,selection,oracle_known,0.31840703225690165,0.02584601328842205,28,3,3800257852703766407,0.007012482389637859,0.48256749922753234,0.2063717311473796,0.22992696503099846,2.168404344971009e-19,3.7947076036992655e-18,1.0
flare_birth_motion_decay,selection,oracle_known,0.1409416924638763,0.05873487218263704,27,4,4791131197268813805,0.03558052211251076,0.7720687562951924,0.32930011781903956,0.329300117819044,2.642161080667639e-18,6.505213034913027e-17,1.0
flare_birth_motion_decay,selection,oracle_known,0.19594683850693187,0.030850480196357784,27,5,2992846194152836495,0.013192087180672133,0.669256651615319,0.27801463458014325,0.2780146345801433,2.222098292893051e-18,2.992397996059992e-17,1.0
flare_birth_motion_decay,selection,oracle_known,0.14968065371556985,0.01618272506941717,24,6,4151240196513404452,0.016776275326271635,0.7938812732888001,0.1570810667237894,0.2671969049229662,3.0357660829594124e-18,5.117434254131581e-17,1.0
flare_birth_motion_decay,selection,oracle_known,0.09481203517089609,0.042144179454431406,29,7,1933897506617363991,0.017307917607658665,0.7612042867984953,0.22835920599226095,0.22835922457374558,2.1014887235590615e-18,2.7755575615628914e-17,1.0
flare_birth_motion_decay,pilot,oracle_known,0.011226594135387636,0.08859864673876687,32,0,1554395999331819369,0.02875732380159634,0.5712939996606692,0.3242807816743422,0.3242807816743422,2.872991931057579e-18,5.724587470723463e-17,1.0
flare_birth_motion_decay,pilot,oracle_known,0.007172634489961922,0.10066659422547734,19,1,5023736065443373307,0.023695381523922775,0.6333000707512731,0.30898183716128175,0.30898183716128175,3.3857925222449014e-18,5.0306980803327406e-17,1.0
flare_birth_motion_decay,pilot,oracle_known,0.21835984771230968,0.02855608095692454,23,2,996305887854032376,0.012514779580567861,0.589312939488863,0.42428179843387076,0.4382637987066992,8.13151628152438e-19,1.680513367352532e-17,1.0
flare_birth_motion_decay,pilot,oracle_known,0.13218900142119056,0.031971348593598514,27,3,2360276583413958450,0.008404026473401743,0.6078197135995602,0.19446621334719785,0.20555538986329192,4.336808692466373e-19,7.15573433840433e-18,1.0
flare_birth_motion_decay,pilot,oracle_known,0.09539825234829755,0.11621901009443918,35,4,5956491456615804949,0.0195657898439538,0.375894410598768,0.46880811931214217,0.46880811931214217,2.609496757878264e-18,4.8518047218726323e-17,1.0
flare_birth_motion_decay,pilot,oracle_known,0.0946084114456996,0.022931477702654943,31,5,6128511817296779298,0.0049038234226844194,0.3193885642195765,0.3565445990341821,0.3565581861086982,5.421010862175087e-19,6.613633252161577e-18,1.0
flare_birth_motion_decay,pilot,oracle_known,0.056875350133776544,0.31740609528235897,33,6,7836552284701323803,0.06417362391386638,0.6913411921797099,0.21202727136184019,0.21202727136184019,4.082698805765728e-18,5.551115123125783e-17,1.0
flare_birth_motion_decay,pilot,oracle_known,0.22869055278111172,0.01836134544770525,21,7,2956474995616109734,0.007019887080488235,0.3585072164206329,0.2726082543230156,0.31890986293260715,5.556536133893547e-19,9.107298248878237e-18,1.0
plunging_feature,selection,oracle_known,0.11543664957852363,0.10916717417994284,61,0,5307158374115479002,0.07890554143656517,0.596250684056812,0.27881879628835493,0.27881879628835493,5.231275482242559e-18,8.239936510889834e-17,1.0
plunging_feature,selection,oracle_known,0.11559656409612991,0.009724094455661072,61,1,3607451840500974784,0.10698429363031096,0.5930188268222369,0.2944921910656315,0.2944921910656315,8.07730618516847e-18,8.890457814381136e-17,1.0
plunging_feature,selection,oracle_known,0.11730211489920096,0.009227895491108955,61,2,3022443294234864029,0.13785741430523557,0.7173836248349958,0.24325511546119172,0.24325511546119172,9.540979117872462e-18,1.3183898417423734e-16,1.0
plunging_feature,selection,oracle_known,0.09549999994861648,0.025355786889697807,61,3,4973099834688386498,0.07378689806881225,0.5548042631056879,0.19121713003075652,0.19121713003075652,3.63207727782644e-18,6.21247844834194e-17,1.0
plunging_feature,selection,oracle_known,0.10463894210549177,0.01675594592555439,61,4,300956615062106963,0.10762683314522743,0.45740639690138574,0.19224821722495672,0.19224821722495672,6.118966010965066e-18,1.0408340855860843e-16,1.0
plunging_feature,selection,oracle_known,0.05397731134499394,0.19325666231889344,61,5,6967140779898078718,0.11163118312014703,0.590038751382579,0.3349586878131356,0.3349586878131356,4.9873299934333204e-18,6.418476861114186e-17,1.0
plunging_feature,selection,oracle_known,0.12185189149435492,0.00897566173909739,61,6,6922234256191171961,0.1816464758459654,0.7739911004874633,0.1854474772436369,0.1854474772436369,1.3926915718755206e-17,1.8908485888147197e-16,1.0
plunging_feature,selection,oracle_known,0.04840116252118913,0.004216587588738999,61,7,8540470565821277424,0.11332872446887331,0.6042211326831636,0.3116698674774827,0.3116698674774827,8.336498266876824e-18,1.2836953722228372e-16,1.0
plunging_feature,pilot,oracle_known,0.05588259787935517,0.005841563387174362,61,0,3165071913346705677,0.06258462419905195,0.300998618067001,0.31540971219760844,0.31540971219760844,7.748657401482343e-18,8.153200337090993e-17,1.0
plunging_feature,pilot,oracle_known,0.10775644342644775,0.11332069929394496,61,1,5538700285550580541,0.05986178218241475,0.5241422716181774,0.2150084972985042,0.2150084972985042,4.228388472693467e-18,7.3075226425523e-17,1.0
plunging_feature,pilot,oracle_known,0.09248856898866788,0.042155492550404336,61,2,2145143819117785114,0.10052722474096763,0.4762530505787646,0.3126450225043121,0.3126450225043121,5.31396707371826e-18,9.454242944073599e-17,1.0
plunging_feature,pilot,oracle_known,0.10304362915412978,0.04582896277974354,61,3,8041315047582882846,0.09015865418699344,0.47876514931978037,0.2077190956777764,0.2077190956777764,4.258881658794622e-18,5.4643789493269423e-17,1.0
plunging_feature,pilot,oracle_known,0.11771424209192129,0.03356326574000809,61,4,5562942245638818374,0.11725227864166946,0.6936197740236771,0.30903835918966643,0.30903835918966643,7.447113672259809e-18,1.1449174941446927e-16,1.0
plunging_feature,pilot,oracle_known,0.11424150616908843,0.3194922304066732,61,5,4314164504006533445,0.08696569408426165,0.5576349131463705,0.4554817548495874,0.4554817548495874,6.993104012531504e-18,6.158268339717665e-17,1.0
plunging_feature,pilot,oracle_known,0.1036839568019392,0.09016714616739441,61,6,7780354929282356226,0.06858463448699346,0.3332225586328148,0.25357626742669326,0.25357626742669326,3.327992449762146e-18,5.084908188957016e-17,1.0
plunging_feature,pilot,oracle_known,0.0749363761572196,0.018501593203050976,61,7,4462694388959705138,0.07590117223830269,0.574994178521,0.22895974565646002,0.22895974565646002,6.4374503991326826e-18,1.2576745200831851e-16,1.0
circular_hotspot_trajectory,selection,estimated_from_data,0.324432754426061,0.002912238516389232,61,0,4996590990621744459,0.015842318218709305,0.4154708639355244,0.17328543323738488,0.2151087205462493,1.5517643593698782e-18,2.5695591487906455e-17,1.0
circular_hotspot_trajectory,selection,estimated_from_data,0.12722911124084096,0.008473596110460922,61,1,1665831284099412482,0.04940365940611997,0.5649243975268594,0.30697347104218786,0.30697347104218786,4.506109400274471e-18,6.765421556309548e-17,1.0
circular_hotspot_trajectory,selection,estimated_from_data,0.03404005483694618,0.012005200885867338,61,2,6295517799393546427,0.054827743204009766,0.5238850613102262,0.32762424986509064,0.32762424986509064,4.838225724936962e-18,5.38509666546394e-17,1.0
circular_hotspot_trajectory,selection,estimated_from_data,0.09957176118008437,0.012351264637234195,61,3,8934441945533995476,0.013467523882318413,0.4159963518268477,0.22179997714177405,0.22180033162938492,6.243691612322044e-19,1.1384122811097797e-17,1.0
circular_hotspot_trajectory,selection,estimated_from_data,0.1204188683247038,0.0072261521459074775,61,4,3999452142354432625,0.020226742467094667,0.3195624038180922,0.3418992397049591,0.3418992398665833,1.3374650236135633e-18,1.951563910473908e-17,1.0
circular_hotspot_trajectory,selection,estimated_from_data,0.010707279968510982,0.0023910165703025696,61,5,6260379030961268337,0.029613027070532878,0.6766265538181259,0.18587496544912524,0.2195613564317651,1.668774020149073e-18,3.7025504190379976e-17,1.0
circular_hotspot_trajectory,selection,estimated_from_data,0.13363205047654053,0.0032655401299013518,61,6,2035322425165538495,0.026525799946152083,0.5010474404432166,0.21023570535081426,0.24183073096060673,1.0706198668274376e-18,1.951563910473908e-17,1.0
circular_hotspot_trajectory,selection,estimated_from_data,0.008241524116905067,0.004447522058295888,61,7,4935962449230843777,0.011149781534189574,0.307956076790379,0.1930092740582637,0.19300927702222018,7.18839804641532e-19,1.0625181290357943e-17,1.0
circular_hotspot_trajectory,pilot,estimated_from_data,0.12826657902153923,0.009394818738642362,61,0,7757050372711884034,0.01602870878424316,0.5098059869487961,0.3085627295878335,0.30857245032128644,8.131516293641283e-19,1.3660947373317356e-17,1.0
circular_hotspot_trajectory,pilot,estimated_from_data,0.15487987827531802,0.0063951191866103005,61,1,2267723893484889725,0.030079439261503395,0.7007725806202991,0.27561375046614245,0.27561375046614245,2.7054232336438313e-18,4.9873299934333204e-17,1.0
circular_hotspot_trajectory,pilot,estimated_from_data,0.19603914524613056,0.0045331426865393085,61,2,5264552862020708881,0.02650797823417066,0.6478064760890372,0.2936572935479028,0.33623912480065066,1.2468324981563817e-18,2.656295322589486e-17,1.0
circular_hotspot_trajectory,pilot,estimated_from_data,0.14343274535708533,0.0030711983658251035,61,3,8258742820980097723,0.03050279333637021,0.3722274777957113,0.18738290501180555,0.18738290501180555,1.431566977204345e-18,2.3635607360183997e-17,1.0
circular_hotspot_trajectory,pilot,estimated_from_data,0.08166678673304936,0.005369929793177706,61,4,8130420777034133625,0.02156850096587934,0.44650074154897673,0.19290278441430647,0.19290278441430647,2.6156310719790945e-18,4.445228907190568e-17,1.0
circular_hotspot_trajectory,pilot,estimated_from_data,0.12497160927228823,0.004166881077503471,61,5,5052451146571390025,0.023053030844217247,0.313210904068201,0.41476248686253714,0.41476248686253714,1.1672114013170175e-18,1.9949319973733282e-17,1.0
circular_hotspot_trajectory,pilot,estimated_from_data,0.07536614308175031,0.0041619768299415265,61,6,3085329448788245400,0.05160038306653516,0.32645452166947453,0.3456982311554709,0.3456982311554709,4.201283434537201e-18,3.469446951953614e-17,1.0
circular_hotspot_trajectory,pilot,estimated_from_data,0.09558000925543102,0.006152088709995767,61,7,2852500807921898065,0.026219577822442625,0.4580606268595187,0.35766276587155993,0.3576627946980376,2.4004913886755446e-18,4.5102810375396984e-17,1.0
two_hotspot_trajectories,selection,estimated_from_data,0.05256565738781021,0.008381819469640242,61,0,8439690329757253294,0.022569371001141043,0.5629247894959226,0.19255013610944838,0.2149366922539518,2.0599834039394224e-18,4.3042826247674526e-17,1.0
two_hotspot_trajectories,selection,estimated_from_data,0.3314531816087553,0.06392955321623828,61,1,638889178943561269,0.106695058062022,0.5463527507316623,0.26400969088740905,0.26400969088740905,1.1287561055110806e-17,6.201636426617085e-17,1.0
two_hotspot_trajectories,selection,estimated_from_data,0.11784863291832925,0.003105022822362119,61,2,2054759031539173825,0.054472453976652964,0.583092875139888,0.19535899643766444,0.19535899643766444,4.975220069265544e-18,4.683753385137379e-17,1.0
two_hotspot_trajectories,selection,estimated_from_data,0.1440976122584194,0.27969270764837895,61,3,6162855007507193648,0.036454107435411776,0.6342080580308945,0.15430758211253393,0.28963273244113774,8.124740038873247e-18,1.3357370765021415e-16,1.0
two_hotspot_trajectories,selection,estimated_from_data,0.3080185176636703,0.8489447224237923,61,4,2544726603047244302,0.05660264412248569,0.3774031190707588,0.3073113207968765,0.3073113207968765,5.899882262646721e-18,4.163336342344337e-17,1.0
two_hotspot_trajectories,selection,estimated_from_data,0.03890833678650288,0.00918520741060595,61,5,8451605382229588826,0.02580465544239784,0.3577709811701415,0.39144127407296775,0.3914412879451477,1.3552791853864822e-18,1.4040418133687282e-17,1.0
two_hotspot_trajectories,selection,estimated_from_data,0.10835053036434296,0.006543135943601505,61,6,3651605429241805046,0.09483161240306358,0.6279571811566678,0.19296470709301594,0.23260337909326903,4.441840775401551e-18,5.2909066017292616e-17,1.0
two_hotspot_trajectories,selection,estimated_from_data,0.17761957481676915,0.009776190800600331,61,7,3100410745343406261,0.039268569218132675,0.6780546396114153,0.27291877779394114,0.2821819107040332,2.4563955413828944e-18,3.404394821604484e-17,1.0
two_hotspot_trajectories,pilot,estimated_from_data,0.08999177774109177,0.013042503594681712,61,0,8709785396191439251,0.05664272850739897,0.7883139446555101,0.23827922934967333,0.23827922935033258,3.6524052413799305e-18,5.0523821237824507e-17,1.0
two_hotspot_trajectories,pilot,estimated_from_data,0.053280466293417504,0.19160848179570522,61,1,6133741432161492574,0.021618949312118024,0.7889710552725927,0.21374565744055896,0.284313136079263,1.707618421668811e-18,2.8189256484623115e-17,1.0
two_hotspot_trajectories,pilot,estimated_from_data,0.03668778750195385,0.004764309530024473,61,2,8851479567895168680,0.031425045119126416,0.488588688118437,0.3125527117982597,0.373115334735007,2.7382457602363394e-18,2.992397996059992e-17,1.0
two_hotspot_trajectories,pilot,estimated_from_data,0.022782774921233855,0.004698478466860888,61,3,1704019994160268467,0.04007454034196322,0.5847385411461162,0.17876068497969658,0.23410011356034854,2.650882252660939e-18,4.2934406030425976e-17,1.0
two_hotspot_trajectories,pilot,estimated_from_data,0.09584592487980001,0.010105099610649418,61,4,6343732170981066395,0.0500676988453265,0.332852225221621,0.2427180818330597,0.2427180818330597,2.683402858443461e-18,2.6237692574149207e-17,1.0
two_hotspot_trajectories,pilot,estimated_from_data,0.11961098240589396,0.0038297543583224315,61,5,4653978713401106885,0.057538118325836725,0.6746571947858722,0.3945384113928686,0.40153737244070375,6.516673157010854e-18,8.673617379884035e-17,1.0
two_hotspot_trajectories,pilot,estimated_from_data,0.049934670631989066,0.0036469612918658776,61,6,1843108405357291109,0.09122141527927949,0.422058650757379,0.2552019158002061,0.2870448966726365,9.894827131587923e-18,6.678685382510707e-17,1.0
two_hotspot_trajectories,pilot,estimated_from_data,0.0871295278877606,0.0056083811121445185,61,7,1186815406211195980,0.033201569950455756,0.3189615828642616,0.33756215392603783,0.3375713013456805,3.2391333996392496e-18,4.7921736023859296e-17,1.0
m1_rotating_crescent,selection,estimated_from_data,0.03121590837438106,0.0006314850453895291,61,0,1876293970835476876,0.05013219462540795,0.7630976288127999,0.055272959060493926,0.19105842714835103,1.1452977971521564e-18,2.2551405187698492e-17,1.0
m1_rotating_crescent,selection,estimated_from_data,0.10839549087779232,0.0006614322744200002,61,1,1385487094226471283,0.08352841089668,0.41971400948048404,0.2340642853315407,0.23406428533230597,2.642189931218223e-18,4.423544863740858e-17,1.0
m1_rotating_crescent,selection,estimated_from_data,0.04594007968353449,0.000639873750977348,61,2,2943855492056039116,0.13424644307439906,0.5186821327249743,0.3795915738347485,0.4584997563669012,5.772364099415546e-18,6.873841773558098e-17,1.0
m1_rotating_crescent,selection,estimated_from_data,0.07799322323714387,0.0006260162841886624,61,3,9167468899337951491,0.03300181903881867,0.5550784829535487,0.12223606750615343,0.23684220371807324,1.502135952459746e-18,2.0383000842727483e-17,1.0
m1_rotating_crescent,selection,estimated_from_data,0.1158709823616285,0.0006394094303566482,61,4,7932014792093602857,0.04450651752354307,0.36875945759430995,0.27029678667672585,0.27788388683653453,1.4727454522372933e-18,2.7755575615628914e-17,1.0
m1_rotating_crescent,selection,estimated_from_data,0.11016481135900327,0.0006319810263903082,61,5,7171344342050132401,0.06651248961423932,0.494905627315099,0.12539250898026477,0.1709470252844937,1.9105159013721637e-18,2.573624906937466e-17,1.0
m1_rotating_crescent,selection,estimated_from_data,0.10513243788023167,0.0007038051169750937,61,6,6509831392054031555,0.1893898687001985,0.5147403619785695,0.24299714763911892,0.24299715624291351,9.104027166579019e-18,7.719519468096792e-17,1.0
m1_rotating_crescent,selection,estimated_from_data,0.03814499589892449,0.0006292392550345974,61,7,8813565800587479647,0.10983142153080613,0.5649188283133596,0.2303763224877881,0.28699983218334846,4.502985966281471e-18,4.2500725161431774e-17,1.0
m1_rotating_crescent,pilot,estimated_from_data,0.11654812379394398,0.0006285536567392037,61,0,1368499085525716176,0.024708553696434245,0.40514506731111766,0.1597154223097486,0.2326067405039346,7.524136181409473e-19,1.6479873021779667e-17,1.0
m1_rotating_crescent,pilot,estimated_from_data,0.11072917771206207,0.0006452982623224744,61,1,1590774228672007398,0.10126837956799657,0.5271429427263923,0.3223579741906806,0.3570728468973403,3.163337177671845e-18,4.336808689942018e-17,1.0
m1_rotating_crescent,pilot,estimated_from_data,0.06313439325340443,0.0007113660424699519,61,2,5045769021544166084,0.14614927647924233,0.3958531508989459,0.21766318885680036,0.21766790095773147,4.862597774505224e-18,4.7704895589362195e-17,1.0
m1_rotating_crescent,pilot,estimated_from_data,0.03452381088474198,0.0006367270900167919,61,3,2466672816383395246,0.04373482871902962,0.4188134853725309,0.2889751451665614,0.3263188653291855,1.550272964843532e-18,3.165870343657673e-17,1.0
m1_rotating_crescent,pilot,estimated_from_data,0.11473259963469778,0.0006198927320166168,61,4,8697142910377249866,0.05303804305734107,0.7459421880543304,0.0601227514531987,0.19451876589947634,1.6156293201038724e-18,2.42861286636753e-17,1.0
m1_rotating_crescent,pilot,estimated_from_data,0.16136977245996592,0.0006245741948468001,61,5,9220472435840467906,0.017160244114996066,0.35489141803789975,0.14108720742083644,0.21870303909416172,5.285485590864677e-19,1.1709383462843448e-17,1.0
