arm,estimator,snr0,regime,draw,error_data_supported,error_weak,error_total,n_data_directions,n_weak_directions,note,freeze_sha256
RESOLVED_PHYSICAL,RIDGE_IDENTITY,30000.0,validation_in_class,0,0.37831650115292925,8.003379058423341e-16,0.3783165011529292,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,RIDGE_IDENTITY,30000.0,validation_in_class,1,0.3780478045071365,7.94868032065013e-16,0.37804780450713643,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,RIDGE_IDENTITY,30000.0,validation_in_class,2,0.37822333072985126,7.948075683970581e-16,0.3782233307298512,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,RIDGE_IDENTITY,30000.0,validation_in_class,3,0.3777917198177678,7.903630229324965e-16,0.37779171981776777,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,RIDGE_IDENTITY,30000.0,validation_off_grid,0,0.30543875389154185,6.46060467295105e-16,0.3054387538915418,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,RIDGE_IDENTITY,30000.0,validation_off_grid,1,0.3048713938627243,6.4140674064463455e-16,0.30487139386272427,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,RIDGE_IDENTITY,30000.0,validation_off_grid,2,0.3049446629104172,6.410724337639383e-16,0.3049446629104172,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,RIDGE_IDENTITY,30000.0,validation_off_grid,3,0.3042425532116244,6.38799400059729e-16,0.30424255321162436,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,RIDGE_IDENTITY,30000.0,validation_ood,0,0.28854575630334955,6.051601996089915e-16,0.28854575630334944,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,RIDGE_IDENTITY,30000.0,validation_ood,1,0.28838333102550534,6.064576561863711e-16,0.2883833310255053,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,RIDGE_IDENTITY,30000.0,validation_ood,2,0.28817063690440325,6.041882725011033e-16,0.28817063690440325,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,RIDGE_IDENTITY,30000.0,validation_ood,3,0.2876266669643015,5.994303495948395e-16,0.2876266669643015,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,30000.0,validation_in_class,0,1.4581246517771145,3.0058559136389943e-15,1.4581246517771143,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,30000.0,validation_in_class,1,1.4586525330167786,3.0169575402276914e-15,1.4586525330167786,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,30000.0,validation_in_class,2,1.4594897277143932,2.983745794213734e-15,1.4594897277143932,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,30000.0,validation_in_class,3,1.4602066146885821,2.9965992730985198e-15,1.4602066146885821,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,30000.0,validation_off_grid,0,1.1894503622279111,2.458617950886424e-15,1.1894503622279111,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,30000.0,validation_off_grid,1,1.1907678423727575,2.4390659973877218e-15,1.1907678423727572,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,30000.0,validation_off_grid,2,1.1922805154152978,2.441194270322372e-15,1.1922805154152978,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,30000.0,validation_off_grid,3,1.1929650072004723,2.4462061450956942e-15,1.192965007200472,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,30000.0,validation_ood,0,1.2078894105996403,2.4793106535146873e-15,1.2078894105996403,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,30000.0,validation_ood,1,1.2083838947340482,2.470468712679625e-15,1.2083838947340482,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,30000.0,validation_ood,2,1.2105333799068057,2.4761363740662738e-15,1.2105333799068054,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,30000.0,validation_ood,3,1.2111193170695944,2.4750920596187745e-15,1.2111193170695944,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,30000.0,validation_in_class,0,1.444069311892112,2.9955737269863447e-15,1.4440693118921117,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,30000.0,validation_in_class,1,1.4440694805411654,2.995773017319085e-15,1.4440694805411654,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,30000.0,validation_in_class,2,1.4440693921140955,2.9902342326211565e-15,1.4440693921140955,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,30000.0,validation_in_class,3,1.4440695226764138,2.994370828032029e-15,1.4440695226764135,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,30000.0,validation_off_grid,0,1.346940987331691,2.790707762826135e-15,1.346940987331691,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,30000.0,validation_off_grid,1,1.3469411971833392,2.776635338930562e-15,1.346941197183339,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,30000.0,validation_off_grid,2,1.3469410994951638,2.7839844104680134e-15,1.3469410994951638,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,30000.0,validation_off_grid,3,1.346941047280063,2.7790157333763053e-15,1.3469410472800627,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,30000.0,validation_ood,0,1.3076913840626632,2.7058380728252645e-15,1.307691384062663,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,30000.0,validation_ood,1,1.3076916206438325,2.7081024809705666e-15,1.3076916206438325,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,30000.0,validation_ood,2,1.307691520138721,2.7109327930265114e-15,1.3076915201387207,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,30000.0,validation_ood,3,1.3076914040547423,2.7129311674972826e-15,1.307691404054742,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,30000.0,validation_in_class,0,5.485050421921665,1.3428829219855173e-14,5.485050421921663,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,30000.0,validation_in_class,1,5.485047707360414,1.3512692213053122e-14,5.485047707360412,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,30000.0,validation_in_class,2,5.485045221899585,1.3449266743848131e-14,5.485045221899584,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,30000.0,validation_in_class,3,5.485046769331459,1.3501963712837131e-14,5.485046769331458,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,30000.0,validation_off_grid,0,4.040499659847837,9.560259352783349e-15,4.040499659847837,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,30000.0,validation_off_grid,1,4.04050059714454,9.611539092186525e-15,4.040500597144539,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,30000.0,validation_off_grid,2,4.0404995697322175,9.55549776287874e-15,4.0404995697322175,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,30000.0,validation_off_grid,3,4.040497748240641,9.578019269400408e-15,4.040497748240641,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,30000.0,validation_ood,0,3.802891765870364,9.000304380370646e-15,3.802891765870363,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,30000.0,validation_ood,1,3.8028906208185473,8.990405890108002e-15,3.8028906208185473,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,30000.0,validation_ood,2,3.8028894512477596,9.026884915838257e-15,3.8028894512477596,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,30000.0,validation_ood,3,3.802892721769684,9.015196634678045e-15,3.8028927217696835,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TSVD,100000.0,validation_in_class,0,0.09984338382440774,2.010436910486794e-16,0.09984338382440773,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TSVD,100000.0,validation_in_class,1,0.09700901107519493,1.9560953256719906e-16,0.09700901107519491,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TSVD,100000.0,validation_in_class,2,0.09798298490937489,1.9747588048553502e-16,0.09798298490937486,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TSVD,100000.0,validation_in_class,3,0.10162924674141793,2.0304196076853443e-16,0.10162924674141793,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TSVD,100000.0,validation_off_grid,0,0.10105283315976357,2.0191668130190095e-16,0.10105283315976357,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TSVD,100000.0,validation_off_grid,1,0.09587968969418707,1.9374035018012527e-16,0.09587968969418706,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TSVD,100000.0,validation_off_grid,2,0.09679580123306672,1.913209773077794e-16,0.0967958012330667,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TSVD,100000.0,validation_off_grid,3,0.10300100073518181,2.0776020822714123e-16,0.10300100073518181,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TSVD,100000.0,validation_ood,0,0.09849502349570852,1.970160375596655e-16,0.09849502349570849,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TSVD,100000.0,validation_ood,1,0.09545553493871323,1.9487700484370385e-16,0.0954555349387132,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TSVD,100000.0,validation_ood,2,0.09673139533241835,1.9469919282932757e-16,0.09673139533241835,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TSVD,100000.0,validation_ood,3,0.10391389159310893,2.083488507640431e-16,0.10391389159310893,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,RIDGE_IDENTITY,100000.0,validation_in_class,0,0.3765067699194331,7.936167771877717e-16,0.376506769919433,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,RIDGE_IDENTITY,100000.0,validation_in_class,1,0.3763573896077261,7.906330997751855e-16,0.376357389607726,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,RIDGE_IDENTITY,100000.0,validation_in_class,2,0.37640715624929477,7.906995724188249e-16,0.37640715624929466,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,RIDGE_IDENTITY,100000.0,validation_in_class,3,0.3767459078889511,7.938637576223831e-16,0.37674590788895107,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,RIDGE_IDENTITY,100000.0,validation_off_grid,0,0.3029504199750931,6.37577658092828e-16,0.30295041997509303,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,RIDGE_IDENTITY,100000.0,validation_off_grid,1,0.30277955971508186,6.377324238680778e-16,0.3027795597150818,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,RIDGE_IDENTITY,100000.0,validation_off_grid,2,0.3027743374965383,6.351165760919846e-16,0.30277433749653826,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,RIDGE_IDENTITY,100000.0,validation_off_grid,3,0.3031786410640427,6.370379534724078e-16,0.3031786410640426,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,RIDGE_IDENTITY,100000.0,validation_ood,0,0.2860980349393164,6.010977136603308e-16,0.2860980349393164,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,RIDGE_IDENTITY,100000.0,validation_ood,1,0.2859651891221975,6.021121670929558e-16,0.2859651891221975,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,RIDGE_IDENTITY,100000.0,validation_ood,2,0.28607536918583826,6.026889562279123e-16,0.2860753691858382,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,RIDGE_IDENTITY,100000.0,validation_ood,3,0.2864454585260401,5.986598458846404e-16,0.28644545852604003,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,100000.0,validation_in_class,0,1.4582230513605765,2.9969803602958528e-15,1.4582230513605763,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,100000.0,validation_in_class,1,1.4587963725140398,3.0007542406469943e-15,1.4587963725140396,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,100000.0,validation_in_class,2,1.4588660061682632,2.9915829641071458e-15,1.458866006168263,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,100000.0,validation_in_class,3,1.4575763182585928,2.9965094211156023e-15,1.4575763182585924,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,100000.0,validation_off_grid,0,1.190101078350931,2.4411494684318297e-15,1.190101078350931,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,100000.0,validation_off_grid,1,1.1910741531719087,2.417899029304112e-15,1.1910741531719087,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,100000.0,validation_off_grid,2,1.1909276269342568,2.4412472526382073e-15,1.1909276269342568,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,100000.0,validation_off_grid,3,1.1891835081860755,2.431119891108503e-15,1.1891835081860755,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,100000.0,validation_ood,0,1.208776030859178,2.4615083603016986e-15,1.2087760308591777,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,100000.0,validation_ood,1,1.2095995397892023,2.4786651235965385e-15,1.209599539789202,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,100000.0,validation_ood,2,1.2093075727669405,2.4949609311926055e-15,1.2093075727669405,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,100000.0,validation_ood,3,1.207577269785459,2.481629947315401e-15,1.207577269785459,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,100000.0,validation_in_class,0,1.4440961667930305,2.987618443339596e-15,1.4440961667930305,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,100000.0,validation_in_class,1,1.4440962455418727,2.9906974898095705e-15,1.4440962455418727,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,100000.0,validation_in_class,2,1.444096109211244,2.9982894805521286e-15,1.444096109211244,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,100000.0,validation_in_class,3,1.444096247159178,2.9874983557896553e-15,1.4440962471591778,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,100000.0,validation_off_grid,0,1.3469695036642755,2.788742613615987e-15,1.3469695036642753,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,100000.0,validation_off_grid,1,1.3469696238792408,2.7884999974708436e-15,1.3469696238792408,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,100000.0,validation_off_grid,2,1.3469694107288526,2.7834560421272364e-15,1.3469694107288523,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,100000.0,validation_off_grid,3,1.3469695960627646,2.7810559813249674e-15,1.3469695960627646,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,100000.0,validation_ood,0,1.3077205514178716,2.7062461175221745e-15,1.3077205514178716,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,100000.0,validation_ood,1,1.3077207386749286,2.711508332609147e-15,1.3077207386749283,224,0,"a weak-subspace improvement is a prior effect, not measured recovery",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
