arm,estimator,snr0,regime,retarded_age,median_normalized_error,median_structure_normalized_error,median_absolute_error,in_old_band,freeze_sha256
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,60.0,0.7065060370552851,3.219853549588484,0.7303616449886347,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,64.0,0.7365777364416495,2.7033549417038616,0.7599225164614558,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,68.0,0.7559045989108744,2.145126449874307,0.7767100186138147,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,72.0,0.7674574485022012,1.6200418679268287,0.7875723200297862,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,76.0,0.7790291354149517,1.487326383912321,0.8006183290174252,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,80.0,0.787772323596293,1.5756526759073175,0.8118562463358907,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,84.0,0.7920501752732736,1.6198117550260567,0.8149828511831552,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,88.0,0.7883352907211076,1.5356271425754608,0.8100509590969543,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,92.0,0.7796505583132008,1.3380925152492242,0.7999287253193272,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,96.0,0.7731433403262562,1.2537625412186462,0.7925048318925114,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,100.0,0.7712875102434997,1.3790734625440413,0.7933947710435312,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,104.0,0.7718451857141421,1.5377023514809418,0.79579247972452,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,108.0,0.7725523673545901,1.5570676608464518,0.7950920577342722,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,112.0,0.7708172133516067,1.4376889543230045,0.7916396046453302,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,116.0,0.7706092595584488,1.2715998249021463,0.7888079377499411,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,120.0,0.7735186436175271,1.2458774315782728,0.7918796629130842,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,0.0,0.49778728221104296,27.74054033559919,0.49828618665597635,False,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,4.0,0.4181121551468675,25.196013133717116,0.41882446189983535,False,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,8.0,0.34066583044268406,22.332307367942498,0.34079328467583797,False,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,12.0,0.27826425673678745,20.177403669521468,0.27836126011076556,False,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,16.0,0.24156152099297779,19.12087803314273,0.24170207219006073,False,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,20.0,0.22776787143917293,18.577000510425265,0.227767871439173,False,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,24.0,0.22425006482129828,18.37086773619102,0.2243759806286339,False,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,28.0,0.23766752721095685,18.776241980694447,0.2377365854177335,False,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,32.0,0.2696606321564189,20.245535411063127,0.2697817907862902,False,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,36.0,0.3226513384900971,22.104773327177696,0.3234014083607979,False,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,40.0,0.3904295016455726,23.869530572523217,0.39059080039277994,False,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,44.0,0.4617003298461209,25.087440500348826,0.46210845425301805,False,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,48.0,0.5348295592144822,25.59124558174088,0.5353175322828176,False,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,52.0,0.6004371559735948,25.65970460070522,0.6011609660211931,False,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,56.0,0.6584569049067305,24.99294327132891,0.6587008738742804,False,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,60.0,0.703158929622619,23.15665079426044,0.7043188508560405,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,64.0,0.7328341960691163,19.878469926590327,0.7334679357851845,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,68.0,0.7517193737839512,15.169276267181768,0.7520444787523338,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,72.0,0.7635219672780373,10.455452440145848,0.7639682873774329,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,76.0,0.7745192784348514,8.425810801309748,0.7751564056588658,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,80.0,0.7839220872364372,9.497785421227588,0.784436044836905,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,84.0,0.7888771948828002,10.299738320409602,0.7892423291818138,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,88.0,0.7858947024313121,9.513458026110152,0.7863422798329224,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,92.0,0.777831236172521,7.65148958845576,0.7781037022366781,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,96.0,0.7717518676135322,6.649617491992467,0.7721372889389035,True,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
