order,ray_index,alpha,beta,source_r_aart,source_r_kgeo,relative_difference,delay,screen_azimuth,kgeo_nmax_crossings
1,28436,-0.9236947791164667,4.939759036144578,3.91912258072716,3.9191225807271604,1.133134268455736e-16,55.70191095061489,1.7556533588133374,1.0
1,28538,-0.8433734939759034,-6.947791164658635,19.124530960721913,19.12453096072191,1.857673626661531e-16,61.65360227076951,-1.6915926175034417,1.0
1,28540,-0.8433734939759034,-6.78714859437751,16.40733945118812,16.407339451188044,4.547171555556982e-15,58.81285162695974,-1.694422989350997,1.0
1,28557,-0.8433734939759034,-5.421686746987952,4.790120202845727,4.790120202845724,5.562564499983574e-16,47.18782330653619,-1.7251151027210156,1.0
1,28779,-0.763052208835342,-7.670682730923694,41.07122983510846,41.071229835108575,2.7680407472102133e-15,84.45880229791544,-1.6699465760147163,1.0
1,29035,-0.6827309236947787,-7.188755020080322,23.448788117746044,23.448788117746044,0.0,66.16181493392821,-1.6654843895898461,1.0
1,29053,-0.6827309236947787,-5.742971887550201,6.178306551847477,6.178306551847472,8.625455006934252e-16,48.36884145092142,-1.6891221093004296,1.0
1,29289,-0.6024096385542173,-6.867469879518072,16.832574632148933,16.83257463214896,1.6884944847427388e-15,59.24429400633801,-1.6582916675972879,1.0
1,29312,-0.6024096385542173,-5.020080321285141,3.0753200238089455,3.0753200238089433,7.220211334299362e-16,46.33365145543223,-1.690225252813235,2.0
1,29561,-0.522088353413654,-5.100401606425703,3.2674906493664815,3.2674906493664815,0.0,46.33674657038034,-1.6728032447050085,1.0
1,29688,-0.522088353413654,5.100401606425702,4.905572000736948,4.905572000736954,1.267385115735103e-15,56.5982198189098,1.6728032447050085,1.0
1,30028,-0.36144578313253106,-7.7510040160642575,41.438801105001154,41.438801105001154,0.0,84.82362781587733,-1.6173946938072175,1.0
1,30558,-0.20080321285140634,-5.341365461847389,3.8924440263668694,3.892444026366868,3.422702087751536e-16,46.55319265845458,-1.60837261613762,1.0
1,30790,-0.1204819277108431,-6.78714859437751,14.535302098180304,14.535302098180317,8.554688297368409e-16,56.830880802422485,-1.588545941851394,1.0
1,30799,-0.1204819277108431,-6.06425702811245,7.532718170599376,7.532718170599374,3.53728255691313e-16,49.64266153385881,-1.5906612630460615,1.0
1,30806,-0.1204819277108431,-5.502008032128514,4.487907029852708,4.487907029852705,5.937144511631796e-16,46.9293040566705,-1.5926906379176748,1.0
1,31029,-0.040160642570281624,-7.670682730923694,35.78380469043192,35.783804690432,2.1842199735264542e-15,78.97041362261109,-1.576031881051304,1.0
1,31688,0.1204819277108431,5.100401606425702,2.6016275719204476,2.6016275719204476,0.0,55.37320477029891,1.547178671789946,1.0
1,31801,0.20080321285140634,-5.903614457831325,6.323473023656113,6.323473023656113,0.0,48.48433817377611,-1.5367958293224753,1.0
1,31941,0.20080321285140634,5.34136546184739,10.547104695198506,10.54710469519848,2.5263191521303344e-15,62.66244938252214,1.5332200374521732,1.0
1,32188,0.2811244979919678,5.100401606425702,2.390035066007128,2.390035066007128,0.0,55.64145182635559,1.5157339314212264,1.0
1,32300,0.3614457831325293,-5.983935742971887,6.750873874679601,6.750873874679595,9.209546872472046e-16,48.8906949801393,-1.5104669412552036,1.0
1,32788,0.522088353413654,-6.947791164658635,16.29847377695966,16.298473776959597,3.923609479852666e-15,58.68228184653901,-1.495792780277819,1.0
1,32807,0.522088353413654,-5.421686746987952,3.9603461378938603,3.9603461378938523,2.0184108911127102e-15,46.60102820102804,-1.4747960364254113,1.0
1,32941,0.522088353413654,5.34136546184739,8.711239194962145,8.711239194962168,2.650901713909786e-15,60.63703843009023,1.4733614755026405,1.0
1,33276,0.6827309236947787,-7.911646586345381,46.949787360439025,46.949787360439025,0.0,90.51855564515051,-1.4847151621754553,1.0
1,33278,0.6827309236947787,-7.7510040160642575,38.190944920947885,38.19094492094765,6.1396517757333716e-15,81.47706984992135,-1.4829401705652623,1.0
1,33300,0.6827309236947787,-5.983935742971887,6.727252424150554,6.727252424150551,3.9608076092622987e-16,48.882086745213996,-1.4571936060392363,1.0
1,33532,0.763052208835342,-7.429718875502008,26.530492835188365,26.530492835188436,2.678211596648824e-15,69.37806389932064,-1.468452453291438,1.0
1,34782,1.1646586345381529,-7.429718875502008,27.316626849073746,27.316626849073728,6.502841105582856e-16,70.22231908015362,-1.415304943526301,1.0
1,34785,1.1646586345381529,-7.188755020080322,21.253358477341678,21.253358477341713,1.671601070761625e-15,63.899347851117795,-1.4101807098990582,1.0
1,34815,1.1646586345381529,-4.779116465863454,2.080992448825127,2.08099244882514,6.188675548977952e-15,48.30207073166173,-1.3317581878464273,1.0
1,35314,1.3253012048192776,-4.859437751004016,2.3254471482815933,2.3254471482815933,0.0,47.150932877025866,-1.304544277643971,1.0
1,35565,1.405622489959839,-4.779116465863454,2.1549361358670747,2.1549361358670747,0.0,47.83970513605061,-1.2847448850775784,1.0
1,36289,1.6465863453815253,-6.867469879518072,16.59517696533205,16.595176965332012,2.354892059810196e-15,59.079452507363044,-1.335472536072638,1.0
1,37053,1.8875502008032132,-5.742971887550201,6.200457237134144,6.200457237134126,3.008124417341112e-15,48.51996879243768,-1.2532474283451263,1.0
1,37059,1.8875502008032132,-5.261044176706827,3.9350644550423337,3.935064455042334,1.1285436742491302e-16,46.73961768807169,-1.2263224115566131,1.0
1,37290,1.9678714859437747,-6.78714859437751,16.407070937687404,16.40707093768736,2.598426270448924e-15,58.9254674412299,-1.2885934869868134,1.0
1,37805,2.1285140562248994,-5.582329317269076,5.670506007140139,5.670506007140149,1.8795749485109578e-15,48.08660877950467,-1.2065182377784702,1.0
1,38558,2.3694779116465856,-5.341365461847389,4.865577257289728,4.865577257289728,0.0,47.467586244130075,-1.1532698338086018,1.0
1,38560,2.3694779116465856,-5.1807228915662655,4.180322509713069,4.180322509713069,0.0,46.98259048372881,-1.1418351156176447,1.0
1,39058,2.5301204819277103,-5.341365461847389,5.134402189519948,5.134402189519945,5.189572535901209e-16,47.71962527210769,-1.1284221038181517,1.0
1,39569,2.690763052208835,-4.457831325301205,2.2931947309227954,2.293194730922797,7.746210190730003e-16,47.54673565531982,-1.0277313300504631,1.0
1,39688,2.690763052208835,5.100401606425702,22.398044288687586,22.398044288687583,1.5861713786300724e-16,75.20940565964463,1.0853453198943899,1.0
1,40295,2.9317269076305212,-6.385542168674698,15.228080145460362,15.22808014546028,5.365903898054462e-15,57.88028727568292,-1.1403845565576667,1.0
1,40560,3.0120481927710845,-5.1807228915662655,5.36237751087347,5.36237751087347,0.0,48.04156391630261,-1.044169055361146,1.0
1,40813,3.092369477911646,-4.9397590361445785,4.465503703076726,4.465503703076724,3.9779540170940697e-16,47.375184227123896,-1.0114665513913321,1.0
1,41286,3.2530120481927707,-7.108433734939759,37.13522499042219,37.13522499042214,1.3393749873882626e-15,80.73213654005747,-1.1416178187935984,1.0
1,41304,3.2530120481927707,-5.662650602409639,9.15035526481338,9.150355264813369,1.1647789323968805e-15,51.70963730436381,-1.049361887023153,1.0
1,41539,3.333333333333334,-6.867469879518072,29.549012494701145,29.54901249470099,5.2901734667191976e-15,72.89336271115656,-1.118912880943849,1.0
