arm,snr0,retarded_age,fisher_information,sqrt_fisher,crlb,detectable
RESOLVED_PHYSICAL,1.0,52.00038218551549,0.009000673293112067,0.09487187830496488,111.10279947226489,False
RESOLVED_PHYSICAL,1.0,56.00038218551549,0.003993793567736406,0.06319646800048564,250.3885048236927,False
RESOLVED_PHYSICAL,1.0,60.00038218551549,0.0007819608416554391,0.02796356274968265,1278.8364157506458,False
RESOLVED_PHYSICAL,1.0,64.00038218551549,0.00030291027888260504,0.017404317822960057,3301.3075808746553,False
RESOLVED_PHYSICAL,1.0,68.00038218551549,0.0002582407354421286,0.016069870423937108,3872.355762493941,False
RESOLVED_PHYSICAL,1.0,72.00038218551549,0.00023010787234157776,0.015169306916981335,4345.787868202856,False
RESOLVED_PHYSICAL,1.0,76.00038218551549,0.0001895139200306262,0.013766405486931808,5276.657249443187,False
RESOLVED_PHYSICAL,1.0,80.00038218551549,0.00014595153341611503,0.012081040245612752,6851.589542049898,False
RESOLVED_PHYSICAL,1.0,84.00038218551549,0.00010801073527325892,0.01039282133365425,9258.338974085087,False
RESOLVED_PHYSICAL,1.0,88.00038218551549,7.468988083034187e-05,0.008642330752195374,13388.694544465814,False
RESOLVED_PHYSICAL,1.0,92.00038218551549,4.4401987221801294e-05,0.006663481614126454,22521.514521516772,False
RESOLVED_PHYSICAL,1.0,96.00038218551549,1.443004152714656e-05,0.003798689448631799,69299.86986653828,False
RESOLVED_PHYSICAL,1.0,100.00038218551549,4.057745013027955e-06,0.002014384524619854,246442.29659314736,False
RESOLVED_PHYSICAL,1.0,104.00038218551549,1.3544923730015946e-06,0.0011638266077906943,738283.9652201,False
RESOLVED_PHYSICAL,1.0,108.00038218551549,6.798520673506572e-07,0.0008245314229007025,1470908.2284576118,False
RESOLVED_PHYSICAL,1.0,112.00038218551549,3.0120426007484427e-07,0.0005488207904907067,3320006.16376248,False
RESOLVED_PHYSICAL,1.0,116.00038218551549,7.157786024059987e-08,0.0002675403899238391,13970800.421228398,False
RESOLVED_PHYSICAL,1.0,120.00038218551549,2.3246296337090774e-08,0.0001524673615469579,43017605.27781123,False
RESOLVED_PHYSICAL,100.0,0.0003821855154910736,230.25304573699606,15.174091265607837,0.004343047870655482,True
RESOLVED_PHYSICAL,100.0,4.000382185515491,239.73019730732048,15.483223091698978,0.004171356012851635,True
RESOLVED_PHYSICAL,100.0,8.000382185515491,235.96458630827487,15.361138835004223,0.00423792407007022,True
RESOLVED_PHYSICAL,100.0,12.000382185515491,242.67819134457292,15.578131831017894,0.004120683422187386,True
RESOLVED_PHYSICAL,100.0,16.00038218551549,256.4325984004347,16.013512993732345,0.003899660207936749,True
RESOLVED_PHYSICAL,100.0,20.00038218551549,272.50544463731313,16.507738931704523,0.0036696514498304224,True
RESOLVED_PHYSICAL,100.0,24.00038218551549,289.22718008885573,17.006680454717074,0.0034574897134245206,True
RESOLVED_PHYSICAL,100.0,28.00038218551549,301.52791841260085,17.364559263413536,0.0033164424881931926,True
RESOLVED_PHYSICAL,100.0,32.00038218551549,307.3707364057829,17.531991798018357,0.003253400150233644,True
RESOLVED_PHYSICAL,100.0,36.00038218551549,296.25619056450614,17.212094310818372,0.003375456891194523,True
RESOLVED_PHYSICAL,100.0,40.00038218551549,250.2889738707147,15.820523817835953,0.003995381756275625,True
RESOLVED_PHYSICAL,100.0,44.00038218551549,194.5862969628699,13.94941923389178,0.0051391080235768894,True
RESOLVED_PHYSICAL,100.0,48.00038218551549,141.38976858067855,11.89074297849712,0.007072647547544355,True
RESOLVED_PHYSICAL,100.0,52.00038218551549,90.0067329311207,9.48718783049649,0.011110279947226485,True
RESOLVED_PHYSICAL,100.0,56.00038218551549,39.937935677364074,6.319646800048566,0.02503885048236926,True
RESOLVED_PHYSICAL,100.0,60.00038218551549,7.81960841655439,2.796356274968265,0.1278836415750646,True
RESOLVED_PHYSICAL,100.0,64.00038218551549,3.0291027888260507,1.7404317822960056,0.3301307580874655,True
RESOLVED_PHYSICAL,100.0,68.00038218551549,2.5824073544212864,1.606987042393711,0.38723557624939403,True
RESOLVED_PHYSICAL,100.0,72.00038218551549,2.3010787234157775,1.5169306916981333,0.43457878682028556,True
RESOLVED_PHYSICAL,100.0,76.00038218551549,1.8951392003062617,1.3766405486931808,0.5276657249443187,True
RESOLVED_PHYSICAL,100.0,80.00038218551549,1.4595153341611506,1.2081040245612753,0.6851589542049896,True
RESOLVED_PHYSICAL,100.0,84.00038218551549,1.0801073527325893,1.0392821333654252,0.9258338974085087,True
RESOLVED_PHYSICAL,100.0,88.00038218551549,0.7468988083034188,0.8642330752195375,1.3388694544465811,False
RESOLVED_PHYSICAL,100.0,92.00038218551549,0.444019872218013,0.6663481614126454,2.252151452151677,False
RESOLVED_PHYSICAL,100.0,96.00038218551549,0.1443004152714656,0.37986894486317985,6.929986986653829,False
