geometry,spin,inclination_deg,source_class,operator_notation,oldest_detectable_age_probe,shallowest_detectable_age,n_detectable_ages,n_detectable_runs,largest_contiguous_detectable_depth,largest_contiguous_start_M,largest_contiguous_end_M,detectable_set_is_contiguous,age_threshold_mask,right_censored,age_grid_max_M,censor_boundary_M,censoring_rule,depth_report,arm,snr0,total_ages,age_grid_max,best_mode_oldest_detectable_age_probe,best_mode_largest_contiguous_detectable_depth,best_mode_age_threshold_mask,best_mode_detectable_set_is_contiguous,best_mode_n_detectable_runs,best_mode_right_censored,best_mode_depth_report,disposition,disposition_reasons,counts_toward_denominator
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,140.0,16.0,32,1,124.0,16.0,140.0,True,0000111111111111111111111111111111110000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,140.0,DIRECT_PHYSICAL,300.0,64,252.0,144.0,132.0,0001111111111111111111111111111111111000000000000000000000000000,True,1,False,144.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,144.0,12.0,34,1,132.0,12.0,144.0,True,0001111111111111111111111111111111111000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,144.0,DIRECT_PHYSICAL,1000.0,64,252.0,144.0,132.0,0001111111111111111111111111111111111000000000000000000000000000,True,1,False,144.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,144.0,12.0,34,1,132.0,12.0,144.0,True,0001111111111111111111111111111111111000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,144.0,DIRECT_PHYSICAL,3000.0,64,252.0,144.0,132.0,0001111111111111111111111111111111111000000000000000000000000000,True,1,False,144.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,144.0,12.0,34,1,132.0,12.0,144.0,True,0001111111111111111111111111111111111000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,144.0,DIRECT_PHYSICAL,10000.0,64,252.0,148.0,140.0,0011111111111111111111111111111111111100000000000000000000000000,True,1,False,148.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,148.0,8.0,36,1,140.0,8.0,148.0,True,0011111111111111111111111111111111111100000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,148.0,DIRECT_PHYSICAL,30000.0,64,252.0,148.0,140.0,0011111111111111111111111111111111111100000000000000000000000000,True,1,False,148.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,148.0,8.0,36,1,140.0,8.0,148.0,True,0011111111111111111111111111111111111100000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,148.0,DIRECT_PHYSICAL,100000.0,64,252.0,148.0,140.0,0011111111111111111111111111111111111100000000000000000000000000,True,1,False,148.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,148.0,8.0,36,1,140.0,8.0,148.0,True,0011111111111111111111111111111111111100000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,148.0,DIRECT_PHYSICAL,1000000.0,64,252.0,152.0,148.0,0111111111111111111111111111111111111110000000000000000000000000,True,1,False,152.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,-1.0,-1.0,0,0,0.0,-1.0,-1.0,False,0000000000000000000000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,none,RESOLVED_PHYSICAL,1.0,64,252.0,-1.0,0.0,0000000000000000000000000000000000000000000000000000000000000000,False,0,False,none,NOT_APPLICABLE,no age on the grid clears the operational threshold,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,-1.0,-1.0,0,0,0.0,-1.0,-1.0,False,0000000000000000000000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,none,RESOLVED_PHYSICAL,3.0,64,252.0,120.0,68.0,0000000000000111111111111111111000000000000000000000000000000000,True,1,False,120.0,NOT_APPLICABLE,no age on the grid clears the operational threshold,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,124.0,36.0,23,1,88.0,36.0,124.0,True,0000000001111111111111111111111100000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,124.0,RESOLVED_PHYSICAL,10.0,64,252.0,136.0,116.0,0000011111111111111111111111111111100000000000000000000000000000,True,1,False,136.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,136.0,20.0,30,1,116.0,20.0,136.0,True,0000011111111111111111111111111111100000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,136.0,RESOLVED_PHYSICAL,30.0,64,252.0,148.0,132.0,0000111111111111111111111111111111111100000000000000000000000000,True,1,False,148.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,144.0,16.0,33,1,128.0,16.0,144.0,True,0000111111111111111111111111111111111000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,144.0,RESOLVED_PHYSICAL,100.0,64,252.0,152.0,136.0,0000111111111111111111111111111111111110000000000000000000000000,True,1,False,152.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,152.0,16.0,35,1,136.0,16.0,152.0,True,0000111111111111111111111111111111111110000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,152.0,RESOLVED_PHYSICAL,300.0,64,252.0,160.0,148.0,0001111111111111111111111111111111111111100000000000000000000000,True,1,False,160.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,164.0,12.0,39,1,152.0,12.0,164.0,True,0001111111111111111111111111111111111111110000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,164.0,RESOLVED_PHYSICAL,1000.0,64,252.0,176.0,164.0,0001111111111111111111111111111111111111111110000000000000000000,True,1,False,176.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,176.0,12.0,42,1,164.0,12.0,176.0,True,0001111111111111111111111111111111111111111110000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,176.0,RESOLVED_PHYSICAL,3000.0,64,252.0,180.0,168.0,0001111111111111111111111111111111111111111111000000000000000000,True,1,False,180.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,180.0,12.0,43,1,168.0,12.0,180.0,True,0001111111111111111111111111111111111111111111000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,180.0,RESOLVED_PHYSICAL,10000.0,64,252.0,184.0,176.0,0011111111111111111111111111111111111111111111100000000000000000,True,1,False,184.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,184.0,8.0,45,1,176.0,8.0,184.0,True,0011111111111111111111111111111111111111111111100000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,184.0,RESOLVED_PHYSICAL,30000.0,64,252.0,184.0,176.0,0011111111111111111111111111111111111111111111100000000000000000,True,1,False,184.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,184.0,8.0,45,1,176.0,8.0,184.0,True,0011111111111111111111111111111111111111111111100000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,184.0,RESOLVED_PHYSICAL,100000.0,64,252.0,188.0,180.0,0011111111111111111111111111111111111111111111110000000000000000,True,1,False,188.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,188.0,8.0,46,1,180.0,8.0,188.0,True,0011111111111111111111111111111111111111111111110000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,188.0,RESOLVED_PHYSICAL,1000000.0,64,252.0,188.0,184.0,0111111111111111111111111111111111111111111111110000000000000000,True,1,False,188.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,-1.0,-1.0,0,0,0.0,-1.0,-1.0,False,0000000000000000000000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,none,UNRESOLVED_IMAGE,1.0,64,252.0,-1.0,0.0,0000000000000000000000000000000000000000000000000000000000000000,False,0,False,none,NOT_APPLICABLE,no age on the grid clears the operational threshold,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,-1.0,-1.0,0,0,0.0,-1.0,-1.0,False,0000000000000000000000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,none,UNRESOLVED_IMAGE,3.0,64,252.0,120.0,64.0,0000000000000011111111111111111000000000000000000000000000000000,True,1,False,120.0,NOT_APPLICABLE,no age on the grid clears the operational threshold,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,120.0,40.0,21,1,80.0,40.0,120.0,True,0000000000111111111111111111111000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,120.0,UNRESOLVED_IMAGE,10.0,64,252.0,136.0,116.0,0000011111111111111111111111111111100000000000000000000000000000,True,1,False,136.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,136.0,20.0,30,1,116.0,20.0,136.0,True,0000011111111111111111111111111111100000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,136.0,UNRESOLVED_IMAGE,30.0,64,252.0,140.0,124.0,0000111111111111111111111111111111110000000000000000000000000000,True,1,False,140.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,140.0,16.0,32,1,124.0,16.0,140.0,True,0000111111111111111111111111111111110000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,140.0,UNRESOLVED_IMAGE,100.0,64,252.0,144.0,128.0,0000111111111111111111111111111111111000000000000000000000000000,True,1,False,144.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,144.0,16.0,33,1,128.0,16.0,144.0,True,0000111111111111111111111111111111111000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,144.0,UNRESOLVED_IMAGE,300.0,64,252.0,148.0,136.0,0001111111111111111111111111111111111100000000000000000000000000,True,1,False,148.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,152.0,12.0,36,1,140.0,12.0,152.0,True,0001111111111111111111111111111111111110000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,152.0,UNRESOLVED_IMAGE,1000.0,64,252.0,160.0,148.0,0001111111111111111111111111111111111111100000000000000000000000,True,1,False,160.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,160.0,12.0,38,1,148.0,12.0,160.0,True,0001111111111111111111111111111111111111100000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,160.0,UNRESOLVED_IMAGE,3000.0,64,252.0,164.0,152.0,0001111111111111111111111111111111111111110000000000000000000000,True,1,False,164.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,164.0,12.0,39,1,152.0,12.0,164.0,True,0001111111111111111111111111111111111111110000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,164.0,UNRESOLVED_IMAGE,10000.0,64,252.0,164.0,156.0,0011111111111111111111111111111111111111110000000000000000000000,True,1,False,164.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,168.0,8.0,41,1,160.0,8.0,168.0,True,0011111111111111111111111111111111111111111000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,168.0,UNRESOLVED_IMAGE,30000.0,64,252.0,180.0,172.0,0011111111111111111111111111111111111111111111000000000000000000,True,1,False,180.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,180.0,8.0,44,1,172.0,8.0,180.0,True,0011111111111111111111111111111111111111111111000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,180.0,UNRESOLVED_IMAGE,100000.0,64,252.0,184.0,176.0,0011111111111111111111111111111111111111111111100000000000000000,True,1,False,184.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,184.0,8.0,45,1,176.0,8.0,184.0,True,0011111111111111111111111111111111111111111111100000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,184.0,UNRESOLVED_IMAGE,1000000.0,64,252.0,184.0,180.0,0111111111111111111111111111111111111111111111100000000000000000,True,1,False,184.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,-1.0,-1.0,0,0,0.0,-1.0,-1.0,False,0000000000000000000000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,none,TOTAL_FLUX,1.0,64,252.0,-1.0,0.0,0000000000000000000000000000000000000000000000000000000000000000,False,0,False,none,NOT_APPLICABLE,no age on the grid clears the operational threshold,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,-1.0,-1.0,0,0,0.0,-1.0,-1.0,False,0000000000000000000000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,none,TOTAL_FLUX,3.0,64,252.0,-1.0,0.0,0000000000000000000000000000000000000000000000000000000000000000,False,0,False,none,NOT_APPLICABLE,no age on the grid clears the operational threshold,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,-1.0,-1.0,0,0,0.0,-1.0,-1.0,False,0000000000000000000000000000000000000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,none,TOTAL_FLUX,10.0,64,252.0,124.0,56.0,0000000000000000011111111111111100000000000000000000000000000000,True,1,False,124.0,NOT_APPLICABLE,no age on the grid clears the operational threshold,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,124.0,76.0,13,1,48.0,76.0,124.0,True,0000000000000000000111111111111100000000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,124.0,TOTAL_FLUX,30.0,64,252.0,136.0,112.0,0000001111111111111111111111111111100000000000000000000000000000,True,1,False,136.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,136.0,24.0,29,1,112.0,24.0,136.0,True,0000001111111111111111111111111111100000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,136.0,TOTAL_FLUX,100.0,64,252.0,144.0,124.0,0000011111111111111111111111111111111000000000000000000000000000,True,1,False,144.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,144.0,20.0,32,1,124.0,20.0,144.0,True,0000011111111111111111111111111111111000000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,144.0,TOTAL_FLUX,300.0,64,252.0,148.0,132.0,0000111111111111111111111111111111111100000000000000000000000000,True,1,False,148.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,148.0,16.0,34,1,132.0,16.0,148.0,True,0000111111111111111111111111111111111100000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,148.0,TOTAL_FLUX,1000.0,64,252.0,152.0,136.0,0000111111111111111111111111111111111110000000000000000000000000,True,1,False,152.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,152.0,16.0,35,1,136.0,16.0,152.0,True,0000111111111111111111111111111111111110000000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,152.0,TOTAL_FLUX,3000.0,64,252.0,160.0,148.0,0001111111111111111111111111111111111111100000000000000000000000,True,1,False,160.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,164.0,12.0,39,1,152.0,12.0,164.0,True,0001111111111111111111111111111111111111110000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,164.0,TOTAL_FLUX,10000.0,64,252.0,164.0,152.0,0001111111111111111111111111111111111111110000000000000000000000,True,1,False,164.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,168.0,12.0,40,1,156.0,12.0,168.0,True,0001111111111111111111111111111111111111111000000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,168.0,TOTAL_FLUX,30000.0,64,252.0,176.0,164.0,0001111111111111111111111111111111111111111110000000000000000000,True,1,False,176.0,SUPPORTED,,True
a098_i075,0.98,75,C224,A_C = mathcal A Q_C,180.0,12.0,43,1,168.0,12.0,180.0,True,0001111111111111111111111111111111111111111111000000000000000000,False,252.0,252.0,a depth equal to the common age-grid ceiling is right-censored and reported as a lower bound,180.0,TOTAL_FLUX,100000.0,64,252.0,180.0,172.0,0011111111111111111111111111111111111111111111000000000000000000,True,1,False,180.0,SUPPORTED,,True
