bank,family,split,index,truth_seed,content_hash,bank_kind,target_structure_fraction,achieved_structure_fraction,level_fraction,max_structure_fraction_positivity_ceiling,at_positivity_ceiling,within_tolerance,min_value,positive,slice_mean_max_relative_deviation,baseline,analytic_shaping_relative_error
structure_balanced_050,circular_two_hotspots,pilot,1,1991783340197554193,a5ea055b624c9005ec7bf71097df9dbb99ad2edc592182ae026d32b38d7d5b7f,structure_balanced,0.5,0.5000000000001946,0.8660254037843262,0.7047617133125575,False,True,0.18587572690719256,True,0.0002844688265061235,0.4438146518320258,1.5799193607671885e-15
structure_balanced_050,circular_two_hotspots,pilot,2,4584233836861226610,958a0635d93efa902f6f5881241f102ab35d250a7527f5f901dfe818babf71d2,structure_balanced,0.5,0.5000000000002864,0.8660254037842733,0.7066235183985563,False,True,0.13529660961089032,True,0.0002752586886617392,0.32071425282891974,9.79727584060547e-16
structure_balanced_050,circular_two_hotspots,pilot,3,1781881204494479145,2e1d69ba926fb900c7eeeab016439f8332e99f28c7ab2a0007f363c13c3bf629,structure_balanced,0.5,0.4999999999996708,0.8660254037846287,0.802983611056933,False,True,0.20858709443321857,True,0.0003893527187722734,0.3650000245362649,6.372410909496591e-16
structure_balanced_050,circular_two_hotspots,pilot,4,1900762201664201937,4dd23da2b93f462b55351914de32dd368a8b1e3bc85a86354c7f3e8093bd5343,structure_balanced,0.5,0.49999999999962846,0.8660254037846531,0.875810834021079,False,True,0.2347114993493944,True,0.0003783081396782073,0.34423986131420314,5.781658326808908e-16
structure_balanced_050,circular_two_hotspots,pilot,5,2766053717726426808,dcd65aabce8af0075b5450a0c268a31c2257752c84c78a691ed88fe01e345269,structure_balanced,0.5,0.5000000000001358,0.8660254037843602,0.8125052878637538,False,True,0.46633156399351977,True,1.7901167533751483e-05,0.7961076080315541,6.927275629592759e-16
structure_balanced_050,circular_two_hotspots,pilot,6,3972302465118618185,8cdb20a3a8428294ac1de1a7bfac77c97b3c67fbf7f94241d6578e270635f548,structure_balanced,0.5,0.4999999999997597,0.8660254037845774,0.8943706838820505,False,True,0.2491977201028634,True,0.00015218360038327106,0.35037390099919297,4.993800993032231e-16
structure_balanced_050,circular_two_hotspots,pilot,7,3460883839083673401,4763047b0371ec6cac17e13d3b7fafd02f17f3d1200f5a273cee5c89c9b001d2,structure_balanced,0.5,0.4999999999998093,0.8660254037845487,0.76658558575951,False,True,0.24992018229971863,True,0.00019645927840017396,0.48399091078722545,5.425846673196962e-16
structure_balanced_050,circular_crescent,selection,0,6348618537151427914,c72b28da2ffb60165a9658f4d489886aeaa8ef882c8dc9d8269d9c4b8aabd3fb,structure_balanced,0.5,0.5000000000000075,0.8660254037844343,0.7309285770315453,False,True,0.4703900611289842,True,6.661338147750939e-16,1.0205036005492265,3.22431360771133e-15
structure_balanced_050,circular_crescent,selection,1,7929353063424878482,0e734c2c2cf3f703ca4113f194bd55e33faa14077c1a0440498e1493b2b90941,structure_balanced,0.5,0.5000000000000511,0.8660254037844092,0.627780043924887,False,True,0.23505244994480468,True,8.881784197001252e-16,0.8272486693183758,3.4887957761857354e-15
structure_balanced_050,circular_crescent,selection,2,3413533726759666757,953d744ec2e63005613e9c87be0826c12ec517dfff3a4c5324897a4707281577,structure_balanced,0.5,0.5000000000000792,0.866025403784393,0.6264614386431268,False,True,0.23335070033342598,True,1.1102230246251565e-15,0.8285059432904371,5.550050622068194e-15
structure_balanced_050,circular_crescent,selection,3,6205805425376179520,1710e4ca150276a86153e17df26b4c5cd837b9a44576fe178da4ae7da45ec688,structure_balanced,0.5,0.5000000000000714,0.8660254037843974,0.6937338890854529,False,True,0.3451955406706452,True,7.771561172376096e-16,0.8617016037618839,4.760334454283685e-15
structure_balanced_050,circular_crescent,selection,4,3030941169650732310,369b1131771329c046fb7fe71171fc12379e56868cc1299b5e05219a6645c79f,structure_balanced,0.5,0.5000000000001182,0.8660254037843704,0.9137961521590768,False,True,0.40551373177623906,True,4.440892098500626e-16,0.5455045662347856,9.256472253819423e-16
structure_balanced_050,circular_crescent,selection,5,3027925002927284373,886d931819e9267962ff69c3063d8f7a99e665e75768bb487aa91082521fb35a,structure_balanced,0.5,0.5000000000000309,0.8660254037844208,0.5719403295738273,False,True,0.12956907104933302,True,1.2212453270876722e-15,0.7535466053512685,1.4071927698929198e-15
structure_balanced_050,circular_crescent,selection,6,2292190439628110773,22bf126dbfa2d5bad6d44e3d446a4b96546189806029dcc95f34c6778b57cb43,structure_balanced,0.5,0.494810849388797,0.8690007038703348,0.4948108493887968,True,True,0.0,True,1.4432899320127035e-15,0.6100040760447933,1.7055242836076895e-15
structure_balanced_050,circular_crescent,selection,7,7779760900540066522,4498b267fad4cbead5597d42721b037761fec3495b9aeccb16a868b3d6c3542d,structure_balanced,0.5,0.5000000000001911,0.8660254037843284,0.6569556605792887,False,True,0.17611339306024537,True,1.2212453270876722e-15,0.5219307101092263,1.4571581283962626e-14
structure_balanced_050,circular_crescent,pilot,0,5757988313306190512,736487aca96974511095ebf858e9353f4375008220cd5bb1995e2241ad3ee60a,structure_balanced,0.5,0.49999999999982775,0.8660254037845381,0.6236066540477784,False,True,0.1648055566594937,True,8.881784197001252e-16,0.5965863657012342,8.941596394312531e-15
structure_balanced_050,circular_crescent,pilot,1,2543240864555289271,048f9865bf6b1e645640c6662780b7501ac69b5ac95d3fd8d37a55fbc1f78d94,structure_balanced,0.5,0.49999999999985795,0.8660254037845206,0.7323266317915942,False,True,0.31750731187447456,True,7.771561172376096e-16,0.6855371162971278,7.326806196307865e-15
structure_balanced_050,circular_crescent,pilot,2,1348355602556733397,4d0b60c01c43c0abe37f6cc17643f26749e30d659ed35709314cfdd0ed0c552b,structure_balanced,0.5,0.5000000000001036,0.8660254037843789,0.8638898089704414,False,True,0.38916952144016037,True,4.440892098500626e-16,0.5866440808618731,1.7779454879857554e-15
structure_balanced_050,circular_crescent,pilot,3,8605200252431824535,b0f27050469b065e44bf8f4cb21f95dbea6ab52dcdec25b1bb2dd43e6e1b62b6,structure_balanced,0.5,0.5000000000001025,0.8660254037843795,0.5273170138473791,False,True,0.05357141472570082,True,1.4432899320127035e-15,0.7684617113540224,8.95567861604137e-15
structure_balanced_050,circular_crescent,pilot,4,8749549549716154050,2ac22bcc621d947a4895a434abe30a628a8f7f73d4f3656bf2ff783d937a8cae,structure_balanced,0.5,0.5000000000001056,0.8660254037843776,0.5626332013577997,False,True,0.11683248569092952,True,1.1102230246251565e-15,0.7703133050320388,6.4832636265892144e-15
structure_balanced_050,circular_crescent,pilot,5,3804795164808736628,21d1e6aa9251c269af2ddccb21ecc3cb7ff71695c6bec17778adaef663163bb8,structure_balanced,0.5,0.4659336215511918,0.8848196767184774,0.46593362155119167,True,False,0.0,True,1.3322676295501878e-15,0.679508919433569,5.589190196140477e-15
structure_balanced_050,circular_crescent,pilot,6,3486236799576448999,23fbb2122f64356b1524851139074121990f99e26f21d7bc9e20f8b0d30ca968,structure_balanced,0.5,0.500000000000062,0.8660254037844028,0.7419241298504364,False,True,0.42572713878026275,True,8.881784197001252e-16,0.8901898042717512,7.769819999307316e-15
structure_balanced_050,circular_crescent,pilot,7,6109156334486485672,69b5cf8d2f075ce5ff7e61f7fceb83a07518b18dc722470f8b0ff00495b2b359,structure_balanced,0.5,0.500000000000017,0.8660254037844288,0.8071149872807867,False,True,0.3833803737045951,True,5.551115123125783e-16,0.6636602342494786,1.1020022513822426e-15
structure_balanced_050,plunging_hotspot,selection,0,3532790861255918264,f55811f2f19223144ec6aae33575e35d7c984bd3aa5d764ea6c69132dc71e280,structure_balanced,0.5,0.5000000000001217,0.8660254037843684,0.9464845735733339,False,True,0.3178546028713448,True,1.6644575349333834e-05,0.39577232174267885,3.0816427064083503e-16
structure_balanced_050,plunging_hotspot,selection,1,5788171502871314900,677af61a14da22adfc1a79e89bde7d1089b77455364293f861b82e955567a659,structure_balanced,0.5,0.5000000000000061,0.8660254037844352,0.9697902549443009,False,True,0.16554135084630975,True,3.089308206860597e-05,0.19366685979658876,2.5378717440371685e-16
structure_balanced_050,plunging_hotspot,selection,2,3788980914133479584,a3401c3307bcf423269791e3c07ef7b88afde997569d9dedc836e57d2d4ae7ed,structure_balanced,0.5,0.5000000000000077,0.8660254037844343,0.9438728963930769,False,True,0.21985540009704746,True,3.9621894577734906e-05,0.2755232355770073,4.303618701887349e-16
structure_balanced_050,plunging_hotspot,selection,3,5437014490283847640,7a4cebc80de430b310d71a1f269d07960cdc63b9c5ec76281ea84e035404fb19,structure_balanced,0.5,0.5000000000000109,0.8660254037844324,0.9149570970871822,False,True,0.34204939007000246,True,0.00014940534179241904,0.4589087644441356,6.174656280713365e-16
structure_balanced_050,plunging_hotspot,selection,4,1348385299072486683,cf9c4e733dc0e94e49c7c077d28f09b4884eb740d96708ce1737748a322d1d38,structure_balanced,0.5,0.500000000000079,0.866025403784393,0.9614424838375367,False,True,0.18667923368162698,True,0.00011367610079693335,0.22360605623321558,2.8925288852162466e-16
structure_balanced_050,plunging_hotspot,selection,5,4386924629520678052,63bb9ecbd468b2d47afbaea0e6abd535dfa71bd9c1ad47ef510bec65f9519b85,structure_balanced,0.5,0.5000000000001453,0.8660254037843548,0.9332519807470647,False,True,0.29571421145577964,True,0.00029699505850400154,0.38020808570610687,5.966336263752795e-16
structure_balanced_050,plunging_hotspot,selection,6,4789880002417550579,0144c6398eee50e2f1e1e02b18acbc05898ce91173d7d0c66074463c6a281ca9,structure_balanced,0.5,0.5000000000008495,0.8660254037839482,0.9266214065779328,False,True,0.15730014874959103,True,0.0002127097000068634,0.2054255529817366,4.716862892294842e-16
structure_balanced_050,plunging_hotspot,selection,7,6303641864621941425,0b8987987dae23963874b9601b50cf0814f8097dc51bbf8b6445df7056646773,structure_balanced,0.5,0.4999999999999918,0.8660254037844434,0.9773676273940687,False,True,0.27483432297486704,True,4.445975558819981e-07,0.31408398972048457,1.4458698185824654e-16
structure_balanced_050,plunging_hotspot,pilot,0,3941952318155967475,06a81ca092ba6a6b560e59305ba121cd800a1248a8c8f3233febc4b160835c69,structure_balanced,0.5,0.5000000000007425,0.8660254037840099,0.9555734870717449,False,True,0.10267239161967817,True,5.306965555940124e-05,0.12491888494486815,2.326403118883127e-16
structure_balanced_050,plunging_hotspot,pilot,1,3989298737269681492,2773e5ffd156d67911869ed9b40a5a2e0a7f1e933a208e13aab5f3e144f5fc53,structure_balanced,0.5,0.5000000000002436,0.866025403784298,0.9591593370389974,False,True,0.21278426248149013,True,1.0403354564481049e-06,0.2564490049303736,2.024757017023279e-16
structure_balanced_050,plunging_hotspot,pilot,2,7451062847931572322,c58b3789291b2a2887d79cfe29eba2989308219bb880e26801f2c9785734851a,structure_balanced,0.5,0.500000000000016,0.8660254037844294,0.9643831412197506,False,True,0.17610104904259505,True,1.4183988539251402e-08,0.20923425464898388,2.313326421778743e-16
structure_balanced_050,plunging_hotspot,pilot,3,2712921781685096535,b094428d4f5ac21d5b312a4b34ba78b64dcaf2981e19047095909692c1c25919,structure_balanced,0.5,0.50000000000031,0.8660254037842596,0.9324650426007304,False,True,0.26955064508547977,True,0.00010558176875175018,0.34721585026213336,3.2563083444713726e-16
structure_balanced_050,plunging_hotspot,pilot,4,5665229317440098739,bc21c80e8c562c6f9330d7481ca7a8cf479aeecceb4dd9649b5358dabd8a656f,structure_balanced,0.5,0.5000000000005157,0.866025403784141,0.9247544816592331,False,True,0.1099621466920715,True,0.0002507156300961544,0.14423099575297327,5.136658272830047e-16
structure_balanced_050,plunging_hotspot,pilot,5,1571138939700421010,6a90032fd8b61f4d4cbf89cc2f4d64d2120b4b7f5cdc72a97e97a1332c9cf894,structure_balanced,0.5,0.4999999999999148,0.8660254037844879,0.9445128626768851,False,True,0.19949962801114268,True,7.871124512948136e-05,0.24961973416728278,2.1071012244956117e-16
structure_balanced_050,plunging_hotspot,pilot,6,3447125426353732570,bd60d6f3c5fac2eab98357ef60ca761be046c8b5df4205030c847156ac3d993a,structure_balanced,0.5,0.4999999999996283,0.8660254037846532,0.9514630385723112,False,True,0.3205548267814099,True,8.067865880923009e-07,0.39416586005880083,5.172724871451254e-16
structure_balanced_050,plunging_hotspot,pilot,7,3972649763218382829,7ad5abb452a7b3e3df2a7df39e5ed078deba19d17257f673fa8b10d3bda9a61e,structure_balanced,0.5,0.5000000000000495,0.8660254037844101,0.9254357979498089,False,True,0.3180996486269588,True,7.013702095792773e-05,0.41657157033876546,3.1745687293411697e-16
structure_balanced_080,circular_single_hotspot,selection,0,5450592799428341619,20aee6be81e6a8c6b91be565f181d870337a12da68ee625949686fee1840ae44,structure_balanced,0.8,0.7999999999996951,0.6000000000004067,0.9137169415716222,False,True,0.04594979160703273,True,0.0006426139203331571,0.11288889746007318,3.5943379457390015e-16
structure_balanced_080,circular_single_hotspot,selection,1,4304176292999379758,c7f8b85c33a80c2ae7a21127b37bad65865ce2b62bfd941296403bf9222bcd18,structure_balanced,0.8,0.800000000000199,0.5999999999997346,0.9101846209986776,False,True,0.07526450682430268,True,0.0007576076814052035,0.1913994790357233,7.529888893887612e-16
structure_balanced_080,circular_single_hotspot,selection,2,858188457406227412,2196381cbd7e047cfa80f163713c3cf99a82a11986e0b25790b21649eb963ce3,structure_balanced,0.8,0.7767217878353837,0.6298438412033615,0.7767217878353837,True,False,0.0,True,0.00031384483573182465,0.2520602668870802,7.092602436026499e-16
structure_balanced_080,circular_single_hotspot,selection,3,7722097582858081058,f303c4e8c82ef6f0d828ead76d731739275cc0e0604880418500e7610fcc0f15,structure_balanced,0.8,0.738258551494437,0.6745178360468578,0.7382585514944369,True,False,0.0,True,0.0010903177663660335,0.1823117853507829,7.753191220491773e-16
structure_balanced_080,circular_single_hotspot,selection,4,6611044771616708125,1ca47c656073f76c8d98f823b9985258a407768af2ca416ba2f1568b9b0efce7,structure_balanced,0.8,0.7999999999985946,0.6000000000018738,0.9584111114876965,False,True,0.05382612083461129,True,0.00027722566353582945,0.089268886483354,3.3117989920583253e-16
structure_balanced_080,circular_single_hotspot,selection,5,5345115017351786487,9f714a0899ec2879c1e8dda54057d85b8eb83fb37f4926a9d6c8d4bc2c7281d0,structure_balanced,0.8,0.8000000000002558,0.5999999999996589,0.8595801580712519,False,True,0.03185542801464132,True,1.4837331253625408e-05,0.15362116355956962,5.1707532129142e-16
structure_balanced_080,circular_single_hotspot,selection,6,5545226563632728161,9a4b27d20fa07bef7b3845d2352c9fade460c39f28037609d9f5c6256e7d7992,structure_balanced,0.8,0.800000000000092,0.5999999999998774,0.9556571510948333,False,True,0.12361994716947808,True,0.00021043436390111303,0.20983149879539653,3.6051344175376306e-16
structure_balanced_080,circular_single_hotspot,selection,7,4998317006162492095,7b38c943dd92c02587b0cfd4e87761df993b136a314f3b974a9b0466abc5ab77,structure_balanced,0.8,0.8000000000000217,0.599999999999971,0.9432106753721216,False,True,0.0692285454209596,True,4.2078339451023794e-05,0.13052012285892423,3.936744700004879e-16
structure_balanced_080,circular_single_hotspot,pilot,0,3922488958203247102,c6690d5bb52ecd87af79055578c864bb816d3b6cdce0ee17778a10e03a55ea91,structure_balanced,0.8,0.8000000000003354,0.5999999999995528,0.9405244457757641,False,True,0.04128636318798674,True,6.685717619669962e-05,0.07964377466372756,3.241427015430647e-16
structure_balanced_080,circular_single_hotspot,pilot,1,6092747289989823081,0b8391505efb42d5398413ea88143cbbca4d1b94060ef3493140a77f8ac59cf5,structure_balanced,0.8,0.8000000000006106,0.599999999999186,0.829728250826236,False,True,0.013032214206267517,True,0.0005494291593893808,0.1264629853894335,1.0571805652788119e-15
structure_balanced_080,circular_single_hotspot,pilot,2,8763692359095477354,ba7571ba98417d1b97f2e136089d0e458d1dc67f207b129b2a757460f797fcaa,structure_balanced,0.8,0.7320768251410248,0.6812220798619474,0.7320768251410247,True,False,0.0,True,0.0006041470441622288,0.16682597964048043,1.6049168905060279e-15
structure_balanced_080,circular_single_hotspot,pilot,3,8720988698362520805,a3dc275fc4f9cc0a1052d639a2460332a4074f2d9f1e0ea2b2e5bbf2625f6ca9,structure_balanced,0.8,0.7156641177697002,0.6984446080663209,0.7156641177697002,True,False,0.0,True,0.0007300297676315903,0.22991647173243107,1.399190399282338e-15
structure_balanced_080,circular_single_hotspot,pilot,4,6291893410628487292,67ed2c8497d07dfebb27dd08bdc780be734d384b3202709af823f5d9236df52d,structure_balanced,0.8,0.794418228393144,0.607371120812225,0.794418228393144,True,True,0.0,True,0.0006001774358026513,0.16364730581235634,9.041633430062821e-16
structure_balanced_080,circular_single_hotspot,pilot,5,7862795935442564242,7de1d9e63fc5316eba9c8747da5c24409bbef2ad889101d7a6c5cb5e9180b548,structure_balanced,0.8,0.7460400549846122,0.665901070999707,0.7460400549846122,True,False,0.0,True,0.0007002587475506417,0.15034597360754184,1.1623462843166754e-15
structure_balanced_080,circular_single_hotspot,pilot,6,173512896249164462,9a4644d7fe3aa8190d0fd98f7e4c831f83760e7e967c4ab295b211d1499849d7,structure_balanced,0.8,0.800000000000713,0.5999999999990493,0.8418289225794745,False,True,0.019287702625552294,True,2.6589201363114157e-05,0.13290489182372162,5.237243790347613e-16
structure_balanced_080,circular_single_hotspot,pilot,7,2702481191232972416,aa2f117cf6841ca667ca2291525fa1469b2c8d6c816edb6c9bd58f5169a2090a,structure_balanced,0.8,0.8000000000002274,0.5999999999996968,0.8397624908198614,False,True,0.026754898869713828,True,0.000367029198552582,0.19398202342499526,4.4210392133758334e-16
structure_balanced_080,circular_two_hotspots,selection,0,7861577927107836372,60fdd643ca3334d446e85f2f5951109a053374f9b89f20f74485c077954a6d53,structure_balanced,0.8,0.6285160839495129,0.7777965879436403,0.6285160839495129,True,False,0.0,True,0.0005844631229326991,0.5169171284587327,1.3763531347641095e-15
structure_balanced_080,circular_two_hotspots,selection,1,3078273444231197438,9e49468cfe71341b2855ca430b5b2911e62ba6cabb0a36e1a15f0d3700e1a3ba,structure_balanced,0.8,0.7604157624327615,0.6494365775376392,0.7604157624327615,True,False,0.0,True,0.00018591674100643107,0.19920101284052105,8.109779798770247e-16
structure_balanced_080,circular_two_hotspots,selection,2,6771690502529384185,d56f3690c721e26f8402c662fb51f42836830b25705fb80f19a2492555012fd3,structure_balanced,0.8,0.8000000000001045,0.5999999999998606,0.9538655424199723,False,True,0.07830847097937316,True,4.653760145512109e-05,0.1349386609683964,4.754633959972826e-16
structure_balanced_080,circular_two_hotspots,selection,3,888654807454397726,c72163ef4675ebfaa6c1dc472ee480a8b185e36972c40bd769c0900ff4f00f19,structure_balanced,0.8,0.7655988468898505,0.6433182770922425,0.7655988468898505,True,False,0.0,True,0.00013267556191309815,0.407590811596663,2.5220460562492353e-15
structure_balanced_080,circular_two_hotspots,selection,4,4796658768362796709,31b4b6e53a39b35831a831a18c826d83820a0773d072eb0ee0d5a72e6ec38cbf,structure_balanced,0.8,0.695579688757757,0.7184489519706058,0.695579688757757,True,False,0.0,True,0.001099196532937996,0.5858687184382594,2.681116399705523e-15
structure_balanced_080,circular_two_hotspots,selection,5,276772670520492475,f3fbcedec222389baba923582e914394701434ebc2b07aed47c38c9a7eb45edf,structure_balanced,0.8,0.8000000000006782,0.5999999999990958,0.8782636243308989,False,True,0.04446312616702243,True,0.00010021769430923477,0.1622402115683836,3.576092658807919e-16
structure_balanced_080,circular_two_hotspots,selection,6,5100566853353035832,92323d6971a4724633bcd1a2320512dde070e65a651a916a24f85cc6c9a66ef3,structure_balanced,0.8,0.5907361537593981,0.8068647945235637,0.5907361537593981,True,False,0.0,True,0.0004567509188840857,0.3865253361095655,1.671117187139863e-15
structure_balanced_080,circular_two_hotspots,selection,7,1336002024585496633,bbc36ee7c185c92df7d2f533c523b7b005e135ced04ffbd729e27585ed5537f6,structure_balanced,0.8,0.8000000000008868,0.5999999999988176,0.9330920787171658,False,True,0.033010436448005435,True,2.3559488605440215e-05,0.06790884412264113,4.543337036811526e-16
structure_balanced_080,circular_two_hotspots,pilot,0,8920848245180442306,c6e43833cab3cedcb22995d0f06c6b436d5e863995a8fbeca822b1694610aeba,structure_balanced,0.8,0.6803033871994357,0.7329306252060795,0.6803033871994356,True,False,0.0,True,0.000617398572016481,0.1706093008712778,1.6588178593254395e-15
structure_balanced_080,circular_two_hotspots,pilot,1,737802806040995521,e6c3f8b3ccf57c954ed5094db3ece483f2eca0ab63464e4a1de7b373896e4064,structure_balanced,0.8,0.7999999999999686,0.6000000000000418,0.8835015150624311,False,True,0.08893164336688578,True,4.2096651923562156e-05,0.30344535536647854,1.025286712761572e-15
structure_balanced_080,circular_two_hotspots,pilot,2,6738761756633409978,6518891dbedfc099fc619ae8ddd572b42f752f1aa07238f70590968a0235c2a2,structure_balanced,0.8,0.7414388923474855,0.6710203938141774,0.7414388923474854,True,False,0.0,True,0.00013686722170480614,0.28963651378749117,1.1920072735236215e-15
structure_balanced_080,circular_two_hotspots,pilot,3,5985495512627508737,a8da1dad4a28623779c5a0720f07f7e609e235015f57809c7a6704729f664a3c,structure_balanced,0.8,0.6170924213673966,0.7868906807752418,0.6170924213673965,True,False,0.0,True,0.0005888390943795674,0.5401758836723416,1.5847036804161117e-15
structure_balanced_080,circular_two_hotspots,pilot,4,7807510842172722950,e468959a3ec44f8227a708a8f6d113099edc1297b72506ca23a8a372d2961037,structure_balanced,0.8,0.7999999999998328,0.6000000000002229,0.8236456824295748,False,True,0.021524221565409146,True,0.0013243300298140248,0.26261851770541056,6.674454869316862e-16
structure_balanced_080,circular_two_hotspots,pilot,5,4239711472838226080,61e1969c437098dfcb94c6cf101433ebf6c2a3a14cda7c8cec0fda02873cc616,structure_balanced,0.8,0.7823225333628862,0.6228735455874457,0.7823225333628862,True,True,0.0,True,0.0007199662638743831,0.22081767885439285,1.781359733526887e-15
structure_balanced_080,circular_two_hotspots,pilot,6,820556608957648527,f35fe1691dd74f63802da91aaf01399509bbb8a5624479ba776a1f074709c304,structure_balanced,0.8,0.7277764543805512,0.6858144300386756,0.7277764543805512,True,False,0.0,True,0.00042443950024884103,0.259632196136611,1.1813477780343915e-15
structure_balanced_080,circular_two_hotspots,pilot,7,1685323409091286113,01348d33d9e3d2d5f57ad109cd4d037828692451e916ca9b7f2d9c70c15b1373,structure_balanced,0.8,0.798658469346303,0.6017845539239274,0.798658469346303,True,True,0.0,True,1.4982261121287976e-05,0.2112338008260366,1.2412290128980514e-15
structure_balanced_080,circular_crescent,selection,0,3261061273788994099,75e4f8f956e0fdb1d03027841b411c0e7ce5a1b5b6ee0cf35093d1d486fead3c,structure_balanced,0.8,0.582279996369272,0.8129883183836042,0.5822799963692717,True,False,0.0,True,1.5543122344752192e-15,0.5853871276369313,9.342431927852391e-15
structure_balanced_080,circular_crescent,selection,1,7970799588780360609,ab339aa614ec8cf125c7424262feffffb564fed6e12bf8d1774d131343911527,structure_balanced,0.8,0.6400905169062243,0.7682995055098777,0.6400905169062243,True,False,0.0,True,1.5543122344752192e-15,0.6095345048530518,1.7568875778755515e-15
structure_balanced_080,circular_crescent,selection,2,3191706131715630749,39124fcfbd88cf7a74eb67d022385c6ced992da3c055c7c41d914357df862d7d,structure_balanced,0.8,0.5360895375614114,0.8441611266323462,0.5360895375614115,True,False,0.0,True,1.3322676295501878e-15,0.6686988323976637,7.194845186426006e-15
structure_balanced_080,circular_crescent,selection,3,8099758913350272185,f5ab7c09be69d198295e18f943fd53ff81f47bbee6acc192731d1aa86b7ae95b,structure_balanced,0.8,0.7307876071508432,0.6826049173824817,0.730787607150843,True,False,0.0,True,1.3322676295501878e-15,0.4400673987438199,3.337722277414763e-15
structure_balanced_080,circular_crescent,selection,4,1987201719516361007,f60fcafcc5cb8de0194abdd7fd9670212f9e4450106e9a436283a962a0b893bc,structure_balanced,0.8,0.47151686486517086,0.881857044054035,0.47151686486517086,True,False,0.0,True,1.4432899320127035e-15,0.614239181894237,1.4544693572919795e-14
structure_balanced_080,circular_crescent,selection,5,8326391048060819376,88b2a572de3090a57dc6d31bfc02e3c0f6e7ea78d3f2f211fd87ceafbb6d6f00,structure_balanced,0.8,0.5093947584460344,0.8605329628013713,0.5093947584460344,True,False,0.0,True,1.3322676295501878e-15,0.7033241225157861,7.13316818838369e-15
structure_balanced_080,circular_crescent,selection,6,4341948322705908508,435f4cfb370e0aa0bdadfe5b87297cf109dda24e3f59ff91865ce89671a5689d,structure_balanced,0.8,0.6188024220799646,0.7855466647042487,0.6188024220799647,True,False,0.0,True,1.3322676295501878e-15,0.5299608770488083,6.467562079229597e-15
structure_balanced_080,circular_crescent,selection,7,4061613936275832817,ad8026f42507ea267c8786f9cc9d6de34023ed7df459210862615e70fbee47d1,structure_balanced,0.8,0.6004553994810442,0.7996582477746725,0.6004553994810442,True,False,0.0,True,1.7763568394002505e-15,0.47599227029000096,8.152463752757321e-15
structure_balanced_080,circular_crescent,pilot,0,7752136525174504783,f48c42f9a6c79555a32905859ed57aad8fefa3a031d3f5ecb6b5d169db0531f6,structure_balanced,0.8,0.6399426488648723,0.7684226741603939,0.6399426488648723,True,False,0.0,True,1.2212453270876722e-15,0.5357143701745576,7.373269983592601e-15
structure_balanced_080,circular_crescent,pilot,1,7534793229231681747,e8842b2138c4cfb54c884fb5a202b188ecf4abfce7dbbb92a0f8b78408152dc1,structure_balanced,0.8,0.6069767511841192,0.7947195879818063,0.6069767511841192,True,False,0.0,True,1.3322676295501878e-15,0.6558500893368541,1.0644382250408184e-14
structure_balanced_080,circular_crescent,pilot,2,4477196715361710674,0b437f92a0eecf1de09abb8e0e31fa1b875799592a1544d3fc1ed12dc61652f0,structure_balanced,0.8,0.7999999999999596,0.6000000000000538,0.879792256804076,False,True,0.06014305474759554,True,8.881784197001252e-16,0.21511163274257006,1.7771008645758578e-15
structure_balanced_080,circular_crescent,pilot,3,5149701611089038667,7df5dbc1b7316f7eb58eb87f5d603ecda5ad234291c484ea06dd5f0166bd908f,structure_balanced,0.8,0.5460544399515358,0.8377496932910298,0.5460544399515359,True,False,0.0,True,1.3322676295501878e-15,0.6747077325640077,4.954635776402188e-15
structure_balanced_080,circular_crescent,pilot,4,6102513488790504197,6dc01a3c34e5f76d0386f0adced7592719e5320f1005ef2bebec9a6210fa50a2,structure_balanced,0.8,0.6536114845307598,0.7568302499831098,0.6536114845307598,True,False,0.0,True,1.3322676295501878e-15,0.5103881146215028,1.2497237527459509e-15
structure_balanced_080,circular_crescent,pilot,5,3811289923542021770,3b13c663e1989bf27aa0e133686c22d57a5fb0aa8c7100fd60419e4a3c120d8c,structure_balanced,0.8,0.7724126104843888,0.6351210586688902,0.7724126104843886,True,False,0.0,True,1.1102230246251565e-15,0.3208503358856209,7.714897759945344e-15
structure_balanced_080,circular_crescent,pilot,6,218009139278959719,2d457c99bf98ef4744c56ccd9a3664bffe793464981f60563298fb6ba92a1056,structure_balanced,0.8,0.6920141275497361,0.7218839569290743,0.6920141275497361,True,False,0.0,True,1.5543122344752192e-15,0.4586475889092377,2.407083083040249e-15
structure_balanced_080,circular_crescent,pilot,7,7395129044196078752,5c5ecead53a1dcc999077dc8ba306b3d7d9ee54b19e6c6bd46ffa2ac70297cd7,structure_balanced,0.8,0.6661628756665097,0.7458062905900743,0.6661628756665097,True,False,0.0,True,1.5543122344752192e-15,0.5581941089529001,6.88924223671228e-15
structure_balanced_080,plunging_hotspot,selection,0,5619753870239598505,21a24522d77b4c121d26734d1113007f51b6e419ef024b83646f6649b7a4ec33,structure_balanced,0.8,0.8000000000004535,0.5999999999993954,0.944553068495479,False,True,0.058766566213889204,True,4.453649380176117e-06,0.10953939697783381,5.370296511073569e-16
