source_class,bank,family,index,retarded_age,oracle_floor_absolute,oracle_floor_normalized,truth_structure_norm,reachable_at_epsilon,in_old_band
L224,structure_balanced_080,plunging_hotspot,0,24.0,1.0732552229757246,0.8619761664872156,1.245110090861941,False,False
L224,structure_balanced_080,plunging_hotspot,0,26.0,1.0310127613024194,0.8341452697264755,1.23601103874928,False,False
L224,structure_balanced_080,plunging_hotspot,0,28.0,1.0091612143721007,0.8103803042121202,1.2452933630380396,False,False
L224,structure_balanced_080,plunging_hotspot,0,30.0,0.9874526249436107,0.7990344656619854,1.2358072991576456,False,False
L224,structure_balanced_080,plunging_hotspot,0,32.0,0.9984619860037577,0.8016531560579627,1.245503717484978,False,False
L224,structure_balanced_080,plunging_hotspot,0,34.0,1.0210062108252418,0.8263071677953733,1.2356255041927504,False,False
L224,structure_balanced_080,plunging_hotspot,0,36.0,1.0614860492151466,0.8521567654820116,1.245646449353401,False,False
L224,structure_balanced_080,plunging_hotspot,0,38.0,1.0782181237211967,0.8727188084477019,1.2354702491619436,False,False
L224,structure_balanced_080,plunging_hotspot,0,40.0,1.1000185379990646,0.8829842369178734,1.2457963483456587,False,False
L224,structure_balanced_080,plunging_hotspot,0,42.0,1.0805130465633734,0.874663897878228,1.2353465704763822,False,False
L224,structure_balanced_080,plunging_hotspot,0,44.0,1.0681776719389757,0.8573564628895034,1.245896798093704,False,False
L224,structure_balanced_080,plunging_hotspot,0,46.0,1.0245590056714866,0.8294381195306982,1.2352446572520552,False,False
L224,structure_balanced_080,plunging_hotspot,0,48.0,1.003270592598045,0.8052044916218457,1.2459823598068285,False,False
L224,structure_balanced_080,plunging_hotspot,0,50.0,0.9864423330263911,0.7986222045342694,1.235180198378847,False,False
L224,structure_balanced_080,plunging_hotspot,0,52.0,1.0030131736461707,0.8049612490823559,1.2460390792595186,False,False
L224,structure_balanced_080,plunging_hotspot,0,54.0,1.025346315421539,0.8301488440170786,1.2351355095068284,False,False
L224,structure_balanced_080,plunging_hotspot,0,56.0,1.0681438973070247,0.8572182749948098,1.2460582426494489,False,False
L224,structure_balanced_080,plunging_hotspot,0,58.0,1.080871733070409,0.875107729719035,1.2351299118537522,False,True
L224,structure_balanced_080,plunging_hotspot,0,60.0,1.1007883368370392,0.88340806645306,1.2460700537371987,False,True
L224,structure_balanced_080,plunging_hotspot,0,62.0,1.077842331059452,0.8726442956115167,1.2351451060642529,False,True
L224,structure_balanced_080,plunging_hotspot,0,64.0,1.0621846426477761,0.8524601379244187,1.2460226530169463,False,True
L224,structure_balanced_080,plunging_hotspot,0,66.0,1.0192635814634832,0.8251831917133888,1.23519673170646,False,True
L224,structure_balanced_080,plunging_hotspot,0,68.0,0.9976422354139584,0.8006832324916747,1.2459886693385096,False,True
L224,structure_balanced_080,plunging_hotspot,0,70.0,0.9856966312021271,0.7979585902926847,1.2352729116439258,False,True
L224,structure_balanced_080,plunging_hotspot,0,72.0,1.0073947647269266,0.808583882915472,1.2458753952584507,False,True
L224,structure_balanced_080,plunging_hotspot,0,74.0,1.030027937176846,0.8337776256990979,1.2353748834567226,False,True
L224,structure_balanced_080,plunging_hotspot,0,76.0,1.0733355667239597,0.8615710044648498,1.245788868429531,False,True
L224,structure_balanced_080,plunging_hotspot,0,78.0,1.0827188058783945,0.8763330906772799,1.2355105808472986,False,True
L224,structure_balanced_080,plunging_hotspot,0,80.0,1.097868870110548,0.8813854694942567,1.2456171653709136,False,True
L224,structure_balanced_080,plunging_hotspot,0,82.0,1.0730616995735005,0.8684145053016297,1.2356561216130193,False,True
L224,structure_balanced_080,plunging_hotspot,0,84.0,1.0525504552115472,0.8451057733284772,1.2454659386197804,False,True
L224,structure_balanced_080,plunging_hotspot,0,86.0,1.0117917323621073,0.8187037535777668,1.235845967409504,False,True
L224,structure_balanced_080,plunging_hotspot,0,88.0,0.9895323735835536,0.7946433536810094,1.2452534448312744,False,True
L224,structure_balanced_080,plunging_hotspot,0,90.0,0.9836342795417458,0.7957920243732698,1.2360444053412223,False,True
L224,structure_balanced_080,plunging_hotspot,0,92.0,1.0109840845219762,0.8120072261954216,1.2450432113256438,False,True
L224,structure_balanced_080,plunging_hotspot,0,94.0,1.0334082332835461,0.8358993405177133,1.2362831063408974,False,True
L224,structure_balanced_080,plunging_hotspot,0,96.0,1.0725751199760498,0.8616481563171873,1.2447947716390364,False,True
L224,structure_balanced_080,plunging_hotspot,0,98.0,1.0774583785237264,0.8713549857820418,1.2365320634008958,False,True
L224,structure_balanced_080,plunging_hotspot,0,100.0,1.0826283347005614,0.8699094258960629,1.244529950443271,False,True
L224,structure_balanced_080,plunging_hotspot,0,102.0,1.055043820171122,0.853034316939525,1.2368128681579387,False,True
L224,structure_balanced_080,plunging_hotspot,0,104.0,1.027246419869506,0.8255945345702591,1.2442505090034435,False,True
L224,structure_balanced_080,plunging_hotspot,0,106.0,0.9936775934832176,0.8032257280484036,1.2371087712759832,False,True
L224,structure_balanced_080,plunging_hotspot,0,108.0,0.9779902223431969,0.7862054866455946,1.2439371626823241,False,True
L224,structure_balanced_080,plunging_hotspot,0,110.0,0.9812756461278316,0.7929986358275765,1.2374241288621746,False,True
L224,structure_balanced_080,plunging_hotspot,0,112.0,1.0132215570959053,0.8147279903159084,1.2436317017941554,False,True
L224,structure_balanced_080,plunging_hotspot,0,114.0,1.029157638649178,0.8314664168749288,1.2377621245573247,False,True
L224,structure_balanced_080,plunging_hotspot,0,116.0,1.0486901781106452,0.8434885128052971,1.2432773679666163,False,True
L224,structure_balanced_080,plunging_hotspot,0,118.0,1.039236476097297,0.8393773620421289,1.2381040079147823,False,True
L224,structure_balanced_080,plunging_hotspot,0,120.0,1.022773494443501,0.8228591454221509,1.2429508745616338,False,True
L224,structure_balanced_080,plunging_hotspot,1,0.0,2.4533836993270217,0.8256639984540809,2.971406896655996,False,False
L224,structure_balanced_080,plunging_hotspot,1,2.0,2.4262871625149574,0.8202722667210113,2.957904662818717,False,False
L224,structure_balanced_080,plunging_hotspot,1,4.0,2.4162159554403604,0.8129206521663092,2.97226543451875,False,False
L224,structure_balanced_080,plunging_hotspot,1,6.0,2.374895233154618,0.8030949178727559,2.9571787596978685,False,False
L224,structure_balanced_080,plunging_hotspot,1,8.0,2.3717497768540294,0.7977449015615748,2.97306792210312,False,False
L224,structure_balanced_080,plunging_hotspot,1,10.0,2.361359018354234,0.798721694205763,2.9564227884186045,False,False
L224,structure_balanced_080,plunging_hotspot,1,12.0,2.37957426785496,0.8001961854720375,2.9737385794350466,False,False
L224,structure_balanced_080,plunging_hotspot,1,14.0,2.366594769889063,0.8006975000598666,2.9556664904188126,False,False
L224,structure_balanced_080,plunging_hotspot,1,16.0,2.3876654083490347,0.802750951295695,2.9743538821040065,False,False
L224,structure_balanced_080,plunging_hotspot,1,18.0,2.3880898336544445,0.8081624048082823,2.954962788971807,False,False
L224,structure_balanced_080,plunging_hotspot,1,20.0,2.4127573083359057,0.8110305693468814,2.974927702514205,False,False
L224,structure_balanced_080,plunging_hotspot,1,22.0,2.3883526780584687,0.8084271052546186,2.954320386506887,False,False
L224,structure_balanced_080,plunging_hotspot,1,24.0,2.392624583566256,0.8041197950336894,2.975457883692584,False,False
L224,structure_balanced_080,plunging_hotspot,1,26.0,2.3582422329342916,0.7983912248349292,2.953742675994301,False,False
L224,structure_balanced_080,plunging_hotspot,1,28.0,2.364634956083017,0.7945837897552602,2.975941601843335,False,False
L224,structure_balanced_080,plunging_hotspot,1,30.0,2.346363436321878,0.7945068047865875,2.953232649721779,False,False
L224,structure_balanced_080,plunging_hotspot,1,32.0,2.3675294751989635,0.795440242233673,2.976376287614909,False,False
L224,structure_balanced_080,plunging_hotspot,1,34.0,2.3524416490812796,0.79668357438396,2.9527929591121773,False,False
L224,structure_balanced_080,plunging_hotspot,1,36.0,2.378372121231095,0.7989802356383244,2.97675964328574,False,False
L224,structure_balanced_080,plunging_hotspot,1,38.0,2.3727917432943815,0.8036752896630026,2.9524259036125664,False,False
L224,structure_balanced_080,plunging_hotspot,1,40.0,2.401315598667866,0.8065983473810778,2.9770896586443945,False,False
L224,structure_balanced_080,plunging_hotspot,1,42.0,2.374376513400519,0.8042917352689561,2.9521334228388216,False,False
L224,structure_balanced_080,plunging_hotspot,1,44.0,2.383565430613797,0.8005621516121147,2.977364625362245,False,False
L224,structure_balanced_080,plunging_hotspot,1,46.0,2.352014112638416,0.7967751268355555,2.951917088551187,False,False
L224,structure_balanced_080,plunging_hotspot,1,48.0,2.3635896301212234,0.7937946697681056,2.977583146044188,False,False
L224,structure_balanced_080,plunging_hotspot,1,50.0,2.339577044314344,0.7925992299550161,2.951778094014962,False,False
L224,structure_balanced_080,plunging_hotspot,1,52.0,2.3607136141754648,0.7927859163297156,2.9777441369097883,False,False
L224,structure_balanced_080,plunging_hotspot,1,54.0,2.3473106124186134,0.79523559339874,2.951717241913801,False,False
L224,structure_balanced_080,plunging_hotspot,1,56.0,2.3784149231014746,0.7987029089289277,2.9778468270398113,False,False
L224,structure_balanced_080,plunging_hotspot,1,58.0,2.3701138062977622,0.8029561796525055,2.9517349344312587,False,True
L224,structure_balanced_080,plunging_hotspot,1,60.0,2.3991421071255683,0.8056514882225512,2.9778907408445514,False,True
L224,structure_balanced_080,plunging_hotspot,1,62.0,2.3705137912091527,0.8030656201536533,2.9518307492177214,False,True
L224,structure_balanced_080,plunging_hotspot,1,64.0,2.3792498931610444,0.7989766423819613,2.9778716510007968,False,True
L224,structure_balanced_080,plunging_hotspot,1,66.0,2.3504849216048465,0.7962381946884074,2.9519871531968693,False,True
L224,structure_balanced_080,plunging_hotspot,1,68.0,2.3645309791106084,0.794064877033049,2.9777554045022905,False,True
L224,structure_balanced_080,plunging_hotspot,1,70.0,2.3387799415855346,0.7922283351312792,2.9521538650823165,False,True
L224,structure_balanced_080,plunging_hotspot,1,72.0,2.3570062306501973,0.7916072334348072,2.977494559294358,False,True
L224,structure_balanced_080,plunging_hotspot,1,74.0,2.346740102680645,0.7948742995615483,2.9523411487515747,False,True
L224,structure_balanced_080,plunging_hotspot,1,76.0,2.3808287642178354,0.7996974424075654,2.977161908946618,False,True
L224,structure_balanced_080,plunging_hotspot,1,78.0,2.372849939201043,0.8036470415215989,2.9526020959504398,False,True
L224,structure_balanced_080,plunging_hotspot,1,80.0,2.3990380528295647,0.8059187643043071,2.976774036152993,False,True
L224,structure_balanced_080,plunging_hotspot,1,82.0,2.371104799478358,0.802964935298921,2.952936915726791,False,True
L224,structure_balanced_080,plunging_hotspot,1,84.0,2.3753847385709825,0.7980910668702004,2.9763329489281323,False,True
L224,structure_balanced_080,plunging_hotspot,1,86.0,2.3501520464728585,0.79575973882389,2.9533437441134125,False,True
L224,structure_balanced_080,plunging_hotspot,1,88.0,2.363920609886294,0.7943706392202498,2.9758408646708125,False,True
L224,structure_balanced_080,plunging_hotspot,1,90.0,2.3409530921213384,0.7925170850916123,2.953820348050581,False,True
L224,structure_balanced_080,plunging_hotspot,1,92.0,2.3545594880989453,0.7913686913201549,2.9753002790280827,False,True
L224,structure_balanced_080,plunging_hotspot,1,94.0,2.348407025893525,0.7948942352213028,2.9543641428468983,False,True
L224,structure_balanced_080,plunging_hotspot,1,96.0,2.3819852165677875,0.800744289991613,2.9747139584257747,False,True
L224,structure_balanced_080,plunging_hotspot,1,98.0,2.3762533150496448,0.8041542000964356,2.9549722115045602,False,True
L224,structure_balanced_080,plunging_hotspot,1,100.0,2.3951255802875333,0.8053319376172875,2.9740849312072766,False,True
L224,structure_balanced_080,plunging_hotspot,1,102.0,2.369145200765628,0.8015672203531825,2.9556413244066384,False,True
L224,structure_balanced_080,plunging_hotspot,1,104.0,2.364584451873834,0.79524159231729,2.9734164745880127,False,True
L224,structure_balanced_080,plunging_hotspot,1,106.0,2.3429125267523094,0.7924969288851299,2.9563679572213304,False,True
L224,structure_balanced_080,plunging_hotspot,1,108.0,2.3535757339601227,0.7917267658213334,2.9727120966013256,False,True
L224,structure_balanced_080,plunging_hotspot,1,110.0,2.339689930147049,0.7911980351207407,2.9571483071112543,False,True
L224,structure_balanced_080,plunging_hotspot,1,112.0,2.3512441474147745,0.7911384652980495,2.9719755144619073,False,True
L224,structure_balanced_080,plunging_hotspot,1,114.0,2.34768718615941,0.7936796490440128,2.957978308990535,False,True
L224,structure_balanced_080,plunging_hotspot,1,116.0,2.3701341177685697,0.7976997970374184,2.9712106315822364,False,True
L224,structure_balanced_080,plunging_hotspot,1,118.0,2.361649192410396,0.7981635690940385,2.958853653382105,False,True
L224,structure_balanced_080,plunging_hotspot,1,120.0,2.363324731361303,0.7956193212620555,2.9704214920427856,False,True
L224,structure_balanced_080,plunging_hotspot,2,0.0,1.2362169610741005,0.693918884546511,1.781500674797158,False,False
L224,structure_balanced_080,plunging_hotspot,2,2.0,1.1866423721081532,0.6691430884082897,1.773376117402414,False,False
L224,structure_balanced_080,plunging_hotspot,2,4.0,1.094906423762154,0.6144390494831449,1.7819610011492102,False,False
L224,structure_balanced_080,plunging_hotspot,2,6.0,0.9013899087111413,0.5084286396778765,1.7728936538316016,False,False
L224,structure_balanced_080,plunging_hotspot,2,8.0,0.7360856478894726,0.41297134516107603,1.7824133720521664,False,False
L224,structure_balanced_080,plunging_hotspot,2,10.0,0.6343306915532712,0.357883230677393,1.7724515629095692,False,False
L224,structure_balanced_080,plunging_hotspot,2,12.0,0.6656633283291077,0.3733690538039547,1.7828561889294345,False,False
L224,structure_balanced_080,plunging_hotspot,2,14.0,0.8408776547862382,0.47452208294547377,1.7720516810655185,False,False
L224,structure_balanced_080,plunging_hotspot,2,16.0,1.0039582795693864,0.5629838150528499,1.78328089143227,False,False
L224,structure_balanced_080,plunging_hotspot,2,18.0,1.1329967546224717,0.6395061233175864,1.7716745990558906,False,False
L224,structure_balanced_080,plunging_hotspot,2,20.0,1.2007426276594693,0.6731919849272237,1.7836555611833038,False,False
L224,structure_balanced_080,plunging_hotspot,2,22.0,1.1474203471787165,0.647784232106829,1.7713002112553586,False,False
L224,structure_balanced_080,plunging_hotspot,2,24.0,1.0572449613372117,0.5926352946268685,1.7839723197769852,False,False
L224,structure_balanced_080,plunging_hotspot,2,26.0,0.8672219753085217,0.4896918563302056,1.7709544565587847,False,False
L224,structure_balanced_080,plunging_hotspot,2,28.0,0.6992443794653677,0.39189429333714365,1.7842678277119313,False,False
L224,structure_balanced_080,plunging_hotspot,2,30.0,0.6226428397723813,0.35164462291852167,1.7706593509227402,False,False
L224,structure_balanced_080,plunging_hotspot,2,32.0,0.6696282005565084,0.3752376725171,1.784544169205166,False,False
L224,structure_balanced_080,plunging_hotspot,2,34.0,0.8456664492381146,0.477665236860004,1.7704165678817565,False,False
L224,structure_balanced_080,plunging_hotspot,2,36.0,1.0137748749045243,0.5680046871563792,1.784800192371333,False,False
L224,structure_balanced_080,plunging_hotspot,2,38.0,1.1260007867585633,0.6360771915740743,1.7702266355001586,False,False
L224,structure_balanced_080,plunging_hotspot,2,40.0,1.1910689001599724,0.6672572923874581,1.7850219304435133,False,False
L224,structure_balanced_080,plunging_hotspot,2,42.0,1.125282394284084,0.6357370291040397,1.7700438117785477,False,False
L224,structure_balanced_080,plunging_hotspot,2,44.0,1.025668725809938,0.5745552495467335,1.7851524750998058,False,False
L224,structure_balanced_080,plunging_hotspot,2,46.0,0.8425345443639531,0.4760411410801896,1.7698775833789278,False,False
L224,structure_balanced_080,plunging_hotspot,2,48.0,0.6734297119407503,0.37721842394263644,1.7852513800947292,False,False
L224,structure_balanced_080,plunging_hotspot,2,50.0,0.6190005214545252,0.3497636935905643,1.7697677969375842,False,False
L224,structure_balanced_080,plunging_hotspot,2,52.0,0.6835307914758553,0.38286042964639616,1.785326292683612,False,False
L224,structure_balanced_080,plunging_hotspot,2,54.0,0.8588180499383719,0.4852860657928321,1.7697150412412623,False,False
L224,structure_balanced_080,plunging_hotspot,2,56.0,1.0329242527546496,0.5785469955569461,1.7853765738776175,False,False
L224,structure_balanced_080,plunging_hotspot,2,58.0,1.1273104445280284,0.6369995693478527,1.7697193197197072,False,True
L224,structure_balanced_080,plunging_hotspot,2,60.0,1.1834987304276696,0.6628773718451791,1.7853961844153674,False,True
L224,structure_balanced_080,plunging_hotspot,2,62.0,1.1072378047886868,0.6256446122162779,1.769755198348816,False,True
L224,structure_balanced_080,plunging_hotspot,2,64.0,0.9928447076762049,0.5561076929823587,1.7853461122820695,False,True
L224,structure_balanced_080,plunging_hotspot,2,66.0,0.8193806752115168,0.46297785264608965,1.7698053384809949,False,True
L224,structure_balanced_080,plunging_hotspot,2,68.0,0.6538894822520661,0.3662758125470652,1.7852379541661478,False,True
L224,structure_balanced_080,plunging_hotspot,2,70.0,0.6208984407634587,0.35081103624544346,1.7698942638995248,False,True
L224,structure_balanced_080,plunging_hotspot,2,72.0,0.7045628707268656,0.3946906690556437,1.7851014122341362,False,True
L224,structure_balanced_080,plunging_hotspot,2,74.0,0.8733915360854813,0.49343060065879035,1.7700392616902894,False,True
L224,structure_balanced_080,plunging_hotspot,2,76.0,1.0492672332145028,0.5878440972907026,1.7849413442278994,False,True
L224,structure_balanced_080,plunging_hotspot,2,78.0,1.125395932165201,0.6357308039050058,1.770239738663605,False,True
L224,structure_balanced_080,plunging_hotspot,2,80.0,1.164159185553442,0.6522787186901999,1.78475727046732,False,True
L224,structure_balanced_080,plunging_hotspot,2,82.0,1.0776257739358,0.6086605438435643,1.7704873181540866,False,True
L224,structure_balanced_080,plunging_hotspot,2,84.0,0.9418373678266341,0.5277782077004669,1.7845325064295958,False,True
L224,structure_balanced_080,plunging_hotspot,2,86.0,0.7799978872925469,0.44049038575394234,1.7707489482602539,False,True
L224,structure_balanced_080,plunging_hotspot,2,88.0,0.62958121996993,0.3528587258556921,1.7842302707497972,False,True
L224,structure_balanced_080,plunging_hotspot,2,90.0,0.6251847260452099,0.3530077728127617,1.7710225501941375,False,True
L224,structure_balanced_080,plunging_hotspot,2,92.0,0.7327528383385643,0.4107593024793882,1.7838983412319278,False,True
L224,structure_balanced_080,plunging_hotspot,2,94.0,0.8819255725764138,0.4978844625553908,1.7713458420653114,False,True
L224,structure_balanced_080,plunging_hotspot,2,96.0,1.0411587395783806,0.5837566251830248,1.7835493331693608,False,True
L224,structure_balanced_080,plunging_hotspot,2,98.0,1.092617735284807,0.6166996542572707,1.7717177685152323,False,True
L224,structure_balanced_080,plunging_hotspot,2,100.0,1.0997583477947424,0.6167382338670361,1.7831849679548837,False,True
L224,structure_balanced_080,plunging_hotspot,2,102.0,1.0040562362531706,0.566579536014748,1.7721364299804772,False,True
L224,structure_balanced_080,plunging_hotspot,2,104.0,0.8489980623973328,0.4762153534861694,1.7828027932786716,False,True
L224,structure_balanced_080,plunging_hotspot,2,106.0,0.7166987258616495,0.40432655213508506,1.7725739803063967,False,True
L224,structure_balanced_080,plunging_hotspot,2,108.0,0.6244399943000828,0.35034537490823986,1.782355466983493,False,True
L224,structure_balanced_080,plunging_hotspot,2,110.0,0.6521911839944883,0.3678451829682408,1.7730045524363913,False,True
L224,structure_balanced_080,plunging_hotspot,2,112.0,0.7639003561047175,0.428706566434967,1.781872301273925,False,True
L224,structure_balanced_080,plunging_hotspot,2,114.0,0.860506466130528,0.48521261259211224,1.773462692021779,False,True
L224,structure_balanced_080,plunging_hotspot,2,116.0,0.9509364031188745,0.5338203420499863,1.781379104938324,False,True
L224,structure_balanced_080,plunging_hotspot,2,118.0,0.9392246587105795,0.5294514830839855,1.7739579332929978,False,True
L224,structure_balanced_080,plunging_hotspot,2,120.0,0.859408985033209,0.48257499510978036,1.7808817152610716,False,True
L224,structure_balanced_080,plunging_hotspot,3,0.0,2.1930597803666623,0.9447779328435094,2.3212436532743563,False,False
L224,structure_balanced_080,plunging_hotspot,3,2.0,2.1708418442472337,0.9394772540048834,2.3106912221591154,False,False
L224,structure_balanced_080,plunging_hotspot,3,4.0,2.1068018617178943,0.90736409699175,2.321892467095323,False,False
L224,structure_balanced_080,plunging_hotspot,3,6.0,1.92813808923171,0.8346688032290028,2.310063682472027,False,False
L224,structure_balanced_080,plunging_hotspot,3,8.0,1.7830352284948718,0.7677349152985243,2.3224620802892106,False,False
L224,structure_balanced_080,plunging_hotspot,3,10.0,1.6544272833324707,0.716358662769249,2.30949574468312,False,False
L224,structure_balanced_080,plunging_hotspot,3,12.0,1.663361197662885,0.7160246628858237,2.3230501460088986,False,False
L224,structure_balanced_080,plunging_hotspot,3,14.0,1.8250388194838654,0.7904242321391849,2.308935816080214,False,False
L224,structure_balanced_080,plunging_hotspot,3,16.0,2.0055621457759334,0.8631468306768248,2.3235469036053797,False,False
L224,structure_balanced_080,plunging_hotspot,3,18.0,2.1413611276422055,0.9276228612718275,2.30843936371541,False,False
L224,structure_balanced_080,plunging_hotspot,3,20.0,2.229064506297885,0.9591242125932132,2.3240623863212626,False,False
L224,structure_balanced_080,plunging_hotspot,3,22.0,2.1797770295883963,0.9444608699412173,2.3079590684620577,False,False
L224,structure_balanced_080,plunging_hotspot,3,24.0,2.1008841132514724,0.90380995307789,2.324475522865169,False,False
L224,structure_balanced_080,plunging_hotspot,3,26.0,1.900142931733367,0.8234480176598727,2.3075444848763067,False,False
L224,structure_balanced_080,plunging_hotspot,3,28.0,1.7461522020444027,0.7510628868143614,2.3249081171494437,False,False
L224,structure_balanced_080,plunging_hotspot,3,30.0,1.650935797715394,0.7155723776044673,2.307154173896786,False,False
L224,structure_balanced_080,plunging_hotspot,3,32.0,1.6874582989120983,0.725717156059581,2.3252286167168394,False,False
L224,structure_balanced_080,plunging_hotspot,3,34.0,1.857453304593066,0.805197268359539,2.3068301118027024,False,False
L224,structure_balanced_080,plunging_hotspot,3,36.0,2.051590839093177,0.8821884765945798,2.3255697546772764,False,False
L224,structure_balanced_080,plunging_hotspot,3,38.0,2.1656700466536787,0.9389265740864302,2.306538238904211,False,False
L224,structure_balanced_080,plunging_hotspot,3,40.0,2.246426534987877,0.9658765497202317,2.3257905325877926,False,False
L224,structure_balanced_080,plunging_hotspot,3,42.0,2.1740304721184205,0.9426439308111648,2.30631143007267,False,False
L224,structure_balanced_080,plunging_hotspot,3,44.0,2.079586192348937,0.8940482337437783,2.326033555975815,False,False
L224,structure_balanced_080,plunging_hotspot,3,46.0,1.8733622801581697,0.8123422600738769,2.3061243668251366,False,False
L224,structure_balanced_080,plunging_hotspot,3,48.0,1.714445709854926,0.7370315774444992,2.326149601078699,False,False
L224,structure_balanced_080,plunging_hotspot,3,50.0,1.6529180374439725,0.716790292680922,2.305999473377029,False,False
L224,structure_balanced_080,plunging_hotspot,3,52.0,1.7187450282049126,0.7388352725518716,2.3262898944557957,False,False
L224,structure_balanced_080,plunging_hotspot,3,54.0,1.8864734526042939,0.81809964459037,2.30592136921031,False,False
L224,structure_balanced_080,plunging_hotspot,3,56.0,2.087419150434278,0.8973135938830684,2.3262983695600803,False,False
L224,structure_balanced_080,plunging_hotspot,3,58.0,2.182488177003935,0.9464796148558514,2.3059008802174015,False,True
L224,structure_balanced_080,plunging_hotspot,3,60.0,2.252881868710168,0.9684260296104764,2.326333452247592,False,True
L224,structure_balanced_080,plunging_hotspot,3,62.0,2.1657508364274243,0.9392078173706241,2.305933571220255,False,True
L224,structure_balanced_080,plunging_hotspot,3,64.0,2.0532398688931193,0.882645550131353,2.326233751008614,False,True
L224,structure_balanced_080,plunging_hotspot,3,66.0,1.8470412463370007,0.8009657551662858,2.3060177472300833,False,True
L224,structure_balanced_080,plunging_hotspot,3,68.0,1.6802155890214363,0.722311958944334,2.326163326268456,False,True
L224,structure_balanced_080,plunging_hotspot,3,70.0,1.647165139444413,0.7142455979159298,2.306160715936666,False,True
L224,structure_balanced_080,plunging_hotspot,3,72.0,1.7452573255208588,0.7503394350374539,2.325957085587195,False,True
L224,structure_balanced_080,plunging_hotspot,3,74.0,1.911332042976225,0.828726796081151,2.3063475828396682,False,True
L224,structure_balanced_080,plunging_hotspot,3,76.0,2.115370341739557,0.9095303816879525,2.3257830462064892,False,True
L224,structure_balanced_080,plunging_hotspot,3,78.0,2.193594345161931,0.9510085301746216,2.306597970008901,False,True
L224,structure_balanced_080,plunging_hotspot,3,80.0,2.2447976619195456,0.9653075252316213,2.325474113941996,False,True
L224,structure_balanced_080,plunging_hotspot,3,82.0,2.144944582561181,0.9298019212876569,2.306883362416273,False,True
L224,structure_balanced_080,plunging_hotspot,3,84.0,2.007427565388269,0.8633352529509979,2.325200504122364,False,True
L224,structure_balanced_080,plunging_hotspot,3,86.0,1.8069551171975302,0.7831687323345442,2.3072360304926702,False,True
L224,structure_balanced_080,plunging_hotspot,3,88.0,1.6375321794859545,0.7043770638806486,2.3247948626609767,False,True
L224,structure_balanced_080,plunging_hotspot,3,90.0,1.6326356638941453,0.7074995591943847,2.307613683538113,False,True
L224,structure_balanced_080,plunging_hotspot,3,92.0,1.7680965533707609,0.7606588407575079,2.324427796842522,False,True
L224,structure_balanced_080,plunging_hotspot,3,94.0,1.9322241886006426,0.837163277828306,2.3080613301780812,False,True
L224,structure_balanced_080,plunging_hotspot,3,96.0,2.1262470847474426,0.9149345866220343,2.3239334438078356,False,True
L224,structure_balanced_080,plunging_hotspot,3,98.0,2.1724640524416556,0.9410623312092665,2.3085230174392763,False,True
L224,structure_balanced_080,plunging_hotspot,3,100.0,2.169404796759594,0.9336873475174314,2.3234809837873405,False,True
L224,structure_balanced_080,plunging_hotspot,3,102.0,2.0375967810220903,0.8824370150875636,2.309056336241631,False,True
L224,structure_balanced_080,plunging_hotspot,3,104.0,1.8521830937094044,0.7973554163903788,2.322907771912081,False,True
L224,structure_balanced_080,plunging_hotspot,3,106.0,1.6783974639308377,0.7267073263825929,2.3095920503314207,False,True
L224,structure_balanced_080,plunging_hotspot,3,108.0,1.561499450239249,0.6723704168574228,2.322379764323223,False,True
L224,structure_balanced_080,plunging_hotspot,3,110.0,1.611769003966786,0.6976751144855227,2.3101999347580735,False,True
L224,structure_balanced_080,plunging_hotspot,3,112.0,1.7889399909770736,0.770517200421761,2.3217392032233084,False,True
L224,structure_balanced_080,plunging_hotspot,3,114.0,1.9107112000279658,0.8268620244566744,2.3107981059880958,False,True
L224,structure_balanced_080,plunging_hotspot,3,116.0,2.0192090068424546,0.8699185951409093,2.321147079877495,False,True
L224,structure_balanced_080,plunging_hotspot,3,118.0,2.0001012006861187,0.8652948233459042,2.311467891316128,False,True
L224,structure_balanced_080,plunging_hotspot,3,120.0,1.9068048618433373,0.8217385164958854,2.3204520946328127,False,True
L224,structure_balanced_080,plunging_hotspot,4,0.0,0.8788727498117394,0.5090585358400301,1.7264669737075622,False,False
L224,structure_balanced_080,plunging_hotspot,4,2.0,0.8430672780081311,0.49055317813816884,1.7186052717217815,False,False
L224,structure_balanced_080,plunging_hotspot,4,4.0,0.7799101189089197,0.45161867537940137,1.7269217625992177,False,False
L224,structure_balanced_080,plunging_hotspot,4,6.0,0.6484048115131799,0.3773936353662362,1.718112736278514,False,False
L224,structure_balanced_080,plunging_hotspot,4,8.0,0.5376886724206213,0.3112853929267933,1.7273173898881677,False,False
L224,structure_balanced_080,plunging_hotspot,4,10.0,0.4689609125190239,0.2730255178085072,1.7176449889491303,False,False
L224,structure_balanced_080,plunging_hotspot,4,12.0,0.48648053634013877,0.28157449750794167,1.7277151895704541,False,False
L224,structure_balanced_080,plunging_hotspot,4,14.0,0.5979517107699552,0.3482054306824327,1.7172383256575168,False,False
L224,structure_balanced_080,plunging_hotspot,4,16.0,0.7063314000160792,0.40872744221891283,1.7281232602869148,False,False
L224,structure_balanced_080,plunging_hotspot,4,18.0,0.7949907294096981,0.4630399127042306,1.7168946079978702,False,False
L224,structure_balanced_080,plunging_hotspot,4,20.0,0.8429169989978992,0.4876497432691773,1.728529565804812,False,False
