family,index,truth_seed,contrast_fraction,peak_fraction_of_background,min_total,min_background,zero_mean_max_abs,azimuthal_mean_max_abs,positivity_scale,g10c_radial_cells,g10c_azimuthal_cells,g10c_ages_scored,chose_global_maximum_fraction,hash_dj,hash_bg,hash_total,hash_features
plunging_feature,13,5414331195949828612,0.08739711360727741,0.3640384596571872,0.30281964103740033,0.30281964103740033,6.586528197590693e-18,6.852157730108388e-17,1.0,0.11927682696744657,0.12440523912205854,61,1.0,b386ff301e5704b2b9a149af6a94de526ec5bfda0cfc4c259a83e19d3f8eabb0,1b4da2c8ef32aed57dcc96c176c77b1ca4abc9c6d64494975b0618c53f776903,c483de44be3c36ef1021e80c7864a6244e782d5c5e617d28df7fa55ab4015198,bd33ca42576b479baa736812211b5636c9b9207eb9651757edc57cffee399862
plunging_feature,14,8552518902837237480,0.09391479767227527,0.44026550016123206,0.2609545813685351,0.2609545813685351,6.770546105640436e-18,9.020562075079397e-17,1.0,0.47619047619047633,0.12495612865711306,61,1.0,52a5ece84ae7bc2a2f538c5526a73173f27089705e68f6ec6eab4fb923d299ee,3f7d94a3bd0d07d858fceff22ca6f7a169a8d0d90db9f5d119ffc047bcac90ff,6f768e2d6cd738a288111762730d7f3025aacf9e836dbeeea9b968ae494c448f,9484ae4df6304f90579668e06741f9c07a1c9c5b3d0506932fc86da4506869b8
plunging_feature,15,755278990175047829,0.12825907538926684,0.6160122250728153,0.23441861817890397,0.23441861817890397,1.0462550964454845e-17,1.8127860323957634e-16,1.0,0.01567247799800059,0.04373599145767417,61,1.0,d38c1f2ff5074f294279a887f154fab688c0939265e865ebb43937a0b732566d,a07a654347d83dd73e387770a031d59478ff6b0fc2619c88c69551beb5c3f926,0d1159e1db413bb7990767336f23f85ef9887a2ea5428c7600fc88e5cc9a521e,2143ee40208dc9235e44a843190cb30ac414d8f6dd4ee35a4cde92618a9e9e30
two_hotspot_trajectories,0,4437382309546927826,0.06976186111481646,0.52273294818231,0.3496436568481989,0.3496436568481989,6.3132806630211225e-18,7.806255641895632e-17,1.0,0.19265791519155975,0.1245432668289809,61,0.0,449d7396c4f44f77d448e21e6fc7461b8908cb59eb37e8d082780d6e63aa6d2f,d1286d26a0e94297111eb5b2e213090c9f44a95aaf0fee1fc20dda3ac938c58d,f057127cfe3b5e4309a5b77f6b0d24319dfff92bb09ded12c46f7576799050f4,1e213931f68044e98058e801555a3fe76c72c828fd8f429dfb5ee415a6f74733
two_hotspot_trajectories,1,7857560437750954024,0.013458874995953121,0.37680892582360814,0.2646451031820627,0.26464510654571655,1.5220652666576002e-18,2.7647155398380363e-17,1.0,0.07601572703808303,0.130177551872284,61,1.0,fa8b74ab81ed8b1c6f107c04f52611c3a678c116156eaaf656c6100fea9d9ad2,a71a6eff4b3cd87bdeb8b8a5fb76fd4a414801edd681439154496abbe9b5d88a,7ed9e29a96df555eda03e412b0d9726788d3107f2509141157cf56e56cd1117a,86c99116c6d2723a924d0610ff7ff7a450bea361cd0438149879964dfb5039a1
two_hotspot_trajectories,2,3461645288883551202,0.05505842826412709,0.7932656938463352,0.17507556829936535,0.1887822769187389,3.302578152622067e-18,5.2909066017292616e-17,1.0,0.26076694868076317,0.12784863798763374,61,0.0,d5a4e29072febeb906c878ba89867c06d22654c378a8265d4e3a5735200acc5c,4842666c1a59b70e598a33f625bc685b32c2b3e4854a4e3da5e026e58e626c1a,d34a80db4b42f908fdaa39cd943ff5433ea4cee959cbbba3f6a39ce48ac466f2,4023f675eb8a5ee535d90ae2c35eadb9892c41a73a69cd5544ce2e328dfee4fb
two_hotspot_trajectories,3,5663866300534423004,0.08598743987595445,0.6205612244692891,0.17169888656123838,0.19335914437192042,4.0115480381963664e-18,5.421010862427522e-17,1.0,0.1033406433314207,0.12819863098516257,61,1.0,8ff4b9baf6918f9f82dd8558fc04b292fef0cb904ecc55ca53f1d02c85203d89,7a60a5aedcf3c4a7d125da2ca21c39970ff8733c00859ed22ab1afe323504e6a,fa3d93c9730b08c1590dbd1c8f27e65cf2a0cec329e7d1705b47a63e44d0e43d,f0180c0a4638810df980f8c4b2d5e872be86e28702d0660e13d6054b329939d8
two_hotspot_trajectories,4,6714644761928151957,0.0625176581490365,0.5362819449903936,0.20781087634428558,0.20781087634428558,6.2815929247178645e-18,9.313296661650483e-17,1.0,0.17180198741387354,0.13285555601308516,61,1.0,9cb2313030a1bf126cf1455e5d81db126b327fddfa4cf1eaf791e12bfc12da1c,ae58e9a9fc84f4495a64cc44f0aada4693106e955b7744fbf95583fa1391ec91,25735b65b76e036b56036c6e05edee8289f97ab54f79576d8e99e8cd5ed25321,eb8669231372e17fbf6f403e4b0253895fe8a5cf288fc6268082d6cfe5ab7f99
two_hotspot_trajectories,5,5947676549930671483,0.02639678626174891,0.579343750047933,0.2662868984570026,0.30401714096767607,2.2090619264389688e-18,3.5344990823027445e-17,1.0,0.47523508240012774,2.5762177517650087,61,1.0,7450e68915615fb87a2426572963a055bda1289a1581bc24bdd6429e448e5a56,10acbce5c120359f92897e8fa75498c43e1d9b6a6e568d09b73934281febf1ef,8fba6c771117d06234eaafba9557aba6ebf98b4541af1345951f96fd6ba882a8,9347a1ee7639beacfd2947a6bc550f2b375cc0ef66821a131d95dc4ed6392952
two_hotspot_trajectories,6,8569546302620487474,0.029350347098580483,0.40952109302620954,0.26326829100607607,0.2632682910112768,1.2366681029912785e-18,1.5612511283791264e-17,1.0,0.13336214355111461,0.13271766946433405,61,0.0,6fe01b4c85e324e8b5242dd8a0a07844d92f707debeb05124e0b1dc75d3bff3e,6bc8fe7fce35ab956fe2ec9b49d18cc138a0d3d9b3174269bc56fc45207b6eda,3e3bcb53ca862feecc373d49f09dc00cf59ae947b3fd5c4dfa888c92fb05470e,601b2705fd7efb44612c0ff61f574c2a1e9060b28cb4e9f4b782fed3cdf4edf3
two_hotspot_trajectories,7,2492287348236523397,0.03093165131170394,0.6257526923523908,0.20479503876690003,0.20601996733420397,2.2022856248965103e-18,2.7538735181131813e-17,1.0,0.1408686891924512,0.12173086179567039,61,1.0,7298fe2bc3be1bff7b163efb576edf3fc8346bab5ff498d0f9e02ec93c394593,a1f181d42088ed716a01e78ac012037e4e1952ffa8f6cf4ab9cdd02d82f74a50,26249e1054b6f0360e0aa6d27c1d4343c6bec0aefb9c19b0f94f9bcb9bcdfba6,c18c9baa58c894691cddf71c5a55a3f186005096ee36c8e30e4898599c441b30
two_hotspot_trajectories,8,6094726217139284002,0.12921792107922608,0.7688397181369375,0.3694284221709204,0.3694284221709204,8.836105844281808e-18,8.066464163292153e-17,1.0,0.01112641391862543,0.11931767611289502,61,1.0,954f09268edb60f287e5611c5b865e59266717f1f4d57e8547afff2c513e55c1,1ebe6b6b26acf5c1a7ee9defffaa03d42eba9eb206970787470ed5d52f2b0c4e,2308f2df638a3a5a422cb5cf62e365edce1f8ccc440c0ed558ed2c881d9bc14f,58e2b5e7b903efeb1c3c59e2689a848cf3a922419c4c517c00f95df2eb90b50d
two_hotspot_trajectories,9,4277832792000290546,0.03198840932977314,0.7192323824609812,0.23406718230606788,0.2432847106895601,2.018267755070184e-18,3.144186300207963e-17,1.0,0.15444956863541098,0.12697249725035548,61,0.6721311475409836,28f86eb4897d76d0b1cca79713e5dbb4d2b25a52a717bdb3ab4181987aca6f62,7fd3062e3924eea235b985d2c29261924a4f34e91a08364891aa26ead6f3c9bf,87670f7e3999bf367ff4609edc6bb66bdb26fc0320d7c6b97f53b44940d450c1,0a98dd1ea9266bb6e15036e133191dae9c3bb0551cce759891df60aa8972a513
two_hotspot_trajectories,10,2878372175273619977,0.03608700761064166,0.5879394987286589,0.35436620262162066,0.35436743551271777,2.1006681789702665e-18,3.599551212651875e-17,1.0,0.301308666498793,0.12543290812820065,61,1.0,e1e41c0013947ef9609da9191dd3bbff05cc211ff22bc6fe96b5ecb4a06de824,7d1c25902a7333403d9017f6c99204d55016fd2d843a7394c1270c519f77bc54,6a9cafb446822f786d6e325a8aaca1f63dcdf4054962226dddea63254c9d3009,234b473b3fbeced5b5d480ea8706fecec6869d94b6fc7cb661583dc042d77a9f
two_hotspot_trajectories,11,5835295557094271489,0.03336173005022931,0.6790595027531333,0.20511433593407155,0.22861183928630485,1.5227534809264184e-18,1.6263032587282567e-17,1.0,0.28567986089987873,0.12663995728246008,61,1.0,854d92bbf0cd0e76cc608b32290eac97fb352790caab4bda66a0304eb350ed53,3650add0a1090e0d3255588f4c9b1199bb2728ebc8f79622c9db6847637640fc,3c27b3dc9c59c9f8570ea666efb633611b0fd1be1013ce8654612af0b33c1d43,783c12d48059a04d8febff4c41addaaeec00e08a2890996be8f47b00a2c2e9c9
two_hotspot_trajectories,12,3486061522557974228,0.15834189255444953,0.6294534674078917,0.20233200665381265,0.2571012818741565,1.6781416751002198e-17,1.566672139241554e-16,1.0,0.29394768280787625,0.12476986676709753,61,0.0,fe5b93e80429c68efa7ee808d21dd9c6d398c2aaf200ddbf9217d02ec1ef6f52,3eb30cfa20dc4d77360485014bf76f63549553f0fea2ad78b6f9676431f338e0,012d72f0a115b1736c81c588f2ae9bd6967ae750b365bdc3dff3f59c58e10de6,6716f2138675a80f0e32290340efa19d8f4569d6c0721d23ddc8a6dccb2a62c4
two_hotspot_trajectories,13,3351407567585083258,0.022060219103972347,0.5391922374196112,0.22371725045466423,0.23853038017534295,1.823033252323574e-18,2.7755575615628914e-17,1.0,0.048154580630112735,0.12293133920491846,61,1.0,c1f2e462f5e2adc4162917bcb1d6a348554d945c07db99eb5f79f6aedd8ef049,edad30d28cdf3497496543bf76ac2739388304de2b2b86cfb07ef3da98ec9d4f,b14f0832f00bdbb3cb615c0c2a0942963792150f10b492a6407669f0de7cd0a6,b4444a7f25388bed8f22a75cea7b143b7bfb558efe534bf7381a0e3c90b293af
two_hotspot_trajectories,14,4954010650805148148,0.09230571152952415,0.36316770909862844,0.20886899115586482,0.20886899115586482,9.811182628046561e-18,7.24247051220317e-17,1.0,0.2743701633114175,0.13752817548576968,61,1.0,1390ce3c78aba4d612766d8c0afd1d96995276f2ebb73cff6cdd30fde3a6721b,e12bf1656dac54276d90b9d32b47d20a0a81c9e7933ddb347c23a1b684ed4ef7,d6f00e76fbfc2d747c41a357a99e6a959eee530a03f177fe00ee9c53a3b6139f,afa9a7ec22b25dc257d5ac7100449148d532de384e7ef6db1ea1675de3d811f5
two_hotspot_trajectories,15,9111421219952157696,0.019719146466647495,0.4298387664054332,0.15775897116652188,0.19407957394906725,1.0351139662141576e-18,1.5612511283791264e-17,1.0,0.23809523809523697,0.12211297676077075,61,1.0,3077b34dd37ab46fefea702cbbdb6d7b213f4a2c8a54d90b784a3675b1eed179,648833e7367058652ff424c92761ba41e4455a0c067827c9987b12ea715c6bb2,59fb3d13809db0c3f63749168dd8b198199bfac83a9462679565decfad7ee79e,625d219563bad5e67dfd1af102a15923f75b0a190e002d1ed08e65768f4b7ea9
