arm,estimator,snr0,regime,retarded_age,median_normalized_error,median_structure_normalized_error,median_absolute_error,in_old_band,freeze_sha256
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,48.0,0.5286428852721821,16.217361364165832,0.540335110522737,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,52.0,0.5938369362789766,18.56420219303627,0.6045088776893941,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,56.0,0.6519423142706531,21.763483449919597,0.6636189808874355,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,60.0,0.6951170259572333,19.883504486737543,0.7071071955126742,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,64.0,0.7251993253346702,17.49577804656574,0.7348342409797961,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,68.0,0.7440021220892625,13.273902717372009,0.7536378434173441,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,72.0,0.7565865362256006,9.395666121759145,0.7631978595411757,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,76.0,0.769974533914361,8.106788008926912,0.7755625687509429,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,80.0,0.7793221016624933,9.396552415003722,0.784298593961708,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,84.0,0.7826369898147448,10.235489114291562,0.7879004083677474,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,IN_CLASS_OOD,88.0,0.7803198011567791,9.603129574793005,0.7845023969351954,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
