class,arm,estimator,snr0,family,index,hyperparameter,PHYSICAL_END_TO_END_all_state_error,CLASS_CONDITIONAL_all_state_error,stable_multi_cost_normalized,n_stable_multi_states
L448_contrast,TOTAL_FLUX,TSVD,1000.0,m1_rotating_crescent,3,0.01,0.7718381188706778,0.7718381188706778,,0
L448_contrast,TOTAL_FLUX,TSVD,1000.0,m1_rotating_crescent,4,0.01,0.6347379699034651,0.695158913785656,,0
L448_contrast,TOTAL_FLUX,TSVD,1000.0,m1_rotating_crescent,5,0.01,0.7068017650853732,0.7495695723880111,,0
L448_contrast,TOTAL_FLUX,TSVD,1000.0,m2_structural_mode,0,0.01,0.826469694079164,0.9007730782465441,,0
L448_contrast,TOTAL_FLUX,TSVD,1000.0,m2_structural_mode,1,0.01,0.7722861271517633,0.7709403284393148,,0
L448_contrast,TOTAL_FLUX,TSVD,1000.0,m2_structural_mode,2,0.01,0.7366277419439579,0.7320875049163846,,0
L448_contrast,TOTAL_FLUX,TSVD,1000.0,m2_structural_mode,3,0.01,0.7832682835106068,0.8124467141029563,,0
L448_contrast,TOTAL_FLUX,TSVD,1000.0,m2_structural_mode,4,0.01,0.8213508765760094,0.8504400151354687,,0
L448_contrast,TOTAL_FLUX,TSVD,1000.0,m2_structural_mode,5,0.01,0.7436741100367256,0.7388321028626474,,0
L448_contrast,TOTAL_FLUX,TSVD,1000.0,flare_birth_motion_decay,0,0.01,0.46820766128664526,0.48081608485458854,,0
L448_contrast,TOTAL_FLUX,TSVD,1000.0,flare_birth_motion_decay,1,0.01,0.7379103541200301,0.6985249945991819,,0
L448_contrast,TOTAL_FLUX,TSVD,1000.0,flare_birth_motion_decay,2,0.01,0.7395226656687647,0.7194513585729114,,0
L448_contrast,TOTAL_FLUX,TSVD,1000.0,flare_birth_motion_decay,3,0.01,0.7328786469279023,0.6648386640820023,,0
L448_contrast,TOTAL_FLUX,TSVD,1000.0,flare_birth_motion_decay,4,0.01,0.2652019143714681,0.3514790486974108,,0
L448_contrast,TOTAL_FLUX,TSVD,1000.0,flare_birth_motion_decay,5,0.01,0.7620661382036414,0.7244069145506741,,0
L448_contrast,TOTAL_FLUX,TSVD,1000.0,plunging_feature,0,0.01,0.8938908456266741,0.8320356396453736,,0
L448_contrast,TOTAL_FLUX,TSVD,1000.0,plunging_feature,1,0.01,0.9247420674528054,0.9397647618973691,,0
L448_contrast,TOTAL_FLUX,TSVD,1000.0,plunging_feature,2,0.01,0.9179335793272185,0.838203696886355,,0
L448_contrast,TOTAL_FLUX,TSVD,1000.0,plunging_feature,3,0.01,0.8797650722344155,0.9079038725254918,,0
L448_contrast,TOTAL_FLUX,TSVD,1000.0,plunging_feature,4,0.01,0.9330645377327113,0.9383120723555396,,0
L448_contrast,TOTAL_FLUX,TSVD,1000.0,plunging_feature,5,0.01,0.8998615212900033,0.9183456286932286,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,0,0.00031622776601683794,0.7973280849911661,0.796934906943002,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,1,0.00031622776601683794,0.6113257238645751,0.7972102318981967,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,2,0.00031622776601683794,0.8489100928959767,0.8494074425802262,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,3,0.00031622776601683794,0.8362771480545081,0.8362771480545081,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,4,0.00031622776601683794,0.7635863585697669,0.7784887942044537,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,circular_hotspot_trajectory,5,0.00031622776601683794,0.8588898028788482,0.8591495801340784,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,0,0.00031622776601683794,0.8058134350269096,0.8092860830754307,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,1,0.00031622776601683794,0.6511458357991213,0.6505100618757573,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,2,0.00031622776601683794,0.7819136843958312,0.7785500394996935,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,3,0.00031622776601683794,0.8125750944629802,0.8122077044479752,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,4,0.00031622776601683794,0.5283395115112032,0.49935511836017266,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,two_hotspot_trajectories,5,0.00031622776601683794,0.787825960855991,0.7875987220275121,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,m1_rotating_crescent,0,0.00031622776601683794,0.6781525822692309,0.6731214780970467,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,m1_rotating_crescent,1,0.00031622776601683794,0.7634815816283207,0.823690894013217,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,m1_rotating_crescent,2,0.00031622776601683794,0.7272473386004721,0.7721272899025273,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,m1_rotating_crescent,3,0.00031622776601683794,0.7627233588703569,0.7627233588703569,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,m1_rotating_crescent,4,0.00031622776601683794,0.6409175547658523,0.6978838474859856,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,m1_rotating_crescent,5,0.00031622776601683794,0.722231771843348,0.7588638252323029,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,m2_structural_mode,0,0.00031622776601683794,0.8273587761467592,0.9025788780811814,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,m2_structural_mode,1,0.00031622776601683794,0.758092217508868,0.7585944291911939,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,m2_structural_mode,2,0.00031622776601683794,0.7412731897477853,0.7408662730096939,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,m2_structural_mode,3,0.00031622776601683794,0.7852705743707755,0.8142031992256005,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,m2_structural_mode,4,0.00031622776601683794,0.8210617841531415,0.8491018185742738,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,m2_structural_mode,5,0.00031622776601683794,0.7352248256569411,0.7326053851037264,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,flare_birth_motion_decay,0,0.00031622776601683794,0.47648938842201416,0.49142543697414987,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,flare_birth_motion_decay,1,0.00031622776601683794,0.817828400062913,0.7614118280414502,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,flare_birth_motion_decay,2,0.00031622776601683794,0.7591442646902049,0.7477253375482209,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,flare_birth_motion_decay,3,0.00031622776601683794,0.7189179843381311,0.6372691402335983,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,flare_birth_motion_decay,4,0.00031622776601683794,0.29436406436316265,0.37597146403162407,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,flare_birth_motion_decay,5,0.00031622776601683794,0.7777874853865067,0.6713871167952836,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,plunging_feature,0,0.00031622776601683794,0.8964392927589693,0.8405658082284437,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,plunging_feature,1,0.00031622776601683794,0.9108385698229698,0.9288859259647038,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,plunging_feature,2,0.00031622776601683794,0.9167336057761739,0.8386483219825331,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,plunging_feature,3,0.00031622776601683794,0.8778486710363217,0.904279990293634,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,plunging_feature,4,0.00031622776601683794,0.8906273989345956,0.9019575690099134,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,100.0,plunging_feature,5,0.00031622776601683794,0.8612510895886152,0.8880854231206561,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,0,0.00031622776601683794,0.7255659460071961,0.7234537606885141,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,1,0.00031622776601683794,0.6032973735347973,0.8013042974386254,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,2,0.00031622776601683794,0.7901528244860642,0.7877779286384361,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,3,0.00031622776601683794,0.7657609060387807,0.7657609060387807,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,4,0.00031622776601683794,0.7255563453929926,0.7428519571404973,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,circular_hotspot_trajectory,5,0.00031622776601683794,0.7438496433591861,0.7423264607882982,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,0,0.00031622776601683794,0.885655327372215,0.8882676813849035,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,1,0.00031622776601683794,0.675456069829623,0.6578852137526424,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,2,0.00031622776601683794,0.7973961403562138,0.7940324954600761,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,3,0.00031622776601683794,0.817479227806273,0.8163580128408938,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,4,0.00031622776601683794,0.5031566834859164,0.4758969311740658,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,two_hotspot_trajectories,5,0.00031622776601683794,0.7745310697831148,0.7742801693686077,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,0,0.00031622776601683794,0.6788437532593865,0.6737290593127453,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,1,0.00031622776601683794,0.7431007802281953,0.8345963187750868,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,2,0.00031622776601683794,0.7213544165328247,0.7732950779143923,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,3,0.00031622776601683794,0.7624865540072283,0.7624865540072283,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,4,0.00031622776601683794,0.6487362488005568,0.707432081565961,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m1_rotating_crescent,5,0.00031622776601683794,0.7199799816399224,0.7366307365095999,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m2_structural_mode,0,0.00031622776601683794,0.8341595987948673,0.9061517742258971,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m2_structural_mode,1,0.00031622776601683794,0.7752120893615155,0.7734667333906041,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m2_structural_mode,2,0.00031622776601683794,0.7570441588485299,0.7526501277377261,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m2_structural_mode,3,0.00031622776601683794,0.7836129641171844,0.8128454359938139,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m2_structural_mode,4,0.00031622776601683794,0.8213186374510091,0.8508320250223004,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,m2_structural_mode,5,0.00031622776601683794,0.7558858998303944,0.7512819744996121,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,0,0.00031622776601683794,0.46996751580893575,0.48259848187767945,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,1,0.00031622776601683794,0.757721456256692,0.7202854206085453,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,2,0.00031622776601683794,0.7401404241975862,0.7222907220190842,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,3,0.00031622776601683794,0.7250172391877799,0.6519234224571223,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,4,0.00031622776601683794,0.2670447021499849,0.340475757051272,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,flare_birth_motion_decay,5,0.00031622776601683794,0.7660086380437895,0.7271318709339647,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,0.00031622776601683794,0.8980750299391183,0.8463732167551463,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,0.00031622776601683794,0.9253585597445859,0.9403147531034034,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,2,0.00031622776601683794,0.9123119805013361,0.8366324112745664,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,3,0.00031622776601683794,0.8750602047813163,0.9047060777874564,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,4,0.00031622776601683794,0.9247103087940958,0.9272472640722156,,0
L448_contrast,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,5,0.00031622776601683794,0.8986549215728609,0.9175591445342065,,0
