arm,target_delta,pair,realized_delta,relative_delta_error,bayes_accuracy,observed_accuracy,monte_carlo_tolerance,exceeds_bayes,disposition,reason,freeze_sha256
RESOLVED_PHYSICAL,1.0,139,0.9999999999999999,1.1102230246251565e-16,0.691462461274013,0.705078125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,1.0,139,0.9999999999999998,2.220446049250313e-16,0.691462461274013,0.6796875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,1.0,139,1.0000000000000002,2.220446049250313e-16,0.6914624612740131,0.70703125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,1.0,140,1.0000000000000002,2.220446049250313e-16,0.6914624612740131,0.6953125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,1.0,140,1.0,0.0,0.6914624612740131,0.70703125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,1.0,140,1.0,0.0,0.6914624612740131,0.701171875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,1.0,140,0.9999999999999999,1.1102230246251565e-16,0.691462461274013,0.638671875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,1.0,141,1.0,0.0,0.6914624612740131,0.755859375,0.040825670340762725,True,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,1.0,141,1.0,0.0,0.6914624612740131,0.70703125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,1.0,141,1.0,0.0,0.6914624612740131,0.72265625,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,1.0,141,1.0000000000000004,4.440892098500626e-16,0.6914624612740132,0.685546875,0.04082567034076272,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,1.0,142,0.9999999999999997,3.3306690738754696e-16,0.691462461274013,0.705078125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,1.0,142,0.9999999999999999,1.1102230246251565e-16,0.691462461274013,0.69140625,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,1.0,142,0.9999999999999999,1.1102230246251565e-16,0.691462461274013,0.6484375,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,1.0,142,0.9999999999999999,1.1102230246251565e-16,0.691462461274013,0.689453125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,1.0,143,1.0,0.0,0.6914624612740131,0.69921875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,1.0,143,0.9999999999999999,1.1102230246251565e-16,0.691462461274013,0.69921875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,1.0,143,0.9999999999999998,2.220446049250313e-16,0.691462461274013,0.68359375,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,1.0,143,1.0000000000000002,2.220446049250313e-16,0.6914624612740131,0.681640625,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,1.0,144,0.9999999999999999,1.1102230246251565e-16,0.691462461274013,0.6953125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,1.0,144,1.0,0.0,0.6914624612740131,0.708984375,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,1.0,144,1.0,0.0,0.6914624612740131,0.72265625,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,1.0,144,0.9999999999999999,1.1102230246251565e-16,0.691462461274013,0.6796875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,1.0,145,0.9999999999999998,2.220446049250313e-16,0.691462461274013,0.6796875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,1.0,145,0.9999999999999997,3.3306690738754696e-16,0.691462461274013,0.681640625,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,1.0,145,0.9999999999999999,1.1102230246251565e-16,0.691462461274013,0.728515625,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,1.0,145,0.9999999999999998,2.220446049250313e-16,0.691462461274013,0.716796875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,1.0,146,0.9999999999999999,1.1102230246251565e-16,0.691462461274013,0.689453125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,1.0,146,1.0,0.0,0.6914624612740131,0.71875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,1.0,146,0.9999999999999997,3.3306690738754696e-16,0.691462461274013,0.6875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,1.0,146,1.0000000000000002,2.220446049250313e-16,0.6914624612740131,0.658203125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,1.0,147,0.9999999999999999,1.1102230246251565e-16,0.691462461274013,0.685546875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,1.0,147,1.0,0.0,0.6914624612740131,0.6875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,1.0,147,0.9999999999999999,1.1102230246251565e-16,0.691462461274013,0.685546875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,1.0,147,0.9999999999999999,1.1102230246251565e-16,0.691462461274013,0.689453125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,1.0,148,1.0000000000000002,2.220446049250313e-16,0.6914624612740131,0.703125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,1.0,148,0.9999999999999998,2.220446049250313e-16,0.691462461274013,0.697265625,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,1.0,148,1.0000000000000002,2.220446049250313e-16,0.6914624612740131,0.662109375,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,1.0,148,1.0,0.0,0.6914624612740131,0.70703125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,1.0,149,1.0,0.0,0.6914624612740131,0.671875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,1.0,149,0.9999999999999999,1.1102230246251565e-16,0.691462461274013,0.712890625,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,1.0,149,1.0,0.0,0.6914624612740131,0.689453125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,1.0,149,0.9999999999999996,4.440892098500626e-16,0.691462461274013,0.697265625,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,1.0,150,0.9999999999999999,1.1102230246251565e-16,0.691462461274013,0.677734375,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,1.0,150,1.0,0.0,0.6914624612740131,0.69140625,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,1.0,150,0.9999999999999999,1.1102230246251565e-16,0.691462461274013,0.677734375,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,1.0,150,0.9999999999999999,1.1102230246251565e-16,0.691462461274013,0.6796875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,1.0,151,0.9999999999999998,2.220446049250313e-16,0.691462461274013,0.701171875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,1.0,151,1.0,0.0,0.6914624612740131,0.6796875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,1.0,151,1.0,0.0,0.6914624612740131,0.724609375,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,1.0,151,1.0000000000000002,2.220446049250313e-16,0.6914624612740131,0.669921875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,1.0,152,1.0,0.0,0.6914624612740131,0.66015625,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,1.0,152,0.9999999999999999,1.1102230246251565e-16,0.691462461274013,0.6796875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,1.0,152,1.0000000000000002,2.220446049250313e-16,0.6914624612740131,0.67578125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,1.0,152,0.9999999999999999,1.1102230246251565e-16,0.691462461274013,0.72265625,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,1.0,153,1.0,0.0,0.6914624612740131,0.671875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,1.0,153,0.9999999999999998,2.220446049250313e-16,0.691462461274013,0.638671875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,1.0,153,1.0,0.0,0.6914624612740131,0.724609375,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,1.0,153,1.0000000000000009,8.881784197001252e-16,0.6914624612740132,0.68359375,0.04082567034076272,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,1.0,154,1.0,0.0,0.6914624612740131,0.669921875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,1.0,154,1.0,0.0,0.6914624612740131,0.67578125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,1.0,154,1.0,0.0,0.6914624612740131,0.724609375,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,1.0,154,1.0,0.0,0.6914624612740131,0.705078125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,1.0,155,1.0,0.0,0.6914624612740131,0.697265625,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,1.0,155,1.0000000000000002,2.220446049250313e-16,0.6914624612740131,0.72265625,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,1.0,155,0.9999999999999998,2.220446049250313e-16,0.691462461274013,0.6796875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,1.0,155,1.0000000000000009,8.881784197001252e-16,0.6914624612740132,0.712890625,0.04082567034076272,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,1.0,156,1.0000000000000002,2.220446049250313e-16,0.6914624612740131,0.6953125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,1.0,156,0.9999999999999997,3.3306690738754696e-16,0.691462461274013,0.69921875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,1.0,156,1.0,0.0,0.6914624612740131,0.642578125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,1.0,156,1.0000000000000004,4.440892098500626e-16,0.6914624612740132,0.701171875,0.04082567034076272,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,1.0,157,1.0,0.0,0.6914624612740131,0.68359375,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,1.0,157,1.0,0.0,0.6914624612740131,0.701171875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,1.0,157,0.9999999999999999,1.1102230246251565e-16,0.691462461274013,0.673828125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,1.0,157,1.0000000000000018,1.7763568394002505e-15,0.6914624612740135,0.7109375,0.04082567034076271,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,1.0,158,1.0000000000000002,2.220446049250313e-16,0.6914624612740131,0.677734375,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,1.0,158,1.0,0.0,0.6914624612740131,0.6875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,1.0,158,1.0,0.0,0.6914624612740131,0.689453125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,1.0,158,1.0,0.0,0.6914624612740131,0.693359375,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,1.0,159,1.0,0.0,0.6914624612740131,0.673828125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,1.0,159,1.0,0.0,0.6914624612740131,0.646484375,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,1.0,159,1.0,0.0,0.6914624612740131,0.689453125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,1.0,159,1.0000000000000009,8.881784197001252e-16,0.6914624612740132,0.693359375,0.04082567034076272,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,1.0,160,1.0,0.0,0.6914624612740131,0.66796875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,1.0,160,1.0,0.0,0.6914624612740131,0.66015625,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,1.0,160,1.0,0.0,0.6914624612740131,0.697265625,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,1.0,160,0.9999999999999997,3.3306690738754696e-16,0.691462461274013,0.6875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,1.0,161,0.9999999999999999,1.1102230246251565e-16,0.691462461274013,0.681640625,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,1.0,161,0.9999999999999999,1.1102230246251565e-16,0.691462461274013,0.69921875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,1.0,161,1.0,0.0,0.6914624612740131,0.701171875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,1.0,161,0.9999999999999988,1.2212453270876722e-15,0.6914624612740129,0.669921875,0.04082567034076273,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,1.0,162,1.0,0.0,0.6914624612740131,0.63671875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,1.0,162,1.0,0.0,0.6914624612740131,0.662109375,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,1.0,162,0.9999999999999999,1.1102230246251565e-16,0.691462461274013,0.716796875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,1.0,162,0.9999999999999999,1.1102230246251565e-16,0.691462461274013,0.6875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,1.0,163,0.9999999999999999,1.1102230246251565e-16,0.691462461274013,0.69140625,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,1.0,163,0.9999999999999998,2.220446049250313e-16,0.691462461274013,0.681640625,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,1.0,163,0.9999999999999998,2.220446049250313e-16,0.691462461274013,0.673828125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,1.0,163,0.9999999999999998,2.220446049250313e-16,0.691462461274013,0.6875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,1.0,164,0.9999999999999997,3.3306690738754696e-16,0.691462461274013,0.69921875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,1.0,164,1.0,0.0,0.6914624612740131,0.68359375,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,1.0,164,1.0,0.0,0.6914624612740131,0.673828125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,1.0,164,0.9999999999999999,1.1102230246251565e-16,0.691462461274013,0.66015625,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,1.0,165,0.9999999999999998,2.220446049250313e-16,0.691462461274013,0.6953125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,1.0,165,0.9999999999999999,1.1102230246251565e-16,0.691462461274013,0.662109375,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,1.0,165,1.0,0.0,0.6914624612740131,0.677734375,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,1.0,165,1.0,0.0,0.6914624612740131,0.669921875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,1.0,166,1.0,0.0,0.6914624612740131,0.72265625,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,1.0,166,1.0,0.0,0.6914624612740131,0.685546875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,1.0,166,1.0,0.0,0.6914624612740131,0.716796875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,1.0,166,1.0,0.0,0.6914624612740131,0.703125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,1.0,167,1.0,0.0,0.6914624612740131,0.703125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,1.0,167,1.0000000000000002,2.220446049250313e-16,0.6914624612740131,0.669921875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,1.0,167,1.0,0.0,0.6914624612740131,0.693359375,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,1.0,167,0.9999999999999998,2.220446049250313e-16,0.691462461274013,0.703125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,1.0,168,1.0,0.0,0.6914624612740131,0.71484375,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,1.0,168,1.0000000000000002,2.220446049250313e-16,0.6914624612740131,0.685546875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,1.0,168,1.0,0.0,0.6914624612740131,0.7734375,0.040825670340762725,True,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,1.0,168,1.0,0.0,0.6914624612740131,0.69921875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,1.0,169,0.9999999999999999,1.1102230246251565e-16,0.691462461274013,0.689453125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,1.0,169,1.0,0.0,0.6914624612740131,0.689453125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,1.0,169,1.0,0.0,0.6914624612740131,0.72265625,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,1.0,169,0.9999999999999998,2.220446049250313e-16,0.691462461274013,0.71484375,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,1.0,170,1.0,0.0,0.6914624612740131,0.703125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,1.0,170,1.0,0.0,0.6914624612740131,0.703125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,1.0,170,1.0000000000000002,2.220446049250313e-16,0.6914624612740131,0.701171875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,1.0,170,1.0,0.0,0.6914624612740131,0.6875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,1.0,171,0.9999999999999999,1.1102230246251565e-16,0.691462461274013,0.69921875,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,1.0,171,1.0,0.0,0.6914624612740131,0.673828125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,1.0,171,1.0,0.0,0.6914624612740131,0.681640625,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,1.0,171,1.0,0.0,0.6914624612740131,0.703125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,1.0,172,1.0,0.0,0.6914624612740131,0.70703125,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,1.0,172,1.0,0.0,0.6914624612740131,0.681640625,0.040825670340762725,False,SUPPORTED,,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
