arm,estimator,snr0,regime,covariance_scale,scaled_joint_ratio,median_pvalue,clipped_directions,supported_directions,disposition,freeze_sha256
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,100.0,OFF_GRID_OOD,26.489142009358858,0.14835074739827367,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,100.0,IN_CLASS_ID,28.1065927115435,0.0012529902426470744,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,100.0,IN_CLASS_OOD,28.1065927115435,0.0004632209595368442,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,100.0,OFF_GRID_ID,28.1065927115435,0.000562763488936996,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,100.0,OFF_GRID_OOD,28.1065927115435,0.00040924801228525606,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,300.0,IN_CLASS_ID,26.489142009358858,0.19897544093258454,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,300.0,IN_CLASS_OOD,26.489142009358858,0.1660033823498901,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,300.0,OFF_GRID_ID,26.489142009358858,0.16372397657150087,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,300.0,OFF_GRID_OOD,26.489142009358858,0.15036778766343498,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,300.0,IN_CLASS_ID,28.1065927115435,0.0012512457015487716,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,300.0,IN_CLASS_OOD,28.1065927115435,0.00046162927352596877,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,300.0,OFF_GRID_ID,28.1065927115435,0.0005612242753173151,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,300.0,OFF_GRID_OOD,28.1065927115435,0.0004076941063230555,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,1000.0,IN_CLASS_ID,26.489142009358858,0.1997197149684731,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,1000.0,IN_CLASS_OOD,26.489142009358858,0.1667169510220885,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,1000.0,OFF_GRID_ID,26.489142009358858,0.16441598096538074,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,1000.0,OFF_GRID_OOD,26.489142009358858,0.15107645465626204,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,1000.0,IN_CLASS_ID,28.1065927115435,0.0012510949310888403,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,1000.0,IN_CLASS_OOD,28.1065927115435,0.0004613721638594259,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,1000.0,OFF_GRID_ID,28.1065927115435,0.0005610515405886777,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,1000.0,OFF_GRID_OOD,28.1065927115435,0.0004074530429813449,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,3000.0,IN_CLASS_ID,26.489142009358858,0.1999344452538656,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,3000.0,IN_CLASS_OOD,26.489142009358858,0.1669222870150317,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,3000.0,OFF_GRID_ID,26.489142009358858,0.16461569425097825,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,3000.0,OFF_GRID_OOD,26.489142009358858,0.15128062419884808,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,3000.0,IN_CLASS_ID,28.1065927115435,0.0012510932395499025,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,3000.0,IN_CLASS_OOD,28.1065927115435,0.0004613465824374056,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,3000.0,OFF_GRID_ID,28.1065927115435,0.000561018916682296,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,3000.0,OFF_GRID_OOD,28.1065927115435,0.0004074263125475237,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,10000.0,IN_CLASS_ID,26.489142009358858,0.20000921825785362,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,10000.0,IN_CLASS_OOD,26.489142009358858,0.16699423056689136,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,10000.0,OFF_GRID_ID,26.489142009358858,0.16468529491896164,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,10000.0,OFF_GRID_OOD,26.489142009358858,0.15135214143382134,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,10000.0,IN_CLASS_ID,28.1065927115435,0.001251086076940385,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,10000.0,IN_CLASS_OOD,28.1065927115435,0.00046132354934539873,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,10000.0,OFF_GRID_ID,28.1065927115435,0.0005610169976175982,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,10000.0,OFF_GRID_OOD,28.1065927115435,0.00040740549472393506,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,30000.0,IN_CLASS_ID,26.489142009358858,0.2000305471512551,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,30000.0,IN_CLASS_OOD,26.489142009358858,0.16701477117206992,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,30000.0,OFF_GRID_ID,26.489142009358858,0.16470511381253491,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,30000.0,OFF_GRID_OOD,26.489142009358858,0.15137254606854428,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,30000.0,IN_CLASS_ID,28.1065927115435,0.0012510891363165832,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,30000.0,IN_CLASS_OOD,28.1065927115435,0.0004613267901512681,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,30000.0,OFF_GRID_ID,28.1065927115435,0.0005610175652890307,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,30000.0,OFF_GRID_OOD,28.1065927115435,0.00040740792904831607,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,100000.0,IN_CLASS_ID,26.489142009358858,0.2000380285135208,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,100000.0,IN_CLASS_OOD,26.489142009358858,0.16702194066580017,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,100000.0,OFF_GRID_ID,26.489142009358858,0.16471208215436578,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,100000.0,OFF_GRID_OOD,26.489142009358858,0.15137967299474278,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,100000.0,IN_CLASS_ID,28.1065927115435,0.0012510880456742385,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,100000.0,IN_CLASS_OOD,28.1065927115435,0.0004613258824606907,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,100000.0,OFF_GRID_ID,28.1065927115435,0.000561017089107835,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,100000.0,OFF_GRID_OOD,28.1065927115435,0.00040740760607913207,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,1000000.0,IN_CLASS_ID,26.489142009358858,0.20004090945298364,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,1000000.0,IN_CLASS_OOD,26.489142009358858,0.16702470709895215,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,1000000.0,OFF_GRID_ID,26.489142009358858,0.16471476285354222,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,1000000.0,OFF_GRID_OOD,26.489142009358858,0.15138242204500257,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,1000000.0,IN_CLASS_ID,28.1065927115435,0.0012510885299945077,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,1000000.0,IN_CLASS_OOD,28.1065927115435,0.0004613260916079993,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,1000000.0,OFF_GRID_ID,28.1065927115435,0.0005610172708865525,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,1000000.0,OFF_GRID_OOD,28.1065927115435,0.0004074077792497379,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,WIENER_GAUSSIAN,1.0,IN_CLASS_ID,26.489142009358858,0.012884060325591445,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,WIENER_GAUSSIAN,1.0,IN_CLASS_OOD,26.489142009358858,0.0027701370169281392,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,WIENER_GAUSSIAN,1.0,OFF_GRID_ID,26.489142009358858,0.005530004200705638,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,WIENER_GAUSSIAN,1.0,OFF_GRID_OOD,26.489142009358858,0.0007371835467916602,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,LINEAR_STATE_SPACE,1.0,IN_CLASS_ID,28.1065927115435,0.0038547683191031347,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,LINEAR_STATE_SPACE,1.0,IN_CLASS_OOD,28.1065927115435,0.0024937440897253613,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,LINEAR_STATE_SPACE,1.0,OFF_GRID_ID,28.1065927115435,0.002882860606638268,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,LINEAR_STATE_SPACE,1.0,OFF_GRID_OOD,28.1065927115435,0.0024212664202647558,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,WIENER_GAUSSIAN,3.0,IN_CLASS_ID,26.489142009358858,0.06691322577487176,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,WIENER_GAUSSIAN,3.0,IN_CLASS_OOD,26.489142009358858,0.04781667003992187,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,WIENER_GAUSSIAN,3.0,OFF_GRID_ID,26.489142009358858,0.04911583789918216,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,WIENER_GAUSSIAN,3.0,OFF_GRID_OOD,26.489142009358858,0.04210663582546097,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,LINEAR_STATE_SPACE,3.0,IN_CLASS_ID,28.1065927115435,0.002026634874336164,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,LINEAR_STATE_SPACE,3.0,IN_CLASS_OOD,28.1065927115435,0.000898723819798698,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,LINEAR_STATE_SPACE,3.0,OFF_GRID_ID,28.1065927115435,0.0010546757010955064,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,LINEAR_STATE_SPACE,3.0,OFF_GRID_OOD,28.1065927115435,0.0008262960471142672,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,WIENER_GAUSSIAN,10.0,IN_CLASS_ID,26.489142009358858,0.10378496060909718,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,WIENER_GAUSSIAN,10.0,IN_CLASS_OOD,26.489142009358858,0.0829401015098479,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,WIENER_GAUSSIAN,10.0,OFF_GRID_ID,26.489142009358858,0.08310113882001682,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,WIENER_GAUSSIAN,10.0,OFF_GRID_OOD,26.489142009358858,0.07706918430753805,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,LINEAR_STATE_SPACE,10.0,IN_CLASS_ID,28.1065927115435,0.0018374278570353968,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,LINEAR_STATE_SPACE,10.0,IN_CLASS_OOD,28.1065927115435,0.0007240746221524857,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,LINEAR_STATE_SPACE,10.0,OFF_GRID_ID,28.1065927115435,0.0008653786470804325,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,LINEAR_STATE_SPACE,10.0,OFF_GRID_OOD,28.1065927115435,0.0006515848131787254,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,WIENER_GAUSSIAN,30.0,IN_CLASS_ID,26.489142009358858,0.11627935501919748,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,WIENER_GAUSSIAN,30.0,IN_CLASS_OOD,26.489142009358858,0.09493081472267838,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,WIENER_GAUSSIAN,30.0,OFF_GRID_ID,26.489142009358858,0.0947709757551245,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,WIENER_GAUSSIAN,30.0,OFF_GRID_OOD,26.489142009358858,0.08901516566612737,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,LINEAR_STATE_SPACE,30.0,IN_CLASS_ID,28.1065927115435,0.0018219490774959279,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,LINEAR_STATE_SPACE,30.0,IN_CLASS_OOD,28.1065927115435,0.0007111274610363294,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,LINEAR_STATE_SPACE,30.0,OFF_GRID_ID,28.1065927115435,0.0008499062038899969,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,LINEAR_STATE_SPACE,30.0,OFF_GRID_OOD,28.1065927115435,0.0006386116591763835,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,WIENER_GAUSSIAN,100.0,IN_CLASS_ID,26.489142009358858,0.12085935350985334,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,WIENER_GAUSSIAN,100.0,IN_CLASS_OOD,26.489142009358858,0.09933340721543893,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,WIENER_GAUSSIAN,100.0,OFF_GRID_ID,26.489142009358858,0.0990614195930244,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,WIENER_GAUSSIAN,100.0,OFF_GRID_OOD,26.489142009358858,0.09340307811548876,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,LINEAR_STATE_SPACE,100.0,IN_CLASS_ID,28.1065927115435,0.0018199726994125756,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,LINEAR_STATE_SPACE,100.0,IN_CLASS_OOD,28.1065927115435,0.0007091427336939278,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,LINEAR_STATE_SPACE,100.0,OFF_GRID_ID,28.1065927115435,0.0008479400844526255,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,LINEAR_STATE_SPACE,100.0,OFF_GRID_OOD,28.1065927115435,0.0006366444730710583,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,WIENER_GAUSSIAN,300.0,IN_CLASS_ID,26.489142009358858,0.1221870984888305,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,WIENER_GAUSSIAN,300.0,IN_CLASS_OOD,26.489142009358858,0.10061043294785343,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,WIENER_GAUSSIAN,300.0,OFF_GRID_ID,26.489142009358858,0.10030657737496325,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,WIENER_GAUSSIAN,300.0,OFF_GRID_OOD,26.489142009358858,0.09467583029066397,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,LINEAR_STATE_SPACE,300.0,IN_CLASS_ID,28.1065927115435,0.0018198154844415429,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,LINEAR_STATE_SPACE,300.0,IN_CLASS_OOD,28.1065927115435,0.0007089670830006317,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,LINEAR_STATE_SPACE,300.0,OFF_GRID_ID,28.1065927115435,0.0008477863383765472,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,LINEAR_STATE_SPACE,300.0,OFF_GRID_OOD,28.1065927115435,0.0006364664528816349,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,WIENER_GAUSSIAN,1000.0,IN_CLASS_ID,26.489142009358858,0.1226541211066394,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,WIENER_GAUSSIAN,1000.0,IN_CLASS_OOD,26.489142009358858,0.10105980027430406,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,WIENER_GAUSSIAN,1000.0,OFF_GRID_ID,26.489142009358858,0.10074479476843069,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,WIENER_GAUSSIAN,1000.0,OFF_GRID_OOD,26.489142009358858,0.09512378457658896,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,LINEAR_STATE_SPACE,1000.0,IN_CLASS_ID,28.1065927115435,0.0018197916530554449,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,LINEAR_STATE_SPACE,1000.0,IN_CLASS_OOD,28.1065927115435,0.0007089463554098325,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
TOTAL_FLUX,LINEAR_STATE_SPACE,1000.0,OFF_GRID_ID,28.1065927115435,0.0008477620928848086,1.0,0,224,SUPPORTED,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
