regime,retarded_age,median_normalized_error,median_structure_normalized_error,median_absolute_error,in_old_band,definition,freeze_sha256
validation_off_grid,12.0,0.058754305397485856,0.7802275316040697,0.059756400895689864,False,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,16.0,0.06222348572642125,0.7727579198212539,0.06308979998443884,False,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,20.0,0.05768481059099529,0.7668424697300071,0.05836090671186335,False,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,24.0,0.059233727044352424,0.7689513596219713,0.05980722969121617,False,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,28.0,0.06039111805052286,0.7692303619744261,0.06076328122307763,False,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,32.0,0.058615221733043246,0.7753836919513266,0.0593891857888114,False,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,36.0,0.0629371191509195,0.7802568035646121,0.06358481764039,False,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,40.0,0.06379186079536282,0.7821260277310664,0.06451254129296222,False,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,44.0,0.061993984038678854,0.7854298123475549,0.06267877481591297,False,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,48.0,0.06287286108528485,0.7800164937411695,0.0637039719039244,False,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,52.0,0.06103883814230762,0.7774172877241656,0.061667416619017146,False,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,56.0,0.060694970911188875,0.7766919466043027,0.06110493355041656,False,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,60.0,0.06095561299722144,0.7733976864237457,0.061650876439869835,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,64.0,0.06100046463782677,0.7747244354161855,0.06209094182804566,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,68.0,0.06134465981683478,0.7789469092758292,0.06207044906507287,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,72.0,0.057513631049733074,0.7761885443997214,0.05814117300309507,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,76.0,0.057144934743856,0.7718853681279777,0.05784180182117287,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,80.0,0.05818270742121667,0.7706655288666622,0.058829827934684206,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,84.0,0.061991395761355095,0.7669782520723901,0.06256117784437602,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,88.0,0.06318618413975202,0.7680197058088788,0.0637944119132495,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,92.0,0.06126157984342492,0.7725352472353532,0.06205309467475152,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,96.0,0.06158661986486054,0.7790523613687407,0.06258744311966158,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,100.0,0.06203149195513479,0.7681066692978014,0.062410894160824376,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,104.0,0.06402588019952588,0.7670134853046651,0.06435110369248268,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,108.0,0.06278354266321956,0.7670984144078269,0.06376322075433832,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,112.0,0.06384552903867301,0.7680080609121482,0.06432167906275285,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,116.0,0.06307382700607947,0.7666287357791195,0.06403280477620613,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_off_grid,120.0,0.06543672796186338,0.7613746083699631,0.06622342836567277,True,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,0.0,0.015132366805325398,0.3961061478295169,0.015340506968999856,False,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,4.0,0.015402936901331411,0.40699623124679457,0.01565249088634666,False,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,8.0,0.014717863228943022,0.3958137159660641,0.015126147906731405,False,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,12.0,0.013660661721264806,0.3775137475523338,0.014119455591960806,False,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,16.0,0.012217670438848804,0.36708833270328156,0.012425893716109,False,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,20.0,0.012293187611983579,0.3777884045580576,0.012436091220275551,False,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
validation_ood,24.0,0.012309117134094182,0.3653259405244522,0.01274287028626134,False,"error of the exact least-squares projection of the truth onto C224, noiseless. No estimator can beat this within the declared class",e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
