regime,arm,estimator,snr0,hyperparameter,selection_error
estimated_from_data,TOTAL_FLUX,RIDGE_IDENTITY,100.0,3.1622776601683795e-05,0.7056392212092709
estimated_from_data,TOTAL_FLUX,RIDGE_IDENTITY,100.0,1e-05,0.7042609752174059
estimated_from_data,TOTAL_FLUX,RIDGE_IDENTITY,100.0,3.162277660168379e-06,0.7029842152312891
estimated_from_data,TOTAL_FLUX,RIDGE_IDENTITY,100.0,1e-06,0.7023042379719994
estimated_from_data,TOTAL_FLUX,RIDGE_IDENTITY,100.0,3.162277660168379e-07,0.7018841859234097
estimated_from_data,TOTAL_FLUX,RIDGE_IDENTITY,100.0,1e-07,0.701623466104349
estimated_from_data,TOTAL_FLUX,RIDGE_IDENTITY,100.0,3.162277660168379e-08,0.7016076838587159
estimated_from_data,TOTAL_FLUX,RIDGE_IDENTITY,100.0,1e-08,0.7015851926368928
estimated_from_data,TOTAL_FLUX,RIDGE_IDENTITY,100.0,3.1622776601683795e-09,0.7015501241106604
estimated_from_data,TOTAL_FLUX,RIDGE_IDENTITY,100.0,1e-09,0.7015485152697004
estimated_from_data,TOTAL_FLUX,RIDGE_IDENTITY,100.0,3.1622776601683795e-10,0.7015480063688818
estimated_from_data,TOTAL_FLUX,RIDGE_IDENTITY,100.0,1e-10,0.7015478454262633
joint_inversion,DIRECT_PHYSICAL,TSVD,100.0,1.0,0.6827121693474166
joint_inversion,DIRECT_PHYSICAL,TSVD,100.0,0.31622776601683794,0.6835097467305907
joint_inversion,DIRECT_PHYSICAL,TSVD,100.0,0.1,0.670022670312952
joint_inversion,DIRECT_PHYSICAL,TSVD,100.0,0.03162277660168379,0.6793713450926084
joint_inversion,DIRECT_PHYSICAL,TSVD,100.0,0.01,0.6778112791618506
joint_inversion,DIRECT_PHYSICAL,TSVD,100.0,0.0031622776601683794,0.6745028206115163
joint_inversion,DIRECT_PHYSICAL,TSVD,100.0,0.001,0.9476881455787725
joint_inversion,DIRECT_PHYSICAL,TSVD,100.0,0.00031622776601683794,1.2036064641432842
joint_inversion,DIRECT_PHYSICAL,TSVD,100.0,0.0001,2.2878445324665875
joint_inversion,DIRECT_PHYSICAL,TSVD,100.0,3.1622776601683795e-05,4.837268200549783
joint_inversion,DIRECT_PHYSICAL,TSVD,100.0,1e-05,7.482995619606953
joint_inversion,DIRECT_PHYSICAL,TSVD,100.0,3.162277660168379e-06,88.93378002971436
joint_inversion,DIRECT_PHYSICAL,TSVD,100.0,1e-06,204.5360769261463
joint_inversion,DIRECT_PHYSICAL,TSVD,100.0,3.162277660168379e-07,429.1437237778243
joint_inversion,DIRECT_PHYSICAL,TSVD,100.0,1e-07,712.7121662590167
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,1.0,0.6851311989487069
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,0.31622776601683794,0.6827073783744998
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,0.1,0.6809753966717543
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,0.03162277660168379,0.6802819684125622
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,0.01,0.6761509041945627
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,0.0031622776601683794,0.6741347304883155
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,0.001,0.6669723266970379
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,0.00031622776601683794,0.6606836176278232
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,0.0001,0.6597285411116056
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,3.1622776601683795e-05,0.658811712644902
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,1e-05,0.6610511518103371
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,3.162277660168379e-06,0.6926865704822696
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,1e-06,0.7787487494235522
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,3.162277660168379e-07,0.9206721643576486
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,1e-07,1.1569354311001943
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,3.162277660168379e-08,1.605839825342245
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,1e-08,2.278334750951354
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,3.1622776601683795e-09,3.301546321304252
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,1e-09,5.096842954178422
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,3.1622776601683795e-10,9.5036814452571
joint_inversion,DIRECT_PHYSICAL,RIDGE_IDENTITY,100.0,1e-10,19.449703503063812
joint_inversion,RESOLVED_PHYSICAL,TSVD,100.0,1.0,0.6849377175503498
joint_inversion,RESOLVED_PHYSICAL,TSVD,100.0,0.31622776601683794,0.6918080169047611
joint_inversion,RESOLVED_PHYSICAL,TSVD,100.0,0.1,0.652628432094324
joint_inversion,RESOLVED_PHYSICAL,TSVD,100.0,0.03162277660168379,0.5888556106663577
joint_inversion,RESOLVED_PHYSICAL,TSVD,100.0,0.01,0.5819787063778796
joint_inversion,RESOLVED_PHYSICAL,TSVD,100.0,0.0031622776601683794,0.5494734156413109
joint_inversion,RESOLVED_PHYSICAL,TSVD,100.0,0.001,0.6814062251104848
joint_inversion,RESOLVED_PHYSICAL,TSVD,100.0,0.00031622776601683794,1.174701150179714
joint_inversion,RESOLVED_PHYSICAL,TSVD,100.0,0.0001,3.8027476057993277
joint_inversion,RESOLVED_PHYSICAL,TSVD,100.0,3.1622776601683795e-05,8.542379591315454
joint_inversion,RESOLVED_PHYSICAL,TSVD,100.0,1e-05,29.020780992079352
joint_inversion,RESOLVED_PHYSICAL,TSVD,100.0,3.162277660168379e-06,59.459531709513364
joint_inversion,RESOLVED_PHYSICAL,TSVD,100.0,1e-06,157.16289760183363
joint_inversion,RESOLVED_PHYSICAL,TSVD,100.0,3.162277660168379e-07,398.9204814745802
joint_inversion,RESOLVED_PHYSICAL,TSVD,100.0,1e-07,682.8646940805119
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,1.0,0.686262394777633
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,0.31622776601683794,0.6827736541356284
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,0.1,0.6752878000027426
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,0.03162277660168379,0.660822888250396
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,0.01,0.6374661413184396
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,0.0031622776601683794,0.6059341758212926
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,0.001,0.579704816715122
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,0.00031622776601683794,0.5657318675576039
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,0.0001,0.5440501323603093
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,3.1622776601683795e-05,0.5172481400019664
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,1e-05,0.506766742442703
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,3.162277660168379e-06,0.5305925494793394
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,1e-06,0.5983942246006073
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,3.162277660168379e-07,0.7625763204670964
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,1e-07,1.1592428212669672
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,3.162277660168379e-08,1.935839890062341
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,1e-08,3.2731966337326424
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,3.1622776601683795e-09,5.4616677184279565
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,1e-09,8.947731889128246
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,3.1622776601683795e-10,14.719617295640505
joint_inversion,RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,1e-10,24.630672109808284
joint_inversion,UNRESOLVED_IMAGE,TSVD,100.0,1.0,0.6940011453416979
joint_inversion,UNRESOLVED_IMAGE,TSVD,100.0,0.31622776601683794,0.6889246376639332
joint_inversion,UNRESOLVED_IMAGE,TSVD,100.0,0.1,0.6814431386893206
joint_inversion,UNRESOLVED_IMAGE,TSVD,100.0,0.03162277660168379,0.6824118348349811
joint_inversion,UNRESOLVED_IMAGE,TSVD,100.0,0.01,0.6166598635869268
joint_inversion,UNRESOLVED_IMAGE,TSVD,100.0,0.0031622776601683794,0.8259957432942873
joint_inversion,UNRESOLVED_IMAGE,TSVD,100.0,0.001,1.1858980302588762
joint_inversion,UNRESOLVED_IMAGE,TSVD,100.0,0.00031622776601683794,1.8656543039970217
joint_inversion,UNRESOLVED_IMAGE,TSVD,100.0,0.0001,10.98006499951934
joint_inversion,UNRESOLVED_IMAGE,TSVD,100.0,3.1622776601683795e-05,35.96236202726497
joint_inversion,UNRESOLVED_IMAGE,TSVD,100.0,1e-05,80.92771351563432
joint_inversion,UNRESOLVED_IMAGE,TSVD,100.0,3.162277660168379e-06,219.9987620042274
joint_inversion,UNRESOLVED_IMAGE,TSVD,100.0,1e-06,549.5149733387901
joint_inversion,UNRESOLVED_IMAGE,TSVD,100.0,3.162277660168379e-07,1222.694623006687
joint_inversion,UNRESOLVED_IMAGE,TSVD,100.0,1e-07,2672.9370622585557
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,1.0,0.6886619983863002
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,0.31622776601683794,0.6899785018733834
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,0.1,0.6856517429465313
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,0.03162277660168379,0.680149985717177
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,0.01,0.6749050721651854
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,0.0031622776601683794,0.6672528077485859
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,0.001,0.6507863699976014
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,0.00031622776601683794,0.6218120795036718
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,0.0001,0.5899382446427293
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,3.1622776601683795e-05,0.6000623308288041
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,1e-05,0.6793625613594951
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,3.162277660168379e-06,0.8162626089419681
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,1e-06,1.041785205982908
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,3.162277660168379e-07,1.519726839411783
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,1e-07,2.8120756897302095
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,3.162277660168379e-08,5.7796650704870745
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,1e-08,11.403067331893967
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,3.1622776601683795e-09,20.25958547080271
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,1e-09,32.094986946695236
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,3.1622776601683795e-10,48.32135270564911
joint_inversion,UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,1e-10,72.81634531592792
joint_inversion,TOTAL_FLUX,TSVD,100.0,1.0,0.7118166508408287
joint_inversion,TOTAL_FLUX,TSVD,100.0,0.31622776601683794,0.7142591850107415
joint_inversion,TOTAL_FLUX,TSVD,100.0,0.1,0.7084832862547126
joint_inversion,TOTAL_FLUX,TSVD,100.0,0.03162277660168379,0.7084832862547126
joint_inversion,TOTAL_FLUX,TSVD,100.0,0.01,0.7023363794517882
joint_inversion,TOTAL_FLUX,TSVD,100.0,0.0031622776601683794,0.695074711356794
joint_inversion,TOTAL_FLUX,TSVD,100.0,0.001,0.6892093216367243
joint_inversion,TOTAL_FLUX,TSVD,100.0,0.00031622776601683794,0.6892093216367243
joint_inversion,TOTAL_FLUX,TSVD,100.0,0.0001,0.6892093216367243
joint_inversion,TOTAL_FLUX,TSVD,100.0,3.1622776601683795e-05,0.6892093216367243
joint_inversion,TOTAL_FLUX,TSVD,100.0,1e-05,0.6892093216367243
joint_inversion,TOTAL_FLUX,TSVD,100.0,3.162277660168379e-06,0.6892093216367243
joint_inversion,TOTAL_FLUX,TSVD,100.0,1e-06,0.6892093216367243
joint_inversion,TOTAL_FLUX,TSVD,100.0,3.162277660168379e-07,0.6892093216367243
joint_inversion,TOTAL_FLUX,TSVD,100.0,1e-07,0.6892093216367243
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,1.0,0.7121283370323287
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,0.31622776601683794,0.712746648330738
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,0.1,0.7123367102894554
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,0.03162277660168379,0.7115310652640817
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,0.01,0.7096049320930528
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,0.0031622776601683794,0.7075844054572893
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,0.001,0.7036402071622264
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,0.00031622776601683794,0.701279326258231
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,0.0001,0.69916051653468
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,3.1622776601683795e-05,0.6951770506418337
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,1e-05,0.6928181644982164
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,3.162277660168379e-06,0.6906594876926787
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,1e-06,0.6899790808120226
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,3.162277660168379e-07,0.6894058969941327
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,1e-07,0.6893303424752274
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,3.162277660168379e-08,0.6892303414270167
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,1e-08,0.6892055577727286
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,3.1622776601683795e-09,0.6892119250437045
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,1e-09,0.6892101450720164
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,3.1622776601683795e-10,0.6892095820463845
joint_inversion,TOTAL_FLUX,RIDGE_IDENTITY,100.0,1e-10,0.6892094039871451
