arm,estimator,snr0,regime,n_truths,n_draws,seconds,freeze_sha256
RESOLVED_PHYSICAL,RIDGE_IDENTITY,30.0,IN_CLASS_OOD,64,9,0.23724746704101562,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,30.0,OFF_GRID_ID,256,9,0.869194746017456,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,30.0,OFF_GRID_OOD,64,9,0.21228814125061035,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,30.0,IN_CLASS_ID,256,9,0.8703322410583496,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,30.0,IN_CLASS_OOD,64,9,0.1733694076538086,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,30.0,OFF_GRID_ID,256,9,0.6849942207336426,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,30.0,OFF_GRID_OOD,64,9,0.18458890914916992,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,30.0,IN_CLASS_ID,256,9,0.6865804195404053,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,30.0,IN_CLASS_OOD,64,9,0.18119049072265625,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,30.0,OFF_GRID_ID,256,9,0.7740283012390137,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,30.0,OFF_GRID_OOD,64,9,0.177811861038208,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,30.0,IN_CLASS_ID,256,9,0.6714143753051758,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,30.0,IN_CLASS_OOD,64,9,0.17685961723327637,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,30.0,OFF_GRID_ID,256,9,0.7025799751281738,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,30.0,OFF_GRID_OOD,64,9,0.19831299781799316,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,100.0,IN_CLASS_ID,256,9,0.9170506000518799,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,100.0,IN_CLASS_OOD,64,9,0.21584105491638184,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,100.0,OFF_GRID_ID,256,9,0.792938232421875,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,100.0,OFF_GRID_OOD,64,9,0.21043014526367188,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,IN_CLASS_ID,256,9,0.7741553783416748,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,IN_CLASS_OOD,64,9,0.21564626693725586,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,OFF_GRID_ID,256,9,1.1602160930633545,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,100.0,OFF_GRID_OOD,64,9,0.2712252140045166,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,100.0,IN_CLASS_ID,256,9,0.7581398487091064,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,100.0,IN_CLASS_OOD,64,9,0.21231722831726074,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,100.0,OFF_GRID_ID,256,9,0.7381935119628906,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,100.0,OFF_GRID_OOD,64,9,0.21720552444458008,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,100.0,IN_CLASS_ID,256,9,0.7227473258972168,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,100.0,IN_CLASS_OOD,64,9,0.21107196807861328,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,100.0,OFF_GRID_ID,256,9,0.7627251148223877,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,100.0,OFF_GRID_OOD,64,9,0.207139253616333,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,100.0,IN_CLASS_ID,256,9,0.86020827293396,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,100.0,IN_CLASS_OOD,64,9,0.2003798484802246,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,100.0,OFF_GRID_ID,256,9,0.7944767475128174,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,100.0,OFF_GRID_OOD,64,9,0.2836036682128906,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,300.0,IN_CLASS_ID,256,9,0.8755526542663574,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,300.0,IN_CLASS_OOD,64,9,0.21408843994140625,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,300.0,OFF_GRID_ID,256,9,0.7773532867431641,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,300.0,OFF_GRID_OOD,64,9,0.20961809158325195,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,300.0,IN_CLASS_ID,256,9,0.9910101890563965,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,300.0,IN_CLASS_OOD,64,9,0.22316265106201172,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,300.0,OFF_GRID_ID,256,9,0.8519930839538574,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,300.0,OFF_GRID_OOD,64,9,0.18738985061645508,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,300.0,IN_CLASS_ID,256,9,0.7065494060516357,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,300.0,IN_CLASS_OOD,64,9,0.18138885498046875,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,300.0,OFF_GRID_ID,256,9,0.7077829837799072,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,300.0,OFF_GRID_OOD,64,9,0.20997858047485352,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,300.0,IN_CLASS_ID,256,9,0.804469108581543,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,300.0,IN_CLASS_OOD,64,9,0.20553207397460938,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,300.0,OFF_GRID_ID,256,9,0.771268367767334,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,300.0,OFF_GRID_OOD,64,9,0.1994190216064453,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,300.0,IN_CLASS_ID,256,9,0.8468163013458252,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,300.0,IN_CLASS_OOD,64,9,0.21747565269470215,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,300.0,OFF_GRID_ID,256,9,0.8738441467285156,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,300.0,OFF_GRID_OOD,64,9,0.207672119140625,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,1000.0,IN_CLASS_ID,256,9,0.7355697154998779,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,1000.0,IN_CLASS_OOD,64,9,0.20107054710388184,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,1000.0,OFF_GRID_ID,256,9,0.8509118556976318,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,1000.0,OFF_GRID_OOD,64,9,0.2757697105407715,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,IN_CLASS_ID,256,9,0.8714821338653564,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,IN_CLASS_OOD,64,9,0.20025205612182617,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,OFF_GRID_ID,256,9,0.6657717227935791,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,OFF_GRID_OOD,64,9,0.17772579193115234,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,1000.0,IN_CLASS_ID,256,9,0.6701796054840088,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,1000.0,IN_CLASS_OOD,64,9,0.18015170097351074,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,1000.0,OFF_GRID_ID,256,9,0.7916853427886963,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,1000.0,OFF_GRID_OOD,64,9,0.17883777618408203,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,1000.0,IN_CLASS_ID,256,9,0.6773557662963867,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,1000.0,IN_CLASS_OOD,64,9,0.19322705268859863,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,1000.0,OFF_GRID_ID,256,9,0.6900367736816406,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,1000.0,OFF_GRID_OOD,64,9,0.1873173713684082,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,1000.0,IN_CLASS_ID,256,9,0.771780252456665,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,1000.0,IN_CLASS_OOD,64,9,0.17768001556396484,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,1000.0,OFF_GRID_ID,256,9,0.6791346073150635,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,1000.0,OFF_GRID_OOD,64,9,0.17618155479431152,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,3000.0,IN_CLASS_ID,256,9,0.6861550807952881,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,3000.0,IN_CLASS_OOD,64,9,0.20638775825500488,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,3000.0,OFF_GRID_ID,256,9,0.8299410343170166,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,3000.0,OFF_GRID_OOD,64,9,0.18968653678894043,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,3000.0,IN_CLASS_ID,256,9,0.747290849685669,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,3000.0,IN_CLASS_OOD,64,9,0.17647790908813477,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,3000.0,OFF_GRID_ID,256,9,0.6745326519012451,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,3000.0,OFF_GRID_OOD,64,9,0.20008516311645508,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,3000.0,IN_CLASS_ID,256,9,0.816380500793457,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,3000.0,IN_CLASS_OOD,64,9,0.18877553939819336,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,3000.0,OFF_GRID_ID,256,9,0.6990656852722168,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,3000.0,OFF_GRID_OOD,64,9,0.18343782424926758,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,3000.0,IN_CLASS_ID,256,9,0.7169301509857178,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,3000.0,IN_CLASS_OOD,64,9,0.18702983856201172,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,3000.0,OFF_GRID_ID,256,9,0.708402156829834,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,3000.0,OFF_GRID_OOD,64,9,0.1909160614013672,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,3000.0,IN_CLASS_ID,256,9,0.6585845947265625,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,3000.0,IN_CLASS_OOD,64,9,0.18310046195983887,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,3000.0,OFF_GRID_ID,256,9,0.713158369064331,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,3000.0,OFF_GRID_OOD,64,9,0.2766761779785156,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,10000.0,IN_CLASS_ID,256,9,1.0317749977111816,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,10000.0,IN_CLASS_OOD,64,9,0.21970272064208984,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,10000.0,OFF_GRID_ID,256,9,0.7182705402374268,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,10000.0,OFF_GRID_OOD,64,9,0.19738006591796875,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,10000.0,IN_CLASS_ID,256,9,0.7212226390838623,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,10000.0,IN_CLASS_OOD,64,9,0.2173597812652588,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,10000.0,OFF_GRID_ID,256,9,0.9411559104919434,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,10000.0,OFF_GRID_OOD,64,9,0.19638347625732422,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,10000.0,IN_CLASS_ID,256,9,0.7568027973175049,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,10000.0,IN_CLASS_OOD,64,9,0.20344805717468262,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,10000.0,OFF_GRID_ID,256,9,0.714076042175293,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,10000.0,OFF_GRID_OOD,64,9,0.18506264686584473,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,10000.0,IN_CLASS_ID,256,9,0.8171262741088867,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,10000.0,IN_CLASS_OOD,64,9,0.19795799255371094,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,10000.0,OFF_GRID_ID,256,9,0.6829502582550049,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,10000.0,OFF_GRID_OOD,64,9,0.18182063102722168,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,10000.0,IN_CLASS_ID,256,9,0.7438149452209473,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,10000.0,IN_CLASS_OOD,64,9,0.19421863555908203,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,10000.0,OFF_GRID_ID,256,9,0.838432788848877,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,10000.0,OFF_GRID_OOD,64,9,0.1829230785369873,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,30000.0,IN_CLASS_ID,256,9,0.7956016063690186,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,30000.0,IN_CLASS_OOD,64,9,0.181351900100708,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,30000.0,OFF_GRID_ID,256,9,0.716160774230957,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,30000.0,OFF_GRID_OOD,64,9,0.19228863716125488,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,30000.0,IN_CLASS_ID,256,9,0.8800520896911621,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,30000.0,IN_CLASS_OOD,64,9,0.17986536026000977,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,30000.0,OFF_GRID_ID,256,9,0.7079386711120605,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,30000.0,OFF_GRID_OOD,64,9,0.1803293228149414,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,30000.0,IN_CLASS_ID,256,9,0.6660792827606201,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,30000.0,IN_CLASS_OOD,64,9,0.1815166473388672,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,30000.0,OFF_GRID_ID,256,9,0.715207576751709,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,30000.0,OFF_GRID_OOD,64,9,0.18858885765075684,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,30000.0,IN_CLASS_ID,256,9,0.6956472396850586,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,30000.0,IN_CLASS_OOD,64,9,0.1887814998626709,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,30000.0,OFF_GRID_ID,256,9,0.693789005279541,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,30000.0,OFF_GRID_OOD,64,9,0.22271943092346191,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,30000.0,IN_CLASS_ID,256,9,0.7621021270751953,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,30000.0,IN_CLASS_OOD,64,9,0.18294262886047363,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,30000.0,OFF_GRID_ID,256,9,0.6748819351196289,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,30000.0,OFF_GRID_OOD,64,9,0.20630264282226562,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,100000.0,IN_CLASS_ID,256,9,0.7328369617462158,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,100000.0,IN_CLASS_OOD,64,9,0.32550978660583496,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,100000.0,OFF_GRID_ID,256,9,0.7492163181304932,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TSVD,100000.0,OFF_GRID_OOD,64,9,0.18228602409362793,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,100000.0,IN_CLASS_ID,256,9,0.6784675121307373,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,100000.0,IN_CLASS_OOD,64,9,0.1771235466003418,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,100000.0,OFF_GRID_ID,256,9,0.6427767276763916,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,RIDGE_IDENTITY,100000.0,OFF_GRID_OOD,64,9,0.19395065307617188,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,100000.0,IN_CLASS_ID,256,9,0.7491974830627441,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,100000.0,IN_CLASS_OOD,64,9,0.17849469184875488,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,100000.0,OFF_GRID_ID,256,9,0.6741738319396973,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,TIKHONOV_TEMPORAL,100000.0,OFF_GRID_OOD,64,9,0.19098258018493652,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,100000.0,IN_CLASS_ID,256,9,0.7638463973999023,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,100000.0,IN_CLASS_OOD,64,9,0.18851566314697266,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,100000.0,OFF_GRID_ID,256,9,0.7805538177490234,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,WIENER_GAUSSIAN,100000.0,OFF_GRID_OOD,64,9,0.1932990550994873,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
RESOLVED_PHYSICAL,LINEAR_STATE_SPACE,100000.0,IN_CLASS_ID,256,9,0.6979303359985352,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
