source_class,arm,bank,family,index,retarded_age,structure_error_absolute,structure_error_normalized,in_old_band
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,3,70.0,1.3344538140292281,1.0018201519954577,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,3,72.0,1.3456139665119493,1.0015624516649824,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,3,74.0,1.3335676015026983,1.0010316654289355,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,3,76.0,1.3440158687892332,1.000455268078062,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,3,78.0,1.3325463979979146,1.0001834952784063,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,3,80.0,1.3433314995365166,1.00011588667805,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,3,82.0,1.332866270897263,1.0003553805432768,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,3,84.0,1.343904244069559,1.0007294877048942,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,3,86.0,1.3339060620675778,1.0010287379394953,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,3,88.0,1.344340102309227,1.0012416871325562,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,3,90.0,1.3342978495546838,1.0011747368232482,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,3,92.0,1.3436864550567664,1.0009409925319581,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,3,94.0,1.3338233390881042,1.0006301040615224,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,3,96.0,1.3425701065116213,1.0002927704784754,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,3,98.0,1.3334827071175361,1.0001464548262269,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,3,100.0,1.3421103349061965,1.0001302560799386,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,3,102.0,1.3340315803779,1.0002921078863636,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,3,104.0,1.3424552483987393,1.0005640055257221,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,3,106.0,1.3350849069483912,1.000781143404605,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,3,108.0,1.3427285798511788,1.0009512284417195,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,3,110.0,1.3356597142783306,1.0009283774171418,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,3,112.0,1.342100128907794,1.000766179302314,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,3,114.0,1.3354388552173304,1.0005442548393866,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,3,116.0,1.3409993834525138,1.0002749087675293,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,3,118.0,1.3351913806225266,1.0001335746854858,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,3,120.0,1.3403020594710082,1.00008341352928,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,0.0,4.89123983880822,1.014869501683106,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,2.0,4.868169412441613,1.0147033484030283,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,4.0,4.889340161275257,1.0142017097361269,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,6.0,4.860780880893162,1.0134322798837152,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,8.0,4.884725096506038,1.0129851697908296,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,10.0,4.858339767163518,1.0131787247402722,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,12.0,4.894108117688923,1.014685819095039,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,14.0,4.883437712946965,1.0186534604738304,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,16.0,4.937216250012217,1.0233915757871828,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,18.0,4.938063143031723,1.0302754081764385,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,20.0,5.02004823775939,1.040344230594392,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,22.0,5.071537303646609,1.0583381204890918,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,24.0,5.208251018470496,1.0791401697808918,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,26.0,5.3033679352115755,1.1069209605714145,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,28.0,5.473176985127041,1.1338374755434657,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,30.0,5.5675280237545675,1.1622484412592933,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,32.0,5.731879455336944,1.1872501691474375,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,34.0,5.797829287635313,1.2104992168140933,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,36.0,5.951628472154307,1.2326040559533296,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,38.0,6.014723055642235,1.2559382728587936,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,40.0,6.0987908939238995,1.2629433032791157,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,42.0,5.900019631779509,1.2321116804266607,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,44.0,5.753211201382378,1.1912741878041813,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,46.0,5.5055511486018505,1.149824530206883,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,48.0,5.373575268522369,1.112592500380996,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,50.0,5.187936761444825,1.0835522408151383,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,52.0,5.119345254113948,1.0599083408316399,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,54.0,4.991918057770703,1.0426455676965884,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,56.0,4.966742827684016,1.0282917795361457,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,58.0,4.865901937353556,1.0163346773475488,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,60.0,4.864336906857132,1.007093060858936,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,62.0,4.806765047219021,1.0039688169925747,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,64.0,4.84474382484288,1.0030613380914322,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,66.0,4.7998897299150345,1.002495156120758,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,68.0,4.839266089925359,1.0019757639231872,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,70.0,4.795643547424141,1.001548080025668,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,72.0,4.83498886677375,1.0011609765021414,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,74.0,4.792755710409608,1.0008613419326307,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,76.0,4.831884267712323,1.0006106434961617,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,78.0,4.79140883424967,1.0004744834524473,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,80.0,4.83033070012523,1.0004042522135819,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,82.0,4.791822576332222,1.0004335481760964,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,84.0,4.830159937855255,1.0005042084495583,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,86.0,4.793136713835029,1.0005590628317063,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,88.0,4.8298048926101895,1.0005874329635642,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,90.0,4.793816097403309,1.0005323808459552,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,92.0,4.828165127680922,1.0004238059860942,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,94.0,4.7935812886499285,1.000294883784438,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,96.0,4.825942109201328,1.0001575245704484,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,98.0,4.793584737985912,1.0000890502066189,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,100.0,4.824472074907097,1.0000659326505217,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,102.0,4.794762890543669,1.000111193979905,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,104.0,4.824000202044928,1.0001967224190067,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,106.0,4.796646805275591,1.0002638472225427,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,108.0,4.82338802515875,1.0003148564276902,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,110.0,4.798067050867938,1.0003056944441107,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,112.0,4.821839154324282,1.0002525597519145,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,114.0,4.798750520741862,1.000179799248112,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,116.0,4.8197535961274065,1.0000912639246697,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,118.0,4.799445553857695,1.000044538923469,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,4,120.0,4.818079722094005,1.000027622892675,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,0.0,2.5988090044143775,1.0157986884116947,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,2.0,2.584889129097122,1.0149383753662629,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,4.0,2.59373993925702,1.0134554748718376,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,6.0,2.574569774793098,1.011046042343067,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,8.0,2.5818534966087756,1.0084539600455007,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,10.0,2.558731772052082,1.0050405080144396,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,12.0,2.5642504770750856,1.0013574928494164,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,14.0,2.5364697406367678,0.9966117177055525,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,16.0,2.543844333737508,0.9932721757112253,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,18.0,2.5234593105785863,0.9918125987575144,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,20.0,2.536609040554545,0.9903129355667288,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,22.0,2.513613879102246,0.9881922638051632,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,24.0,2.540269745356602,0.9915795742993581,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,26.0,2.5615160760370657,1.0072133968630481,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,28.0,2.634691642476789,1.0282402170233,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,30.0,2.6923036997932184,1.0587697593614118,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,32.0,2.7926301606528487,1.0896418621308275,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,34.0,2.8579954398160687,1.1239922305519645,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,36.0,2.9736355183111303,1.1599919988939387,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,38.0,3.0570323838846845,1.202287698527076,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,40.0,3.1298215900373534,1.2206907677685501,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,42.0,3.0097396304322985,1.1838402203942335,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,44.0,2.9076745546361584,1.1340765415619318,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,46.0,2.770395790183259,1.0899107013233207,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,48.0,2.7022786829242174,1.0539981123574176,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,50.0,2.621511619476985,1.031470208970811,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,52.0,2.6046578516682333,1.0159282002697967,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,54.0,2.559175950388288,1.0070028346202449,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,56.0,2.567608062498331,1.0014599430659612,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,58.0,2.5404232803999265,0.9996137392433548,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,60.0,2.561962221270461,0.9992175320761778,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,62.0,2.5406777649551473,0.9996341725146876,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,64.0,2.564977624853311,1.0003295333897084,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,66.0,2.544774271148104,1.0010984387736603,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,68.0,2.5687081377998044,1.0017231048195583,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,70.0,2.5466981432894094,1.0017533884514263,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,72.0,2.5678085560242647,1.0014855306479784,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,74.0,2.5447956252508437,1.0010069797313885,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,76.0,2.564782337624135,1.0005031340066401,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,78.0,2.542965824805186,1.0002760711415648,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,80.0,2.5636066881745494,1.000231386877892,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,82.0,2.543611444002823,1.0004520346762729,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,84.0,2.5646156296637797,1.0007867949958795,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,86.0,2.5454888559756204,1.0010452645458356,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,88.0,2.565378724375768,1.001220798782428,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,90.0,2.546277667976373,1.0011439475414812,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,92.0,2.564315900354629,1.000915496139152,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,94.0,2.545648031929242,1.0006197109867354,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,96.0,2.5625103051112386,1.0003004231667318,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,98.0,2.5452351111724862,1.000158339239804,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,100.0,2.5616832024817806,1.000135403415695,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,102.0,2.54606660383149,1.0002757899105414,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,104.0,2.561821136193378,1.0005150270924872,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,106.0,2.5474702329582533,1.000701131137449,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,108.0,2.5617905986453335,1.000842767166091,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,110.0,2.548234704650077,1.0008193081431278,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,112.0,2.5605769147916666,1.0006758790807204,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,114.0,2.5479866099898083,1.0004800440301713,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,116.0,2.5587667306435833,1.000242354311377,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,118.0,2.5478276111021585,1.0001179561029392,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,5,120.0,2.5577250505074907,1.0000744014958067,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,0.0,1.2739695130192283,0.9526792260864781,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,2.0,1.2691006365272373,0.9533876985396981,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,4.0,1.2774253989906617,0.9550205554590944,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,6.0,1.2744907680440205,0.9577040773352008,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,8.0,1.2842261644677428,0.9598707408017659,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,10.0,1.279082290503976,0.9614067509346806,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,12.0,1.2872236692943526,0.9618877893381881,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,14.0,1.2786114732159275,0.9612881167949645,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,16.0,1.288269071583871,0.9624578682035887,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,18.0,1.2872842886576628,0.9680268836182967,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,20.0,1.309166330841762,0.9778692892314257,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,22.0,1.326616049069553,0.9978087714819515,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,24.0,1.3796067725164913,1.03028805717403,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,26.0,1.4486327407295778,1.089783315306124,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,28.0,1.5458893823909277,1.154266500566454,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,30.0,1.6374930611209735,1.2320585679089364,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,32.0,1.7472534772877208,1.304413463230121,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,34.0,1.8323308590758882,1.3788457153913747,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,36.0,1.946971119264073,1.4533099929578321,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,38.0,2.0419135602888554,1.5367335581686465,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,40.0,2.0993150582652955,1.5668369044176342,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,42.0,1.959441892063914,1.4747973500557359,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,44.0,1.810220902667982,1.3509319712775314,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,46.0,1.643904499475325,1.2373836714846638,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,48.0,1.5291731634340884,1.1410977863521008,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,50.0,1.4328281494957211,1.0785460833455494,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,52.0,1.3862450433240103,1.0343779541813023,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,54.0,1.340557160503392,1.009103335446182,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,56.0,1.332611842346999,0.9943170835095086,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,58.0,1.3181751609783374,0.9922429633220895,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,60.0,1.3326136740019403,0.9942979488830114,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,62.0,1.3237780127393863,0.9964233141182229,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,64.0,1.338314123139629,0.9985573833453251,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,66.0,1.3298832792913329,1.000979881678802,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,68.0,1.3442677575976465,1.0030648737963677,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,70.0,1.333237954485059,1.0034667863914748,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,72.0,1.3440484624766127,1.00299506822969,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,74.0,1.3310888619833678,1.001787903909103,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,76.0,1.3404731632494393,1.0004409553291604,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,78.0,1.328576286623061,0.9998111594068204,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,80.0,1.3392620353395615,0.9996703598578766,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,82.0,1.329334539964828,1.00027182058084,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,84.0,1.341107495528907,1.0012001149287997,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,86.0,1.3317376676937187,1.0019462792539189,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,88.0,1.3426111452833742,1.0024930121494566,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,90.0,1.332536709765195,1.002390593923944,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,92.0,1.3415773531581134,1.0019083444989976,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,94.0,1.3312553902410051,1.0012478992840974,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,96.0,1.3394616630925709,1.000531268679928,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,98.0,1.3301867771318778,1.0002443342489968,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,100.0,1.3387973794443087,1.0002528644391628,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,102.0,1.3310139834438954,1.000646273337336,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,104.0,1.3398609577063652,1.0012792847264005,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,106.0,1.332833007960577,1.0017744643599535,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,108.0,1.3407083356021006,1.0021571078485731,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,110.0,1.333617715698876,1.002107110342543,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,112.0,1.3398138150020458,1.0017442587987768,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,114.0,1.332829905492021,1.0012418652045993,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,116.0,1.3379669626178243,1.000628908581841,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,118.0,1.3319676210636526,1.000306235460981,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,6,120.0,1.3370150863307855,1.0001910339080924,True
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,7,0.0,2.0975773420374897,0.9874296581482755,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,7,2.0,2.081366986974246,0.9842676989228124,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,7,4.0,2.083296412534687,0.9804136170174201,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,7,6.0,2.060730864804529,0.9747289425362979,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,7,8.0,2.0570068342111694,0.967746338119845,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,7,10.0,2.022106022862617,0.9566439429865229,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,7,12.0,2.0028485163366008,0.9419751154563901,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,7,14.0,1.9418375685484803,0.9188154780622206,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,7,16.0,1.9114100188378664,0.8986885773088386,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,7,18.0,1.8637102863769222,0.8819577834351167,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,7,20.0,1.8415504304294985,0.8655759005499074,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,7,22.0,1.7879619616033666,0.8462092317354846,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,7,24.0,1.8028914416431163,0.8472001408733053,False
L448,UNRESOLVED_IMAGE,structure_balanced_050,circular_single_hotspot,7,26.0,1.8813807939951028,0.8906179534573506,False
