arm,estimator,snr0,regime,family,hyperparameter,n_truths,L_stable_anchor,T_stable_anchor,old_band_normalized_error,old_band_absolute_error,freeze_sha256
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,300.0,OFF_GRID_ID,two_independent_hotspots,1e-07,256,76.0,76.0,1.0737738895723044,1.1018987149750055,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,300.0,OFF_GRID_OOD,moving_flare_birth_decay,1e-07,1024,88.0,88.0,1.05780205865365,1.0579429537008613,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,WIENER_GAUSSIAN,300.0,IN_CLASS_ID,correlated_extended_field,1e-06,512,40.0,40.0,0.1976201393666679,0.20090091937022075,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,WIENER_GAUSSIAN,300.0,IN_CLASS_ID,rotating_asymmetric_crescent,1e-06,512,92.0,92.0,0.15627669397618196,0.24877542368991654,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,WIENER_GAUSSIAN,300.0,IN_CLASS_ID,single_orbiting_hotspot,1e-06,512,76.0,76.0,0.17429449872952973,0.2071662589123941,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,WIENER_GAUSSIAN,300.0,IN_CLASS_ID,two_independent_hotspots,1e-06,512,76.0,76.0,0.17320001810972438,0.235534411462155,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,WIENER_GAUSSIAN,300.0,IN_CLASS_OOD,moving_flare_birth_decay,1e-06,1024,120.0,120.0,0.18278718432784397,0.1843666159697004,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,WIENER_GAUSSIAN,300.0,OFF_GRID_ID,correlated_extended_field,1e-06,256,0.0,-1.0,0.2117483201776127,0.2163389244929482,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,WIENER_GAUSSIAN,300.0,OFF_GRID_ID,rotating_asymmetric_crescent,1e-06,256,0.0,-1.0,0.24854116829499143,0.2988623502154207,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,WIENER_GAUSSIAN,300.0,OFF_GRID_ID,single_orbiting_hotspot,1e-06,256,120.0,120.0,0.18579415671464355,0.18821496097169116,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,WIENER_GAUSSIAN,300.0,OFF_GRID_ID,two_independent_hotspots,1e-06,256,120.0,120.0,0.1965146230792948,0.20196478378018612,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,WIENER_GAUSSIAN,300.0,OFF_GRID_OOD,moving_flare_birth_decay,1e-06,1024,120.0,120.0,0.1774244215715385,0.17751201185064047,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,300.0,IN_CLASS_ID,correlated_extended_field,1.0,512,48.0,48.0,1.0534437810859478,1.068503297588852,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,300.0,IN_CLASS_ID,rotating_asymmetric_crescent,1.0,512,44.0,44.0,1.1217901988629468,1.7770363465458028,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,300.0,IN_CLASS_ID,single_orbiting_hotspot,1.0,512,40.0,40.0,1.1007027859640186,1.3090506824165253,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,300.0,IN_CLASS_ID,two_independent_hotspots,1.0,512,40.0,40.0,1.1264356674175742,1.5293239918983426,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,300.0,IN_CLASS_OOD,moving_flare_birth_decay,1.0,1024,80.0,80.0,1.0939423119615352,1.0957915895474861,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,300.0,OFF_GRID_ID,correlated_extended_field,1.0,256,44.0,44.0,1.0597204371115647,1.078712869564145,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,300.0,OFF_GRID_ID,rotating_asymmetric_crescent,1.0,256,0.0,-1.0,1.1092124301882078,1.3209233930517048,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,300.0,OFF_GRID_ID,single_orbiting_hotspot,1.0,256,80.0,80.0,1.053715799557348,1.0669006845571418,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,300.0,OFF_GRID_ID,two_independent_hotspots,1.0,256,64.0,64.0,1.0656800454631106,1.0936312676292166,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,300.0,OFF_GRID_OOD,moving_flare_birth_decay,1.0,1024,84.0,84.0,1.0453445731428619,1.0454754607001229,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1000.0,IN_CLASS_ID,correlated_extended_field,3.1622776601683795e-05,512,60.0,60.0,0.5061903392304956,0.5131388111342523,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1000.0,IN_CLASS_ID,rotating_asymmetric_crescent,3.1622776601683795e-05,512,60.0,60.0,0.5131540188534454,0.8134209740588396,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1000.0,IN_CLASS_ID,single_orbiting_hotspot,3.1622776601683795e-05,512,60.0,60.0,0.5121444848168233,0.6088774073535048,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1000.0,IN_CLASS_ID,two_independent_hotspots,3.1622776601683795e-05,512,60.0,60.0,0.5115844647198728,0.6955660699062266,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1000.0,IN_CLASS_OOD,moving_flare_birth_decay,3.1622776601683795e-05,1024,60.0,60.0,0.4984501728571396,0.5015967643033156,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1000.0,OFF_GRID_ID,correlated_extended_field,3.1622776601683795e-05,256,60.0,60.0,0.5113168507520172,0.520406380834451,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1000.0,OFF_GRID_ID,rotating_asymmetric_crescent,3.1622776601683795e-05,256,0.0,-1.0,0.5369609334216616,0.640743757394829,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1000.0,OFF_GRID_ID,single_orbiting_hotspot,3.1622776601683795e-05,256,60.0,60.0,0.5116795733791853,0.5180155924527362,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1000.0,OFF_GRID_ID,two_independent_hotspots,3.1622776601683795e-05,256,60.0,60.0,0.5111926028568121,0.5247138028676239,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,1000.0,OFF_GRID_OOD,moving_flare_birth_decay,3.1622776601683795e-05,1024,60.0,60.0,0.5046479501494648,0.5048512347027851,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,IN_CLASS_ID,correlated_extended_field,9.999999999999999e-10,512,60.0,60.0,0.5050709644835333,0.5119874505057576,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,IN_CLASS_ID,rotating_asymmetric_crescent,9.999999999999999e-10,512,60.0,60.0,0.5067705774099018,0.8033360112082436,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,IN_CLASS_ID,single_orbiting_hotspot,9.999999999999999e-10,512,60.0,60.0,0.5083479577800838,0.6043696837571438,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,IN_CLASS_ID,two_independent_hotspots,9.999999999999999e-10,512,60.0,60.0,0.504399345312552,0.6857960600850896,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,IN_CLASS_OOD,moving_flare_birth_decay,9.999999999999999e-10,1024,60.0,60.0,0.4976651768825653,0.5008937980640835,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,OFF_GRID_ID,correlated_extended_field,9.999999999999999e-10,256,56.0,56.0,0.5105176532644176,0.5195793678169541,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,OFF_GRID_ID,rotating_asymmetric_crescent,9.999999999999999e-10,256,0.0,-1.0,0.532038126996409,0.63509278668971,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,OFF_GRID_ID,single_orbiting_hotspot,9.999999999999999e-10,256,60.0,60.0,0.5104045803270535,0.5167179666350012,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,OFF_GRID_ID,two_independent_hotspots,9.999999999999999e-10,256,60.0,60.0,0.5093251592774679,0.5227912053292387,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,RIDGE_IDENTITY,1000.0,OFF_GRID_OOD,moving_flare_birth_decay,9.999999999999999e-10,1024,60.0,60.0,0.5041817784431536,0.5043881669929308,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,1000.0,IN_CLASS_ID,correlated_extended_field,1e-08,512,88.0,88.0,1.062098304354165,1.0775004486464594,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,1000.0,IN_CLASS_ID,rotating_asymmetric_crescent,1e-08,512,64.0,64.0,1.0934394774878589,1.732422925779736,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,1000.0,IN_CLASS_ID,single_orbiting_hotspot,1e-08,512,68.0,68.0,1.0901234627733614,1.295857384699507,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,1000.0,IN_CLASS_ID,two_independent_hotspots,1e-08,512,64.0,64.0,1.100403053663303,1.4941831184903773,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,1000.0,IN_CLASS_OOD,moving_flare_birth_decay,1e-08,1024,88.0,88.0,1.1067777272660766,1.10860750030478,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,1000.0,OFF_GRID_ID,correlated_extended_field,1e-08,256,80.0,80.0,1.069407289543867,1.0886946008210028,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,1000.0,OFF_GRID_ID,rotating_asymmetric_crescent,1e-08,256,0.0,-1.0,1.1062223853445239,1.3175054061886962,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,1000.0,OFF_GRID_ID,single_orbiting_hotspot,1e-08,256,88.0,88.0,1.0671078906845621,1.0804054715845428,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,1000.0,OFF_GRID_ID,two_independent_hotspots,1e-08,256,80.0,80.0,1.0753135970050558,1.1034785950027104,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,1000.0,OFF_GRID_OOD,moving_flare_birth_decay,1e-08,1024,88.0,88.0,1.0599787432111474,1.0601277083931597,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,WIENER_GAUSSIAN,1000.0,IN_CLASS_ID,correlated_extended_field,1e-06,512,28.0,28.0,0.1979979436535927,0.20128245776335926,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,WIENER_GAUSSIAN,1000.0,IN_CLASS_ID,rotating_asymmetric_crescent,1e-06,512,92.0,92.0,0.15648693623777776,0.24909358927200742,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,WIENER_GAUSSIAN,1000.0,IN_CLASS_ID,single_orbiting_hotspot,1e-06,512,76.0,76.0,0.17460978110991604,0.20753301448695533,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,WIENER_GAUSSIAN,1000.0,IN_CLASS_ID,two_independent_hotspots,1e-06,512,76.0,76.0,0.17344938564646256,0.23586340940256298,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,WIENER_GAUSSIAN,1000.0,IN_CLASS_OOD,moving_flare_birth_decay,1e-06,1024,120.0,120.0,0.18317672932938464,0.1847593704830396,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,WIENER_GAUSSIAN,1000.0,OFF_GRID_ID,correlated_extended_field,1e-06,256,0.0,-1.0,0.2120991144219967,0.2166937799008763,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,WIENER_GAUSSIAN,1000.0,OFF_GRID_ID,rotating_asymmetric_crescent,1e-06,256,0.0,-1.0,0.24876629088517432,0.29912379279455914,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,WIENER_GAUSSIAN,1000.0,OFF_GRID_ID,single_orbiting_hotspot,1e-06,256,120.0,120.0,0.18618130358265425,0.18860647957919624,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,WIENER_GAUSSIAN,1000.0,OFF_GRID_ID,two_independent_hotspots,1e-06,256,120.0,120.0,0.19687652398962813,0.2023354410395759,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,WIENER_GAUSSIAN,1000.0,OFF_GRID_OOD,moving_flare_birth_decay,1e-06,1024,120.0,120.0,0.1778409857367975,0.1779287743303773,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,1000.0,IN_CLASS_ID,correlated_extended_field,1.0,512,48.0,48.0,1.0533576661987158,1.0684175933423206,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,1000.0,IN_CLASS_ID,rotating_asymmetric_crescent,1.0,512,44.0,44.0,1.1218531948402093,1.7771135715842648,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,1000.0,IN_CLASS_ID,single_orbiting_hotspot,1.0,512,40.0,40.0,1.100643078246027,1.3089880495500268,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,1000.0,IN_CLASS_ID,two_independent_hotspots,1.0,512,40.0,40.0,1.1263688380969379,1.5292364468498103,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,1000.0,IN_CLASS_OOD,moving_flare_birth_decay,1.0,1024,80.0,80.0,1.093816004435404,1.095664356542016,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,1000.0,OFF_GRID_ID,correlated_extended_field,1.0,256,44.0,44.0,1.0594504853411435,1.0784438017138804,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,1000.0,OFF_GRID_ID,rotating_asymmetric_crescent,1.0,256,0.0,-1.0,1.1092807005164078,1.3210008973601086,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,1000.0,OFF_GRID_ID,single_orbiting_hotspot,1.0,256,80.0,80.0,1.0536639806611672,1.0668476302152985,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,1000.0,OFF_GRID_ID,two_independent_hotspots,1.0,256,64.0,64.0,1.0655056432934098,1.0934540877604906,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,LINEAR_STATE_SPACE,1000.0,OFF_GRID_OOD,moving_flare_birth_decay,1.0,1024,84.0,84.0,1.0452014435938561,1.0453323593771113,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,3000.0,IN_CLASS_ID,correlated_extended_field,9.999999999999999e-06,512,60.0,60.0,0.4727769190569553,0.4793054156485156,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,3000.0,IN_CLASS_ID,rotating_asymmetric_crescent,9.999999999999999e-06,512,64.0,64.0,0.46347755787013,0.735077917420552,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,3000.0,IN_CLASS_ID,single_orbiting_hotspot,9.999999999999999e-06,512,60.0,60.0,0.47224597112893224,0.5614774326526694,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,3000.0,IN_CLASS_ID,two_independent_hotspots,9.999999999999999e-06,512,64.0,64.0,0.46405432122685536,0.6310973480184259,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,3000.0,IN_CLASS_OOD,moving_flare_birth_decay,9.999999999999999e-06,1024,60.0,60.0,0.46645121916905974,0.4692666160990432,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,3000.0,OFF_GRID_ID,correlated_extended_field,9.999999999999999e-06,256,60.0,60.0,0.4815274269988325,0.4901066972711876,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,3000.0,OFF_GRID_ID,rotating_asymmetric_crescent,9.999999999999999e-06,256,0.0,-1.0,0.5002125044603409,0.5975855389912268,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,3000.0,OFF_GRID_ID,single_orbiting_hotspot,9.999999999999999e-06,256,60.0,60.0,0.4774459935736963,0.48336162695425333,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,3000.0,OFF_GRID_ID,two_independent_hotspots,9.999999999999999e-06,256,60.0,60.0,0.4810156418975603,0.49372987111953076,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TSVD,3000.0,OFF_GRID_OOD,moving_flare_birth_decay,9.999999999999999e-06,1024,60.0,60.0,0.47265326307114625,0.47283601957346266,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,RIDGE_IDENTITY,3000.0,IN_CLASS_ID,correlated_extended_field,9.999999999999999e-11,512,64.0,64.0,0.46668932854349926,0.47310689438732656,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,RIDGE_IDENTITY,3000.0,IN_CLASS_ID,rotating_asymmetric_crescent,9.999999999999999e-11,512,64.0,64.0,0.46121188736593294,0.7312443927714234,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,RIDGE_IDENTITY,3000.0,IN_CLASS_ID,single_orbiting_hotspot,9.999999999999999e-11,512,64.0,64.0,0.46652949703184543,0.5546991186345743,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,RIDGE_IDENTITY,3000.0,IN_CLASS_ID,two_independent_hotspots,9.999999999999999e-11,512,64.0,64.0,0.46092122278110303,0.6268702807257015,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,RIDGE_IDENTITY,3000.0,IN_CLASS_OOD,moving_flare_birth_decay,9.999999999999999e-11,1024,64.0,64.0,0.4600729997259836,0.4628450328871909,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,RIDGE_IDENTITY,3000.0,OFF_GRID_ID,correlated_extended_field,9.999999999999999e-11,256,60.0,60.0,0.47576086602128126,0.4842897120293386,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,RIDGE_IDENTITY,3000.0,OFF_GRID_ID,rotating_asymmetric_crescent,9.999999999999999e-11,256,0.0,-1.0,0.4974290484926523,0.5942168764122171,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,RIDGE_IDENTITY,3000.0,OFF_GRID_ID,single_orbiting_hotspot,9.999999999999999e-11,256,64.0,64.0,0.46935556346062846,0.475185761124483,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,RIDGE_IDENTITY,3000.0,OFF_GRID_ID,two_independent_hotspots,9.999999999999999e-11,256,60.0,60.0,0.47422130939931095,0.48674665273611206,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,RIDGE_IDENTITY,3000.0,OFF_GRID_OOD,moving_flare_birth_decay,9.999999999999999e-11,1024,64.0,64.0,0.4663472873328509,0.4665286383383638,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,3000.0,IN_CLASS_ID,correlated_extended_field,1e-08,512,88.0,88.0,1.0564691109393973,1.0718137233939242,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,3000.0,IN_CLASS_ID,rotating_asymmetric_crescent,1e-08,512,64.0,64.0,1.0915008224121154,1.7294696977627466,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,3000.0,IN_CLASS_ID,single_orbiting_hotspot,1e-08,512,68.0,68.0,1.0863378684512623,1.291539234542964,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,3000.0,IN_CLASS_ID,two_independent_hotspots,1e-08,512,64.0,64.0,1.0980599472889916,1.4910597906540497,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,3000.0,IN_CLASS_OOD,moving_flare_birth_decay,1e-08,1024,88.0,88.0,1.101029256776867,1.1027914177826887,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,3000.0,OFF_GRID_ID,correlated_extended_field,1e-08,256,80.0,80.0,1.065259725365574,1.084488904329849,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,3000.0,OFF_GRID_ID,rotating_asymmetric_crescent,1e-08,256,0.0,-1.0,1.10344854444654,1.3142792210766145,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,3000.0,OFF_GRID_ID,single_orbiting_hotspot,1e-08,256,88.0,88.0,1.0616902516045574,1.0749200781287231,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,3000.0,OFF_GRID_ID,two_independent_hotspots,1e-08,256,80.0,80.0,1.0703992087732779,1.0984357931566155,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,TIKHONOV_TEMPORAL,3000.0,OFF_GRID_OOD,moving_flare_birth_decay,1e-08,1024,88.0,88.0,1.053731949683783,1.0538770653028466,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,WIENER_GAUSSIAN,3000.0,IN_CLASS_ID,correlated_extended_field,1e-06,512,28.0,28.0,0.1981053208385265,0.20139084918109312,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,WIENER_GAUSSIAN,3000.0,IN_CLASS_ID,rotating_asymmetric_crescent,1e-06,512,92.0,92.0,0.15654765289544675,0.2491855559108431,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
DIRECT_PHYSICAL,WIENER_GAUSSIAN,3000.0,IN_CLASS_ID,single_orbiting_hotspot,1e-06,512,76.0,76.0,0.17469986567321538,0.20763774530435464,5a59d5e6203d965723777be41180d81bdb39d6dd1c26867b8a59aa94e91e6e51
