arm,estimator,snr0,regime,family,n_truths,L_stable_anchor,old_band_normalized_error,old_band_absolute_error,freeze_sha256
UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,IN_CLASS_OOD,moving_flare_birth_decay,512,60.0,0.4357005585028809,0.4382539199533057,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,OFF_GRID_ID,correlated_extended_field,512,56.0,0.44736136155314765,0.4548640396056113,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,OFF_GRID_ID,rotating_asymmetric_crescent,512,0.0,0.46934753182638805,0.5739482537876651,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,OFF_GRID_ID,single_orbiting_hotspot,512,60.0,0.44656167457289586,0.4537956129968634,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,OFF_GRID_ID,two_independent_hotspots,512,60.0,0.4485695784054704,0.46381016458388313,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,RIDGE_IDENTITY,100.0,OFF_GRID_OOD,moving_flare_birth_decay,512,60.0,0.44203279784532423,0.4422153867319159,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,TIKHONOV_TEMPORAL,100.0,IN_CLASS_ID,correlated_extended_field,512,88.0,0.911193292718153,0.9205574996292178,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,TIKHONOV_TEMPORAL,100.0,IN_CLASS_ID,rotating_asymmetric_crescent,512,80.0,0.961122459968803,1.5290285271149588,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,TIKHONOV_TEMPORAL,100.0,IN_CLASS_ID,single_orbiting_hotspot,512,76.0,0.9412391123488244,1.1215556722107107,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,TIKHONOV_TEMPORAL,100.0,IN_CLASS_ID,two_independent_hotspots,512,72.0,0.9725025775653942,1.3672174216365405,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,TIKHONOV_TEMPORAL,100.0,IN_CLASS_OOD,moving_flare_birth_decay,512,88.0,0.9563770203434903,0.9578452606184922,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,TIKHONOV_TEMPORAL,100.0,OFF_GRID_ID,correlated_extended_field,512,84.0,0.9197752411816458,0.9355088543800568,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,TIKHONOV_TEMPORAL,100.0,OFF_GRID_ID,rotating_asymmetric_crescent,512,0.0,0.9766011872835336,1.1909378556533738,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,TIKHONOV_TEMPORAL,100.0,OFF_GRID_ID,single_orbiting_hotspot,512,88.0,0.9184743897479117,0.9332195979227735,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,TIKHONOV_TEMPORAL,100.0,OFF_GRID_ID,two_independent_hotspots,512,80.0,0.9307973613198377,0.9621159679642728,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,TIKHONOV_TEMPORAL,100.0,OFF_GRID_OOD,moving_flare_birth_decay,512,88.0,0.9094829421750898,0.909614635875698,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,100.0,IN_CLASS_ID,correlated_extended_field,512,44.0,0.19784865076830804,0.19985446273456883,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,100.0,IN_CLASS_ID,rotating_asymmetric_crescent,512,60.0,0.16920314807286818,0.2736598083844125,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,100.0,IN_CLASS_ID,single_orbiting_hotspot,512,68.0,0.17839995171118633,0.21360619826921912,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,100.0,IN_CLASS_ID,two_independent_hotspots,512,68.0,0.17798057046201826,0.25168585486258144,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,100.0,IN_CLASS_OOD,moving_flare_birth_decay,512,120.0,0.17967615348513835,0.1811301558683856,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,100.0,OFF_GRID_ID,correlated_extended_field,512,0.0,0.21331090347073323,0.21825874550204544,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,100.0,OFF_GRID_ID,rotating_asymmetric_crescent,512,0.0,0.25242273216028577,0.3104364813096943,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,100.0,OFF_GRID_ID,single_orbiting_hotspot,512,120.0,0.18934545404033215,0.19272371961740298,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,100.0,OFF_GRID_ID,two_independent_hotspots,512,56.0,0.20213841312891878,0.20948167462519407,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,WIENER_GAUSSIAN,100.0,OFF_GRID_OOD,moving_flare_birth_decay,512,120.0,0.17658720532045902,0.17668075235852135,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,100.0,IN_CLASS_ID,correlated_extended_field,512,84.0,1.0454205290245087,1.0561250341259605,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,100.0,IN_CLASS_ID,rotating_asymmetric_crescent,512,48.0,1.1059224024865975,1.7578691411404568,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,100.0,IN_CLASS_ID,single_orbiting_hotspot,512,44.0,1.0867126853439864,1.2935466230555952,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,100.0,IN_CLASS_ID,two_independent_hotspots,512,0.0,1.120185559429339,1.5732236000149997,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,100.0,IN_CLASS_OOD,moving_flare_birth_decay,512,84.0,1.0855934109818273,1.087148800324548,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,100.0,OFF_GRID_ID,correlated_extended_field,512,48.0,1.0524851979219314,1.0709426837882068,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,100.0,OFF_GRID_ID,rotating_asymmetric_crescent,512,0.0,1.1032127431388954,1.3428036658666422,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,100.0,OFF_GRID_ID,single_orbiting_hotspot,512,84.0,1.048511648221414,1.0653081810572085,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,100.0,OFF_GRID_ID,two_independent_hotspots,512,56.0,1.0624162746372787,1.0981113772232955,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
UNRESOLVED_IMAGE,LINEAR_STATE_SPACE,100.0,OFF_GRID_OOD,moving_flare_birth_decay,512,88.0,1.036156821597381,1.0362873410425206,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,TSVD,100.0,IN_CLASS_ID,correlated_extended_field,512,0.0,0.4696617370004756,0.47407626957144305,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,TSVD,100.0,IN_CLASS_ID,rotating_asymmetric_crescent,512,0.0,0.5044006882232555,0.8079413989958494,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,TSVD,100.0,IN_CLASS_ID,single_orbiting_hotspot,512,0.0,0.478643724652034,0.5711819462607227,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,TSVD,100.0,IN_CLASS_ID,two_independent_hotspots,512,0.0,0.49006364057386664,0.6912858227285117,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,TSVD,100.0,IN_CLASS_OOD,moving_flare_birth_decay,512,0.0,0.46964998532499924,0.47231675480323393,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,TSVD,100.0,OFF_GRID_ID,correlated_extended_field,512,0.0,0.4766868343730669,0.48469041576397615,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,TSVD,100.0,OFF_GRID_ID,rotating_asymmetric_crescent,512,0.0,0.5120910934806019,0.6279444425155083,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,TSVD,100.0,OFF_GRID_ID,single_orbiting_hotspot,512,0.0,0.4751101711618618,0.4828510027356553,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,TSVD,100.0,OFF_GRID_ID,two_independent_hotspots,512,0.0,0.4720690784364845,0.48817529523659287,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,TSVD,100.0,OFF_GRID_OOD,moving_flare_birth_decay,512,0.0,0.4705935804235825,0.47077343777872604,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,RIDGE_IDENTITY,100.0,IN_CLASS_ID,correlated_extended_field,512,0.0,0.4634019907588206,0.46786038019379245,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,RIDGE_IDENTITY,100.0,IN_CLASS_ID,rotating_asymmetric_crescent,512,0.0,0.5075645344032349,0.813592646527474,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,RIDGE_IDENTITY,100.0,IN_CLASS_ID,single_orbiting_hotspot,512,0.0,0.4732327080746342,0.5651881177187867,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,RIDGE_IDENTITY,100.0,IN_CLASS_ID,two_independent_hotspots,512,0.0,0.4922402619007316,0.694598778556246,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,RIDGE_IDENTITY,100.0,IN_CLASS_OOD,moving_flare_birth_decay,512,0.0,0.45823280595660093,0.46082399832927856,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,RIDGE_IDENTITY,100.0,OFF_GRID_ID,correlated_extended_field,512,0.0,0.47046824916300745,0.4785789397552394,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,RIDGE_IDENTITY,100.0,OFF_GRID_ID,rotating_asymmetric_crescent,512,0.0,0.5092681828851481,0.6245311948555341,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,RIDGE_IDENTITY,100.0,OFF_GRID_ID,single_orbiting_hotspot,512,0.0,0.4650041629073434,0.4726096295017831,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,RIDGE_IDENTITY,100.0,OFF_GRID_ID,two_independent_hotspots,512,0.0,0.46710039525835995,0.4830367158473474,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,RIDGE_IDENTITY,100.0,OFF_GRID_OOD,moving_flare_birth_decay,512,0.0,0.46020451049339334,0.46038266690168583,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,TIKHONOV_TEMPORAL,100.0,IN_CLASS_ID,correlated_extended_field,512,0.0,374995777.10991555,378577034.5664879,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,TIKHONOV_TEMPORAL,100.0,IN_CLASS_ID,rotating_asymmetric_crescent,512,0.0,368581797.6742494,577968103.3003159,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,TIKHONOV_TEMPORAL,100.0,IN_CLASS_ID,single_orbiting_hotspot,512,0.0,378969282.45221275,447260684.1472508,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,TIKHONOV_TEMPORAL,100.0,IN_CLASS_ID,two_independent_hotspots,512,0.0,378573553.1849094,526931349.3946616,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,TIKHONOV_TEMPORAL,100.0,IN_CLASS_OOD,moving_flare_birth_decay,512,0.0,387991731.6439709,389621359.7736538,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,TIKHONOV_TEMPORAL,100.0,OFF_GRID_ID,correlated_extended_field,512,0.0,374098413.42007697,380215192.25915885,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,TIKHONOV_TEMPORAL,100.0,OFF_GRID_ID,rotating_asymmetric_crescent,512,0.0,368876739.17920136,442767037.11499834,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,TIKHONOV_TEMPORAL,100.0,OFF_GRID_ID,single_orbiting_hotspot,512,0.0,374023490.9843694,379801668.50907326,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,TIKHONOV_TEMPORAL,100.0,OFF_GRID_ID,two_independent_hotspots,512,0.0,373320548.8296678,385490447.10103565,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,TIKHONOV_TEMPORAL,100.0,OFF_GRID_OOD,moving_flare_birth_decay,512,0.0,375254041.3586607,375360779.38970506,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,WIENER_GAUSSIAN,100.0,IN_CLASS_ID,correlated_extended_field,512,0.0,0.4105428323884115,0.41413852772222964,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,WIENER_GAUSSIAN,100.0,IN_CLASS_ID,rotating_asymmetric_crescent,512,0.0,0.3419236955713,0.5449399925806033,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,WIENER_GAUSSIAN,100.0,IN_CLASS_ID,single_orbiting_hotspot,512,0.0,0.3806888175300508,0.45213788607608246,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,WIENER_GAUSSIAN,100.0,IN_CLASS_ID,two_independent_hotspots,512,0.0,0.35491912998994835,0.4980864242605452,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,WIENER_GAUSSIAN,100.0,IN_CLASS_OOD,moving_flare_birth_decay,512,0.0,0.40309136052765304,0.4062590288311333,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,WIENER_GAUSSIAN,100.0,OFF_GRID_ID,correlated_extended_field,512,0.0,0.41965205412568457,0.4274130968697287,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,WIENER_GAUSSIAN,100.0,OFF_GRID_ID,rotating_asymmetric_crescent,512,0.0,0.39786481452141664,0.485575822673151,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,WIENER_GAUSSIAN,100.0,OFF_GRID_ID,single_orbiting_hotspot,512,0.0,0.4036911685517244,0.41025979181460814,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,WIENER_GAUSSIAN,100.0,OFF_GRID_ID,two_independent_hotspots,512,0.0,0.40386424785142655,0.41757567699343173,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,WIENER_GAUSSIAN,100.0,OFF_GRID_OOD,moving_flare_birth_decay,512,0.0,0.4021986566971155,0.40240671701091724,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,LINEAR_STATE_SPACE,100.0,IN_CLASS_ID,correlated_extended_field,512,0.0,10.557547205834389,10.661980770954075,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,LINEAR_STATE_SPACE,100.0,IN_CLASS_ID,rotating_asymmetric_crescent,512,0.0,10.895976204417499,17.322290141499124,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,LINEAR_STATE_SPACE,100.0,IN_CLASS_ID,single_orbiting_hotspot,512,0.0,10.952349450497808,13.08015335912061,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,LINEAR_STATE_SPACE,100.0,IN_CLASS_ID,two_independent_hotspots,512,0.0,11.470844016622312,16.201878530653566,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,LINEAR_STATE_SPACE,100.0,IN_CLASS_OOD,moving_flare_birth_decay,512,0.0,10.6605324236167,10.71060620820189,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,LINEAR_STATE_SPACE,100.0,OFF_GRID_ID,correlated_extended_field,512,0.0,10.415173517317676,10.593511329291113,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,LINEAR_STATE_SPACE,100.0,OFF_GRID_ID,rotating_asymmetric_crescent,512,0.0,10.439654293709147,12.696008609851013,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,LINEAR_STATE_SPACE,100.0,OFF_GRID_ID,single_orbiting_hotspot,512,0.0,10.513934339025298,10.681639899377139,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,LINEAR_STATE_SPACE,100.0,OFF_GRID_ID,two_independent_hotspots,512,0.0,10.536326541862188,10.890148073654732,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
TOTAL_FLUX,LINEAR_STATE_SPACE,100.0,OFF_GRID_OOD,moving_flare_birth_decay,512,0.0,10.470451772301676,10.473457137856968,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
