family,index,off_manifold,canary,age_M,level,multiplicity_label,centroid_r,centroid_phi,total_contrast,second_moment_rr,second_moment_pp,second_moment_rp,a_m1,a_m2,radial_mass_fraction_peak
two_hotspot_trajectories,3,False,False,22.0,2,2,10.117574182256508,3.0993460854555006,113.83211136517048,0.06097832413399526,0.2131366960223556,0.002431797791027113,0.8977044798968654,0.637780458071913,0.09415962915771672
two_hotspot_trajectories,3,False,False,24.0,2,2,10.117588097121455,3.0445960424243137,113.804394889154,0.060979101586267064,0.21348116545808876,0.002798536559237659,0.8975483137491611,0.6373211332940106,0.09416304112790147
two_hotspot_trajectories,3,False,False,26.0,2,2,10.11764797775718,2.9898443869887545,113.76490346262904,0.060982262774116044,0.21380239625386124,0.0031667082740362436,0.8974019767974797,0.6368836406601682,0.09416415632144673
two_hotspot_trajectories,3,False,False,28.0,2,2,10.117781643811835,2.935079074218252,113.71514765386655,0.06098700594621474,0.21411401547220524,0.003533237770774075,0.897259417635764,0.6364514569210472,0.09416172730911887
two_hotspot_trajectories,3,False,False,30.0,2,2,10.11793560341278,2.8802960049486868,113.65569096970943,0.06099311848308986,0.21442298630015652,0.0039042173051255934,0.8971176337096661,0.6360172153010164,0.09415528977528859
two_hotspot_trajectories,3,False,False,32.0,2,2,10.118040814643278,2.825439516080318,113.5928848110149,0.06099858160337212,0.21479122057408118,0.004287289179825029,0.8969493112338938,0.6355080603257705,0.09413958192968536
two_hotspot_trajectories,3,False,False,34.0,2,2,10.118188614848544,2.7705423398948237,113.52329499113984,0.06100477377596655,0.21518116569900453,0.004672099723435769,0.8967708381451371,0.6349660564024344,0.09413973891802735
two_hotspot_trajectories,3,False,False,36.0,2,2,10.118273790544073,2.715725447257668,113.45435334943946,0.06100943487401235,0.21565687868798555,0.005044721278172708,0.8965536569610397,0.6343120658786826,0.09413904060591086
two_hotspot_trajectories,3,False,False,38.0,2,2,10.118378201177682,2.6609544163033,113.3810024291387,0.06101455930605624,0.21617530426721956,0.0054135972432764546,0.8963170006125614,0.6335996896041651,0.09414260503238711
two_hotspot_trajectories,3,False,False,40.0,2,2,10.118547073574835,2.60620606925493,113.29797919360175,0.061022006679159496,0.21668843873372864,0.005783885078781094,0.896082178957806,0.6328870532191491,0.09414213959103009
two_hotspot_trajectories,3,False,False,42.0,2,2,10.118693155399836,2.5513804749517193,113.21294320361373,0.061028625127004264,0.21727656922302271,0.006163038948192867,0.8958140108421114,0.6320825864895099,0.09413127873774821
