arm,estimator,snr0,regime,retarded_age,median_normalized_error,median_structure_normalized_error,median_absolute_error,in_old_band,freeze_sha256
DIRECT_PHYSICAL,TSVD,1.0,validation_off_grid,52.0,0.6038982972695073,4.018112619483221,0.6189502607524318,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_off_grid,56.0,0.6626142817864789,3.878620796532542,0.6803892468928074,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_off_grid,60.0,0.7057355361663833,3.5385575999684016,0.7259944741853899,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_off_grid,64.0,0.7360700912594066,3.021513093715421,0.7550033704723131,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_off_grid,68.0,0.7552108008934827,2.4837408076730574,0.7711020267880746,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_off_grid,72.0,0.767380446405322,1.9371173716894137,0.7830807408046254,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_off_grid,76.0,0.7790574887159724,1.65080909685686,0.796828034576069,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_off_grid,80.0,0.7869876991534248,1.7412122268029013,0.8081478400220883,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_off_grid,84.0,0.7902179931695874,1.8011615945499941,0.811570291465163,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_off_grid,88.0,0.7872693469700951,1.7110322174118495,0.8074061619377284,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_off_grid,92.0,0.779897266417269,1.5039120922538247,0.7970250690473368,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_off_grid,96.0,0.7741287068124256,1.3991586034834858,0.7875403024811268,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_off_grid,100.0,0.7716276083321255,1.5282803689774802,0.7896408436039707,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_off_grid,104.0,0.7719556534509859,1.6796298075094112,0.7914464716102265,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_off_grid,108.0,0.7718883246066849,1.7160631092225649,0.790905532211081,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_off_grid,112.0,0.7708496195515266,1.5683454678144217,0.7880594837353767,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_off_grid,116.0,0.7714474262176971,1.395323059443832,0.7837288545862101,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_off_grid,120.0,0.774141938514195,1.3522980545999965,0.7902515552667673,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_ood,0.0,0.4989095095943541,9.243263426049856,0.5137343082605947,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_ood,4.0,0.41776993483573355,9.143189147207556,0.4315279228087713,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_ood,8.0,0.3383670040943935,8.498710261521726,0.3478129608765731,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_ood,12.0,0.2762022022254871,7.941939101196467,0.28428156369705004,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_ood,16.0,0.2392963865133335,7.485358203083408,0.2474058538200859,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_ood,20.0,0.22547583115194136,7.473220794058388,0.2311053883574398,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_ood,24.0,0.22323541791747972,7.493224958838086,0.2286562535267574,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_ood,28.0,0.23333792770802306,8.342440722893485,0.23988232047675898,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_ood,32.0,0.2692066758302396,9.709833962409531,0.2751921177583255,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_ood,36.0,0.3216383842906898,12.422818459000528,0.3272394312531147,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_ood,40.0,0.3902736072926677,14.492666220339636,0.39735619748973183,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_ood,44.0,0.46172540646300436,17.02205113726177,0.47185224645455637,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_ood,48.0,0.5330621412739283,19.551356777187202,0.5421014229805492,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_ood,52.0,0.6009037585367711,20.986015967701547,0.6099636547714147,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_ood,56.0,0.6590914065434547,20.4442966931382,0.6693011826508906,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_ood,60.0,0.7035290327808559,19.081955028257397,0.7131289387416163,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_ood,64.0,0.7317599465671365,15.980783817224046,0.7410452061478705,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_ood,68.0,0.74935299394315,12.280752879400367,0.7566322975259157,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_ood,72.0,0.7598121131235214,8.537183799937925,0.7664935154578872,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_ood,76.0,0.7711066743560651,7.196867520116477,0.7790603780924336,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_ood,80.0,0.7794567054533896,8.389813648494172,0.7861566837194482,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_ood,84.0,0.7830003485715658,9.133417346478481,0.7890583907890194,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_ood,88.0,0.7795311026568404,8.552801732840763,0.7846173457847817,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_ood,92.0,0.773495969195408,6.989387232160781,0.7754851717932765,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_ood,96.0,0.7676104971349687,6.144344826795811,0.7689938110108642,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_ood,100.0,0.7637884482774542,7.155445477917057,0.7665489156360272,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_ood,104.0,0.7644609338397443,8.553837801592373,0.7658172349833752,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_ood,108.0,0.76313726944198,8.871157682899447,0.7643079257367285,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_ood,112.0,0.761633470828964,7.747595238447481,0.7616685148990896,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_ood,116.0,0.7619125183725093,6.260491672786952,0.7619125183725092,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,TSVD,1.0,validation_ood,120.0,0.7655469606278721,6.210528839161917,0.7655469606278881,True,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,validation_in_class,0.0,0.45214716783079806,1.715928128476703,0.5671358605168664,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,validation_in_class,4.0,0.3952599149760859,1.5945224784825829,0.49825009152548905,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,validation_in_class,8.0,0.3441221943054809,1.4683268522891415,0.4305480806076278,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,validation_in_class,12.0,0.3065347774781346,1.3864848837750212,0.3846717286456798,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,validation_in_class,16.0,0.28388907782353845,1.3398960394021575,0.3575109876291141,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,validation_in_class,20.0,0.274280042890587,1.316810495154494,0.34312925156743224,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,validation_in_class,24.0,0.27227196066704007,1.288074837418695,0.3395673172492131,False,e9c3a2d32a8bc24f638b0cb6e8fb573a72334b5e577afad9ed2b0aab5d009381
