geometry,spin,inclination_deg,arm,retarded_age,information_per_snr2,information_at_reference_snr,lambda_max_per_snr2,lambda_min_per_snr2,log_information_volume_at_reference_snr
a090_i020,0.9,20,EQUALIZED_ORDER_SENSITIVITY,160.0,1.4251700008604283e-210,1.4251700008604282e-206,1.7897733078166133e-209,0.0,1.7897735506945569e-205
a090_i020,0.9,20,EQUALIZED_ORDER_SENSITIVITY,164.0,1.458076289978332e-236,1.458076289978332e-232,1.8310982155748046e-235,0.0,1.8310983118122773e-231
a090_i020,0.9,20,EQUALIZED_ORDER_SENSITIVITY,168.0,4.26123701197306e-264,4.2612370119730594e-260,5.351396081399449e-263,0.0,5.351396190328251e-259
a090_i020,0.9,20,EQUALIZED_ORDER_SENSITIVITY,172.0,3.557402327527712e-293,3.557402327527712e-289,4.467498302422489e-292,0.0,4.467498337642005e-288
a090_i020,0.9,20,EQUALIZED_ORDER_SENSITIVITY,176.0,1e-323,9.8813e-320,1.04e-322,0.0,1.086944e-318
a090_i020,0.9,20,EQUALIZED_ORDER_SENSITIVITY,180.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,EQUALIZED_ORDER_SENSITIVITY,184.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,EQUALIZED_ORDER_SENSITIVITY,188.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,EQUALIZED_ORDER_SENSITIVITY,192.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,EQUALIZED_ORDER_SENSITIVITY,196.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,EQUALIZED_ORDER_SENSITIVITY,200.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,EQUALIZED_ORDER_SENSITIVITY,204.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,EQUALIZED_ORDER_SENSITIVITY,208.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,EQUALIZED_ORDER_SENSITIVITY,212.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,EQUALIZED_ORDER_SENSITIVITY,216.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,EQUALIZED_ORDER_SENSITIVITY,220.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,EQUALIZED_ORDER_SENSITIVITY,224.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,EQUALIZED_ORDER_SENSITIVITY,228.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,EQUALIZED_ORDER_SENSITIVITY,232.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,EQUALIZED_ORDER_SENSITIVITY,236.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,EQUALIZED_ORDER_SENSITIVITY,240.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,EQUALIZED_ORDER_SENSITIVITY,244.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,EQUALIZED_ORDER_SENSITIVITY,248.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,EQUALIZED_ORDER_SENSITIVITY,252.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,PAIRING_DESTROYED,0.0,0.06789381758137868,678.9381758137868,0.8173513023989551,0.00038706975004096643,164.5051649846301
a090_i020,0.9,20,PAIRING_DESTROYED,4.0,0.06041638593618447,604.1638593618447,0.7192121893998471,0.0003474034312943677,161.50307222764303
a090_i020,0.9,20,PAIRING_DESTROYED,8.0,0.048787657907407314,487.87657907407316,0.5222976171045125,0.0002843081000834951,156.35064673563778
a090_i020,0.9,20,PAIRING_DESTROYED,12.0,0.036865621289111195,368.6562128911119,0.42373711144559284,0.0002049161435789895,149.11520152907258
a090_i020,0.9,20,PAIRING_DESTROYED,16.0,0.02042827859457879,204.2827859457879,0.2769323500716106,0.00010723596697071175,134.2208742638042
a090_i020,0.9,20,PAIRING_DESTROYED,20.0,0.0038637390051464893,38.63739005146489,0.0961327127627275,3.540778961154241e-05,101.41057726300252
a090_i020,0.9,20,PAIRING_DESTROYED,24.0,0.0005587822513369595,5.587822513369595,0.03675116715639613,9.484929610516489e-06,72.08540367974278
a090_i020,0.9,20,PAIRING_DESTROYED,28.0,0.00047921730743849533,4.792173074384953,0.037741507351859466,8.081042810914125e-06,70.0800882714363
a090_i020,0.9,20,PAIRING_DESTROYED,32.0,0.000363971764926703,3.63971764926703,0.030033372457752058,6.154366444294512e-06,65.1388040799725
a090_i020,0.9,20,PAIRING_DESTROYED,36.0,0.00020908688679828315,2.0908688679828313,0.018005508741627676,3.3779954024705295e-06,55.060333976648764
a090_i020,0.9,20,PAIRING_DESTROYED,40.0,0.00014367520569851257,1.4367520569851258,0.013310138858115926,1.6345317709567504e-06,48.678709868004844
a090_i020,0.9,20,PAIRING_DESTROYED,44.0,0.00011116335696238628,1.1116335696238628,0.010525814945861278,1.119790735472581e-06,44.64604878959717
a090_i020,0.9,20,PAIRING_DESTROYED,48.0,8.220108912775534e-05,0.8220108912775534,0.007876645718187095,5.566351755160493e-07,39.82942555805892
a090_i020,0.9,20,PAIRING_DESTROYED,52.0,6.327813373948617e-05,0.6327813373948618,0.006486872279866355,2.1992421971251898e-07,35.093269799434744
a090_i020,0.9,20,PAIRING_DESTROYED,56.0,5.250464240115512e-05,0.5250464240115512,0.005698432211831387,1.3731040629486564e-07,32.25636673231922
a090_i020,0.9,20,PAIRING_DESTROYED,60.0,3.946075686122214e-05,0.3946075686122214,0.004418910943661493,1.2259654112489427e-07,28.983553324068954
a090_i020,0.9,20,PAIRING_DESTROYED,64.0,2.933435543128626e-05,0.29334355431286263,0.0034587050951061797,6.377822556084022e-08,25.96639998654509
a090_i020,0.9,20,PAIRING_DESTROYED,68.0,2.2075481294420525e-05,0.22075481294420524,0.0020620138372876465,2.798046073286199e-08,21.9845632265139
a090_i020,0.9,20,PAIRING_DESTROYED,72.0,1.5404119060779543e-05,0.15404119060779542,0.0015027537885302952,1.4307364279032989e-08,17.05744793999601
a090_i020,0.9,20,PAIRING_DESTROYED,76.0,8.93182086394972e-06,0.08931820863949719,0.0008868174328581062,4.069001425415112e-09,10.809225965745549
a090_i020,0.9,20,PAIRING_DESTROYED,80.0,2.830136454088918e-06,0.02830136454088918,0.00015192283329653133,4.679414492636927e-10,3.8888615851232613
a090_i020,0.9,20,PAIRING_DESTROYED,84.0,3.4585096370452165e-07,0.0034585096370452167,4.6680759728476304e-05,7.489194765947755e-12,1.2056968951318372
a090_i020,0.9,20,PAIRING_DESTROYED,88.0,1.2573783893185676e-07,0.0012573783893185676,2.9906317936651498e-05,4.318079839474638e-14,0.6056233443163841
a090_i020,0.9,20,PAIRING_DESTROYED,92.0,7.068955650289648e-08,0.0007068955650289648,1.4558313613307126e-05,3.319846909925507e-18,0.30453347894158
a090_i020,0.9,20,PAIRING_DESTROYED,96.0,1.1386836221621555e-08,0.00011386836221621556,3.0086749345921192e-06,4.503354871069264e-24,0.0554358849336182
a090_i020,0.9,20,PAIRING_DESTROYED,100.0,1.484983459714183e-10,1.4849834597141828e-06,6.85685392396449e-08,0.0,0.001083678021587741
a090_i020,0.9,20,PAIRING_DESTROYED,104.0,1.003391276562411e-13,1.003391276562411e-09,9.916824940482674e-11,0.0,1.1283924215407604e-06
a090_i020,0.9,20,PAIRING_DESTROYED,108.0,2.980665042188312e-18,2.980665042188312e-14,4.190249137469081e-15,0.0,4.333533034341897e-11
a090_i020,0.9,20,PAIRING_DESTROYED,112.0,3.1551770286629274e-24,3.155177028662927e-20,5.076512895964303e-21,0.0,5.122254635181461e-17
a090_i020,0.9,20,PAIRING_DESTROYED,116.0,1.0407604501895657e-31,1.0407604501895657e-27,1.7585447443415655e-28,0.0,1.763026639138736e-24
a090_i020,0.9,20,PAIRING_DESTROYED,120.0,1.0119775871555694e-40,1.0119775871555694e-36,1.7406983242738942e-37,0.0,1.7420503114455957e-33
a090_i020,0.9,20,PAIRING_DESTROYED,124.0,2.842885418857311e-51,2.842885418857311e-47,4.92251381880828e-48,0.0,4.923762292704018e-44
a090_i020,0.9,20,PAIRING_DESTROYED,128.0,2.2908740120672438e-63,2.2908740120672438e-59,3.9765986242206687e-60,0.0,3.9769470797445515e-56
a090_i020,0.9,20,PAIRING_DESTROYED,132.0,5.281570157373241e-77,5.2815701573732414e-73,9.176686952045491e-74,0.0,9.176976504255785e-70
a090_i020,0.9,20,PAIRING_DESTROYED,136.0,3.480357830125123e-92,3.480357830125123e-88,6.049295674959114e-89,0.0,6.049366353616241e-85
a090_i020,0.9,20,PAIRING_DESTROYED,140.0,6.552769857954885e-109,6.552769857954885e-105,1.1391126350961227e-105,0.0,1.1391176520814502e-101
a090_i020,0.9,20,PAIRING_DESTROYED,144.0,3.524565363063674e-127,3.524565363063674e-123,6.1273233729845704e-124,0.0,6.127333658117561e-120
a090_i020,0.9,20,PAIRING_DESTROYED,148.0,5.41555083487374e-147,5.415550834873741e-143,9.414926692347053e-144,0.0,9.414932755362436e-140
a090_i020,0.9,20,PAIRING_DESTROYED,152.0,2.3769890203276945e-168,2.3769890203276945e-164,4.1324251078573697e-165,0.0,4.1324261328290795e-161
a090_i020,0.9,20,PAIRING_DESTROYED,156.0,2.980270838235262e-191,2.9802708382352623e-187,5.1812542913678e-188,0.0,5.181254787478674e-184
a090_i020,0.9,20,PAIRING_DESTROYED,160.0,1.0673994514184591e-215,1.067399451418459e-211,1.855695332842421e-212,0.0,1.8556954015293457e-208
a090_i020,0.9,20,PAIRING_DESTROYED,164.0,1.0920446244850076e-241,1.0920446244850075e-237,1.8985423501693785e-238,0.0,1.8985423773559065e-234
a090_i020,0.9,20,PAIRING_DESTROYED,168.0,3.1915067251571266e-269,3.1915067251571267e-265,5.5485019960149894e-266,0.0,5.548502026767099e-262
a090_i020,0.9,20,PAIRING_DESTROYED,172.0,2.664360787979063e-298,2.664360787979063e-294,4.632047951875033e-295,0.0,4.632047961814297e-291
a090_i020,0.9,20,PAIRING_DESTROYED,176.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,PAIRING_DESTROYED,180.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,PAIRING_DESTROYED,184.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,PAIRING_DESTROYED,188.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,PAIRING_DESTROYED,192.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,PAIRING_DESTROYED,196.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,PAIRING_DESTROYED,200.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,PAIRING_DESTROYED,204.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,PAIRING_DESTROYED,208.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,PAIRING_DESTROYED,212.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,PAIRING_DESTROYED,216.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,PAIRING_DESTROYED,220.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,PAIRING_DESTROYED,224.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,PAIRING_DESTROYED,228.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,PAIRING_DESTROYED,232.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,PAIRING_DESTROYED,236.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,PAIRING_DESTROYED,240.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,PAIRING_DESTROYED,244.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,PAIRING_DESTROYED,248.0,0.0,0.0,0.0,0.0,0.0
a090_i020,0.9,20,PAIRING_DESTROYED,252.0,0.0,0.0,0.0,0.0,0.0
a090_i050,0.9,50,DIRECT_PHYSICAL,0.0,0.023363753701118956,233.63753701118955,0.23009634779764376,1.0255272929417483e-11,51.43671765036417
a090_i050,0.9,50,DIRECT_PHYSICAL,4.0,0.024319868607499386,243.19868607499384,0.27869398093603237,3.4621811796183883e-10,61.152501655239305
a090_i050,0.9,50,DIRECT_PHYSICAL,8.0,0.023859957838877798,238.59957838877799,0.3491083252523016,1.096039755768957e-08,72.44746713190163
a090_i050,0.9,50,DIRECT_PHYSICAL,12.0,0.024447956818232905,244.47956818232905,0.4411339438811641,1.997708966242422e-07,86.97345089605253
a090_i050,0.9,50,DIRECT_PHYSICAL,16.0,0.025570840412936606,255.70840412936607,0.5285777755736116,2.017672966558018e-06,100.72908207452505
a090_i050,0.9,50,DIRECT_PHYSICAL,20.0,0.027122009279378502,271.220092793785,0.6076945045809843,6.188074019361741e-06,106.2501671699417
a090_i050,0.9,50,DIRECT_PHYSICAL,24.0,0.02877123132104082,287.7123132104082,0.638303932259626,2.0238770736844047e-06,106.57153454673063
a090_i050,0.9,50,DIRECT_PHYSICAL,28.0,0.02972651208439132,297.2651208439132,0.6456746086447469,5.712659433659104e-07,104.14115353642197
a090_i050,0.9,50,DIRECT_PHYSICAL,32.0,0.03032318552933478,303.2318552933478,0.6248635510964058,1.3139794289830242e-07,98.1959916675149
a090_i050,0.9,50,DIRECT_PHYSICAL,36.0,0.029227873998411764,292.27873998411764,0.5148090856779444,1.7234247357963734e-08,86.43916022602409
a090_i050,0.9,50,DIRECT_PHYSICAL,40.0,0.02468551545545594,246.8551545545594,0.3436021304231678,1.2718578379718246e-09,68.54946025955343
a090_i050,0.9,50,DIRECT_PHYSICAL,44.0,0.018971894707679023,189.71894707679022,0.21722248878168748,4.5767799458130134e-11,47.38546501040234
a090_i050,0.9,50,DIRECT_PHYSICAL,48.0,0.013452591345641059,134.5259134564106,0.1370338035760193,9.823142663459635e-13,33.99060300751657
a090_i050,0.9,50,DIRECT_PHYSICAL,52.0,0.008448626767816507,84.48626767816508,0.07931756957437402,3.071143780409953e-14,25.36993209067085
a090_i050,0.9,50,DIRECT_PHYSICAL,56.0,0.003491771118077654,34.917711180776536,0.03065268027538083,1.1444421643718402e-15,17.415432330150736
a090_i050,0.9,50,DIRECT_PHYSICAL,60.0,0.0003776066261316926,3.776066261316926,0.0030409503154693054,1.7671409226442003e-18,7.798693289769826
a090_i050,0.9,50,DIRECT_PHYSICAL,64.0,2.926432742736417e-06,0.029264327427364168,2.07980177928552e-05,8.534925305230446e-22,0.3315883431928868
a090_i050,0.9,50,DIRECT_PHYSICAL,68.0,9.247143519931491e-10,9.24714351993149e-06,5.520675345130468e-09,9.265267695783364e-26,0.00011122292223358473
a090_i050,0.9,50,DIRECT_PHYSICAL,72.0,1.0197040631398783e-14,1.0197040631398782e-10,6.99894140870824e-14,2.059451677094097e-30,1.2122959534976687e-09
a090_i050,0.9,50,DIRECT_PHYSICAL,76.0,3.71133959407061e-21,3.7113395940706096e-17,3.034365831530706e-20,6.992239311705338e-37,4.3785602519693095e-16
a090_i050,0.9,50,DIRECT_PHYSICAL,80.0,4.3214978129822483e-29,4.321497812982248e-25,4.021700499832779e-28,0.0,5.0714367515431804e-24
a090_i050,0.9,50,DIRECT_PHYSICAL,84.0,1.5683713442888738e-38,1.5683713442888737e-34,1.5926321565991653e-37,0.0,1.833808660054324e-33
a090_i050,0.9,50,DIRECT_PHYSICAL,88.0,1.7326980367995287e-49,1.7326980367995286e-45,1.8588385645873628e-48,0.0,2.0209546787459793e-44
a090_i050,0.9,50,DIRECT_PHYSICAL,92.0,5.714813712182409e-62,5.714813712182409e-58,6.336727577648414e-61,0.0,6.654783312699251e-57
a090_i050,0.9,50,DIRECT_PHYSICAL,96.0,5.546212119036611e-76,5.546212119036612e-72,6.269753075401814e-75,0.0,6.451739597528517e-71
a090_i050,0.9,50,DIRECT_PHYSICAL,100.0,1.568020286945012e-91,1.568020286945012e-87,1.792444925230556e-90,0.0,1.8228200472479415e-86
a090_i050,0.9,50,DIRECT_PHYSICAL,104.0,1.2828440027006886e-108,1.2828440027006887e-104,1.4758714768361233e-107,0.0,1.4906709195168601e-103
a090_i050,0.9,50,DIRECT_PHYSICAL,108.0,3.0239443257671618e-127,3.0239443257671618e-123,3.4918119915341716e-126,0.0,3.512879133001932e-122
a090_i050,0.9,50,DIRECT_PHYSICAL,112.0,2.04796146726483e-147,2.0479614672648301e-143,2.3699008672350076e-146,0.0,2.3786695985228697e-142
a090_i050,0.9,50,DIRECT_PHYSICAL,116.0,3.977522644670853e-169,3.977522644670853e-165,4.608603077947915e-168,0.0,4.619279402086112e-164
a090_i050,0.9,50,DIRECT_PHYSICAL,120.0,2.2126550198864783e-192,2.2126550198864784e-188,2.5656551666893737e-191,0.0,2.569457129154144e-187
a090_i050,0.9,50,DIRECT_PHYSICAL,124.0,3.5226382550542477e-217,3.5226382550542474e-213,4.086508778100783e-216,0.0,4.090465791320916e-212
a090_i050,0.9,50,DIRECT_PHYSICAL,128.0,1.6041077742686972e-243,1.6041077742686973e-239,1.8614105189231295e-242,0.0,1.8626125273053355e-238
a090_i050,0.9,50,DIRECT_PHYSICAL,132.0,2.0885452993348267e-271,2.088545299334827e-267,2.4239932690395758e-270,0.0,2.425056970478743e-266
a090_i050,0.9,50,DIRECT_PHYSICAL,136.0,7.772909739359076e-301,7.772909739359076e-297,9.022404799784145e-300,0.0,9.025141065285791e-296
a090_i050,0.9,50,DIRECT_PHYSICAL,140.0,0.0,0.0,0.0,0.0,0.0
a090_i050,0.9,50,DIRECT_PHYSICAL,144.0,0.0,0.0,0.0,0.0,0.0
a090_i050,0.9,50,DIRECT_PHYSICAL,148.0,0.0,0.0,0.0,0.0,0.0
a090_i050,0.9,50,DIRECT_PHYSICAL,152.0,0.0,0.0,0.0,0.0,0.0
a090_i050,0.9,50,DIRECT_PHYSICAL,156.0,0.0,0.0,0.0,0.0,0.0
a090_i050,0.9,50,DIRECT_PHYSICAL,160.0,0.0,0.0,0.0,0.0,0.0
a090_i050,0.9,50,DIRECT_PHYSICAL,164.0,0.0,0.0,0.0,0.0,0.0
a090_i050,0.9,50,DIRECT_PHYSICAL,168.0,0.0,0.0,0.0,0.0,0.0
a090_i050,0.9,50,DIRECT_PHYSICAL,172.0,0.0,0.0,0.0,0.0,0.0
a090_i050,0.9,50,DIRECT_PHYSICAL,176.0,0.0,0.0,0.0,0.0,0.0
a090_i050,0.9,50,DIRECT_PHYSICAL,180.0,0.0,0.0,0.0,0.0,0.0
a090_i050,0.9,50,DIRECT_PHYSICAL,184.0,0.0,0.0,0.0,0.0,0.0
a090_i050,0.9,50,DIRECT_PHYSICAL,188.0,0.0,0.0,0.0,0.0,0.0
a090_i050,0.9,50,DIRECT_PHYSICAL,192.0,0.0,0.0,0.0,0.0,0.0
a090_i050,0.9,50,DIRECT_PHYSICAL,196.0,0.0,0.0,0.0,0.0,0.0
a090_i050,0.9,50,DIRECT_PHYSICAL,200.0,0.0,0.0,0.0,0.0,0.0
a090_i050,0.9,50,DIRECT_PHYSICAL,204.0,0.0,0.0,0.0,0.0,0.0
a090_i050,0.9,50,DIRECT_PHYSICAL,208.0,0.0,0.0,0.0,0.0,0.0
a090_i050,0.9,50,DIRECT_PHYSICAL,212.0,0.0,0.0,0.0,0.0,0.0
a090_i050,0.9,50,DIRECT_PHYSICAL,216.0,0.0,0.0,0.0,0.0,0.0
a090_i050,0.9,50,DIRECT_PHYSICAL,220.0,0.0,0.0,0.0,0.0,0.0
a090_i050,0.9,50,DIRECT_PHYSICAL,224.0,0.0,0.0,0.0,0.0,0.0
a090_i050,0.9,50,DIRECT_PHYSICAL,228.0,0.0,0.0,0.0,0.0,0.0
a090_i050,0.9,50,DIRECT_PHYSICAL,232.0,0.0,0.0,0.0,0.0,0.0
a090_i050,0.9,50,DIRECT_PHYSICAL,236.0,0.0,0.0,0.0,0.0,0.0
a090_i050,0.9,50,DIRECT_PHYSICAL,240.0,0.0,0.0,0.0,0.0,0.0
a090_i050,0.9,50,DIRECT_PHYSICAL,244.0,0.0,0.0,0.0,0.0,0.0
a090_i050,0.9,50,DIRECT_PHYSICAL,248.0,0.0,0.0,0.0,0.0,0.0
a090_i050,0.9,50,DIRECT_PHYSICAL,252.0,0.0,0.0,0.0,0.0,0.0
a090_i050,0.9,50,RESOLVED_PHYSICAL,0.0,0.023363753701118956,233.63753701118955,0.23009634779764376,1.0255272929417483e-11,51.43671765036417
a090_i050,0.9,50,RESOLVED_PHYSICAL,4.0,0.024319868607499386,243.19868607499384,0.27869398093603237,3.4621811796183883e-10,61.152501655239305
a090_i050,0.9,50,RESOLVED_PHYSICAL,8.0,0.023859957838877798,238.59957838877799,0.3491083252523016,1.096039755768957e-08,72.44746713190163
a090_i050,0.9,50,RESOLVED_PHYSICAL,12.0,0.02444795681823326,244.4795681823326,0.44113394388116434,1.9977089678713055e-07,86.97345089651074
a090_i050,0.9,50,RESOLVED_PHYSICAL,16.0,0.0255708404378347,255.708404378347,0.5285777755895669,2.0176752610419672e-06,100.72909003435052
a090_i050,0.9,50,RESOLVED_PHYSICAL,20.0,0.027122071234402977,271.2207123440298,0.6076945795947232,6.193611455069136e-06,106.26334586261203
a090_i050,0.9,50,RESOLVED_PHYSICAL,24.0,0.028778049452186875,287.7804945218688,0.6383126393074237,2.3591236321501113e-06,107.63243922968348
a090_i050,0.9,50,RESOLVED_PHYSICAL,28.0,0.029790034296352578,297.90034296352576,0.6457827300252323,1.1389378794571599e-06,108.90552436014498
a090_i050,0.9,50,RESOLVED_PHYSICAL,32.0,0.03048370598639355,304.8370598639355,0.6254478046851404,2.9273032298241703e-07,106.3530037743026
a090_i050,0.9,50,RESOLVED_PHYSICAL,36.0,0.029482522258776792,294.82522258776794,0.5165170234794108,8.061445117384813e-08,100.3831367495977
a090_i050,0.9,50,RESOLVED_PHYSICAL,40.0,0.025019648824660783,250.19648824660783,0.34660629851179614,4.8853741310480855e-08,90.74448261836488
a090_i050,0.9,50,RESOLVED_PHYSICAL,44.0,0.01937466126898862,193.7466126898862,0.22077707021457055,1.2154969920211185e-07,79.09922088002543
a090_i050,0.9,50,RESOLVED_PHYSICAL,48.0,0.013906196485802701,139.061964858027,0.14080453818634167,2.6180734724887247e-07,71.947543023252
a090_i050,0.9,50,RESOLVED_PHYSICAL,52.0,0.008881174321697964,88.81174321697964,0.08273628675853106,5.32509432343012e-07,62.19062768169867
a090_i050,0.9,50,RESOLVED_PHYSICAL,56.0,0.0038764787404077096,38.7647874040771,0.0333210108926254,5.610123662920057e-07,48.73035812040048
a090_i050,0.9,50,RESOLVED_PHYSICAL,60.0,0.0007120161124755281,7.120161124755281,0.005418484373923746,6.795929485411154e-07,35.31234302790544
a090_i050,0.9,50,RESOLVED_PHYSICAL,64.0,0.0002973363608593047,2.973363608593047,0.002254200396163998,1.4714842902741621e-06,27.957146760005266
a090_i050,0.9,50,RESOLVED_PHYSICAL,68.0,0.0002592698025949169,2.592698025949169,0.0016754296496200617,1.5172009173827214e-06,23.273829188428984
a090_i050,0.9,50,RESOLVED_PHYSICAL,72.0,0.0002255836320809296,2.255836320809296,0.001261705428157563,7.279305661743794e-07,17.966783520198216
a090_i050,0.9,50,RESOLVED_PHYSICAL,76.0,0.0001879104404611738,1.879104404611738,0.0009835613596314245,1.112590753016374e-07,12.366893794122047
a090_i050,0.9,50,RESOLVED_PHYSICAL,80.0,0.0001430257147682721,1.430257147682721,0.0007102256456126181,1.7953611323325395e-08,9.163766410268476
a090_i050,0.9,50,RESOLVED_PHYSICAL,84.0,0.00010658708252693386,1.0658708252693385,0.0005092038889214509,1.4810395985515168e-09,7.209815615134568
a090_i050,0.9,50,RESOLVED_PHYSICAL,88.0,7.171495430668584e-05,0.7171495430668584,0.0003300134321964289,2.4983709963877027e-10,5.388561781765823
a090_i050,0.9,50,RESOLVED_PHYSICAL,92.0,3.9411006862989167e-05,0.3941100686298917,0.00014367684346410447,3.1164082022508996e-11,3.594934618769802
a090_i050,0.9,50,RESOLVED_PHYSICAL,96.0,1.3620755883798508e-05,0.13620755883798508,4.816431774118306e-05,4.042075658027903e-12,1.5125421445985523
a090_i050,0.9,50,RESOLVED_PHYSICAL,100.0,4.064488625414583e-06,0.040644886254145834,1.8998397276017835e-05,2.9701793911269715e-13,0.4843971616292596
a090_i050,0.9,50,RESOLVED_PHYSICAL,104.0,1.3316795102880665e-06,0.013316795102880665,6.539016582867551e-06,1.6997377690120086e-15,0.16103312877270423
a090_i050,0.9,50,RESOLVED_PHYSICAL,108.0,7.060591620531149e-07,0.007060591620531149,3.487306527833314e-06,9.070550500094733e-19,0.08545752539280216
a090_i050,0.9,50,RESOLVED_PHYSICAL,112.0,3.1189603060007835e-07,0.0031189603060007834,1.96492447845444e-06,6.973416509850201e-22,0.03885813511038544
a090_i050,0.9,50,RESOLVED_PHYSICAL,116.0,1.5519610084082568e-07,0.0015519610084082569,1.483535642817223e-06,0.0,0.019498683263074613
a090_i050,0.9,50,RESOLVED_PHYSICAL,120.0,2.7302763401280506e-08,0.00027302763401280505,2.6676742234602854e-07,0.0,0.003454162592151984
a090_i050,0.9,50,RESOLVED_PHYSICAL,124.0,2.493846373192448e-10,2.493846373192448e-06,2.484445427162869e-09,0.0,3.181860647173789e-05
a090_i050,0.9,50,RESOLVED_PHYSICAL,128.0,7.38775096863619e-14,7.38775096863619e-10,7.561677467176769e-13,0.0,9.504941353989039e-09
a090_i050,0.9,50,RESOLVED_PHYSICAL,132.0,6.574314234848658e-19,6.574314234848658e-15,6.945268052225992e-18,0.0,8.523005278873313e-14
a090_i050,0.9,50,RESOLVED_PHYSICAL,136.0,1.725831085838899e-25,1.725831085838899e-21,1.8852520536858597e-24,0.0,2.2519603399144543e-20
a090_i050,0.9,50,RESOLVED_PHYSICAL,140.0,1.3254186807216276e-33,1.3254186807216277e-29,1.4958333136389027e-32,0.0,1.7387821213720547e-28
a090_i050,0.9,50,RESOLVED_PHYSICAL,144.0,2.961243953929885e-43,2.961243953929885e-39,3.443247701212684e-42,0.0,3.901704043467786e-38
a090_i050,0.9,50,RESOLVED_PHYSICAL,148.0,1.916518268897525e-54,1.9165182688975249e-50,2.2875095746830186e-53,0.0,2.5339943110707503e-49
a090_i050,0.9,50,RESOLVED_PHYSICAL,152.0,3.581380385054e-67,3.581380385054e-63,4.3706405400372046e-66,0.0,4.748391359526565e-62
a090_i050,0.9,50,RESOLVED_PHYSICAL,156.0,1.927539336132934e-81,1.927539336132934e-77,2.3961554210751364e-80,0.0,2.561255636309356e-76
a090_i050,0.9,50,RESOLVED_PHYSICAL,160.0,2.982273719822528e-97,2.982273719822528e-93,3.763775078621029e-96,0.0,3.9696403707456915e-92
a090_i050,0.9,50,RESOLVED_PHYSICAL,164.0,1.3245143524594836e-114,1.3245143524594835e-110,1.6921954134099965e-113,0.0,1.7654510289250607e-109
a090_i050,0.9,50,RESOLVED_PHYSICAL,168.0,1.6867580925719856e-133,1.6867580925719855e-129,2.1763121855548823e-132,0.0,2.2507200967376434e-128
a090_i050,0.9,50,RESOLVED_PHYSICAL,172.0,6.154172031286937e-154,6.154172031286937e-150,8.003033607400306e-153,0.0,8.218804050745818e-149
a090_i050,0.9,50,RESOLVED_PHYSICAL,176.0,6.42872857117851e-176,6.42872857117851e-172,8.41258557484834e-175,0.0,8.591240808344223e-171
a090_i050,0.9,50,RESOLVED_PHYSICAL,180.0,1.9217680147115252e-199,1.921768014711525e-195,2.5273358966165346e-198,0.0,2.569576816525268e-194
a090_i050,0.9,50,RESOLVED_PHYSICAL,184.0,1.6433413207075724e-224,1.6433413207075725e-220,2.1696891414182366e-223,0.0,2.1982109906043198e-219
