source_class,arm,estimator,snr0,bank,family,index,split,selected_hyperparameter,old_band_structure_error,structure_stable_span_M,at_positivity_ceiling
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,300.0,structure_balanced_080,circular_single_hotspot,4,pilot,0.00031622776601683794,2.3266223967925317,0.0,True
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,300.0,structure_balanced_080,circular_single_hotspot,5,pilot,0.00031622776601683794,1.8471322766906184,0.0,True
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,300.0,structure_balanced_080,circular_single_hotspot,6,pilot,0.00031622776601683794,1.7257968753083908,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,300.0,structure_balanced_080,circular_single_hotspot,7,pilot,0.00031622776601683794,2.747624051508146,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,300.0,structure_balanced_080,circular_two_hotspots,0,pilot,0.00031622776601683794,1.8077083963751446,0.0,True
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,300.0,structure_balanced_080,circular_two_hotspots,1,pilot,0.00031622776601683794,4.203480452136129,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,300.0,structure_balanced_080,circular_two_hotspots,2,pilot,0.00031622776601683794,3.5448748856158088,0.0,True
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,300.0,structure_balanced_080,circular_two_hotspots,3,pilot,0.00031622776601683794,3.789443454732798,0.0,True
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,300.0,structure_balanced_080,circular_two_hotspots,4,pilot,0.00031622776601683794,3.999952693988055,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,300.0,structure_balanced_080,circular_two_hotspots,5,pilot,0.00031622776601683794,3.0925278304855475,0.0,True
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,300.0,structure_balanced_080,circular_two_hotspots,6,pilot,0.00031622776601683794,2.997063679043604,0.0,True
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,300.0,structure_balanced_080,circular_two_hotspots,7,pilot,0.00031622776601683794,2.8103756348613524,0.0,True
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,300.0,structure_balanced_080,plunging_hotspot,0,pilot,0.00031622776601683794,1.2735151643840297,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,300.0,structure_balanced_080,plunging_hotspot,1,pilot,0.00031622776601683794,3.01845674476609,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,300.0,structure_balanced_080,plunging_hotspot,2,pilot,0.00031622776601683794,1.8267820433867574,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,300.0,structure_balanced_080,plunging_hotspot,3,pilot,0.00031622776601683794,2.397253499494885,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,300.0,structure_balanced_080,plunging_hotspot,4,pilot,0.00031622776601683794,1.7423933142993284,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,300.0,structure_balanced_080,plunging_hotspot,5,pilot,0.00031622776601683794,1.4328569061410994,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,300.0,structure_balanced_080,plunging_hotspot,6,pilot,0.00031622776601683794,3.939750174997652,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,300.0,structure_balanced_080,plunging_hotspot,7,pilot,0.00031622776601683794,0.4935325736287498,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,baseline_one_positive,circular_crescent,0,pilot,0.00031622776601683794,7.556080577600805,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,baseline_one_positive,circular_crescent,1,pilot,0.00031622776601683794,6.751761578862123,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,baseline_one_positive,circular_crescent,2,pilot,0.00031622776601683794,6.149607158190249,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,baseline_one_positive,circular_crescent,3,pilot,0.00031622776601683794,5.023792018616035,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,baseline_one_positive,circular_crescent,4,pilot,0.00031622776601683794,4.120354689204433,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,baseline_one_positive,circular_crescent,5,pilot,0.00031622776601683794,5.031727703603685,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,baseline_one_positive,circular_crescent,6,pilot,0.00031622776601683794,6.176513311306994,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,baseline_one_positive,circular_crescent,7,pilot,0.00031622776601683794,5.682225787036984,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,baseline_one_positive,circular_single_hotspot,0,pilot,0.00031622776601683794,3.0871500936910126,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,baseline_one_positive,circular_single_hotspot,1,pilot,0.00031622776601683794,2.8839512621834973,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,baseline_one_positive,circular_single_hotspot,2,pilot,0.00031622776601683794,4.751474342553088,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,baseline_one_positive,circular_single_hotspot,3,pilot,0.00031622776601683794,5.015408592865588,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,baseline_one_positive,circular_single_hotspot,4,pilot,0.00031622776601683794,5.035923466674159,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,baseline_one_positive,circular_single_hotspot,5,pilot,0.00031622776601683794,2.7256843645178255,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,baseline_one_positive,circular_single_hotspot,6,pilot,0.00031622776601683794,4.218389007868785,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,baseline_one_positive,circular_single_hotspot,7,pilot,0.00031622776601683794,3.026936401324475,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,baseline_one_positive,circular_two_hotspots,0,pilot,0.00031622776601683794,5.293013760111331,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,baseline_one_positive,circular_two_hotspots,1,pilot,0.00031622776601683794,4.8374974148758145,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,baseline_one_positive,circular_two_hotspots,2,pilot,0.00031622776601683794,6.758415629474693,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,baseline_one_positive,circular_two_hotspots,3,pilot,0.00031622776601683794,4.279436870948327,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,baseline_one_positive,circular_two_hotspots,4,pilot,0.00031622776601683794,5.494838160120943,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,baseline_one_positive,circular_two_hotspots,5,pilot,0.00031622776601683794,4.582344198941986,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,baseline_one_positive,circular_two_hotspots,6,pilot,0.00031622776601683794,6.222457961332956,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,baseline_one_positive,circular_two_hotspots,7,pilot,0.00031622776601683794,3.8264062040664353,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,baseline_one_positive,plunging_hotspot,0,pilot,0.00031622776601683794,3.692852513509749,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,baseline_one_positive,plunging_hotspot,1,pilot,0.00031622776601683794,3.006227161933653,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,baseline_one_positive,plunging_hotspot,2,pilot,0.00031622776601683794,3.4482424902591227,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,baseline_one_positive,plunging_hotspot,3,pilot,0.00031622776601683794,2.6467092822531617,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,baseline_one_positive,plunging_hotspot,4,pilot,0.00031622776601683794,3.804121968513015,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,baseline_one_positive,plunging_hotspot,5,pilot,0.00031622776601683794,4.022443678689896,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,baseline_one_positive,plunging_hotspot,6,pilot,0.00031622776601683794,4.427742368132749,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,baseline_one_positive,plunging_hotspot,7,pilot,0.00031622776601683794,2.8137433601783446,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_crescent,0,pilot,0.00031622776601683794,7.702172011738043,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_crescent,1,pilot,0.00031622776601683794,8.823708023285747,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_crescent,2,pilot,0.00031622776601683794,11.712795130616442,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_crescent,3,pilot,0.00031622776601683794,18.201130115264736,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_crescent,4,pilot,0.00031622776601683794,19.52661378510962,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_crescent,5,pilot,0.00031622776601683794,8.274404424978684,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_crescent,6,pilot,0.00031622776601683794,10.41571613368027,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_crescent,7,pilot,0.00031622776601683794,12.575050689409657,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_single_hotspot,0,pilot,0.00031622776601683794,13.394424641629538,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_single_hotspot,1,pilot,0.00031622776601683794,10.773853404325411,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_single_hotspot,2,pilot,0.00031622776601683794,24.99547933667565,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_single_hotspot,3,pilot,0.00031622776601683794,8.57525337910657,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_single_hotspot,4,pilot,0.00031622776601683794,35.1051553786749,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_single_hotspot,5,pilot,0.00031622776601683794,12.10932432115236,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_single_hotspot,6,pilot,0.00031622776601683794,23.48898320210167,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_single_hotspot,7,pilot,0.00031622776601683794,28.73473607965923,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_two_hotspots,0,pilot,0.00031622776601683794,7.953257472910433,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_two_hotspots,1,pilot,0.00031622776601683794,9.871683007618847,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_two_hotspots,2,pilot,0.00031622776601683794,33.407629402462724,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_two_hotspots,3,pilot,0.00031622776601683794,18.160230776445466,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_two_hotspots,4,pilot,0.00031622776601683794,14.351595293736967,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_two_hotspots,5,pilot,0.00031622776601683794,10.412090684326284,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_two_hotspots,6,pilot,0.00031622776601683794,24.70991258950374,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,circular_two_hotspots,7,pilot,0.00031622776601683794,13.450321590005355,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,plunging_hotspot,0,pilot,0.00031622776601683794,23.105888538844006,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,plunging_hotspot,1,pilot,0.00031622776601683794,46.99804901410551,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,plunging_hotspot,2,pilot,0.00031622776601683794,34.680252238836225,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,plunging_hotspot,3,pilot,0.00031622776601683794,43.12101275350582,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,plunging_hotspot,4,pilot,0.00031622776601683794,28.058303785488455,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,plunging_hotspot,5,pilot,0.00031622776601683794,39.2434749280141,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,plunging_hotspot,6,pilot,0.00031622776601683794,46.490452820016785,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,constant_flux_structural,plunging_hotspot,7,pilot,0.00031622776601683794,55.45469940540002,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_crescent,0,pilot,0.00031622776601683794,3.871972180201544,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_crescent,1,pilot,0.00031622776601683794,3.9684779415296667,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_crescent,2,pilot,0.00031622776601683794,3.7709605518159703,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_crescent,3,pilot,0.00031622776601683794,5.015886413631495,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_crescent,4,pilot,0.00031622776601683794,4.954292301367518,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_crescent,5,pilot,0.00031622776601683794,3.974100692567817,0.0,True
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_crescent,6,pilot,0.00031622776601683794,6.554368181338536,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_crescent,7,pilot,0.00031622776601683794,4.023150215534304,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_single_hotspot,0,pilot,0.00031622776601683794,2.505929531169839,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_single_hotspot,1,pilot,0.00031622776601683794,1.1234596702033648,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_single_hotspot,2,pilot,0.00031622776601683794,3.409469082459123,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_single_hotspot,3,pilot,0.00031622776601683794,1.3218713315583521,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_single_hotspot,4,pilot,0.00031622776601683794,5.06517104150511,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_single_hotspot,5,pilot,0.00031622776601683794,2.3867512516422327,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_single_hotspot,6,pilot,0.00031622776601683794,1.4419541260355602,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_single_hotspot,7,pilot,0.00031622776601683794,1.8114044101900428,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_two_hotspots,0,pilot,0.00031622776601683794,3.1380656926342665,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_two_hotspots,1,pilot,0.00031622776601683794,2.5124920957084953,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_two_hotspots,2,pilot,0.00031622776601683794,2.016122943767537,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_two_hotspots,3,pilot,0.00031622776601683794,2.322956222023315,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_two_hotspots,4,pilot,0.00031622776601683794,2.3737863539279127,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_two_hotspots,5,pilot,0.00031622776601683794,6.379063166612621,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_two_hotspots,6,pilot,0.00031622776601683794,2.474105574605432,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,circular_two_hotspots,7,pilot,0.00031622776601683794,2.943579053418726,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,plunging_hotspot,0,pilot,0.00031622776601683794,0.9956595547926533,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,plunging_hotspot,1,pilot,0.00031622776601683794,2.0941746658199003,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,plunging_hotspot,2,pilot,0.00031622776601683794,1.6938064887654694,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,plunging_hotspot,3,pilot,0.00031622776601683794,2.8430555290355954,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,plunging_hotspot,4,pilot,0.00031622776601683794,1.168979981218039,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,plunging_hotspot,5,pilot,0.00031622776601683794,1.9928699396792977,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,plunging_hotspot,6,pilot,0.00031622776601683794,3.1443356516318155,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_050,plunging_hotspot,7,pilot,0.00031622776601683794,3.3916733027584414,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_crescent,0,pilot,0.00031622776601683794,5.305156364086793,0.0,True
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_crescent,1,pilot,0.00031622776601683794,6.185914033279323,0.0,True
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_crescent,2,pilot,0.00031622776601683794,3.2541003236140904,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_crescent,3,pilot,0.00031622776601683794,4.894162662439115,0.0,True
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_crescent,4,pilot,0.00031622776601683794,4.491045666074348,0.0,True
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_crescent,5,pilot,0.00031622776601683794,3.9878159233159343,0.0,True
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_crescent,6,pilot,0.00031622776601683794,4.295059057555704,0.0,True
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_crescent,7,pilot,0.00031622776601683794,5.4948617482062545,0.0,True
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_single_hotspot,0,pilot,0.00031622776601683794,1.2821375178490786,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_single_hotspot,1,pilot,0.00031622776601683794,1.892185861696897,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_single_hotspot,2,pilot,0.00031622776601683794,1.8779048895264483,0.0,True
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_single_hotspot,3,pilot,0.00031622776601683794,2.4861685737554193,0.0,True
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_single_hotspot,4,pilot,0.00031622776601683794,2.3266445169352283,0.0,True
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_single_hotspot,5,pilot,0.00031622776601683794,1.8476455294393535,0.0,True
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_single_hotspot,6,pilot,0.00031622776601683794,1.7268774095695756,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_single_hotspot,7,pilot,0.00031622776601683794,2.748017026939449,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_two_hotspots,0,pilot,0.00031622776601683794,1.8082920412218808,0.0,True
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_two_hotspots,1,pilot,0.00031622776601683794,4.203842710372626,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_two_hotspots,2,pilot,0.00031622776601683794,3.5450165881803004,0.0,True
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_two_hotspots,3,pilot,0.00031622776601683794,3.7885228588149635,0.0,True
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_two_hotspots,4,pilot,0.00031622776601683794,4.000039735236824,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_two_hotspots,5,pilot,0.00031622776601683794,3.0921831535725337,0.0,True
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_two_hotspots,6,pilot,0.00031622776601683794,2.9969178180272307,0.0,True
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,circular_two_hotspots,7,pilot,0.00031622776601683794,2.810234859359853,0.0,True
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,plunging_hotspot,0,pilot,0.00031622776601683794,1.273834023863717,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,plunging_hotspot,1,pilot,0.00031622776601683794,3.0184990561803007,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,plunging_hotspot,2,pilot,0.00031622776601683794,1.826743765095189,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,plunging_hotspot,3,pilot,0.00031622776601683794,2.396765919266448,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,plunging_hotspot,4,pilot,0.00031622776601683794,1.7421819968062426,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,plunging_hotspot,5,pilot,0.00031622776601683794,1.4325607306972672,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,plunging_hotspot,6,pilot,0.00031622776601683794,3.939570134280578,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,1000.0,structure_balanced_080,plunging_hotspot,7,pilot,0.00031622776601683794,0.4934053039661191,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,3000.0,baseline_one_positive,circular_crescent,0,pilot,0.00031622776601683794,7.555862220746583,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,3000.0,baseline_one_positive,circular_crescent,1,pilot,0.00031622776601683794,6.752281335041297,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,3000.0,baseline_one_positive,circular_crescent,2,pilot,0.00031622776601683794,6.149463696513145,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,3000.0,baseline_one_positive,circular_crescent,3,pilot,0.00031622776601683794,5.023926519535863,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,3000.0,baseline_one_positive,circular_crescent,4,pilot,0.00031622776601683794,4.120322489977319,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,3000.0,baseline_one_positive,circular_crescent,5,pilot,0.00031622776601683794,5.03204237117415,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,3000.0,baseline_one_positive,circular_crescent,6,pilot,0.00031622776601683794,6.176597760891236,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,3000.0,baseline_one_positive,circular_crescent,7,pilot,0.00031622776601683794,5.682055368160411,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,3000.0,baseline_one_positive,circular_single_hotspot,0,pilot,0.00031622776601683794,3.0873020080686886,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,3000.0,baseline_one_positive,circular_single_hotspot,1,pilot,0.00031622776601683794,2.8840360594571237,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,3000.0,baseline_one_positive,circular_single_hotspot,2,pilot,0.00031622776601683794,4.751300116184943,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,3000.0,baseline_one_positive,circular_single_hotspot,3,pilot,0.00031622776601683794,5.015238119245408,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,3000.0,baseline_one_positive,circular_single_hotspot,4,pilot,0.00031622776601683794,5.035848418885131,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,3000.0,baseline_one_positive,circular_single_hotspot,5,pilot,0.00031622776601683794,2.725370571517937,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,3000.0,baseline_one_positive,circular_single_hotspot,6,pilot,0.00031622776601683794,4.218208162455996,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,3000.0,baseline_one_positive,circular_single_hotspot,7,pilot,0.00031622776601683794,3.027458848157099,0.0,False
L224,RESOLVED_PHYSICAL,RIDGE_IDENTITY,3000.0,baseline_one_positive,circular_two_hotspots,0,pilot,0.00031622776601683794,5.292932760207118,0.0,False
