source_class,bank,family,split,index,representation_floor_relative,representation_floor_structure_relative,old_band_structure_floor
L448,structure_balanced_050,circular_single_hotspot,selection,2,0.2712810439039477,0.5029822452744412,1.3060963563442185
L448,structure_balanced_050,circular_single_hotspot,selection,3,0.39274457000064733,0.7586917745797962,2.3661525565279637
L448,structure_balanced_050,circular_single_hotspot,selection,4,0.23855434477501458,0.43156680858642577,0.6140947108321401
L448,structure_balanced_050,circular_single_hotspot,selection,5,0.4038411233601259,0.7816444138948702,1.454658023527772
L448,structure_balanced_050,circular_single_hotspot,selection,6,0.20039569449360958,0.3454111815439038,0.5835660342276364
L448,structure_balanced_050,circular_single_hotspot,selection,7,0.19442206367753695,0.33139230304842354,0.24378743145015494
L448,structure_balanced_050,circular_two_hotspots,pilot,0,0.4272850036034888,0.8300049724527127,2.533363435548103
L448,structure_balanced_050,circular_two_hotspots,pilot,1,0.2127314867981744,0.3736703900902174,0.6647038768544455
L448,structure_balanced_050,circular_two_hotspots,pilot,2,0.23387864142634576,0.42122488124967444,0.8281476183462149
L448,structure_balanced_050,circular_two_hotspots,pilot,3,0.27731041248874194,0.5159567074749835,1.087316841449847
L448,structure_balanced_050,circular_two_hotspots,pilot,4,0.35965395791542226,0.6899416549788189,1.5066182214263397
L448,structure_balanced_050,circular_two_hotspots,pilot,5,0.20985955455238786,0.3671262592250892,1.0527755220128185
L448,structure_balanced_050,circular_two_hotspots,pilot,6,0.38614522621699215,0.7450190132505308,1.8843231432335164
L448,structure_balanced_050,circular_two_hotspots,pilot,7,0.24453182234545257,0.44474711580170045,1.2034996359591625
L448,structure_balanced_050,circular_two_hotspots,selection,0,0.2951758880724148,0.5542158682841641,1.2931669176991816
L448,structure_balanced_050,circular_two_hotspots,selection,1,0.24954439810482681,0.45574885800367304,0.9939350856055233
L448,structure_balanced_050,circular_two_hotspots,selection,2,0.36596614461997523,0.7030836810025762,2.1948304447947797
L448,structure_balanced_050,circular_two_hotspots,selection,3,0.40159110579539026,0.7769967061778095,0.7278814608120269
L448,structure_balanced_050,circular_two_hotspots,selection,4,0.21023747059157105,0.3680128915993116,0.9859687667692014
L448,structure_balanced_050,circular_two_hotspots,selection,5,0.1932752805012855,0.3286904400620871,0.748758840428066
L448,structure_balanced_050,circular_two_hotspots,selection,6,0.2998597178228816,0.56416701427707,1.414499680428229
L448,structure_balanced_050,circular_two_hotspots,selection,7,0.3063277742609264,0.5778854729497191,1.8766418513676792
L448,structure_balanced_050,plunging_hotspot,pilot,0,0.41677556158490014,0.808346055178957,0.6932687999407267
L448,structure_balanced_050,plunging_hotspot,pilot,1,0.3371584072817531,0.642899969751771,1.0753232526856753
L448,structure_balanced_050,plunging_hotspot,pilot,2,0.39843969288193615,0.7704764522387655,1.0954273697488786
L448,structure_balanced_050,plunging_hotspot,pilot,3,0.27649952260688465,0.514222544002069,1.0719939250662545
L448,structure_balanced_050,plunging_hotspot,pilot,4,0.3853156337262621,0.7433013738596627,0.7256324573761919
L448,structure_balanced_050,plunging_hotspot,pilot,5,0.4387774368322581,0.8536525896850989,1.4757725275692286
L448,structure_balanced_050,plunging_hotspot,pilot,6,0.4253212734552339,0.8259600010918994,2.2436268414035023
L448,structure_balanced_050,plunging_hotspot,pilot,7,0.3535367996632253,0.6771751881214384,1.8707704066051203
L448,structure_balanced_050,plunging_hotspot,selection,0,0.28251694053547516,0.5271437252826543,1.2646394099772105
L448,structure_balanced_050,plunging_hotspot,selection,1,0.4436898479813925,0.8637468185188693,1.1599384084832673
L448,structure_balanced_050,plunging_hotspot,selection,2,0.3904007132599015,0.7538340086663233,1.4089153770496625
L448,structure_balanced_050,plunging_hotspot,selection,3,0.3416181726804292,0.65225318481309,1.9669695545134382
L448,structure_balanced_050,plunging_hotspot,selection,4,0.45622677598745254,0.8894904957440235,1.3846042950706945
L448,structure_balanced_050,plunging_hotspot,selection,5,0.2050233913943528,0.35603087628113433,0.5579062865031866
L448,structure_balanced_050,plunging_hotspot,selection,6,0.2921924635297761,0.547831809729812,0.6969329236463044
L448,structure_balanced_050,plunging_hotspot,selection,7,0.44985276034237365,0.8764058580803732,1.9115203145374977
L448,structure_balanced_080,circular_crescent,pilot,0,0.24004608536286184,0.3475845983787718,1.4181809797766027
L448,structure_balanced_080,circular_crescent,pilot,1,0.21757227582457006,0.3237912733209894,1.2824548783511325
L448,structure_balanced_080,circular_crescent,pilot,2,0.5554942133826346,0.6887578108954808,2.407464973818473
L448,structure_balanced_080,circular_crescent,pilot,3,0.20890892970634226,0.33748877310699726,1.1303785313019656
L448,structure_balanced_080,circular_crescent,pilot,4,0.24306144645972227,0.34611496582077866,1.4260980528923228
L448,structure_balanced_080,circular_crescent,pilot,5,0.32145637060239557,0.40481183136545046,1.7254785123015592
L448,structure_balanced_080,circular_crescent,pilot,6,0.24151654671693698,0.32679330335917456,1.3251762034497119
L448,structure_balanced_080,circular_crescent,pilot,7,0.26864758327885857,0.381237251009523,1.9207620136121208
L448,structure_balanced_080,circular_crescent,selection,0,0.23757575983283177,0.37360535024095454,1.4430286600544542
L448,structure_balanced_080,circular_crescent,selection,1,0.19950726765689966,0.27798302658740437,0.9128924930837119
L448,structure_balanced_080,circular_crescent,selection,2,0.2085062227692184,0.3421547400760043,1.0996572768561397
L448,structure_balanced_080,circular_crescent,selection,3,0.35144747793097225,0.46823603566538896,2.4904489968720034
L448,structure_balanced_080,circular_crescent,selection,4,0.20253450083528338,0.3691242470191757,0.8683039551892923
L448,structure_balanced_080,circular_crescent,selection,5,0.19888292577694774,0.336257605497744,0.9349045074895845
L448,structure_balanced_080,circular_crescent,selection,6,0.20616461138563325,0.29794356709320713,0.8998459535204069
L448,structure_balanced_080,circular_crescent,selection,7,0.22231176595519003,0.33557649530574657,1.0152613160687927
L448,structure_balanced_080,circular_single_hotspot,pilot,0,0.5376886322600666,0.6663129324836545,0.8594326858013063
L448,structure_balanced_080,circular_single_hotspot,pilot,1,0.4211586531990375,0.5190321429105492,1.0265420751865089
L448,structure_balanced_080,circular_single_hotspot,pilot,2,0.2498821206794418,0.32337723251887895,0.5480365730454848
L448,structure_balanced_080,circular_single_hotspot,pilot,3,0.2256938619384778,0.29378481955578517,0.5827577951595467
L448,structure_balanced_080,circular_single_hotspot,pilot,4,0.37579149938955436,0.46444687805074564,1.1377382633980977
L448,structure_balanced_080,circular_single_hotspot,pilot,5,0.2675056057575337,0.34290869178226063,0.5749780072139841
L448,structure_balanced_080,circular_single_hotspot,pilot,6,0.2643201063700561,0.31844077293952344,0.5520950894849085
L448,structure_balanced_080,circular_single_hotspot,pilot,7,0.3618167264875409,0.4436123616164086,1.2995722577915256
L448,structure_balanced_080,circular_single_hotspot,selection,0,0.5581870504998773,0.6921537320256219,1.2702759383910727
L448,structure_balanced_080,circular_single_hotspot,selection,1,0.5924128333815549,0.7352521471142247,2.3001475575910346
L448,structure_balanced_080,circular_single_hotspot,selection,2,0.28431243794830274,0.3534390931487976,1.1322583856464947
L448,structure_balanced_080,circular_single_hotspot,selection,3,0.2511081946882631,0.32278233294268455,0.609905860802686
L448,structure_balanced_080,circular_single_hotspot,selection,4,0.6808184280198091,0.8464494106269747,1.2476811193100232
L448,structure_balanced_080,circular_single_hotspot,selection,5,0.2736679320011327,0.33054908199551475,0.6789879500021516
L448,structure_balanced_080,circular_single_hotspot,selection,6,0.6864722793433344,0.853558242848922,2.9588461959222974
L448,structure_balanced_080,circular_single_hotspot,selection,7,0.5509960992483706,0.683088506648175,1.4475423304053423
L448,structure_balanced_080,circular_two_hotspots,pilot,0,0.2928257687051068,0.4114229525726062,0.685829378984999
L448,structure_balanced_080,circular_two_hotspots,pilot,1,0.3117735888835635,0.3796317334106131,1.6571175021069406
L448,structure_balanced_080,circular_two_hotspots,pilot,2,0.2348697983884839,0.2984107747092442,0.8393765206868715
L448,structure_balanced_080,circular_two_hotspots,pilot,3,0.2301543577667592,0.34153898017551865,1.1066182366937884
L448,structure_balanced_080,circular_two_hotspots,pilot,4,0.45805067444761965,0.5657503184897041,2.3359380306761315
L448,structure_balanced_080,circular_two_hotspots,pilot,5,0.3677684909844677,0.4607175108058423,1.4741391149536183
L448,structure_balanced_080,circular_two_hotspots,pilot,6,0.2658297904165644,0.3481008301852941,0.9841585605846114
L448,structure_balanced_080,circular_two_hotspots,pilot,7,0.3088590606016513,0.3764602720872691,1.1128915463560476
L448,structure_balanced_080,circular_two_hotspots,selection,0,0.2094596463077511,0.29990458182127905,1.0618544152411158
L448,structure_balanced_080,circular_two_hotspots,selection,1,0.42101642009586054,0.5445056379378237,1.47802536092402
L448,structure_balanced_080,circular_two_hotspots,selection,2,0.6913867117885718,0.8597327884452922,1.921589670851342
L448,structure_balanced_080,circular_two_hotspots,selection,3,0.2621770864690196,0.32791731904126176,1.6421057656381597
L448,structure_balanced_080,circular_two_hotspots,selection,4,0.3148972857957242,0.4361659292038776,2.734086949676622
L448,structure_balanced_080,circular_two_hotspots,selection,5,0.31027743333160296,0.37771150564085265,0.8783949599406101
L448,structure_balanced_080,circular_two_hotspots,selection,6,0.26596749175351575,0.4206673699449932,1.2258480248220338
L448,structure_balanced_080,circular_two_hotspots,selection,7,0.5887343817413973,0.7306271283164508,0.8090242387008058
L448,structure_balanced_080,plunging_hotspot,pilot,0,0.6333537569301415,0.7867783376968327,0.9567258150628883
L448,structure_balanced_080,plunging_hotspot,pilot,1,0.6407637276022711,0.7960966638042637,2.316984804053898
L448,structure_balanced_080,plunging_hotspot,pilot,2,0.2599188847452026,0.3127306863739282,0.41253133402587017
L448,structure_balanced_080,plunging_hotspot,pilot,3,0.4998671047573934,0.6185936512563565,1.3641970215874832
L448,structure_balanced_080,plunging_hotspot,pilot,4,0.2432414130042834,0.29099759230680217,0.35602826704128976
L448,structure_balanced_080,plunging_hotspot,pilot,5,0.36766218937987083,0.4510569601061468,0.570008317233152
L448,structure_balanced_080,plunging_hotspot,pilot,6,0.31681412104926127,0.3860936749371428,1.2900283831938424
L448,structure_balanced_080,plunging_hotspot,pilot,7,0.6728685028471943,0.8364596569244114,0.39650015692815066
L448,structure_balanced_080,plunging_hotspot,selection,0,0.6443437222692852,0.8005982869173093,1.442024672837448
L448,structure_balanced_080,plunging_hotspot,selection,1,0.46084637419590646,0.56928332949125,1.5503546460814548
L448,structure_balanced_080,plunging_hotspot,selection,2,0.35576008711330065,0.43588855582124536,0.8806162088946192
L448,structure_balanced_080,plunging_hotspot,selection,3,0.3456840427938357,0.42303132364795054,0.44908475696699823
L448,structure_balanced_080,plunging_hotspot,selection,4,0.3278451045186294,0.40022763832769725,1.0241110719899338
L448,structure_balanced_080,plunging_hotspot,selection,5,0.3967950109547975,0.48810869756575087,1.1930065492719222
L448,structure_balanced_080,plunging_hotspot,selection,6,0.3793247370002104,0.4659018826803814,0.7579995015051714
L448,structure_balanced_080,plunging_hotspot,selection,7,0.6336710167307021,0.7871719348595415,1.3841775517125665
L1056,baseline_one_positive,circular_crescent,pilot,0,0.17865145333691965,0.4640347457389991,0.5068466756135078
L1056,baseline_one_positive,circular_crescent,pilot,1,0.17947136268278713,0.49987048842707577,0.6284546661958923
L1056,baseline_one_positive,circular_crescent,pilot,2,0.185744206000362,0.5608739985899669,1.0865243714888717
L1056,baseline_one_positive,circular_crescent,pilot,3,0.18361099983322315,0.5542961448843593,0.8490610987509317
L1056,baseline_one_positive,circular_crescent,pilot,4,0.18076182401017846,0.5611669113794974,0.6189637178388738
L1056,baseline_one_positive,circular_crescent,pilot,5,0.1868865765830547,0.5116839292699404,1.0239628659436557
L1056,baseline_one_positive,circular_crescent,pilot,6,0.17954094624699593,0.5640529460999841,0.6345255288937159
L1056,baseline_one_positive,circular_crescent,pilot,7,0.17922057330600513,0.5307753958298524,0.5737624018858607
L1056,baseline_one_positive,circular_crescent,selection,0,0.17970916200769274,0.5030111385167696,0.6359112433903974
L1056,baseline_one_positive,circular_crescent,selection,1,0.1987895578270299,0.5883124499306588,1.540877238676726
L1056,baseline_one_positive,circular_crescent,selection,2,0.181688318607877,0.5624418213894321,0.8053846647784899
L1056,baseline_one_positive,circular_crescent,selection,3,0.20774781269186987,0.6854475648772556,1.6487685004611472
L1056,baseline_one_positive,circular_crescent,selection,4,0.18489392971504828,0.6308239510728509,0.7885539590655586
L1056,baseline_one_positive,circular_crescent,selection,5,0.17888924147193858,0.6254893993836833,0.5451602567735989
L1056,baseline_one_positive,circular_crescent,selection,6,0.17860236221963463,0.5658991758185785,0.4302814955796202
L1056,baseline_one_positive,circular_crescent,selection,7,0.1823563125949048,0.42262806374952083,0.8662576873774975
L1056,baseline_one_positive,circular_single_hotspot,pilot,0,0.1923407594981582,1.0543924523724277,1.011051701398639
L1056,baseline_one_positive,circular_single_hotspot,pilot,1,0.17949614777610506,1.2995307230385222,0.41764444183919625
L1056,baseline_one_positive,circular_single_hotspot,pilot,2,0.17864678921847021,0.715898384820969,0.3939417431414861
L1056,baseline_one_positive,circular_single_hotspot,pilot,3,0.17869406312669042,0.5360102613203819,0.3806806449894097
L1056,baseline_one_positive,circular_single_hotspot,pilot,4,0.18082060344113218,0.5834616316141152,0.580898408877506
L1056,baseline_one_positive,circular_single_hotspot,pilot,5,0.19053321521508795,1.458114695915218,0.9407630901384718
L1056,baseline_one_positive,circular_single_hotspot,pilot,6,0.1789986237963553,0.7663785838263432,0.3800909999336669
L1056,baseline_one_positive,circular_single_hotspot,pilot,7,0.17893324153957027,1.1371290300899124,0.367703471076632
L1056,baseline_one_positive,circular_single_hotspot,selection,0,0.18430061475392726,1.1145623200575003,0.6865639386356434
L1056,baseline_one_positive,circular_single_hotspot,selection,1,0.18010354282996832,0.49311646588474567,0.51921771855698
L1056,baseline_one_positive,circular_single_hotspot,selection,2,0.18242597650671274,2.062880923167361,0.5737017584953193
L1056,baseline_one_positive,circular_single_hotspot,selection,3,0.18086582681290603,0.5038430790922125,0.6970101365504257
L1056,baseline_one_positive,circular_single_hotspot,selection,4,0.1786320092411656,1.00577618775244,0.3557142557123555
L1056,baseline_one_positive,circular_single_hotspot,selection,5,0.18534452835065962,0.624428239762269,0.8772457502263011
L1056,baseline_one_positive,circular_single_hotspot,selection,6,0.17926950803122463,0.6466088267223024,0.4100939055132324
L1056,baseline_one_positive,circular_single_hotspot,selection,7,0.1909662372971584,1.0580261632505532,0.9781019516717314
L1056,baseline_one_positive,circular_two_hotspots,pilot,0,0.18538526286023987,0.6016709112113714,0.8965320732203516
L1056,baseline_one_positive,circular_two_hotspots,pilot,1,0.18430804071081236,0.5039870619667514,0.8547313288503541
L1056,baseline_one_positive,circular_two_hotspots,pilot,2,0.18152440026749025,0.4926601575520577,0.74020082833098
L1056,baseline_one_positive,circular_two_hotspots,pilot,3,0.1812500650474189,0.6005994239409151,0.6375377307458147
L1056,baseline_one_positive,circular_two_hotspots,pilot,4,0.1905891025152273,0.5953365201221861,1.2244328218201561
L1056,baseline_one_positive,circular_two_hotspots,pilot,5,0.19187117411102675,0.6016889794931728,1.3488351549962954
L1056,baseline_one_positive,circular_two_hotspots,pilot,6,0.18185097338669193,0.444264271930605,0.8512275289161708
L1056,baseline_one_positive,circular_two_hotspots,pilot,7,0.17879992278771573,0.810287470028298,0.46355929789376044
L1056,baseline_one_positive,circular_two_hotspots,selection,0,0.18108939811812325,0.5773299576624391,0.6316572454722508
L1056,baseline_one_positive,circular_two_hotspots,selection,1,0.18032130618509987,0.8038565901905347,0.6526178806874955
L1056,baseline_one_positive,circular_two_hotspots,selection,2,0.17838619570332936,0.7498990721330918,0.3818407941509813
L1056,baseline_one_positive,circular_two_hotspots,selection,3,0.1797209423196709,0.6344091885337156,0.5838765473987524
L1056,baseline_one_positive,circular_two_hotspots,selection,4,0.1793628305402341,0.5042424997423539,0.4375441865416144
L1056,baseline_one_positive,circular_two_hotspots,selection,5,0.17689800552952267,0.46663621380875564,0.531305606461325
L1056,baseline_one_positive,circular_two_hotspots,selection,6,0.19162237199424598,0.5651523040248855,1.2138388120907562
L1056,baseline_one_positive,circular_two_hotspots,selection,7,0.18258937877509698,0.8953277443836023,0.6532155382264536
L1056,baseline_one_positive,plunging_hotspot,pilot,0,0.1840278733463473,1.0537753063097763,0.6812331360375056
L1056,baseline_one_positive,plunging_hotspot,pilot,1,0.18168441542407385,1.7318516909446893,0.5265318055347157
L1056,baseline_one_positive,plunging_hotspot,pilot,2,0.18882703445027907,1.1923791109809465,0.869568826108521
L1056,baseline_one_positive,plunging_hotspot,pilot,3,0.1795436536637259,3.4961972679946696,0.38174256473305124
L1056,baseline_one_positive,plunging_hotspot,pilot,4,0.1804132565889219,0.9670187105571798,0.4686947773164674
L1056,baseline_one_positive,plunging_hotspot,pilot,5,0.2271299396422416,1.002843525909466,1.9493108068439151
L1056,baseline_one_positive,plunging_hotspot,pilot,6,0.20074125714678406,0.8205896629895628,1.3504441020867712
L1056,baseline_one_positive,plunging_hotspot,pilot,7,0.1835444125253738,2.117563385402474,0.6231770751094581
L1056,baseline_one_positive,plunging_hotspot,selection,0,0.19106313912207726,0.7833897408668303,0.9661721416040882
L1056,baseline_one_positive,plunging_hotspot,selection,1,0.17925699397383055,2.2959738099541074,0.3634524486272072
L1056,baseline_one_positive,plunging_hotspot,selection,2,0.19286350558794668,1.1338042140001467,1.0259558633534527
L1056,baseline_one_positive,plunging_hotspot,selection,3,0.18164020477206577,1.3418547729720365,0.5280726053871806
L1056,baseline_one_positive,plunging_hotspot,selection,4,0.2082998985510934,0.8897514679056506,1.507871314624948
L1056,baseline_one_positive,plunging_hotspot,selection,5,0.18507019072938652,1.4550797662899704,0.7070773718229084
L1056,baseline_one_positive,plunging_hotspot,selection,6,0.18094171400091405,0.9499622858636686,0.5128918205639508
L1056,baseline_one_positive,plunging_hotspot,selection,7,0.2123838293002255,1.0457188722631003,1.6133222779789451
L1056,constant_flux_structural,circular_crescent,pilot,0,0.20692991344846448,0.2979523407317494,1.729165769804602
L1056,constant_flux_structural,circular_crescent,pilot,1,0.18339990873351916,0.26466690812743704,0.5868579597353321
L1056,constant_flux_structural,circular_crescent,pilot,2,0.22966282796639273,0.2857092602725985,2.837772938191423
L1056,constant_flux_structural,circular_crescent,pilot,3,0.361336182697357,0.41750933369123444,7.684035976358313
L1056,constant_flux_structural,circular_crescent,pilot,4,0.35310423756326137,0.40238147141529973,7.7592810133106225
L1056,constant_flux_structural,circular_crescent,pilot,5,0.18089113285145822,0.2519898878141049,0.5404620085085471
L1056,constant_flux_structural,circular_crescent,pilot,6,0.1871483197906036,0.2324053440738914,1.0785476467389934
L1056,constant_flux_structural,circular_crescent,pilot,7,0.2921210694211754,0.374687264393724,4.4826579853434625
L1056,constant_flux_structural,circular_crescent,selection,0,0.18813642129056657,0.2947280473723977,0.9423292089461284
L1056,constant_flux_structural,circular_crescent,selection,1,0.22183744577539763,0.32973413043105154,1.9548040906328203
L1056,constant_flux_structural,circular_crescent,selection,2,0.21742875162440917,0.2563118306212232,2.6729200307167704
L1056,constant_flux_structural,circular_crescent,selection,3,0.19136058329622577,0.25869303337563054,1.1975766408432773
L1056,constant_flux_structural,circular_crescent,selection,4,0.18494033431905252,0.24019353846963876,0.8581002834172785
L1056,constant_flux_structural,circular_crescent,selection,5,0.2927237325561132,0.34995157892191403,5.095050077155553
L1056,constant_flux_structural,circular_crescent,selection,6,0.18367412752279208,0.28785391550422595,0.7116012733094306
L1056,constant_flux_structural,circular_crescent,selection,7,0.1880475164452765,0.27639297999275325,0.9682028892311139
L1056,constant_flux_structural,circular_single_hotspot,pilot,0,0.1923041626065367,0.22728425353923246,1.4841528502451657
L1056,constant_flux_structural,circular_single_hotspot,pilot,1,0.22025189222308347,0.2823947103028615,2.4024349270021252
L1056,constant_flux_structural,circular_single_hotspot,pilot,2,0.31047570120240725,0.331876399448036,8.583855136111092
L1056,constant_flux_structural,circular_single_hotspot,pilot,3,0.19024029488722718,0.24945018397046037,1.181009951836874
L1056,constant_flux_structural,circular_single_hotspot,pilot,4,0.2423423308193465,0.2530689337954386,6.434279798325533
L1056,constant_flux_structural,circular_single_hotspot,pilot,5,0.18122603071274726,0.21747752222726716,0.6534947365809354
L1056,constant_flux_structural,circular_single_hotspot,pilot,6,0.42958996637274866,0.4733235191430023,11.509539522825914
L1056,constant_flux_structural,circular_single_hotspot,pilot,7,0.44883475819140484,0.4819448866270696,13.995098316812951
L1056,constant_flux_structural,circular_single_hotspot,selection,0,0.5540118163470998,0.5861675882448629,20.074921591411044
L1056,constant_flux_structural,circular_single_hotspot,selection,1,0.20588180018519636,0.22240416634133708,2.8283159867065844
L1056,constant_flux_structural,circular_single_hotspot,selection,2,0.7402687349755784,0.7562789717390964,44.25070224673383
L1056,constant_flux_structural,circular_single_hotspot,selection,3,0.21580685210203898,0.2849613669353106,2.168985484595331
L1056,constant_flux_structural,circular_single_hotspot,selection,4,0.2866232038064955,0.31367511281764016,6.535722608731642
L1056,constant_flux_structural,circular_single_hotspot,selection,5,0.18467730880549296,0.2084103372098093,1.098217488083993
L1056,constant_flux_structural,circular_single_hotspot,selection,6,0.17900101693724374,0.2292999938775356,0.3127696091966858
L1056,constant_flux_structural,circular_single_hotspot,selection,7,0.1971959085824787,0.23857921836627952,1.6603491220301765
L1056,constant_flux_structural,circular_two_hotspots,pilot,0,0.1956787497454335,0.2762962388966557,1.320026415630676
L1056,constant_flux_structural,circular_two_hotspots,pilot,1,0.2148645808028504,0.2824414009803019,2.1204123108088457
L1056,constant_flux_structural,circular_two_hotspots,pilot,2,0.7086555325951103,0.7532721133464751,25.488442387311554
L1056,constant_flux_structural,circular_two_hotspots,pilot,3,0.4859502018957404,0.5715135671113164,10.736349542185105
L1056,constant_flux_structural,circular_two_hotspots,pilot,4,0.24640424442107528,0.28957294384966353,3.6978175081319784
L1056,constant_flux_structural,circular_two_hotspots,pilot,5,0.22490706394216678,0.29945580588297194,2.4550850679787843
L1056,constant_flux_structural,circular_two_hotspots,pilot,6,0.3540154667386656,0.38989435590449234,9.218622172613795
L1056,constant_flux_structural,circular_two_hotspots,pilot,7,0.28155985965674274,0.3611157914824314,4.050060492835639
L1056,constant_flux_structural,circular_two_hotspots,selection,0,0.39528038605236965,0.4564471300719433,8.713371103218527
L1056,constant_flux_structural,circular_two_hotspots,selection,1,0.32104136338864525,0.3903781598101021,5.66120726549573
L1056,constant_flux_structural,circular_two_hotspots,selection,2,0.2429917971474197,0.34058826380555923,2.807965261090511
L1056,constant_flux_structural,circular_two_hotspots,selection,3,0.42059920061488104,0.4785852250056194,9.719797115674794
L1056,constant_flux_structural,circular_two_hotspots,selection,4,0.19831037682892033,0.24794268629145866,1.6676528619623057
L1056,constant_flux_structural,circular_two_hotspots,selection,5,0.22463953607837292,0.2715996144526893,2.5061657152025503
L1056,constant_flux_structural,circular_two_hotspots,selection,6,0.20325302081299396,0.29279038530749607,1.183823642315055
L1056,constant_flux_structural,circular_two_hotspots,selection,7,0.23724686059184558,0.3415619118440137,2.6231965416178733
L1056,constant_flux_structural,plunging_hotspot,pilot,0,0.22825148781486349,0.2506818006393219,3.7338675008476074
L1056,constant_flux_structural,plunging_hotspot,pilot,1,0.5840687840672615,0.6036851624044132,27.346466653320775
L1056,constant_flux_structural,plunging_hotspot,pilot,2,0.19936846164170996,0.20768500909381846,2.9121766266117737
L1056,constant_flux_structural,plunging_hotspot,pilot,3,0.5185982017711344,0.5390102623806398,21.98421177614184
L1056,constant_flux_structural,plunging_hotspot,pilot,4,0.32870281426096953,0.3555640089815245,8.63732393414415
L1056,constant_flux_structural,plunging_hotspot,pilot,5,0.4610308406227259,0.482546956373883,17.56721110635578
L1056,constant_flux_structural,plunging_hotspot,pilot,6,0.4399184381487629,0.45452846171258676,19.335015197304713
L1056,constant_flux_structural,plunging_hotspot,pilot,7,0.49285427237101725,0.5046212496289557,26.183757768522316
L1056,constant_flux_structural,plunging_hotspot,selection,0,0.5120565273674824,0.5331218702998639,21.214184906233548
L1056,constant_flux_structural,plunging_hotspot,selection,1,0.3603360725102972,0.3851249147760234,10.623791442226574
L1056,constant_flux_structural,plunging_hotspot,selection,2,0.761592936321231,0.7824429740191514,40.697384956798764
L1056,constant_flux_structural,plunging_hotspot,selection,3,0.5969006041425471,0.6379824485313556,20.212565551755265
L1056,constant_flux_structural,plunging_hotspot,selection,4,0.4136889892910859,0.4338362722962927,14.951757138782177
L1056,constant_flux_structural,plunging_hotspot,selection,5,0.29331579153258514,0.32086898294856986,6.678769152058044
L1056,constant_flux_structural,plunging_hotspot,selection,6,0.4567625270222354,0.4773233764658453,17.628391978314426
L1056,constant_flux_structural,plunging_hotspot,selection,7,0.3362940287647793,0.34896799163050485,12.399302766690706
L1056,structure_balanced_050,circular_crescent,pilot,0,0.18479721901108032,0.30857293650120726,0.45317797820669387
L1056,structure_balanced_050,circular_crescent,pilot,1,0.21140227332921646,0.37064928598220487,1.1605814171399822
L1056,structure_balanced_050,circular_crescent,pilot,2,0.18891119955349428,0.3183818050563337,0.5600128527015852
L1056,structure_balanced_050,circular_crescent,pilot,3,0.18007576256896504,0.2971974589109928,0.3110814992459619
L1056,structure_balanced_050,circular_crescent,pilot,4,0.182021814049366,0.3019022551808123,0.4557359992075726
L1056,structure_balanced_050,circular_crescent,pilot,5,0.18091190865264642,0.317826716364595,0.34669617650942897
L1056,structure_balanced_050,circular_crescent,pilot,6,0.19762645905216103,0.33888357557421045,1.1266254249325192
L1056,structure_balanced_050,circular_crescent,pilot,7,0.23899851238938322,0.4325486842210318,1.5656215813954177
L1056,structure_balanced_050,circular_crescent,selection,0,0.1941854827129349,0.33083109785784054,1.080715152354884
L1056,structure_balanced_050,circular_crescent,selection,1,0.18235805169529817,0.30271280877493323,0.506879965916868
L1056,structure_balanced_050,circular_crescent,selection,2,0.2442619574081949,0.44415405421033605,1.9972263747175787
L1056,structure_balanced_050,circular_crescent,selection,3,0.20483310268486327,0.35558910043195063,1.2202962997854667
L1056,structure_balanced_050,circular_crescent,selection,4,0.3527669762339321,0.6755704009270403,2.45080988874285
L1056,structure_balanced_050,circular_crescent,selection,5,0.18335895979041686,0.30512168239194315,0.5061395369469331
L1056,structure_balanced_050,circular_crescent,selection,6,0.18406824182254164,0.309573488697346,0.4353853781335432
L1056,structure_balanced_050,circular_crescent,selection,7,0.17934285313775847,0.2954194381050704,0.19907411268238515
L1056,structure_balanced_050,circular_single_hotspot,pilot,0,0.41064418575449724,0.7956958000492387,1.8600356627136523
L1056,structure_balanced_050,circular_single_hotspot,pilot,1,0.210205739753143,0.3679170528158176,0.27700990061471875
L1056,structure_balanced_050,circular_single_hotspot,pilot,2,0.20323328132342708,0.35185551703969115,0.8223506347270806
L1056,structure_balanced_050,circular_single_hotspot,pilot,3,0.28981688207863515,0.5427857420217166,0.623086564742252
L1056,structure_balanced_050,circular_single_hotspot,pilot,4,0.18615441495994062,0.311818975540604,0.4969744742314585
L1056,structure_balanced_050,circular_single_hotspot,pilot,5,0.2064094613292065,0.3592058511070213,0.5467726805162357
L1056,structure_balanced_050,circular_single_hotspot,pilot,6,0.23627000300592552,0.4264944143342151,0.4229856998281494
L1056,structure_balanced_050,circular_single_hotspot,pilot,7,0.24407213747835385,0.44374382488778064,0.7220258781556141
L1056,structure_balanced_050,circular_single_hotspot,selection,0,0.18087504118113773,0.2991203136134495,0.13694492124468308
L1056,structure_balanced_050,circular_single_hotspot,selection,1,0.1873038568893498,0.3145602493425606,0.49149666942079434
L1056,structure_balanced_050,circular_single_hotspot,selection,2,0.182944669060019,0.3041258418566482,0.28306200788817065
L1056,structure_balanced_050,circular_single_hotspot,selection,3,0.35668022446714603,0.6837420199598303,2.089503871949981
L1056,structure_balanced_050,circular_single_hotspot,selection,4,0.1834501349558597,0.30534082054403117,0.17901129985848072
