class,arm,estimator,snr0,family,index,target,age_M,state,measure,error
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,4.0,SINGLE_RESOLVED,assignment,0.6838036555234519
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,6.0,SINGLE_RESOLVED,assignment,0.6612064700547903
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,8.0,SINGLE_RESOLVED,assignment,0.32241294010958055
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,10.0,SINGLE_RESOLVED,assignment,0.32241294010958055
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,12.0,SINGLE_RESOLVED,assignment,0.6612064700547903
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,14.0,SINGLE_RESOLVED,assignment,0.6838036555234519
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,16.0,SINGLE_RESOLVED,assignment,0.6838036555234519
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,18.0,SINGLE_RESOLVED,assignment,0.3319444384036434
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,20.0,SINGLE_RESOLVED,assignment,0.3472493636885755
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,22.0,SINGLE_RESOLVED,assignment,0.3472493636885755
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,24.0,SINGLE_RESOLVED,assignment,0.4078236951430929
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,26.0,SINGLE_RESOLVED,assignment,0.44906926154347465
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,28.0,SINGLE_RESOLVED,assignment,0.46944032674475294
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,30.0,SINGLE_RESOLVED,assignment,0.46944032674475294
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,32.0,SINGLE_RESOLVED,assignment,0.5198752449100363
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,34.0,SINGLE_RESOLVED,assignment,0.5490494526500336
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,36.0,SINGLE_RESOLVED,assignment,0.6529338856786597
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,38.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,40.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,42.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,44.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,46.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,48.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,50.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,52.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,54.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,56.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,58.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,60.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,62.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,64.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,66.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,68.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,70.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,72.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,74.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,76.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,78.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,80.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,82.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,84.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,86.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,88.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,90.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,92.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,94.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,96.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,98.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,100.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,102.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,104.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,106.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,108.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,110.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,112.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,114.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,116.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,118.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,PHYSICAL_END_TO_END,120.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,0.0,SINGLE_RESOLVED,assignment,0.6947865188912927
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,2.0,SINGLE_RESOLVED,assignment,0.6879974344054604
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,4.0,SINGLE_RESOLVED,assignment,0.6879974344054604
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,6.0,SINGLE_RESOLVED,assignment,0.6612064700547903
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,8.0,SINGLE_RESOLVED,assignment,0.31917252681128727
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,10.0,SINGLE_RESOLVED,assignment,0.32241294010958055
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,12.0,SINGLE_RESOLVED,assignment,0.6612064700547903
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,14.0,SINGLE_RESOLVED,assignment,0.6838036555234519
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,16.0,SINGLE_RESOLVED,assignment,0.6879974344054604
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,18.0,SINGLE_RESOLVED,assignment,0.3319444384036434
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,20.0,SINGLE_RESOLVED,assignment,0.3472493636885755
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,22.0,SINGLE_RESOLVED,assignment,0.3472493636885755
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,24.0,SINGLE_RESOLVED,assignment,0.4078236951430929
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,26.0,SINGLE_RESOLVED,assignment,0.44906926154347465
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,28.0,SINGLE_RESOLVED,assignment,0.46944032674475294
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,30.0,SINGLE_RESOLVED,assignment,0.46944032674475294
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,32.0,SINGLE_RESOLVED,assignment,0.49319696191607193
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,34.0,SINGLE_RESOLVED,assignment,0.5198752449100363
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,36.0,SINGLE_RESOLVED,assignment,0.6529338856786597
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,38.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,40.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,42.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,44.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,46.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,48.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,50.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,52.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,54.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,56.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,58.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,60.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,62.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,64.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,66.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,68.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,70.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,72.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,74.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,76.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,78.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,80.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,82.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,84.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,86.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,88.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,90.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,92.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,94.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,96.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,98.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,100.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,102.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,104.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,106.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,108.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,110.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,112.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,114.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,116.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,118.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,0,CLASS_CONDITIONAL,120.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,PHYSICAL_END_TO_END,0.0,SINGLE_RESOLVED,assignment,0.7737910562629932
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,PHYSICAL_END_TO_END,2.0,SINGLE_RESOLVED,assignment,0.8407500858523339
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,PHYSICAL_END_TO_END,4.0,SINGLE_RESOLVED,assignment,0.6612064700547903
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,PHYSICAL_END_TO_END,6.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,PHYSICAL_END_TO_END,8.0,SINGLE_RESOLVED,assignment,0.7824164545628586
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,PHYSICAL_END_TO_END,10.0,SINGLE_RESOLVED,assignment,0.7853722440041031
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,PHYSICAL_END_TO_END,12.0,SINGLE_RESOLVED,assignment,0.7974107567587895
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,PHYSICAL_END_TO_END,14.0,SINGLE_RESOLVED,assignment,0.8303615865512703
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,PHYSICAL_END_TO_END,16.0,SINGLE_RESOLVED,assignment,0.8550937607315416
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,PHYSICAL_END_TO_END,18.0,SINGLE_RESOLVED,assignment,0.8321994936526785
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,PHYSICAL_END_TO_END,20.0,SINGLE_RESOLVED,assignment,0.7627916334547454
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,PHYSICAL_END_TO_END,22.0,SINGLE_RESOLVED,assignment,0.7591166993708716
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,PHYSICAL_END_TO_END,24.0,SINGLE_RESOLVED,assignment,0.7686225904524399
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,PHYSICAL_END_TO_END,26.0,SINGLE_RESOLVED,assignment,0.6459786673105742
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,PHYSICAL_END_TO_END,28.0,SINGLE_RESOLVED,assignment,0.6227711899134527
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,PHYSICAL_END_TO_END,30.0,SINGLE_RESOLVED,assignment,0.7591166993708716
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,PHYSICAL_END_TO_END,32.0,SINGLE_RESOLVED,assignment,0.7485141266089685
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,PHYSICAL_END_TO_END,34.0,SINGLE_RESOLVED,assignment,0.7639857782070496
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,PHYSICAL_END_TO_END,36.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,PHYSICAL_END_TO_END,38.0,SINGLE_RESOLVED,assignment,0.7578588171841774
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,PHYSICAL_END_TO_END,40.0,SINGLE_RESOLVED,assignment,0.7627916334547454
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,PHYSICAL_END_TO_END,42.0,SINGLE_RESOLVED,assignment,0.6643989873053572
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,PHYSICAL_END_TO_END,44.0,SINGLE_RESOLVED,assignment,0.7956318427104989
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,PHYSICAL_END_TO_END,46.0,SINGLE_RESOLVED,assignment,0.6575959492214292
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,PHYSICAL_END_TO_END,48.0,SINGLE_RESOLVED,assignment,0.6480419893482366
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,PHYSICAL_END_TO_END,50.0,SINGLE_RESOLVED,assignment,0.7093084682410771
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,PHYSICAL_END_TO_END,52.0,SINGLE_RESOLVED,assignment,0.7579303520876643
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,PHYSICAL_END_TO_END,54.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,PHYSICAL_END_TO_END,56.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,PHYSICAL_END_TO_END,58.0,SINGLE_RESOLVED,assignment,0.7754697367835093
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,PHYSICAL_END_TO_END,60.0,SINGLE_RESOLVED,assignment,0.8399584149700122
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,PHYSICAL_END_TO_END,62.0,SINGLE_RESOLVED,assignment,0.8345417040665977
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,PHYSICAL_END_TO_END,64.0,SINGLE_RESOLVED,assignment,0.8338522759487697
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,PHYSICAL_END_TO_END,66.0,SINGLE_RESOLVED,assignment,1.0
L896_radial_enriched,TOTAL_FLUX,RIDGE_IDENTITY,1000.0,plunging_feature,1,PHYSICAL_END_TO_END,68.0,SINGLE_RESOLVED,assignment,1.0
